Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,18--19,Quintal,1750--1750, 06/12/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,18--19,Quintal,1759--1759, 06/12/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,17--18,Quintal,1611--1611, 06/12/2018
4,Foodgrains,Aman-Pajam,Kilogram,24--25,Quintal,2215--2215, 06/12/2018
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1750--1750, 06/12/2018
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1700--1700, 06/12/2018
7,Foodgrains,Boro-Fine,Kilogram,26--27,Quintal,2357--2357, 06/12/2018
8,Foodgrains,Aman-HYV-Medium,Kilogram,18--19,Quintal,1774--1774, 06/12/2018
9,Foodgrains,Aman-HYV-Fine,Kilogram,20--21,Quintal,1875--1875, 06/12/2018
10,Foodgrains,Boro-Medium,Kilogram,19--20,Quintal,2020--2020, 06/12/2018
11,Foodgrains,Boro Coarse,Kilogram,16--17,Quintal,1650--1650, 06/12/2018
12,Foodgrains,Aman-HYV-Coarse,Kilogram,16--17,Quintal,1683--1683, 06/12/2018
13,Foodgrains,Aus-Local,Kilogram,,Quintal,1625--1625, 06/12/2018
14,Foodgrains,Boro-Local,Kilogram,16--17,Quintal,1500--1500, 06/12/2018
15,Foodgrains,Aman-Super-Fine,Kilogram,55--59,Quintal,5650--5650, 06/12/2018
16,Foodgrains,Aman-Fine,Kilogram,48--53,Quintal,4935--4935, 06/12/2018
17,Foodgrains,Aman-Medium,Kilogram,37--39,Quintal,3647--3647, 06/12/2018
18,Foodgrains,Aman-Coarse,Kilogram,32--33,Quintal,3120--3120, 06/12/2018
19,Foodgrains,Aman-Pajam,Kilogram,48--52,Quintal,5014--5014, 06/12/2018
20,Foodgrains,Boro-HYV-Fine,Kilogram,48--52,Quintal,4881--4881, 06/12/2018
21,Foodgrains,Boro-Pajam,Kilogram,42--43,Quintal,3800--3800, 06/12/2018
22,Foodgrains,Atap,Kilogram,38--40,Quintal,3700--3700, 06/12/2018
23,Foodgrains,Boro-HYV-Medium,Kilogram,38--40,Quintal,3763--3763, 06/12/2018
24,Foodgrains,Aman-HYV-Coarse,Kilogram,31--33,Quintal,2992--2992, 06/12/2018
25,Foodgrains,Aman-HYV-Fine,Kilogram,51--55,Quintal,5186--5186, 06/12/2018
26,Foodgrains,Boro-HYV-Coarse,Kilogram,32--34,Quintal,3133--3133, 06/12/2018
27,Foodgrains,Aman-HYV-Medium,Kilogram,35--38,Quintal,3546--3546, 06/12/2018
28,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2475--2475, 06/12/2018
29,Foodgrains,Local-White,Kilogram,26--28,Quintal,2528--2528, 06/12/2018
30,Foodgrains,Imported-White,Kilogram,25--26,Quintal,2457--2457, 06/12/2018
31,Foodgrains,Ata (loose) - white,Kilogram,27--28,Quintal,2540--2540, 06/12/2018
32,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3062--3062, 06/12/2018
33,Foodgrains,Ata (O. M. S.),Kilogram,17--18,Quintal,1650--1650, 06/12/2018
34,Foodgrains,Ata (loose) - red,Kilogram,26--27,Quintal,2600--2600, 06/12/2018
35,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3194--3194, 06/12/2018
36,Foodgrains,Flour-Suji,Kilogram,45--48,Quintal,4263--4263, 06/12/2018
37,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4073--4073, 06/12/2018
38,Foodgrains,Maize,Kilogram,21--23,Quintal,2038--2038, 06/12/2018
39,Foodgrains,Chinigura,Kilogram,85--91,Quintal,8370--8370, 06/12/2018
40,Foodgrains,Kalojira,Kilogram,86--89,Quintal,8230--8230, 06/12/2018
41,Foodgrains,Kataribhog,Kilogram,68--71,Quintal,6556--6556, 06/12/2018
42,Foodgrains,Pajam,Kilogram,50--58,Quintal,5350--5350, 06/12/2018
43,Foodgrains,Muri,Kilogram,63--68,Quintal,5992--5992, 06/12/2018
44,Foodgrains,Chira,Kilogram,45--50,Quintal,4263--4263, 06/12/2018
45,,Groundnut,Kilogram,65--75,Quintal,, 06/12/2018
46,Dal,Mash (whole),Kilogram,80--84,Quintal,7450--7450, 06/12/2018
47,Dal,Mash (broken),Kilogram,69--74,Quintal,6667--6667, 06/12/2018
48,Dal,Masur (whole) local,Kilogram,85--91,Quintal,8296--8296, 06/12/2018
49,Dal,Masur (broken) local,Kilogram,63--68,Quintal,6200--6200, 06/12/2018
50,Dal,Masur (Imported) Superior quality,Kilogram,76--82,Quintal,7345--7345, 06/12/2018
51,Dal,Masur (Imported) ordinary,Kilogram,55--61,Quintal,5347--5347, 06/12/2018
52,Dal,Mung (local),Kilogram,100--110,Quintal,9939--9939, 06/12/2018
53,Dal,Mung (imported),Kilogram,88--94,Quintal,8394--8394, 06/12/2018
54,Dal,Gram (whole),Kilogram,76--80,Quintal,7325--7325, 06/12/2018
55,Dal,Gram (broken),Kilogram,76--81,Quintal,7429--7429, 06/12/2018
56,Dal,Motar (Peas)-Imported,Kilogram,35--37,Quintal,3281--3281, 06/12/2018
57,Dal,Motar (Peas)-local,Kilogram,46--49,Quintal,4075--4075, 06/12/2018
58,Dal,Khesari,Kilogram,46--48,Quintal,4283--4283, 06/12/2018
59,Dal,Felon,Kilogram,35--38,Quintal,3300--3300, 06/12/2018
60,Oil Seed,Mustard,Kilogram,55--58,Quintal,5364--5364, 06/12/2018
61,Oil Seed,Til(Sesame),Kilogram,,Quintal,7000--7000, 06/12/2018
62,Oil Seed,Ground Nut,Kilogram,80--85,Quintal,7575--7575, 06/12/2018
63,Oil,Mustard Oil (Local) - Superior quality,Liter,130--137,100 Liters,22856--22856, 06/12/2018
64,Oil,Mustard Oil (Local) - Ordinary,Liter,115--121,100 Liters,11241--11241, 06/12/2018
65,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,13000--13000, 06/12/2018
66,Oil,Soybean Oil(loose),Liter,83--85,100 Liters,8008--8008, 06/12/2018
67,Oil,Sunflower,Liter,230--240,100 Liters,, 06/12/2018
68,Oil,Palm Oil,Liter,65--68,100 Liters,6301--6301, 06/12/2018
69,Oil,Vegetable Ghee,Liter,195--210,100 Liters,8883--8883, 06/12/2018
70,Oil,Butter Oil,Liter,800--850,100 Liters,, 06/12/2018
71,Oil,Coconut Oil (local),Liter,218--254,100 Liters,23160--23160, 06/12/2018
72,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,306--333,100 Liters,25433--25433, 06/12/2018
73,Oil,Coconut Oil (Imported) - Ordinary,Liter,220--240,100 Liters,21000--21000, 06/12/2018
74,Oil Cake,Oil Cake - Mustard,Kilogram,35--37,Quintal,3375--3375, 06/12/2018
75,Spices,Black Pepper(Golmorich),10 gm,16--20,Kilogram,879--879, 06/12/2018
76,Spices,Clove(Lobonga),10 gm,29--32,Kilogram,1111--1111, 06/12/2018
77,Spices,Cinnamon(Daruchini),10 gm,5--7,Kilogram,300--300, 06/12/2018
78,Spices,Zain,10 gm,3--4,Kilogram,185--185, 06/12/2018
79,Spices,Fennel/Aniseed,10 gm,2--3,Kilogram,130--130, 06/12/2018
80,Spices,Cumin (Seed),10 gm,4--5,Kilogram,394--394, 06/12/2018
81,Spices,Black Cumin (Seed)(Kalozira),10 gm,20--22,Kilogram,211--211, 06/12/2018
82,Spices,Fenugreek(Methi),10 gm,2--3,Kilogram,126--126, 06/12/2018
83,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,168--184,Quintal,16122--16122, 06/12/2018
84,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,170--180,Quintal,16227--16227, 06/12/2018
85,Spices,Dried Chili (Chittagong) - Superior,Kilogram,250--260,Quintal,23000--23000, 06/12/2018
86,Spices,Dried Chili (Battakandi) - Superior,Kilogram,194--200,Quintal,18850--18850, 06/12/2018
87,Spices,Dried Chili (Local) - Superior,Kilogram,168--177,Quintal,16333--16333, 06/12/2018
