Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,18--19,Quintal,1750--1750, 06/01/2019
2,Foodgrains,Aman-Local-Medium,Kilogram,18--19,Quintal,1797--1797, 06/01/2019
3,Foodgrains,Aman-Local-Coarse,Kilogram,17--18,Quintal,1679--1679, 06/01/2019
4,Foodgrains,Aman-Pajam,Kilogram,26--27,Quintal,2450--2450, 06/01/2019
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1750--1750, 06/01/2019
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1700--1700, 06/01/2019
7,Foodgrains,Boro-Fine,Kilogram,26--27,Quintal,2410--2410, 06/01/2019
8,Foodgrains,Aman-HYV-Medium,Kilogram,18--19,Quintal,1833--1833, 06/01/2019
9,Foodgrains,Aman-HYV-Fine,Kilogram,22--23,Quintal,2025--2025, 06/01/2019
10,Foodgrains,Boro-Medium,Kilogram,21--22,Quintal,2075--2075, 06/01/2019
11,Foodgrains,Boro Coarse,Kilogram,,Quintal,1850--1850, 06/01/2019
12,Foodgrains,Aman-HYV-Coarse,Kilogram,16--17,Quintal,1675--1675, 06/01/2019
13,Foodgrains,Aus-Local,Kilogram,,Quintal,1625--1625, 06/01/2019
14,Foodgrains,Boro-Local,Kilogram,18--19,Quintal,1750--1750, 06/01/2019
15,Foodgrains,Aman-Super-Fine,Kilogram,53--57,Quintal,5500--5500, 06/01/2019
16,Foodgrains,Aman-Fine,Kilogram,49--52,Quintal,4847--4847, 06/01/2019
17,Foodgrains,Aman-Medium,Kilogram,37--39,Quintal,3609--3609, 06/01/2019
18,Foodgrains,Aman-Coarse,Kilogram,32--33,Quintal,3122--3122, 06/01/2019
19,Foodgrains,Aman-Pajam,Kilogram,47--50,Quintal,4733--4733, 06/01/2019
20,Foodgrains,Boro-HYV-Fine,Kilogram,49--52,Quintal,4950--4950, 06/01/2019
21,Foodgrains,Atap,Kilogram,36--38,Quintal,3600--3600, 06/01/2019
22,Foodgrains,Boro-HYV-Medium,Kilogram,39--41,Quintal,3839--3839, 06/01/2019
23,Foodgrains,Aman-HYV-Coarse,Kilogram,32--33,Quintal,3070--3070, 06/01/2019
24,Foodgrains,Aman-HYV-Fine,Kilogram,50--54,Quintal,5114--5114, 06/01/2019
25,Foodgrains,Boro-HYV-Coarse,Kilogram,32--34,Quintal,3137--3137, 06/01/2019
26,Foodgrains,Aman-HYV-Medium,Kilogram,36--39,Quintal,3679--3679, 06/01/2019
27,Foodgrains,Aus-HYV-Coarse,Kilogram,32--34,Quintal,3000--3000, 06/01/2019
28,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2475--2475, 06/01/2019
29,Foodgrains,Local-White,Kilogram,26--28,Quintal,2578--2578, 06/01/2019
30,Foodgrains,Imported-White,Kilogram,25--26,Quintal,2457--2457, 06/01/2019
31,Foodgrains,Ata (loose) - white,Kilogram,28--29,Quintal,2619--2619, 06/01/2019
32,Foodgrains,Ata (packet),Kilogram,32--34,Quintal,3080--3080, 06/01/2019
33,Foodgrains,Ata (O. M. S.),Kilogram,17--18,Quintal,1650--1650, 06/01/2019
34,Foodgrains,Ata (loose) - red,Kilogram,27--28,Quintal,2600--2600, 06/01/2019
35,Foodgrains,Flour (loose),Kilogram,34--36,Quintal,3269--3269, 06/01/2019
36,Foodgrains,Flour-Suji,Kilogram,45--48,Quintal,4263--4263, 06/01/2019
37,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4096--4096, 06/01/2019
38,Foodgrains,Maize,Kilogram,22--24,Quintal,2069--2069, 06/01/2019
39,Foodgrains,Chinigura,Kilogram,84--90,Quintal,8310--8310, 06/01/2019
40,Foodgrains,Kalojira,Kilogram,83--87,Quintal,8105--8105, 06/01/2019
41,Foodgrains,Kataribhog,Kilogram,65--68,Quintal,6206--6206, 06/01/2019
42,Foodgrains,Pajam,Kilogram,50--58,Quintal,5350--5350, 06/01/2019
43,Foodgrains,Muri,Kilogram,63--68,Quintal,5992--5992, 06/01/2019
44,Foodgrains,Chira,Kilogram,45--50,Quintal,4285--4285, 06/01/2019
45,,Groundnut,Kilogram,65--75,Quintal,, 06/01/2019
46,Dal,Mash (whole),Kilogram,81--85,Quintal,7450--7450, 06/01/2019
47,Dal,Mash (broken),Kilogram,70--75,Quintal,6800--6800, 06/01/2019
48,Dal,Masur (whole) local,Kilogram,85--91,Quintal,8271--8271, 06/01/2019
49,Dal,Masur (broken) local,Kilogram,62--66,Quintal,6074--6074, 06/01/2019
50,Dal,Masur (Imported) Superior quality,Kilogram,75--81,Quintal,7295--7295, 06/01/2019
51,Dal,Masur (Imported) ordinary,Kilogram,55--60,Quintal,5343--5343, 06/01/2019
52,Dal,Mung (local),Kilogram,101--113,Quintal,10059--10059, 06/01/2019
53,Dal,Mung (imported),Kilogram,89--95,Quintal,8456--8456, 06/01/2019
54,Dal,Gram (whole),Kilogram,80--83,Quintal,7633--7633, 06/01/2019
55,Dal,Gram (broken),Kilogram,78--82,Quintal,7614--7614, 06/01/2019
56,Dal,Motar (Peas)-Imported,Kilogram,36--39,Quintal,3412--3412, 06/01/2019
57,Dal,Motar (Peas)-local,Kilogram,47--50,Quintal,4240--4240, 06/01/2019
58,Dal,Khesari,Kilogram,46--49,Quintal,4309--4309, 06/01/2019
59,Dal,Felon,Kilogram,38--40,Quintal,3600--3600, 06/01/2019
60,Oil Seed,Mustard,Kilogram,55--58,Quintal,5332--5332, 06/01/2019
61,Oil Seed,Til(Sesame),Kilogram,,Quintal,7000--7000, 06/01/2019
62,Oil Seed,Ground Nut,Kilogram,82--87,Quintal,7867--7867, 06/01/2019
63,Oil,Mustard Oil (Local) - Superior quality,Liter,130--137,100 Liters,12700--12700, 06/01/2019
64,Oil,Mustard Oil (Local) - Ordinary,Liter,116--122,100 Liters,11261--11261, 06/01/2019
65,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,13000--13000, 06/01/2019
