Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-HYV-Fine,Kilogram,46--60,Quintal,5000--5000, 15/08/2019
2,Foodgrains,Boro-HYV-Medium,Kilogram,34--43,Quintal,3650--3650, 15/08/2019
3,Foodgrains,Aman-HYV-Coarse,Kilogram,30--32,Quintal,2500--2500, 15/08/2019
4,Foodgrains,Aman-HYV-Fine,Kilogram,50--52,Quintal,4500--4500, 15/08/2019
5,Foodgrains,Boro-HYV-Coarse,Kilogram,32--34,Quintal,2850--2850, 15/08/2019
6,Foodgrains,Ata (loose) - white,Kilogram,26--30,Quintal,2450--2450, 15/08/2019
7,Foodgrains,Ata (packet),Kilogram,34--35,Quintal,3000--3000, 15/08/2019
8,Foodgrains,Ata (O. M. S.),Kilogram,17--18,Quintal,1700--1700, 15/08/2019
9,Dal,Masur (whole) local,Kilogram,100--110,Quintal,9500--9500, 15/08/2019
10,Dal,Masur (Imported) Superior quality,Kilogram,78--85,Quintal,7400--7400, 15/08/2019
11,Dal,Masur (Imported) ordinary,Kilogram,60--70,Quintal,6000--6000, 15/08/2019
12,Dal,Mung (local),Kilogram,95--120,Quintal,10500--10500, 15/08/2019
13,Dal,Khesari,Kilogram,56--61,Quintal,5350--5350, 15/08/2019
14,Oil,Mustard Oil (Local) - Ordinary,Liter,120--130,100 Liters,11600--11600, 15/08/2019
15,Oil,Soybean Oil(loose),Liter,81--83,100 Liters,7525--7525, 15/08/2019
16,Oil,Palm Oil,Liter,75--76,100 Liters,7000--7000, 15/08/2019
17,Spices,Turmeric (Local) - Long (Superior),Kilogram,150--160,Quintal,16000--16000, 15/08/2019
18,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,140--145,Quintal,13500--13500, 15/08/2019
19,Spices,Dried Chili (Local) - Ordinary,Kilogram,170--180,Quintal,17000--17000, 15/08/2019
20,Spices,Onion (local),Kilogram,39--43,Quintal,3650--3650, 15/08/2019
21,Spices,Onion-imported,Kilogram,32--35,Quintal,2850--2850, 15/08/2019
22,Spices,Garlic (local) - Big Size,Kilogram,138--140,Quintal,1315000--1315000, 15/08/2019
