Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,18--19,Quintal,1750--1750, 23/12/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,18--19,Quintal,1787--1787, 23/12/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,16--17,Quintal,1597--1597, 23/12/2018
4,Foodgrains,Aman-Pajam,Kilogram,24--25,Quintal,2300--2300, 23/12/2018
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1750--1750, 23/12/2018
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1700--1700, 23/12/2018
7,Foodgrains,Boro-Fine,Kilogram,26--27,Quintal,2365--2365, 23/12/2018
8,Foodgrains,Aman-HYV-Medium,Kilogram,18--19,Quintal,1818--1818, 23/12/2018
9,Foodgrains,Aman-HYV-Fine,Kilogram,20--21,Quintal,1925--1925, 23/12/2018
10,Foodgrains,Boro-Medium,Kilogram,19--20,Quintal,1989--1989, 23/12/2018
11,Foodgrains,Boro Coarse,Kilogram,16--17,Quintal,1650--1650, 23/12/2018
12,Foodgrains,Aman-HYV-Coarse,Kilogram,16--17,Quintal,1698--1698, 23/12/2018
13,Foodgrains,Aus-Local,Kilogram,,Quintal,1625--1625, 23/12/2018
14,Foodgrains,Boro-Local,Kilogram,16--17,Quintal,1500--1500, 23/12/2018
15,Foodgrains,Aman-Super-Fine,Kilogram,52--56,Quintal,5400--5400, 23/12/2018
16,Foodgrains,Aman-Fine,Kilogram,48--52,Quintal,4480--4480, 23/12/2018
17,Foodgrains,Aman-Medium,Kilogram,36--38,Quintal,3373--3373, 23/12/2018
18,Foodgrains,Aman-Coarse,Kilogram,31--33,Quintal,2928--2928, 23/12/2018
19,Foodgrains,Aman-Pajam,Kilogram,48--52,Quintal,4943--4943, 23/12/2018
20,Foodgrains,Boro-HYV-Fine,Kilogram,48--52,Quintal,4878--4878, 23/12/2018
21,Foodgrains,Boro-Pajam,Kilogram,42--43,Quintal,3800--3800, 23/12/2018
22,Foodgrains,Atap,Kilogram,36--38,Quintal,3600--3600, 23/12/2018
23,Foodgrains,Boro-HYV-Medium,Kilogram,38--40,Quintal,3747--3747, 23/12/2018
24,Foodgrains,Aman-HYV-Coarse,Kilogram,31--32,Quintal,2973--2973, 23/12/2018
25,Foodgrains,Aman-HYV-Fine,Kilogram,50--55,Quintal,5157--5157, 23/12/2018
26,Foodgrains,Boro-HYV-Coarse,Kilogram,31--33,Quintal,3078--3078, 23/12/2018
27,Foodgrains,Aman-HYV-Medium,Kilogram,35--37,Quintal,3506--3506, 23/12/2018
28,Foodgrains,Aus-HYV-Coarse,Kilogram,32--34,Quintal,3200--3200, 23/12/2018
29,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2475--2475, 23/12/2018
30,Foodgrains,Local-White,Kilogram,26--28,Quintal,2548--2548, 23/12/2018
31,Foodgrains,Imported-White,Kilogram,25--26,Quintal,2457--2457, 23/12/2018
32,Foodgrains,Ata (loose) - white,Kilogram,27--29,Quintal,3047--3047, 23/12/2018
33,Foodgrains,Ata (packet),Kilogram,32--34,Quintal,3072--3072, 23/12/2018
34,Foodgrains,Ata (O. M. S.),Kilogram,17--18,Quintal,1650--1650, 23/12/2018
35,Foodgrains,Ata (loose) - red,Kilogram,27--28,Quintal,2600--2600, 23/12/2018
36,Foodgrains,Flour (loose),Kilogram,33--36,Quintal,3233--3233, 23/12/2018
37,Foodgrains,Flour-Suji,Kilogram,45--48,Quintal,4263--4263, 23/12/2018
38,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4106--4106, 23/12/2018
39,Foodgrains,Maize,Kilogram,22--24,Quintal,2063--2063, 23/12/2018
40,Foodgrains,Chinigura,Kilogram,84--90,Quintal,8270--8270, 23/12/2018
41,Foodgrains,Kalojira,Kilogram,84--88,Quintal,8135--8135, 23/12/2018
42,Foodgrains,Kataribhog,Kilogram,65--69,Quintal,6206--6206, 23/12/2018
43,Foodgrains,Pajam,Kilogram,50--58,Quintal,5350--5350, 23/12/2018
44,Foodgrains,Muri,Kilogram,63--68,Quintal,5962--5962, 23/12/2018
45,Foodgrains,Chira,Kilogram,44--50,Quintal,4217--4217, 23/12/2018
46,,Groundnut,Kilogram,65--75,Quintal,, 23/12/2018
47,Dal,Mash (whole),Kilogram,81--85,Quintal,7450--7450, 23/12/2018
48,Dal,Mash (broken),Kilogram,69--74,Quintal,6667--6667, 23/12/2018
49,Dal,Masur (whole) local,Kilogram,85--91,Quintal,8258--8258, 23/12/2018
50,Dal,Masur (broken) local,Kilogram,62--67,Quintal,6084--6084, 23/12/2018
51,Dal,Masur (Imported) Superior quality,Kilogram,74--81,Quintal,7278--7278, 23/12/2018
52,Dal,Masur (Imported) ordinary,Kilogram,55--60,Quintal,5317--5317, 23/12/2018
53,Dal,Mung (local),Kilogram,98--110,Quintal,9791--9791, 23/12/2018
54,Dal,Mung (imported),Kilogram,87--93,Quintal,8350--8350, 23/12/2018
55,Dal,Gram (whole),Kilogram,79--82,Quintal,7533--7533, 23/12/2018
56,Dal,Gram (broken),Kilogram,78--82,Quintal,7568--7568, 23/12/2018
57,Dal,Motar (Peas)-Imported,Kilogram,36--38,Quintal,3376--3376, 23/12/2018
58,Dal,Motar (Peas)-local,Kilogram,47--50,Quintal,4240--4240, 23/12/2018
59,Dal,Khesari,Kilogram,46--49,Quintal,4302--4302, 23/12/2018
60,Dal,Felon,Kilogram,35--38,Quintal,3300--3300, 23/12/2018
61,Oil Seed,Mustard,Kilogram,55--58,Quintal,5361--5361, 23/12/2018
62,Oil Seed,Til(Sesame),Kilogram,,Quintal,7000--7000, 23/12/2018
63,Oil Seed,Ground Nut,Kilogram,81--86,Quintal,7750--7750, 23/12/2018
64,Oil,Mustard Oil (Local) - Superior quality,Liter,130--137,100 Liters,22825--22825, 23/12/2018
65,Oil,Mustard Oil (Local) - Ordinary,Liter,116--122,100 Liters,11261--11261, 23/12/2018
66,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,13000--13000, 23/12/2018
67,Oil,Soybean Oil(loose),Liter,82--84,100 Liters,7972--7972, 23/12/2018
68,Oil,Sunflower,Liter,230--240,100 Liters,, 23/12/2018
69,Oil,Palm Oil,Liter,64--67,100 Liters,6241--6241, 23/12/2018
70,Oil,Vegetable Ghee,Liter,195--210,100 Liters,8883--8883, 23/12/2018
71,Oil,Butter Oil,Liter,800--850,100 Liters,, 23/12/2018
72,Oil,Coconut Oil (local),Liter,218--254,100 Liters,23160--23160, 23/12/2018
73,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,306--333,100 Liters,25433--25433, 23/12/2018
