Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,19--20,Quintal,1900--1900, 11/02/2019
2,Foodgrains,Aman-Local-Medium,Kilogram,18--20,Quintal,1846--1846, 11/02/2019
3,Foodgrains,Aman-Local-Coarse,Kilogram,17--18,Quintal,1707--1707, 11/02/2019
4,Foodgrains,Aman-Pajam,Kilogram,27--28,Quintal,2495--2495, 11/02/2019
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1800--1800, 11/02/2019
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1750--1750, 11/02/2019
7,Foodgrains,Boro-Fine,Kilogram,27--28,Quintal,2650--2650, 11/02/2019
8,Foodgrains,Aman-HYV-Medium,Kilogram,18--19,Quintal,1865--1865, 11/02/2019
9,Foodgrains,Aman-HYV-Fine,Kilogram,20--21,Quintal,1950--1950, 11/02/2019
10,Foodgrains,Boro-Medium,Kilogram,21--22,Quintal,2101--2101, 11/02/2019
11,Foodgrains,Boro Coarse,Kilogram,,Quintal,1800--1800, 11/02/2019
12,Foodgrains,Aman-HYV-Coarse,Kilogram,17--18,Quintal,1723--1723, 11/02/2019
13,Foodgrains,Aus-Local,Kilogram,,Quintal,1650--1650, 11/02/2019
14,Foodgrains,Boro-Local,Kilogram,18--19,Quintal,1750--1750, 11/02/2019
15,Foodgrains,Aman-Super-Fine,Kilogram,57--60,Quintal,5600--5600, 11/02/2019
16,Foodgrains,Aman-Fine,Kilogram,51--53,Quintal,4996--4996, 11/02/2019
17,Foodgrains,Aman-Medium,Kilogram,37--39,Quintal,3680--3680, 11/02/2019
18,Foodgrains,Aman-Coarse,Kilogram,31--33,Quintal,3907--3907, 11/02/2019
19,Foodgrains,Aman-Pajam,Kilogram,47--50,Quintal,4763--4763, 11/02/2019
20,Foodgrains,Boro-HYV-Fine,Kilogram,49--52,Quintal,4962--4962, 11/02/2019
21,Foodgrains,Boro-HYV-Medium,Kilogram,39--42,Quintal,3896--3896, 11/02/2019
22,Foodgrains,Aman-HYV-Coarse,Kilogram,30--31,Quintal,2912--2912, 11/02/2019
23,Foodgrains,Aman-HYV-Fine,Kilogram,49--53,Quintal,5100--5100, 11/02/2019
24,Foodgrains,Boro-HYV-Coarse,Kilogram,32--34,Quintal,3075--3075, 11/02/2019
25,Foodgrains,Aman-HYV-Medium,Kilogram,36--39,Quintal,3630--3630, 11/02/2019
26,Foodgrains,Aus-HYV-Coarse,Kilogram,32--33,Quintal,2900--2900, 11/02/2019
27,Foodgrains,Local-Red,Kilogram,28--29,Quintal,2800--2800, 11/02/2019
28,Foodgrains,Local-White,Kilogram,28--30,Quintal,2745--2745, 11/02/2019
29,Foodgrains,Imported-Red,Kilogram,28--30,Quintal,2700--2700, 11/02/2019
30,Foodgrains,Imported-White,Kilogram,26--28,Quintal,2585--2585, 11/02/2019
31,Foodgrains,Ata (loose) - white,Kilogram,28--29,Quintal,2634--2634, 11/02/2019
32,Foodgrains,Ata (packet),Kilogram,32--34,Quintal,3107--3107, 11/02/2019
33,Foodgrains,Ata (loose) - red,Kilogram,27--28,Quintal,2600--2600, 11/02/2019
34,Foodgrains,Flour (loose),Kilogram,34--36,Quintal,3254--3254, 11/02/2019
35,Foodgrains,Flour-Suji,Kilogram,44--46,Quintal,4129--4129, 11/02/2019
