Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,40--42,Quintal,4000--4000, 19/03/2019
2,Foodgrains,Aman-Local-Fine,Kilogram,18--19,Quintal,1833--1833, 19/03/2019
3,Foodgrains,Aman-Local-Medium,Kilogram,18--19,Quintal,1809--1809, 19/03/2019
4,Foodgrains,Aman-Local-Coarse,Kilogram,17--18,Quintal,1620--1620, 19/03/2019
5,Foodgrains,Aman-Pajam,Kilogram,,Quintal,2350--2350, 19/03/2019
6,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1738--1738, 19/03/2019
7,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1750--1750, 19/03/2019
8,Foodgrains,Boro-Fine,Kilogram,27--28,Quintal,2533--2533, 19/03/2019
9,Foodgrains,Aman-HYV-Medium,Kilogram,18--19,Quintal,6877--6877, 19/03/2019
10,Foodgrains,Aman-HYV-Fine,Kilogram,19--20,Quintal,1850--1850, 19/03/2019
11,Foodgrains,Boro-Medium,Kilogram,21--22,Quintal,2085--2085, 19/03/2019
12,Foodgrains,Boro Coarse,Kilogram,,Quintal,1900--1900, 19/03/2019
13,Foodgrains,Aman-HYV-Coarse,Kilogram,17--18,Quintal,6463--6463, 19/03/2019
14,Foodgrains,Aus-Local,Kilogram,,Quintal,1550--1550, 19/03/2019
15,Foodgrains,Boro-Local,Kilogram,19--20,Quintal,1800--1800, 19/03/2019
16,Foodgrains,Aman-Super-Fine,Kilogram,58--61,Quintal,5700--5700, 19/03/2019
17,Foodgrains,Aman-Fine,Kilogram,49--53,Quintal,4927--4927, 19/03/2019
18,Foodgrains,Aman-Medium,Kilogram,35--38,Quintal,3542--3542, 19/03/2019
19,Foodgrains,Aman-Coarse,Kilogram,29--31,Quintal,2880--2880, 19/03/2019
20,Foodgrains,Aman-Pajam,Kilogram,47--51,Quintal,4829--4829, 19/03/2019
21,Foodgrains,Boro-HYV-Fine,Kilogram,49--52,Quintal,5925--5925, 19/03/2019
22,Foodgrains,Boro-HYV-Medium,Kilogram,38--41,Quintal,3801--3801, 19/03/2019
23,Foodgrains,Aman-HYV-Coarse,Kilogram,29--30,Quintal,2804--2804, 19/03/2019
24,Foodgrains,Aman-HYV-Fine,Kilogram,49--53,Quintal,5100--5100, 19/03/2019
25,Foodgrains,Boro-HYV-Coarse,Kilogram,30--32,Quintal,4189--4189, 19/03/2019
26,Foodgrains,Aman-HYV-Medium,Kilogram,35--38,Quintal,30372--30372, 19/03/2019
27,Foodgrains,Aus-HYV-Coarse,Kilogram,30--32,Quintal,2800--2800, 19/03/2019
