Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,35--36,Quintal,3800--3800, 27/08/2019
2,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,1850--1850, 27/08/2019
3,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,1800--1800, 27/08/2019
4,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1650--1650, 27/08/2019
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1650--1650, 27/08/2019
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1550--1550, 27/08/2019
7,Foodgrains,Boro-Fine,Kilogram,20--20,Quintal,1898--1898, 27/08/2019
8,Foodgrains,Boro-Medium,Kilogram,16--17,Quintal,1679--1679, 27/08/2019
9,Foodgrains,Boro Coarse,Kilogram,13--14,Quintal,1396--1396, 27/08/2019
10,Foodgrains,Aman-Fine,Kilogram,47--50,Quintal,4673--4673, 27/08/2019
11,Foodgrains,Aman-Medium,Kilogram,34--37,Quintal,3388--3388, 27/08/2019
12,Foodgrains,Aman-Coarse,Kilogram,29--31,Quintal,2813--2813, 27/08/2019
13,Foodgrains,Aman-Pajam,Kilogram,48--52,Quintal,4843--4843, 27/08/2019
14,Foodgrains,Aus-HYV-Fine,Kilogram,50--60,Quintal,5000--5000, 27/08/2019
15,Foodgrains,Boro-HYV-Fine,Kilogram,44--47,Quintal,5345--5345, 27/08/2019
16,Foodgrains,Boro-Pajam,Kilogram,46--56,Quintal,5400--5400, 27/08/2019
17,Foodgrains,Atap,Kilogram,27--29,Quintal,2600--2600, 27/08/2019
18,Foodgrains,Boro-HYV-Medium,Kilogram,34--37,Quintal,3442--3442, 27/08/2019
19,Foodgrains,Aman-HYV-Coarse,Kilogram,29--30,Quintal,2752--2752, 27/08/2019
20,Foodgrains,Aman-HYV-Fine,Kilogram,46--51,Quintal,4825--4825, 27/08/2019
21,Foodgrains,O. M. S. Coarse,Kilogram,32--34,Quintal,2850--2850, 27/08/2019
22,Foodgrains,Boro-HYV-Coarse,Kilogram,28--30,Quintal,2708--2708, 27/08/2019
23,Foodgrains,Aman-HYV-Medium,Kilogram,35--37,Quintal,3464--3464, 27/08/2019
24,Foodgrains,Aus-HYV-Coarse,Kilogram,23--25,Quintal,2200--2200, 27/08/2019
25,Foodgrains,Local-Red,Kilogram,27--29,Quintal,2600--2600, 27/08/2019
26,Foodgrains,Local-White,Kilogram,26--27,Quintal,2528--2528, 27/08/2019
27,Foodgrains,Imported-Red,Kilogram,28--30,Quintal,2800--2800, 27/08/2019
28,Foodgrains,Imported-White,Kilogram,26--28,Quintal,2575--2575, 27/08/2019
29,Foodgrains,Ata (loose) - white,Kilogram,26--28,Quintal,2499--2499, 27/08/2019
30,Foodgrains,Ata (packet),Kilogram,32--34,Quintal,3066--3066, 27/08/2019
31,Foodgrains,Ata (loose) - red,Kilogram,26--27,Quintal,2500--2500, 27/08/2019
32,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3188--3188, 27/08/2019
33,Foodgrains,Flour-Suji,Kilogram,43--47,Quintal,4533--4533, 27/08/2019
34,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4021--4021, 27/08/2019
35,Foodgrains,Maize,Kilogram,23--25,Quintal,1990--1990, 27/08/2019
36,Foodgrains,Chinigura,Kilogram,91--98,Quintal,9062--9062, 27/08/2019
37,Foodgrains,Kalojira,Kilogram,90--94,Quintal,8792--8792, 27/08/2019
38,Foodgrains,Kataribhog,Kilogram,71--74,Quintal,6770--6770, 27/08/2019
39,Foodgrains,Pajam,Kilogram,60--64,Quintal,5950--5950, 27/08/2019
40,Foodgrains,Muri,Kilogram,58--69,Quintal,6013--6013, 27/08/2019
41,Foodgrains,Chira,Kilogram,41--46,Quintal,3893--3893, 27/08/2019
42,,Groundnut,Kilogram,70--72,Quintal,, 27/08/2019
43,Dal,Mash (whole),Kilogram,79--83,Quintal,7560--7560, 27/08/2019
44,Dal,Mash (broken),Kilogram,82--88,Quintal,8188--8188, 27/08/2019
45,Dal,Masur (whole) local,Kilogram,99--106,Quintal,9755--9755, 27/08/2019
46,Dal,Masur (broken) local,Kilogram,66--71,Quintal,6459--6459, 27/08/2019
47,Dal,Masur (Imported) Superior quality,Kilogram,80--88,Quintal,7894--7894, 27/08/2019
48,Dal,Masur (Imported) ordinary,Kilogram,59--64,Quintal,5781--5781, 27/08/2019
49,Dal,Mung (local),Kilogram,107--120,Quintal,10926--10926, 27/08/2019
50,Dal,Mung (imported),Kilogram,89--97,Quintal,8510--8510, 27/08/2019
51,Dal,Gram (whole),Kilogram,74--79,Quintal,7154--7154, 27/08/2019
52,Dal,Gram (broken),Kilogram,80--84,Quintal,7768--7768, 27/08/2019
53,Dal,Motar (Peas)-Imported,Kilogram,36--38,Quintal,3364--3364, 27/08/2019
54,Dal,Motar (Peas)-local,Kilogram,61--65,Quintal,5857--5857, 27/08/2019
55,Dal,Khesari,Kilogram,54--59,Quintal,5219--5219, 27/08/2019
56,Dal,Arhar (Pigeon Peas),Kilogram,36--38,Quintal,3500--3500, 27/08/2019
57,Dal,Felon,Kilogram,40--42,Quintal,3800--3800, 27/08/2019
58,Dal,Mash Dal,Kilogram,80--90,Quintal,, 27/08/2019
59,Oil Seed,Mustard,Kilogram,50--54,Quintal,4756--4756, 27/08/2019
60,Oil Seed,Ground Nut,Kilogram,94--100,Quintal,8800--8800, 27/08/2019
61,Oil,Mustard Oil (Local) - Superior quality,Liter,128--135,100 Liters,12218--12218, 27/08/2019
62,Oil,Mustard Oil (Local) - Ordinary,Liter,119--127,100 Liters,11342--11342, 27/08/2019
63,Oil,Soybean Oil(loose),Liter,82--84,100 Liters,7945--7945, 27/08/2019
