Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-HYV-Fine,Kilogram,60--62,Quintal,5800--5800, 15/02/2019
2,Foodgrains,Boro-HYV-Medium,Kilogram,40--45,Quintal,4000--4000, 15/02/2019
3,Foodgrains,Ata (loose) - white,Kilogram,26--28,Quintal,2300--2300, 15/02/2019
4,Foodgrains,Ata (packet),Kilogram,32--33,Quintal,2900--2900, 15/02/2019
5,Foodgrains,Flour (loose),Kilogram,32--35,Quintal,2800--2800, 15/02/2019
6,Foodgrains,Flour (packet),Kilogram,43--45,Quintal,3800--3800, 15/02/2019
7,Dal,Masur (whole) local,Kilogram,90--95,Quintal,9000--9000, 15/02/2019
8,Dal,Masur (Imported) ordinary,Kilogram,55--60,Quintal,5500--5500, 15/02/2019
9,Oil,Mustard Oil (Local) - Ordinary,Liter,170--180,100 Liters,17000--17000, 15/02/2019
10,Oil,Soybean Oil(loose),Liter,100--105,100 Liters,10000--10000, 15/02/2019
11,Oil,Palm Oil,Liter,70--75,100 Liters,7000--7000, 15/02/2019
12,Spices,Dried Chili (Chittagong) - Superior,Kilogram,230--240,Quintal,23000--23000, 15/02/2019
13,Spices,Onion-imported,Kilogram,18--20,Quintal,1500--1500, 15/02/2019
14,Spices,Garlic (Imported),Kilogram,70--80,Quintal,7000--7000, 15/02/2019
15,Spices,Green Chili (Local),Kilogram,30--40,Quintal,3500--3500, 15/02/2019
16,Spices,Ginger (Imported),Kilogram,110--120,Quintal,11000--11000, 15/02/2019
17,Poultry,Local Hen - Big (above 900 gm),Kilogram,350--370,Quintal,35000--35000, 15/02/2019
18,Poultry,Farm-raised Hen,Kilogram,130--135,Quintal,13000--13000, 15/02/2019
19,Egg,Egg Farm-White,4 Pieces,34--36,100 pieces,750--750, 15/02/2019
20,Fish,Dried Laitta,Kilogram,300--400,Quintal,30000--30000, 15/02/2019
21,Fish,Ruhi (Local) - medium (2.50-4.50 kg),Kilogram,300--320,Quintal,28000--28000, 15/02/2019
22,Fish,Katla-Medium (2.50-4.50 kg),Kilogram,300--350,Quintal,30000--30000, 15/02/2019
23,Fish,Katla-Small (1.50-2.00 kg),Kilogram,300--320,Quintal,28000--28000, 15/02/2019
24,Fish,Pangash (small),Kilogram,140--150,Quintal,13000--13000, 15/02/2019
25,Fish,Hilsha,Kilogram,400--800,Quintal,70000--70000, 15/02/2019
26,Fish,Telapia/Nilotica,Kilogram,150--180,Quintal,14000--14000, 15/02/2019
27,Fish,Rupchanda,Kilogram,600--800,Quintal,70000--70000, 15/02/2019
28,Fruit,Apple,Kilogram,140--150,Quintal,13000--13000, 15/02/2019
29,Fruit,Coconut,1 piece,40--50,100 pieces,4000--4000, 15/02/2019
30,Fruit,Cagoji Lemon,1 piece,8--10,100 pieces,700--700, 15/02/2019
31,Fruit,Ripe Papaya (small),Kilogram,50--60,1 Bag (50kg),5000--5000, 15/02/2019
32,Fruit,Banana-Sagar (high quality),4 Pieces,18--20,80 Pieces,350--350, 15/02/2019
33,Vegetable,Potato (Local) - Old,Kilogram,30--35,Quintal,3000--3000, 15/02/2019
34,Vegetable,Potato (Holland) - White (Old),Kilogram,18--20,Quintal,1500--1500, 15/02/2019
35,Vegetable,Brinjal - Superior Quality,Kilogram,20--30,Quintal,2000--2000, 15/02/2019
36,Vegetable,Brinjal - Ordinary Quality,Kilogram,15--20,Quintal,1200--1200, 15/02/2019
37,Vegetable,Chalcumra (Water Gourd),1 piece,20--25,100 pieces,1500--1500, 15/02/2019
38,Vegetable,Pumpkin (Sweet Gourd),Kilogram,25--30,Quintal,2500--2500, 15/02/2019
39,Vegetable,Lao (Bottle Gourd),1 piece,30--40,100 pieces,3000--3000, 15/02/2019
40,Vegetable,Green Papaya,Kilogram,15--20,Quintal,1500--1500, 15/02/2019
41,Vegetable,Lady`s Finger (Okra),Kilogram,60--70,Quintal,6000--6000, 15/02/2019
42,Vegetable,Carrot,Kilogram,30--40,Quintal,3000--3000, 15/02/2019
43,Vegetable,Cucumber-small,Kilogram,25--30,Quintal,25000--25000, 15/02/2019
44,Vegetable,Barbati (Yardlong bean),Kilogram,60--70,Quintal,6000--6000, 15/02/2019
45,Vegetable,Tomato,Kilogram,25--30,Quintal,2500--2500, 15/02/2019
46,Others,Sugar (Imported),Kilogram,48--50,Quintal,4600--4600, 15/02/2019
47,Others,Iodized Salt (Packed),Kilogram,25--38,Quintal,3000--3000, 15/02/2019
