Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-HYV-Coarse,Kilogram,30--32,Quintal,2950--2950, 26/05/2013
2,Foodgrains,Aman-HYV-Fine,Kilogram,40--45,Quintal,4150--4150, 26/05/2013
3,Foodgrains,Aman-HYV-Medium,Kilogram,33--36,Quintal,3200--3200, 26/05/2013
4,Foodgrains,Imported-Red,Kilogram,31--33,Quintal,3200--3200, 26/05/2013
5,Foodgrains,Imported-White,Kilogram,33--34,Quintal,3300--3300, 26/05/2013
6,Foodgrains,Ata (loose) - white,Kilogram,32--35,Quintal,2750--2750, 26/05/2013
7,Foodgrains,Ata (packet),Kilogram,38--40,Quintal,3750--3750, 26/05/2013
8,Foodgrains,Flour (loose),Kilogram,38--42,Quintal,3760--3760, 26/05/2013
9,Foodgrains,Flour (packet),Kilogram,48--50,Quintal,4750--4750, 26/05/2013
10,Foodgrains,Maize,Kilogram,25--40,Quintal,, 26/05/2013
11,Foodgrains,Chinigura,Kilogram,110--120,Quintal,9900--9900, 26/05/2013
12,Foodgrains,Kalojira,Kilogram,85--95,Quintal,8900--8900, 26/05/2013
13,Dal,Mash (whole),Kilogram,90--100,Quintal,8500--8500, 26/05/2013
14,Dal,Masur (whole) local,Kilogram,80--85,Quintal,8000--8000, 26/05/2013
15,Dal,Masur (Imported) Superior quality,Kilogram,115--120,Quintal,11000--11000, 26/05/2013
16,Dal,Masur (Imported) ordinary,Kilogram,105--110,Quintal,9800--9800, 26/05/2013
17,Dal,Mung (local),Kilogram,108--130,Quintal,11800--11800, 26/05/2013
18,Dal,Gram (whole),Kilogram,75--85,Quintal,7000--7000, 26/05/2013
19,Oil,Mustard Oil (Local) - Ordinary,Liter,150--160,100 Liters,11970--11970, 26/05/2013
20,Oil,Soybean Oil(loose),Liter,108--112,100 Liters,10400--10400, 26/05/2013
21,Oil,Palm Oil,Liter,74--80,100 Liters,7430--7430, 26/05/2013
22,Spices,Turmeric (Imported),Kilogram,125--150,Quintal,10000--10000, 26/05/2013
23,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,110--140,Quintal,7000--7000, 26/05/2013
24,Spices,Dried Chili (Imported) - Ordinary,Kilogram,160--180,Quintal,14600--14600, 26/05/2013
25,Spices,Dried Chili (Local) - Ordinary,Kilogram,130--160,Quintal,13000--13000, 26/05/2013
26,Spices,Onion (local),Kilogram,30--34,Quintal,2700--2700, 26/05/2013
27,Spices,Onion-imported,Kilogram,26--28,Quintal,2100--2100, 26/05/2013
28,Spices,Garlic (local) - Big Size,Kilogram,70--90,Quintal,6000--6000, 26/05/2013
29,Spices,Garlic (Imported),Kilogram,90--110,Quintal,8500--8500, 26/05/2013
30,Spices,Green Chili (Local),Kilogram,25--40,Quintal,2800--2800, 26/05/2013
31,Spices,Ginger (local) - New,Kilogram,105--130,Quintal,, 26/05/2013
32,Spices,Ginger (Imported),Kilogram,75--100,Quintal,6300--6300, 26/05/2013
33,Milk,Cow Milk (liquid),Liter,58--64,100 Liters,, 26/05/2013
34,Milk,Dano - Powdered Milk,2 Kg,1220--1250,12 Kg,7200--7200, 26/05/2013
35,Milk,Redcow - Powdered Milk,2 Kg,1190--1220,12 Kg,7080--7080, 26/05/2013
36,Poultry,Local Hen - Big (above 900 gm),Kilogram,340--400,Quintal,34000--34000, 26/05/2013
37,Poultry,Local Hen - Medium (700-850 gm),Kilogram,260--300,Quintal,27000--27000, 26/05/2013
38,Poultry,Farm-raised Hen,Kilogram,140--150,Quintal,13800--13800, 26/05/2013
39,Meat,Beef,Kilogram,270--280,Quintal,, 26/05/2013
40,Meat,Mutton (male),Kilogram,450--480,Quintal,, 26/05/2013
41,Egg,Egg Hen-Local,4 Pieces,36--40,100 pieces,950--950, 26/05/2013
42,Egg,Egg Farm-Red,4 Pieces,31--33,100 pieces,720--720, 26/05/2013
43,Egg,Egg Farm-White,4 Pieces,31--33,100 pieces,720--720, 26/05/2013
44,Egg,Egg Duck-Local,4 Pieces,32--35,100 pieces,730--730, 26/05/2013
45,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,220--300,Quintal,26000--26000, 26/05/2013
46,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,,Quintal,25000--25000, 26/05/2013
47,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,220--300,Quintal,, 26/05/2013
48,Fish,Katla-Small (1.50-2.00 kg),Kilogram,220--300,Quintal,25000--25000, 26/05/2013
49,Fish,Katla-Imported,Kilogram,200--300,Quintal,24000--24000, 26/05/2013
