Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1800--1800, 24/04/2013
2,Foodgrains,Aman-Pajam,Kilogram,,Quintal,2208--2208, 24/04/2013
3,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1850--1850, 24/04/2013
4,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1900--1900, 24/04/2013
5,Foodgrains,Boro-Fine,Kilogram,,Quintal,2550--2550, 24/04/2013
6,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,1944--1944, 24/04/2013
7,Foodgrains,Boro-Medium,Kilogram,,Quintal,2138--2138, 24/04/2013
8,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,1770--1770, 24/04/2013
9,Foodgrains,Aman-Fine,Kilogram,41--42,Quintal,4033--4033, 24/04/2013
10,Foodgrains,Aman-Medium,Kilogram,32--35,Quintal,3333--3333, 24/04/2013
11,Foodgrains,Aman-Coarse,Kilogram,27--29,Quintal,2780--2780, 24/04/2013
12,Foodgrains,Aman-Pajam,Kilogram,41--45,Quintal,4233--4233, 24/04/2013
13,Foodgrains,Boro-HYV-Fine,Kilogram,44--46,Quintal,4375--4375, 24/04/2013
14,Foodgrains,Atap,Kilogram,27--28,Quintal,2900--2900, 24/04/2013
15,Foodgrains,O. M. S.,Kilogram,24--24,Quintal,, 24/04/2013
16,Foodgrains,Boro-HYV-Medium,Kilogram,36--38,Quintal,3618--3618, 24/04/2013
17,Foodgrains,Aman-HYV-Coarse,Kilogram,28--30,Quintal,2716--2716, 24/04/2013
18,Foodgrains,Aman-HYV-Fine,Kilogram,42--46,Quintal,, 24/04/2013
19,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 24/04/2013
20,Foodgrains,Boro-HYV-Coarse,Kilogram,28--30,Quintal,2700--2700, 24/04/2013
21,Foodgrains,Aman-HYV-Medium,Kilogram,33--35,Quintal,3152--3152, 24/04/2013
22,Foodgrains,Boro-Local,Kilogram,,Quintal,2900--2900, 24/04/2013
23,Foodgrains,Local-Red,Kilogram,,Quintal,2317--2317, 24/04/2013
24,Foodgrains,Local-White,Kilogram,24--25,Quintal,2279--2279, 24/04/2013
25,Foodgrains,Imported-Red,Kilogram,30--31,Quintal,, 24/04/2013
