Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Medium,Kilogram,,Quintal,1400--1400, 26/07/2016
2,Foodgrains,Boro-Local,Kilogram,,Quintal,1300--1300, 26/07/2016
3,Foodgrains,Aman-Medium,Kilogram,34--36,Quintal,3400--3400, 26/07/2016
4,Foodgrains,Aman-Coarse,Kilogram,30--31,Quintal,2925--2925, 26/07/2016
5,Foodgrains,Boro-HYV-Fine,Kilogram,42--46,Quintal,4300--4300, 26/07/2016
6,Foodgrains,Boro-HYV-Medium,Kilogram,34--37,Quintal,3420--3420, 26/07/2016
7,Foodgrains,Aman-HYV-Coarse,Kilogram,26--27,Quintal,2900--2900, 26/07/2016
8,Foodgrains,Aman-HYV-Fine,Kilogram,42--45,Quintal,, 26/07/2016
9,Foodgrains,Boro-HYV-Coarse,Kilogram,28--29,Quintal,2523--2523, 26/07/2016
10,Foodgrains,Aman-HYV-Medium,Kilogram,35--36,Quintal,3400--3400, 26/07/2016
11,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2820--2820, 26/07/2016
12,Foodgrains,Boro-Local,Kilogram,28--30,Quintal,2900--2900, 26/07/2016
13,Foodgrains,Local-White,Kilogram,24--25,Quintal,2200--2200, 26/07/2016
14,Foodgrains,Ata (loose) - white,Kilogram,23--24,Quintal,2214--2214, 26/07/2016
15,Foodgrains,Ata (packet),Kilogram,31--32,Quintal,2950--2950, 26/07/2016
16,Foodgrains,Ata (loose) - red,Kilogram,21--22,Quintal,2000--2000, 26/07/2016
17,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3200--3200, 26/07/2016
18,Foodgrains,Flour-Suji,Kilogram,52--54,Quintal,5000--5000, 26/07/2016
19,Foodgrains,Flour (packet),Kilogram,37--39,Quintal,3650--3650, 26/07/2016
20,Foodgrains,Chinigura,Kilogram,90--95,Quintal,9200--9200, 26/07/2016
21,Foodgrains,Kalojira,Kilogram,80--85,Quintal,8200--8200, 26/07/2016
22,Foodgrains,Kataribhog,Kilogram,50--55,Quintal,5400--5400, 26/07/2016
23,Foodgrains,Muri,Kilogram,50--55,Quintal,4500--4500, 26/07/2016
24,Foodgrains,Chira,Kilogram,40--45,Quintal,4200--4200, 26/07/2016
25,Dal,Small Mung (Local) - Superior quality,Kilogram,100--110,Quintal,, 26/07/2016
26,Dal,Mash (broken),Kilogram,30--40,Quintal,, 26/07/2016
27,Dal,Masur (whole) local,Kilogram,136--141,Quintal,13575--13575, 26/07/2016
28,Dal,Masur (broken) local,Kilogram,122--127,Quintal,11867--11867, 26/07/2016
29,Dal,Masur (Imported) Superior quality,Kilogram,113--117,Quintal,11167--11167, 26/07/2016
30,Dal,Masur (Imported) ordinary,Kilogram,106--110,Quintal,9900--9900, 26/07/2016
31,Dal,Mung (imported),Kilogram,75--80,Quintal,7200--7200, 26/07/2016
32,Dal,Gram (whole),Kilogram,80--90,Quintal,9000--9000, 26/07/2016
33,Dal,Gram (broken),Kilogram,,Quintal,7900--7900, 26/07/2016
34,Dal,Motar (Peas)-Imported,Kilogram,,Quintal,4400--4400, 26/07/2016
35,Dal,Khesari,Kilogram,74--75,Quintal,6650--6650, 26/07/2016
36,Oil Seed,Mustard,Kilogram,38--42,Quintal,4200--4200, 26/07/2016
37,Oil Seed,Ground Nut,Kilogram,80--85,Quintal,7200--7200, 26/07/2016
38,Oil,Mustard Oil (Local) - Superior quality,Liter,160--175,100 Liters,10250--10250, 26/07/2016
39,Oil,Mustard Oil (Local) - Ordinary,Liter,115--120,100 Liters,11000--11000, 26/07/2016
40,Oil,Soybean Oil(loose),Liter,78--79,100 Liters,7575--7575, 26/07/2016
41,Oil,Palm Oil,Liter,67--69,100 Liters,6579--6579, 26/07/2016
42,Oil,Coconut Oil (local),Liter,320--350,100 Liters,32000--32000, 26/07/2016
43,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,400--420,100 Liters,40000--40000, 26/07/2016
44,Oil Cake,Oil Cake - Mustard,Kilogram,32--34,Quintal,3200--3200, 26/07/2016
45,Oil Cake,Oil Cake - Til (Sesame),Kilogram,35--36,Quintal,3500--3500, 26/07/2016
46,Spices,Black Pepper(Golmorich),10 gm,15--16,Kilogram,, 26/07/2016
47,Spices,Clove(Lobonga),10 gm,16--17,Kilogram,, 26/07/2016
48,Spices,Cinnamon(Daruchini),10 gm,3--3,Kilogram,, 26/07/2016
49,Spices,Black Cumin (Seed)(Kalozira),10 gm,4--4,Kilogram,, 26/07/2016
50,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,180--195,Quintal,16500--16500, 26/07/2016
51,Spices,Dried Chili (Battakandi) - Superior,Kilogram,220--240,Quintal,, 26/07/2016
52,Spices,Dried Chili (Local) - Superior,Kilogram,130--150,Quintal,12500--12500, 26/07/2016
53,Spices,Turmeric (Local) - Long (Superior),Kilogram,,Quintal,15000--15000, 26/07/2016
54,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,,Quintal,13500--13500, 26/07/2016
55,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,150--160,Quintal,13500--13500, 26/07/2016
56,Spices,Dried Chili (Imported) - Ordinary,Kilogram,,Quintal,22000--22000, 26/07/2016
57,Spices,Dried Chili (Local) - Ordinary,Kilogram,110--130,Quintal,10000--10000, 26/07/2016
58,Spices,Coriander Seed (New),Kilogram,80--90,Quintal,7000--7000, 26/07/2016
59,Spices,Onion (local),Kilogram,31--34,Quintal,3025--3025, 26/07/2016
60,Spices,Onion-imported,Kilogram,24--25,Quintal,2125--2125, 26/07/2016
61,Spices,Garlic (local) - Big Size,Kilogram,118--132,Quintal,11560--11560, 26/07/2016
62,Spices,Garlic (Imported),Kilogram,160--170,Quintal,15500--15500, 26/07/2016
63,Spices,Green Chili (Local),Kilogram,62--69,Quintal,5640--5640, 26/07/2016
64,Spices,Ginger (local) - Old,Kilogram,130--140,Quintal,12000--12000, 26/07/2016
65,Spices,Ginger (local) - New,Kilogram,80--85,Quintal,5500--5500, 26/07/2016
66,Spices,Ginger (Imported),Kilogram,79--89,Quintal,7200--7200, 26/07/2016
67,Spices,Cardamom - Small,10 gm,12--15,Kilogram,1200--1200, 26/07/2016
68,Fibre,Tossa Cotton (Garsat - Average quality),Kilogram,60--65,Quintal,5000--5000, 26/07/2016
69,Leather,Goat Leather,1 piece,150--200,100 pieces,16000--16000, 26/07/2016
70,Milk,Cow Milk (liquid),Liter,50--55,100 Liters,4600--4600, 26/07/2016
71,Poultry,Local Hen - Big (above 900 gm),Kilogram,345--353,Quintal,34000--34000, 26/07/2016
72,Poultry,Local Hen - Medium (700-850 gm),Kilogram,358--365,Quintal,35000--35000, 26/07/2016
73,Poultry,Local Hen - Small (500-650 gm),Kilogram,373--385,Quintal,36000--36000, 26/07/2016
