Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-HYV-Coarse,Kilogram,30--32,Quintal,, 19/03/2013
2,Foodgrains,Aman-HYV-Fine,Kilogram,42--48,Quintal,, 19/03/2013
3,Foodgrains,Aman-HYV-Medium,Kilogram,35--40,Quintal,, 19/03/2013
4,Foodgrains,Imported-Red,Kilogram,32--34,Quintal,, 19/03/2013
5,Foodgrains,Imported-White,Kilogram,33--34,Quintal,, 19/03/2013
6,Foodgrains,Ata (loose) - white,Kilogram,33--36,Quintal,, 19/03/2013
7,Foodgrains,Ata (packet),Kilogram,38--40,Quintal,, 19/03/2013
8,Foodgrains,Flour (loose),Kilogram,38--42,Quintal,, 19/03/2013
9,Foodgrains,Flour (packet),Kilogram,48--50,Quintal,, 19/03/2013
10,Foodgrains,Maize,Kilogram,32--45,Quintal,, 19/03/2013
11,Foodgrains,Chinigura,Kilogram,100--110,Quintal,, 19/03/2013
12,Foodgrains,Kalojira,Kilogram,90--100,Quintal,, 19/03/2013
13,Dal,Mash (whole),Kilogram,90--100,Quintal,, 19/03/2013
14,Dal,Masur (whole) local,Kilogram,70--78,Quintal,, 19/03/2013
15,Dal,Masur (Imported) Superior quality,Kilogram,130--135,Quintal,, 19/03/2013
16,Dal,Masur (Imported) ordinary,Kilogram,110--125,Quintal,, 19/03/2013
17,Dal,Mung (local),Kilogram,105--120,Quintal,, 19/03/2013
18,Dal,Gram (whole),Kilogram,80--90,Quintal,, 19/03/2013
19,Oil,Mustard Oil (Local) - Ordinary,Liter,150--160,100 Liters,, 19/03/2013
20,Oil,Soybean Oil(loose),Liter,110--116,100 Liters,, 19/03/2013
21,Oil,Palm Oil,Liter,75--83,100 Liters,, 19/03/2013
22,Spices,Turmeric (Imported),Kilogram,110--150,Quintal,10000--10000, 19/03/2013
23,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,90--150,Quintal,9500--9500, 19/03/2013
24,Spices,Dried Chili (Imported) - Ordinary,Kilogram,160--180,Quintal,15000--15000, 19/03/2013
25,Spices,Dried Chili (Local) - Ordinary,Kilogram,150--170,Quintal,14000--14000, 19/03/2013
26,Spices,Onion (local),Kilogram,30--35,Quintal,2600--2600, 19/03/2013
27,Spices,Onion-imported,Kilogram,32--36,Quintal,2600--2600, 19/03/2013
28,Spices,Garlic (local) - Big Size,Kilogram,40--60,Quintal,3000--3000, 19/03/2013
29,Spices,Garlic (Imported),Kilogram,135--150,Quintal,13000--13000, 19/03/2013
30,Spices,Green Chili (Local),Kilogram,35--50,Quintal,3000--3000, 19/03/2013
31,Spices,Ginger (local) - New,Kilogram,70--80,Quintal,5500--5500, 19/03/2013
32,Spices,Ginger (Imported),Kilogram,70--80,Quintal,5500--5500, 19/03/2013
33,Milk,Cow Milk (liquid),Liter,58--64,100 Liters,, 19/03/2013
34,Milk,Dano - Powdered Milk,2 Kg,1160--1170,12 Kg,, 19/03/2013
35,Milk,Redcow - Powdered Milk,2 Kg,1110--1120,12 Kg,, 19/03/2013
36,Poultry,Local Hen - Big (above 900 gm),Kilogram,340--400,Quintal,34000--34000, 19/03/2013
37,Poultry,Local Hen - Medium (700-850 gm),Kilogram,320--340,Quintal,27000--27000, 19/03/2013
38,Poultry,Farm-raised Hen,Kilogram,145--155,Quintal,14200--14200, 19/03/2013
39,Meat,Beef,Kilogram,270--280,Quintal,, 19/03/2013
40,Meat,Mutton (male),Kilogram,450--480,Quintal,, 19/03/2013
41,Egg,Egg Hen-Local,4 Pieces,40--44,100 pieces,960--960, 19/03/2013
42,Egg,Egg Farm-Red,4 Pieces,34--35,100 pieces,825--825, 19/03/2013
43,Egg,Egg Farm-White,4 Pieces,33--35,100 pieces,800--800, 19/03/2013
44,Egg,Egg Duck-Local,4 Pieces,38--42,100 pieces,950--950, 19/03/2013
45,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,220--300,Quintal,25000--25000, 19/03/2013
46,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,,Quintal,24000--24000, 19/03/2013
47,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,200--300,Quintal,, 19/03/2013
48,Fish,Katla-Small (1.50-2.00 kg),Kilogram,220--300,Quintal,25000--25000, 19/03/2013
49,Fish,Katla-Imported,Kilogram,200--290,Quintal,24000--24000, 19/03/2013
50,Fish,Pangash (small),Kilogram,140--160,Quintal,14000--14000, 19/03/2013
51,Fish,Hilsha,Kilogram,550--850,Quintal,70000--70000, 19/03/2013
52,Fish,Shrimp-small,Kilogram,350--420,Quintal,35000--35000, 19/03/2013
53,Fish,Kai,Kilogram,200--250,Quintal,, 19/03/2013
54,Fish,Silver Carp,Kilogram,150--180,Quintal,16000--16000, 19/03/2013
55,Fish,Telapia/Nilotica,Kilogram,150--180,Quintal,15000--15000, 19/03/2013
56,Fruit,Green-Coconut,1 piece,30--40,100 pieces,, 19/03/2013
57,Fruit,Orange,4 Pieces,50--80,100 pieces,, 19/03/2013
58,Fruit,Apple,Kilogram,130--180,Quintal,, 19/03/2013
59,Fruit,Banana-Sabri (ordinary),4 Pieces,15--30,80 Pieces,, 19/03/2013
60,Fruit,Banana-Sagar (ordinary),4 Pieces,12--20,80 Pieces,, 19/03/2013
61,Vegetable,Potato (Holland) - White (New),Kilogram,10--15,Quintal,950--950, 19/03/2013
62,Vegetable,Brinjal - Ordinary Quality,Kilogram,16--35,Quintal,2000--2000, 19/03/2013
63,Vegetable,Pumpkin (Sweet Gourd),Kilogram,18--30,Quintal,1600--1600, 19/03/2013
64,Vegetable,Lao (Bottle Gourd),1 piece,25--50,100 pieces,2500--2500, 19/03/2013
65,Vegetable,Green Papaya,Kilogram,16--20,Quintal,1400--1400, 19/03/2013
66,Vegetable,Motorshooti (peas),Kilogram,35--40,Quintal,3500--3500, 19/03/2013
67,Vegetable,Cauliflower,Kilogram,15--30,Quintal,1600--1600, 19/03/2013
68,Vegetable,Cabbage,Kilogram,15--25,Quintal,1200--1200, 19/03/2013
69,Vegetable,Carrot,Kilogram,12--20,Quintal,1000--1000, 19/03/2013
70,Vegetable,Khirai (Small Cucumber),Kilogram,12--25,Quintal,1000--1000, 19/03/2013
71,Vegetable,Bean(Ordinary),Kilogram,20--35,Quintal,2000--2000, 19/03/2013
72,Vegetable,Tomato,Kilogram,20--30,Quintal,2000--2000, 19/03/2013
73,Vegetable,Red Spinach,Kilogram,20--30,Quintal,1600--1600, 19/03/2013
74,Vegetable,Spinach (Palongsak),Kilogram,16--25,Quintal,1200--1200, 19/03/2013
75,Others,Sugar (Imported),Kilogram,47--50,Quintal,, 19/03/2013
76,Others,Iodized Salt (Packed),Kilogram,16--28,Quintal,, 19/03/2013
77,Others,Akher Gur (red sugar),Kilogram,60--70,Quintal,, 19/03/2013
78,Others,Date Gur (red sugar),Kilogram,70--100,Quintal,, 19/03/2013
