Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Medium,Kilogram,,Quintal,1750--1750, 11/06/2013
2,Foodgrains,Boro Coarse,Kilogram,,Quintal,1500--1500, 11/06/2013
3,Foodgrains,Aman-Fine,Kilogram,2072--2175,Quintal,4300--4300, 11/06/2013
4,Foodgrains,Aman-Medium,Kilogram,3600--3700,Quintal,3700--3700, 11/06/2013
5,Foodgrains,Aman-Coarse,Kilogram,32--35,Quintal,3150--3150, 11/06/2013
6,Foodgrains,Aman-Pajam,Kilogram,41--42,Quintal,, 11/06/2013
7,Foodgrains,Boro-HYV-Fine,Kilogram,549--581,Quintal,4018--4018, 11/06/2013
8,Foodgrains,Atap,Kilogram,30--34,Quintal,3000--3000, 11/06/2013
9,Foodgrains,Boro-HYV-Medium,Kilogram,429--444,Quintal,3356--3356, 11/06/2013
10,Foodgrains,Aman-HYV-Coarse,Kilogram,29--30,Quintal,2675--2675, 11/06/2013
11,Foodgrains,Aman-HYV-Fine,Kilogram,44--48,Quintal,4425--4425, 11/06/2013
12,Foodgrains,Boro-HYV-Coarse,Kilogram,28--30,Quintal,2779--2779, 11/06/2013
13,Foodgrains,Aman-HYV-Medium,Kilogram,34--35,Quintal,3150--3150, 11/06/2013
14,Foodgrains,Boro-Local,Kilogram,28--30,Quintal,, 11/06/2013
15,Foodgrains,Local-White,Kilogram,,Quintal,2300--2300, 11/06/2013
16,Foodgrains,Ata (loose) - white,Kilogram,414--427,Quintal,2928--2928, 11/06/2013
17,Foodgrains,Ata (packet),Kilogram,37--39,Quintal,3700--3700, 11/06/2013
18,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 11/06/2013
19,Foodgrains,Ata (loose) - red,Kilogram,24--26,Quintal,2300--2300, 11/06/2013
20,Foodgrains,Flour (loose),Kilogram,563--594,Quintal,3923--3923, 11/06/2013
21,Foodgrains,Flour-Suji,Kilogram,2525--2576,Quintal,4600--4600, 11/06/2013
22,Foodgrains,Flour (packet),Kilogram,48--49,Quintal,4633--4633, 11/06/2013
23,Foodgrains,Maize,Kilogram,,Quintal,1600--1600, 11/06/2013
24,Foodgrains,Chinigura,Kilogram,,Quintal,9350--9350, 11/06/2013
25,Foodgrains,Muri,Kilogram,4300--4400,Quintal,4102--4102, 11/06/2013
26,Foodgrains,Chira,Kilogram,3400--3600,Quintal,3133--3133, 11/06/2013
27,Dal,Mash (whole),Kilogram,,Quintal,10500--10500, 11/06/2013
28,Dal,Mash (broken),Kilogram,80--84,Quintal,8150--8150, 11/06/2013
29,Dal,Masur (whole) local,Kilogram,1822--1860,Quintal,10320--10320, 11/06/2013
30,Dal,Masur (broken) local,Kilogram,1934--1961,Quintal,7725--7725, 11/06/2013
31,Dal,Masur (Imported) Superior quality,Kilogram,108--116,Quintal,10840--10840, 11/06/2013
32,Dal,Masur (Imported) ordinary,Kilogram,1020--1052,Quintal,7886--7886, 11/06/2013
33,Dal,Mung (local),Kilogram,127--130,Quintal,12500--12500, 11/06/2013
34,Dal,Mung (imported),Kilogram,,Quintal,9500--9500, 11/06/2013
35,Dal,Gram (whole),Kilogram,,Quintal,8100--8100, 11/06/2013
36,Dal,Gram (broken),Kilogram,73--77,Quintal,7600--7600, 11/06/2013
