Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-HYV-Coarse,Kilogram,30--32,Quintal,2900--2900, 18/02/2013
2,Foodgrains,Aman-HYV-Fine,Kilogram,42--48,Quintal,4500--4500, 18/02/2013
3,Foodgrains,Aman-HYV-Medium,Kilogram,35--40,Quintal,3600--3600, 18/02/2013
4,Foodgrains,Imported-Red,Kilogram,32--35,Quintal,3400--3400, 18/02/2013
5,Foodgrains,Imported-White,Kilogram,33--34,Quintal,3100--3100, 18/02/2013
6,Foodgrains,Ata (loose) - white,Kilogram,33--36,Quintal,3200--3200, 18/02/2013
7,Foodgrains,Ata (packet),Kilogram,38--40,Quintal,3700--3700, 18/02/2013
8,Foodgrains,Flour (loose),Kilogram,39--42,Quintal,3800--3800, 18/02/2013
9,Foodgrains,Flour (packet),Kilogram,46--48,Quintal,4600--4600, 18/02/2013
10,Foodgrains,Maize,Kilogram,32--45,Quintal,1840--1840, 18/02/2013
11,Foodgrains,Chinigura,Kilogram,100--110,Quintal,9780--9780, 18/02/2013
12,Foodgrains,Kalojira,Kilogram,95--100,Quintal,8980--8980, 18/02/2013
13,Dal,Mash (whole),Kilogram,85--100,Quintal,7800--7800, 18/02/2013
14,Dal,Masur (whole) local,Kilogram,75--80,Quintal,7000--7000, 18/02/2013
15,Dal,Masur (Imported) Superior quality,Kilogram,144--148,Quintal,13500--13500, 18/02/2013
16,Dal,Masur (Imported) ordinary,Kilogram,138--140,Quintal,13200--13200, 18/02/2013
17,Dal,Mung (local),Kilogram,110--125,Quintal,11500--11500, 18/02/2013
18,Dal,Gram (whole),Kilogram,80--90,Quintal,7200--7200, 18/02/2013
19,Oil,Mustard Oil (Local) - Ordinary,Liter,145--160,100 Liters,13100--13100, 18/02/2013
20,Oil,Soybean Oil(loose),Liter,115--117,100 Liters,10760--10760, 18/02/2013
21,Oil,Palm Oil,Liter,80--84,100 Liters,7350--7350, 18/02/2013
22,Spices,Turmeric (Imported),Kilogram,110--140,Quintal,11000--11000, 18/02/2013
23,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,90--130,Quintal,9500--9500, 18/02/2013
24,Spices,Dried Chili (Imported) - Ordinary,Kilogram,160--180,Quintal,15500--15500, 18/02/2013
25,Spices,Dried Chili (Local) - Ordinary,Kilogram,150--170,Quintal,15000--15000, 18/02/2013
26,Spices,Onion (local),Kilogram,35--40,Quintal,3200--3200, 18/02/2013
27,Spices,Onion-imported,Kilogram,40--44,Quintal,3300--3300, 18/02/2013
28,Spices,Garlic (local) - Big Size,Kilogram,60--70,Quintal,4000--4000, 18/02/2013
29,Spices,Garlic (Imported),Kilogram,115--125,Quintal,10600--10600, 18/02/2013
30,Spices,Green Chili (Local),Kilogram,80--90,Quintal,7400--7400, 18/02/2013
31,Spices,Ginger (local) - New,Kilogram,70--90,Quintal,5000--5000, 18/02/2013
32,Spices,Ginger (Imported),Kilogram,80--100,Quintal,6000--6000, 18/02/2013
33,Milk,Cow Milk (liquid),Liter,58--64,100 Liters,, 18/02/2013
34,Milk,Dano - Powdered Milk,2 Kg,1160--1170,12 Kg,6900--6900, 18/02/2013
35,Milk,Redcow - Powdered Milk,2 Kg,1100--1110,12 Kg,6480--6480, 18/02/2013
36,Poultry,Local Hen - Big (above 900 gm),Kilogram,360--400,Quintal,34000--34000, 18/02/2013
37,Poultry,Local Hen - Medium (700-850 gm),Kilogram,300--340,Quintal,31000--31000, 18/02/2013
38,Poultry,Farm-raised Hen,Kilogram,145--155,Quintal,14500--14500, 18/02/2013
39,Meat,Beef,Kilogram,270--280,Quintal,, 18/02/2013
40,Meat,Mutton (male),Kilogram,450--480,Quintal,, 18/02/2013
41,Egg,Egg Hen-Local,4 Pieces,42--44,100 pieces,1000--1000, 18/02/2013
42,Egg,Egg Farm-Red,4 Pieces,34--36,100 pieces,820--820, 18/02/2013
43,Egg,Egg Farm-White,4 Pieces,33--36,100 pieces,820--820, 18/02/2013
44,Egg,Egg Duck-Local,4 Pieces,40--42,100 pieces,980--980, 18/02/2013
45,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,190--300,Quintal,22500--22500, 18/02/2013
46,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,,Quintal,24000--24000, 18/02/2013
47,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,190--280,Quintal,, 18/02/2013
48,Fish,Katla-Small (1.50-2.00 kg),Kilogram,200--300,Quintal,24000--24000, 18/02/2013
49,Fish,Katla-Imported,Kilogram,190--300,Quintal,23500--23500, 18/02/2013
50,Fish,Pangash (small),Kilogram,130--160,Quintal,14000--14000, 18/02/2013
51,Fish,Hilsha,Kilogram,650--900,Quintal,80000--80000, 18/02/2013
52,Fish,Shrimp-small,Kilogram,320--360,Quintal,32000--32000, 18/02/2013
53,Fish,Kai,Kilogram,200--250,Quintal,, 18/02/2013
54,Fish,Silver Carp,Kilogram,150--180,Quintal,15000--15000, 18/02/2013
55,Fish,Telapia/Nilotica,Kilogram,130--170,Quintal,15000--15000, 18/02/2013
56,Fruit,Green-Coconut,1 piece,20--35,100 pieces,2200--2200, 18/02/2013
57,Fruit,Orange,4 Pieces,40--70,100 pieces,1600--1600, 18/02/2013
58,Fruit,Apple,Kilogram,120--150,Quintal,13000--13000, 18/02/2013
59,Fruit,Banana-Sabri (ordinary),4 Pieces,15--18,80 Pieces,230--230, 18/02/2013
60,Fruit,Banana-Sagar (ordinary),4 Pieces,20--25,80 Pieces,250--250, 18/02/2013
