Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1808--1808, 27/02/2013
2,Foodgrains,Aman-Pajam,Kilogram,,Quintal,2330--2330, 27/02/2013
3,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1800--1800, 27/02/2013
4,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1850--1850, 27/02/2013
5,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2008--2008, 27/02/2013
6,Foodgrains,Boro-Medium,Kilogram,24--25,Quintal,2235--2235, 27/02/2013
7,Foodgrains,Boro Coarse,Kilogram,,Quintal,1765--1765, 27/02/2013
8,Foodgrains,Aman-HYV-Coarse,Kilogram,20--21,Quintal,1775--1775, 27/02/2013
9,Foodgrains,Aman-Fine,Kilogram,45--46,Quintal,4100--4100, 27/02/2013
10,Foodgrains,Aman-Medium,Kilogram,32--34,Quintal,3000--3000, 27/02/2013
11,Foodgrains,Aman-Coarse,Kilogram,28--29,Quintal,2667--2667, 27/02/2013
12,Foodgrains,Aman-Pajam,Kilogram,42--45,Quintal,4167--4167, 27/02/2013
13,Foodgrains,Boro-HYV-Fine,Kilogram,43--46,Quintal,4343--4343, 27/02/2013
14,Foodgrains,Atap,Kilogram,26--26,Quintal,2450--2450, 27/02/2013
15,Foodgrains,Boro-HYV-Medium,Kilogram,36--39,Quintal,3615--3615, 27/02/2013
16,Foodgrains,Aman-HYV-Coarse,Kilogram,27--29,Quintal,2694--2694, 27/02/2013
17,Foodgrains,Aman-HYV-Fine,Kilogram,41--44,Quintal,4167--4167, 27/02/2013
18,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 27/02/2013
19,Foodgrains,Boro-HYV-Coarse,Kilogram,28--30,Quintal,2700--2700, 27/02/2013
20,Foodgrains,Aman-HYV-Medium,Kilogram,33--36,Quintal,3317--3317, 27/02/2013
21,Foodgrains,Boro-Local,Kilogram,,Quintal,2800--2800, 27/02/2013
22,Foodgrains,Local-White,Kilogram,26--27,Quintal,2600--2600, 27/02/2013
23,Foodgrains,Imported-Red,Kilogram,32--35,Quintal,2975--2975, 27/02/2013
24,Foodgrains,Imported-White,Kilogram,31--33,Quintal,2999--2999, 27/02/2013
25,Foodgrains,Ata (loose) - white,Kilogram,31--33,Quintal,3044--3044, 27/02/2013
26,Foodgrains,Ata (packet),Kilogram,36--38,Quintal,3567--3567, 27/02/2013
27,Foodgrains,Ata (O. M. S.),Kilogram,20--20,Quintal,, 27/02/2013
28,Foodgrains,Ata (loose) - red,Kilogram,29--30,Quintal,2925--2925, 27/02/2013
29,Foodgrains,Flour (loose),Kilogram,38--41,Quintal,3854--3854, 27/02/2013
30,Foodgrains,Flour-Suji,Kilogram,46--48,Quintal,4671--4671, 27/02/2013
31,Foodgrains,Flour (packet),Kilogram,45--47,Quintal,4469--4469, 27/02/2013
32,Foodgrains,Maize,Kilogram,25--31,Quintal,2088--2088, 27/02/2013
33,Foodgrains,Chinigura,Kilogram,92--97,Quintal,9396--9396, 27/02/2013
34,Foodgrains,Kalojira,Kilogram,89--94,Quintal,9027--9027, 27/02/2013
35,Foodgrains,Kataribhog,Kilogram,70--73,Quintal,6933--6933, 27/02/2013
36,Foodgrains,Pajam,Kilogram,43--44,Quintal,4200--4200, 27/02/2013
37,Foodgrains,Muri,Kilogram,49--54,Quintal,4834--4834, 27/02/2013
38,Foodgrains,Chira,Kilogram,34--36,Quintal,3250--3250, 27/02/2013
39,Dal,Small Mung (Local) - Ordinary,Kilogram,62--78,Quintal,7250--7250, 27/02/2013
40,Dal,Mash (whole),Kilogram,79--87,Quintal,7975--7975, 27/02/2013
41,Dal,Mash (broken),Kilogram,86--90,Quintal,8300--8300, 27/02/2013
42,Dal,Masur (whole) local,Kilogram,117--121,Quintal,11768--11768, 27/02/2013
43,Dal,Masur (broken) local,Kilogram,86--89,Quintal,8167--8167, 27/02/2013
44,Dal,Masur (Imported) Superior quality,Kilogram,120--127,Quintal,11792--11792, 27/02/2013
45,Dal,Masur (Imported) ordinary,Kilogram,88--95,Quintal,8317--8317, 27/02/2013
46,Dal,Mung (local),Kilogram,117--128,Quintal,11675--11675, 27/02/2013
47,Dal,Mung (imported),Kilogram,96--102,Quintal,8975--8975, 27/02/2013
48,Dal,Gram (whole),Kilogram,80--84,Quintal,7470--7470, 27/02/2013
49,Dal,Gram (broken),Kilogram,82--86,Quintal,8178--8178, 27/02/2013
50,Dal,Motar (Peas)-Imported,Kilogram,47--49,Quintal,4540--4540, 27/02/2013
51,Dal,Motar (Peas)-local,Kilogram,62--65,Quintal,6150--6150, 27/02/2013
52,Oil Seed,Mustard,Kilogram,42--44,Quintal,4220--4220, 27/02/2013
53,Oil Seed,Tishi,Kilogram,45--48,Quintal,4500--4500, 27/02/2013
54,Oil Seed,Til(Sesame),Kilogram,48--50,Quintal,4700--4700, 27/02/2013
55,Oil Seed,Ground Nut,Kilogram,76--88,Quintal,6867--6867, 27/02/2013
56,Oil,Mustard Oil (Local) - Superior quality,Liter,155--165,100 Liters,14842--14842, 27/02/2013
57,Oil,Mustard Oil (Local) - Ordinary,Liter,142--149,100 Liters,13302--13302, 27/02/2013
58,Oil,Soybean Oil(loose),Liter,115--117,100 Liters,11229--11229, 27/02/2013
59,Oil,Palm Oil,Liter,80--83,100 Liters,7953--7953, 27/02/2013
60,Oil,Vegetable Ghee,Liter,107--111,100 Liters,10126--10126, 27/02/2013
61,Oil,Coconut Oil (local),Liter,215--243,100 Liters,21171--21171, 27/02/2013
62,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,197--210,100 Liters,20635--20635, 27/02/2013
63,Oil,Coconut Oil (Imported) - Ordinary,Liter,152--163,100 Liters,14690--14690, 27/02/2013
64,Oil Cake,Oil Cake - Mustard,Kilogram,33--35,Quintal,3036--3036, 27/02/2013
65,Oil Cake,Oil Cake - Til (Sesame),Kilogram,28--30,Quintal,2800--2800, 27/02/2013
66,Oil Cake,Oil Cake - Others,Kilogram,36--38,Quintal,3500--3500, 27/02/2013
67,Spices,Black Pepper(Golmorich),10 gm,12--13,Kilogram,1100--1100, 27/02/2013
68,Spices,Clove(Lobonga),10 gm,17--18,Kilogram,1677--1677, 27/02/2013
69,Spices,Cinnamon(Daruchini),10 gm,2--3,Kilogram,225--225, 27/02/2013
70,Spices,Zain,10 gm,2--2,Kilogram,171--171, 27/02/2013
71,Spices,Fennel/Aniseed,10 gm,2--2,Kilogram,157--157, 27/02/2013
72,Spices,Cumin (Seed),10 gm,5--6,Kilogram,441--441, 27/02/2013
73,Spices,Black Cumin (Seed)(Kalozira),10 gm,2--2,Kilogram,142--142, 27/02/2013
74,Spices,Fenugreek(Methi),10 gm,1--1,Kilogram,99--99, 27/02/2013
75,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,160--180,Quintal,17000--17000, 27/02/2013
76,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,165--175,Quintal,16500--16500, 27/02/2013
77,Spices,Dried Chili (Local) - Superior,Kilogram,190--210,Quintal,20000--20000, 27/02/2013
78,Spices,Turmeric (Local) - Round (Superior),Kilogram,61--64,Quintal,6800--6800, 27/02/2013
79,Spices,Turmeric (Local) - Long (Superior),Kilogram,80--88,Quintal,7525--7525, 27/02/2013
80,Spices,Turmeric (Imported),Kilogram,110--150,Quintal,10000--10000, 27/02/2013
81,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,74--77,Quintal,5500--5500, 27/02/2013
82,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,70--82,Quintal,7150--7150, 27/02/2013
83,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,165--180,Quintal,17333--17333, 27/02/2013
84,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,156--166,Quintal,14200--14200, 27/02/2013
85,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,179--190,Quintal,15000--15000, 27/02/2013
86,Spices,Dried Chili (Imported) - Ordinary,Kilogram,178--190,Quintal,16500--16500, 27/02/2013
87,Spices,Dried Chili (Local) - Ordinary,Kilogram,157--173,Quintal,14750--14750, 27/02/2013
88,Spices,Khoayr (Catechu) - Superior Quality,10 gm,5--6,Kilogram,425--425, 27/02/2013
89,Spices,Khoayr (Catechu) - Ordinary,10 gm,3--4,Kilogram,323--323, 27/02/2013
90,Spices,Coriander Seed (Old),Kilogram,60--65,Quintal,5650--5650, 27/02/2013
91,Spices,Onion (local),Kilogram,29--33,Quintal,2923--2923, 27/02/2013
92,Spices,Onion-imported,Kilogram,34--37,Quintal,3125--3125, 27/02/2013
93,Spices,Garlic (local) - Big Size,Kilogram,55--63,Quintal,5669--5669, 27/02/2013
94,Spices,Garlic - One Piece,Kilogram,70--75,Quintal,, 27/02/2013
95,Spices,Garlic (Imported),Kilogram,108--118,Quintal,10200--10200, 27/02/2013
96,Spices,Green Chili (Local),Kilogram,77--86,Quintal,7257--7257, 27/02/2013
97,Spices,Ginger (local) - Old,Kilogram,78--85,Quintal,7250--7250, 27/02/2013
98,Spices,Ginger (local) - New,Kilogram,73--84,Quintal,6888--6888, 27/02/2013
99,Spices,Ginger (Imported),Kilogram,77--84,Quintal,6214--6214, 27/02/2013
100,Spices,Cardamom - Big,10 gm,16--17,Kilogram,1690--1690, 27/02/2013
101,Spices,Cardamom - Small,10 gm,16--17,Kilogram,1573--1573, 27/02/2013
102,Fibre,Shimul (Kapok),Kilogram,233--243,Quintal,21667--21667, 27/02/2013
103,Fibre,Cotton (Comilla),Kilogram,140--165,Quintal,17500--17500, 27/02/2013
104,Fibre,White Cotton (B-Bottom),Kilogram,,Quintal,4000--4000, 27/02/2013
105,Fibre,Tossa Cotton (B-Bottom),Kilogram,32--45,Quintal,3825--3825, 27/02/2013
106,Fibre,Tossa Cotton (C-Bottom),Kilogram,,Quintal,3200--3200, 27/02/2013
