Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,1700--1700, 09/01/2013
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,1625--1625, 09/01/2013
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,1383--1383, 09/01/2013
4,Foodgrains,Aman-Pajam,Kilogram,,Quintal,1947--1947, 09/01/2013
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1500--1500, 09/01/2013
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1650--1650, 09/01/2013
7,Foodgrains,Boro-Fine,Kilogram,,Quintal,2230--2230, 09/01/2013
8,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,1610--1610, 09/01/2013
9,Foodgrains,Aman-HYV-Fine,Kilogram,,Quintal,1600--1600, 09/01/2013
10,Foodgrains,Boro-Medium,Kilogram,22--24,Quintal,1863--1863, 09/01/2013
11,Foodgrains,Boro Coarse,Kilogram,,Quintal,1508--1508, 09/01/2013
12,Foodgrains,Aman-HYV-Coarse,Kilogram,18--19,Quintal,1500--1500, 09/01/2013
13,Foodgrains,Aman-Fine,Kilogram,37--38,Quintal,3575--3575, 09/01/2013
14,Foodgrains,Aman-Medium,Kilogram,28--30,Quintal,2775--2775, 09/01/2013
15,Foodgrains,Aman-Coarse,Kilogram,25--26,Quintal,2314--2314, 09/01/2013
16,Foodgrains,Aman-Pajam,Kilogram,36--38,Quintal,3715--3715, 09/01/2013
17,Foodgrains,Boro-HYV-Fine,Kilogram,38--40,Quintal,3756--3756, 09/01/2013
18,Foodgrains,Boro-Pajam,Kilogram,43--44,Quintal,4100--4100, 09/01/2013
19,Foodgrains,Atap,Kilogram,,Quintal,2500--2500, 09/01/2013
20,Foodgrains,Boro-HYV-Medium,Kilogram,32--34,Quintal,3146--3146, 09/01/2013
21,Foodgrains,Aman-HYV-Coarse,Kilogram,25--26,Quintal,2422--2422, 09/01/2013
22,Foodgrains,Aman-HYV-Fine,Kilogram,37--42,Quintal,3844--3844, 09/01/2013
23,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 09/01/2013
24,Foodgrains,Boro-HYV-Coarse,Kilogram,25--27,Quintal,2457--2457, 09/01/2013
25,Foodgrains,Aman-HYV-Medium,Kilogram,30--32,Quintal,3029--3029, 09/01/2013
26,Foodgrains,Boro-Local,Kilogram,,Quintal,2450--2450, 09/01/2013
27,Foodgrains,Local-White,Kilogram,26--27,Quintal,2555--2555, 09/01/2013
28,Foodgrains,Imported-Red,Kilogram,32--33,Quintal,2880--2880, 09/01/2013
29,Foodgrains,Imported-White,Kilogram,32--34,Quintal,2818--2818, 09/01/2013
30,Foodgrains,Ata (loose) - white,Kilogram,31--33,Quintal,2994--2994, 09/01/2013
31,Foodgrains,Ata (packet),Kilogram,36--38,Quintal,3575--3575, 09/01/2013
32,Foodgrains,Ata (O. M. S.),Kilogram,20--20,Quintal,, 09/01/2013
33,Foodgrains,Ata (loose) - red,Kilogram,29--31,Quintal,2838--2838, 09/01/2013
34,Foodgrains,Flour (loose),Kilogram,37--40,Quintal,3773--3773, 09/01/2013
35,Foodgrains,Flour-Suji,Kilogram,44--45,Quintal,4428--4428, 09/01/2013
36,Foodgrains,Flour (packet),Kilogram,45--46,Quintal,4443--4443, 09/01/2013
37,Foodgrains,Maize,Kilogram,21--23,Quintal,1956--1956, 09/01/2013
38,Foodgrains,Chinigura,Kilogram,91--96,Quintal,9055--9055, 09/01/2013
39,Foodgrains,Kalojira,Kilogram,85--90,Quintal,8444--8444, 09/01/2013
40,Foodgrains,Kataribhog,Kilogram,69--72,Quintal,6789--6789, 09/01/2013
41,Foodgrains,Pajam,Kilogram,39--40,Quintal,3900--3900, 09/01/2013
42,Foodgrains,Muri,Kilogram,48--56,Quintal,4917--4917, 09/01/2013
43,Foodgrains,Chira,Kilogram,34--37,Quintal,3244--3244, 09/01/2013
44,Dal,Small Mung (Local) - Ordinary,Kilogram,60--80,Quintal,7250--7250, 09/01/2013
45,Dal,Mash (whole),Kilogram,85--89,Quintal,8533--8533, 09/01/2013
46,Dal,Mash (broken),Kilogram,88--91,Quintal,8475--8475, 09/01/2013
47,Dal,Masur (whole) local,Kilogram,120--126,Quintal,11629--11629, 09/01/2013
48,Dal,Masur (broken) local,Kilogram,83--87,Quintal,8470--8470, 09/01/2013
49,Dal,Masur (Imported) Superior quality,Kilogram,118--124,Quintal,11413--11413, 09/01/2013
50,Dal,Masur (Imported) ordinary,Kilogram,85--93,Quintal,8146--8146, 09/01/2013
51,Dal,Mung (local),Kilogram,116--126,Quintal,11556--11556, 09/01/2013
52,Dal,Mung (imported),Kilogram,92--98,Quintal,9311--9311, 09/01/2013
53,Dal,Gram (whole),Kilogram,86--90,Quintal,7875--7875, 09/01/2013
54,Dal,Gram (broken),Kilogram,88--92,Quintal,8620--8620, 09/01/2013
55,Dal,Motar (Peas)-Imported,Kilogram,49--51,Quintal,5319--5319, 09/01/2013
