Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-HYV-Coarse,Kilogram,30--32,Quintal,2940--2940, 21/04/2013
2,Foodgrains,Aman-HYV-Fine,Kilogram,42--48,Quintal,4300--4300, 21/04/2013
3,Foodgrains,Aman-HYV-Medium,Kilogram,35--38,Quintal,3550--3550, 21/04/2013
4,Foodgrains,Imported-Red,Kilogram,31--33,Quintal,3000--3000, 21/04/2013
5,Foodgrains,Imported-White,Kilogram,33--34,Quintal,3000--3000, 21/04/2013
6,Foodgrains,Ata (loose) - white,Kilogram,31--35,Quintal,2900--2900, 21/04/2013
7,Foodgrains,Ata (packet),Kilogram,36--40,Quintal,3750--3750, 21/04/2013
8,Foodgrains,Flour (loose),Kilogram,38--42,Quintal,3980--3980, 21/04/2013
9,Foodgrains,Flour (packet),Kilogram,48--50,Quintal,4650--4650, 21/04/2013
10,Foodgrains,Maize,Kilogram,32--40,Quintal,, 21/04/2013
11,Foodgrains,Chinigura,Kilogram,110--120,Quintal,10000--10000, 21/04/2013
12,Foodgrains,Kalojira,Kilogram,90--100,Quintal,8600--8600, 21/04/2013
13,Dal,Mash (whole),Kilogram,90--100,Quintal,, 21/04/2013
14,Dal,Masur (whole) local,Kilogram,75--80,Quintal,7800--7800, 21/04/2013
15,Dal,Masur (Imported) Superior quality,Kilogram,116--120,Quintal,11500--11500, 21/04/2013
16,Dal,Masur (Imported) ordinary,Kilogram,105--116,Quintal,10200--10200, 21/04/2013
17,Dal,Mung (local),Kilogram,110--132,Quintal,7800--7800, 21/04/2013
18,Dal,Gram (whole),Kilogram,75--85,Quintal,7000--7000, 21/04/2013
19,Oil,Mustard Oil (Local) - Ordinary,Liter,150--160,100 Liters,12400--12400, 21/04/2013
20,Oil,Soybean Oil(loose),Liter,110--113,100 Liters,10468--10468, 21/04/2013
21,Oil,Palm Oil,Liter,74--80,100 Liters,7477--7477, 21/04/2013
