Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,3585--3585, 05/03/2014
2,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2175--2175, 05/03/2014
3,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2136--2136, 05/03/2014
4,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1987--1987, 05/03/2014
5,Foodgrains,Aman-Pajam,Kilogram,20--21,Quintal,2525--2525, 05/03/2014
6,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2050--2050, 05/03/2014
7,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2150--2150, 05/03/2014
8,Foodgrains,Boro-Fine,Kilogram,,Quintal,2855--2855, 05/03/2014
9,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2213--2213, 05/03/2014
10,Foodgrains,Aman-HYV-Fine,Kilogram,,Quintal,2475--2475, 05/03/2014
11,Foodgrains,Boro-Medium,Kilogram,27--28,Quintal,2726--2726, 05/03/2014
12,Foodgrains,Boro Coarse,Kilogram,,Quintal,2395--2395, 05/03/2014
13,Foodgrains,Aman-HYV-Coarse,Kilogram,21--21,Quintal,2060--2060, 05/03/2014
14,Foodgrains,Aus-Local,Kilogram,,Quintal,2500--2500, 05/03/2014
15,Foodgrains,Boro-Local,Kilogram,,Quintal,2040--2040, 05/03/2014
16,Foodgrains,Aman-Fine,Kilogram,44--48,Quintal,4288--4288, 05/03/2014
17,Foodgrains,Aman-Medium,Kilogram,38--41,Quintal,3800--3800, 05/03/2014
18,Foodgrains,Aman-Coarse,Kilogram,32--34,Quintal,3119--3119, 05/03/2014
19,Foodgrains,Aman-Pajam,Kilogram,44--47,Quintal,4351--4351, 05/03/2014
20,Foodgrains,Boro-HYV-Fine,Kilogram,46--49,Quintal,4598--4598, 05/03/2014
21,Foodgrains,Atap,Kilogram,33--35,Quintal,3180--3180, 05/03/2014
22,Foodgrains,Boro-HYV-Medium,Kilogram,39--42,Quintal,3916--3916, 05/03/2014
23,Foodgrains,Aman-HYV-Coarse,Kilogram,32--34,Quintal,3170--3170, 05/03/2014
24,Foodgrains,Aman-HYV-Fine,Kilogram,46--49,Quintal,4583--4583, 05/03/2014
25,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 05/03/2014
26,Foodgrains,Boro-HYV-Coarse,Kilogram,33--34,Quintal,3192--3192, 05/03/2014
27,Foodgrains,Aman-HYV-Medium,Kilogram,37--39,Quintal,5001--5001, 05/03/2014
28,Foodgrains,Boro-Local,Kilogram,32--34,Quintal,3240--3240, 05/03/2014
29,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2350--2350, 05/03/2014
30,Foodgrains,Local-White,Kilogram,24--26,Quintal,2387--2387, 05/03/2014
31,Foodgrains,Imported-Red,Kilogram,29--30,Quintal,2450--2450, 05/03/2014
32,Foodgrains,Imported-White,Kilogram,32--33,Quintal,2763--2763, 05/03/2014
33,Foodgrains,Ata (loose) - white,Kilogram,30--32,Quintal,2886--2886, 05/03/2014
34,Foodgrains,Ata (packet),Kilogram,36--37,Quintal,3410--3410, 05/03/2014
35,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 05/03/2014
36,Foodgrains,Ata (loose) - red,Kilogram,28--29,Quintal,2613--2613, 05/03/2014
37,Foodgrains,Flour (loose),Kilogram,37--40,Quintal,3678--3678, 05/03/2014
38,Foodgrains,Flour-Suji,Kilogram,47--49,Quintal,4402--4402, 05/03/2014
39,Foodgrains,Flour (packet),Kilogram,44--45,Quintal,4253--4253, 05/03/2014
40,Foodgrains,Maize,Kilogram,25--27,Quintal,2285--2285, 05/03/2014
41,Foodgrains,Chinigura,Kilogram,89--96,Quintal,8488--8488, 05/03/2014
42,Foodgrains,Kalojira,Kilogram,84--89,Quintal,8184--8184, 05/03/2014
43,Foodgrains,Kataribhog,Kilogram,371--379,Quintal,6677--6677, 05/03/2014
44,Foodgrains,Pajam,Kilogram,46--47,Quintal,4456--4456, 05/03/2014
45,Foodgrains,Muri,Kilogram,55--62,Quintal,5246--5246, 05/03/2014
46,Foodgrains,Chira,Kilogram,38--41,Quintal,3662--3662, 05/03/2014
47,Dal,Small Mung (Local) - Superior quality,Kilogram,,Quintal,10825--10825, 05/03/2014
48,Dal,Mash (whole),Kilogram,79--86,Quintal,7752--7752, 05/03/2014
49,Dal,Mash (broken),Kilogram,74--76,Quintal,7053--7053, 05/03/2014
50,Dal,Masur (whole) local,Kilogram,103--108,Quintal,10086--10086, 05/03/2014
51,Dal,Masur (broken) local,Kilogram,87--91,Quintal,8787--8787, 05/03/2014
52,Dal,Masur (Imported) Superior quality,Kilogram,103--108,Quintal,9934--9934, 05/03/2014
53,Dal,Masur (Imported) ordinary,Kilogram,76--82,Quintal,7383--7383, 05/03/2014
54,Dal,Mung (local),Kilogram,121--130,Quintal,11968--11968, 05/03/2014
55,Dal,Mung (imported),Kilogram,101--108,Quintal,10133--10133, 05/03/2014
56,Dal,Gram (whole),Kilogram,59--62,Quintal,5513--5513, 05/03/2014
57,Dal,Gram (broken),Kilogram,55--58,Quintal,5326--5326, 05/03/2014
58,Dal,Motar (Peas)-Imported,Kilogram,43--45,Quintal,3785--3785, 05/03/2014
59,Dal,Motar (Peas)-local,Kilogram,67--70,Quintal,6548--6548, 05/03/2014
60,Oil Seed,Mustard,Kilogram,43--48,Quintal,4053--4053, 05/03/2014
61,Oil Seed,Tishi,Kilogram,53--57,Quintal,4125--4125, 05/03/2014
62,Oil Seed,Til(Sesame),Kilogram,43--46,Quintal,4500--4500, 05/03/2014
63,Oil Seed,Ground Nut,Kilogram,65--70,Quintal,5822--5822, 05/03/2014
64,Oil Seed,Soybean,Kilogram,,Quintal,9000--9000, 05/03/2014
65,Oil,Mustard Oil (Local) - Superior quality,Liter,143--151,100 Liters,13311--13311, 05/03/2014
66,Oil,Mustard Oil (Local) - Ordinary,Liter,126--133,100 Liters,12176--12176, 05/03/2014
67,Oil,Mustard Oil (Imported),Liter,156--163,100 Liters,13500--13500, 05/03/2014
68,Oil,Soybean Oil(loose),Liter,100--102,100 Liters,11578--11578, 05/03/2014
69,Oil,Ground Nut Oil,Liter,50--52,100 Liters,6800--6800, 05/03/2014
70,Oil,Palm Oil,Liter,76--79,100 Liters,8758--8758, 05/03/2014
71,Oil,Vegetable Ghee,Liter,105--109,100 Liters,9530--9530, 05/03/2014
72,Oil,Coconut Oil (local),Liter,206--228,100 Liters,21097--21097, 05/03/2014
73,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,261--273,100 Liters,22509--22509, 05/03/2014
74,Oil,Coconut Oil (Imported) - Ordinary,Liter,184--197,100 Liters,22260--22260, 05/03/2014
75,Oil Cake,Oil Cake - Mustard,Kilogram,31--33,Quintal,2897--2897, 05/03/2014
76,Oil Cake,Oil Cake - Til (Sesame),Kilogram,29--30,Quintal,2550--2550, 05/03/2014
77,Oil Cake,Oil Cake - Others,Kilogram,32--34,Quintal,3100--3100, 05/03/2014
78,Spices,Black Pepper(Golmorich),10 gm,56--61,Kilogram,867--867, 05/03/2014
79,Spices,Clove(Lobonga),10 gm,27--30,Kilogram,1505--1505, 05/03/2014
80,Spices,Cinnamon(Daruchini),10 gm,8--9,Kilogram,452--452, 05/03/2014
81,Spices,Zain,10 gm,4--5,Kilogram,161--161, 05/03/2014
82,Spices,Fennel/Aniseed,10 gm,3--3,Kilogram,155--155, 05/03/2014
83,Spices,Cumin (Seed),10 gm,22--24,Kilogram,371--371, 05/03/2014
84,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--4,Kilogram,137--137, 05/03/2014
85,Spices,Fenugreek(Methi),10 gm,2--3,Kilogram,100--100, 05/03/2014
86,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,165--178,Quintal,16880--16880, 05/03/2014
87,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,173--185,Quintal,15822--15822, 05/03/2014
88,Spices,Dried Chili (Chittagong) - Superior,Kilogram,198--210,Quintal,18200--18200, 05/03/2014
89,Spices,Dried Chili (Battakandi) - Superior,Kilogram,180--200,Quintal,, 05/03/2014
90,Spices,Dried Chili (Local) - Superior,Kilogram,165--173,Quintal,12898--12898, 05/03/2014
91,Spices,Turmeric (Local) - Round (Superior),Kilogram,76--84,Quintal,6600--6600, 05/03/2014
92,Spices,Turmeric (Local) - Long (Superior),Kilogram,88--94,Quintal,8247--8247, 05/03/2014
93,Spices,Turmeric (Imported),Kilogram,110--115,Quintal,10475--10475, 05/03/2014
94,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,70--76,Quintal,6060--6060, 05/03/2014
95,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,77--84,Quintal,7112--7112, 05/03/2014
96,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,161--171,Quintal,15467--15467, 05/03/2014
