Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-HYV-Coarse,Kilogram,28--30,Quintal,2586--2586, 03/01/2013
2,Foodgrains,Aman-HYV-Fine,Kilogram,38--48,Quintal,4234--4234, 03/01/2013
3,Foodgrains,Aman-HYV-Medium,Kilogram,30--35,Quintal,3215--3215, 03/01/2013
4,Foodgrains,Imported-Red,Kilogram,32--33,Quintal,2890--2890, 03/01/2013
5,Foodgrains,Imported-White,Kilogram,33--34,Quintal,2950--2950, 03/01/2013
6,Foodgrains,Ata (loose) - white,Kilogram,33--35,Quintal,3250--3250, 03/01/2013
7,Foodgrains,Ata (packet),Kilogram,38--40,Quintal,3700--3700, 03/01/2013
8,Foodgrains,Flour (loose),Kilogram,40--41,Quintal,3900--3900, 03/01/2013
9,Foodgrains,Flour (packet),Kilogram,47--48,Quintal,4600--4600, 03/01/2013
10,Foodgrains,Maize,Kilogram,20--22,Quintal,1840--1840, 03/01/2013
11,Foodgrains,Chinigura,Kilogram,95--100,Quintal,9000--9000, 03/01/2013
12,Foodgrains,Kalojira,Kilogram,85--90,Quintal,8580--8580, 03/01/2013
13,Dal,Mash (whole),Kilogram,90--100,Quintal,8600--8600, 03/01/2013
14,Dal,Masur (whole) local,Kilogram,70--80,Quintal,7100--7100, 03/01/2013
15,Dal,Masur (Imported) Superior quality,Kilogram,140--145,Quintal,13900--13900, 03/01/2013
16,Dal,Masur (Imported) ordinary,Kilogram,135--138,Quintal,13500--13500, 03/01/2013
17,Dal,Mung (local),Kilogram,90--120,Quintal,11200--11200, 03/01/2013
18,Dal,Gram (whole),Kilogram,85--95,Quintal,7500--7500, 03/01/2013
19,Oil,Mustard Oil (Local) - Ordinary,Liter,140--160,100 Liters,13078--13078, 03/01/2013
20,Oil,Soybean Oil(loose),Liter,114--118,100 Liters,10518--10518, 03/01/2013
21,Oil,Palm Oil,Liter,79--84,100 Liters,7278--7278, 03/01/2013
22,Spices,Turmeric (Imported),Kilogram,90--130,Quintal,7500--7500, 03/01/2013
23,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,80--100,Quintal,7500--7500, 03/01/2013
24,Spices,Dried Chili (Imported) - Ordinary,Kilogram,155--170,Quintal,15800--15800, 03/01/2013
25,Spices,Dried Chili (Local) - Ordinary,Kilogram,120--150,Quintal,10500--10500, 03/01/2013
26,Spices,Onion (local),Kilogram,35--42,Quintal,2600--2600, 03/01/2013
27,Spices,Onion-imported,Kilogram,30--36,Quintal,2700--2700, 03/01/2013
28,Spices,Garlic (local) - Big Size,Kilogram,35--50,Quintal,2800--2800, 03/01/2013
29,Spices,Garlic (Imported),Kilogram,80--90,Quintal,70000--70000, 03/01/2013
30,Spices,Green Chili (Local),Kilogram,60--80,Quintal,6000--6000, 03/01/2013
31,Spices,Ginger (local) - New,Kilogram,60--90,Quintal,5000--5000, 03/01/2013
32,Spices,Ginger (Imported),Kilogram,60--75,Quintal,5800--5800, 03/01/2013
33,Milk,Cow Milk (liquid),Liter,58--64,100 Liters,, 03/01/2013
34,Milk,Dano - Powdered Milk,2 Kg,1150--1170,12 Kg,6840--6840, 03/01/2013
35,Milk,Redcow - Powdered Milk,2 Kg,1090--1110,12 Kg,6360--6360, 03/01/2013
36,Poultry,Local Hen - Big (above 900 gm),Kilogram,360--400,Quintal,34000--34000, 03/01/2013
37,Poultry,Local Hen - Medium (700-850 gm),Kilogram,300--340,Quintal,31000--31000, 03/01/2013
38,Poultry,Farm-raised Hen,Kilogram,145--160,Quintal,14500--14500, 03/01/2013
39,Meat,Beef,Kilogram,275--285,Quintal,, 03/01/2013
40,Meat,Mutton (male),Kilogram,420--460,Quintal,, 03/01/2013
41,Egg,Egg Hen-Local,4 Pieces,40--44,100 pieces,1000--1000, 03/01/2013
42,Egg,Egg Farm-Red,4 Pieces,36--38,100 pieces,880--880, 03/01/2013
43,Egg,Egg Farm-White,4 Pieces,35--37,100 pieces,870--870, 03/01/2013
44,Egg,Egg Duck-Local,4 Pieces,39--43,100 pieces,1000--1000, 03/01/2013
45,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,180--300,Quintal,24000--24000, 03/01/2013
46,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,,Quintal,21000--21000, 03/01/2013
