Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,24--25,Quintal,2550--2550, 21/12/2017
2,Foodgrains,Aman-Local-Medium,Kilogram,25--26,Quintal,2637--2637, 21/12/2017
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,2368--2368, 21/12/2017
4,Foodgrains,Aman-Pajam,Kilogram,36--37,Quintal,3445--3445, 21/12/2017
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2750--2750, 21/12/2017
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2288--2288, 21/12/2017
7,Foodgrains,Boro-Fine,Kilogram,34--34,Quintal,3240--3240, 21/12/2017
8,Foodgrains,Aman-HYV-Medium,Kilogram,27--28,Quintal,2565--2565, 21/12/2017
9,Foodgrains,Aman-HYV-Fine,Kilogram,29--30,Quintal,2700--2700, 21/12/2017
10,Foodgrains,Boro-Medium,Kilogram,28--29,Quintal,2912--2912, 21/12/2017
11,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2667--2667, 21/12/2017
12,Foodgrains,Aman-HYV-Coarse,Kilogram,24--25,Quintal,2375--2375, 21/12/2017
13,Foodgrains,Aman-Fine,Kilogram,57--59,Quintal,5658--5658, 21/12/2017
14,Foodgrains,Aman-Medium,Kilogram,45--48,Quintal,4547--4547, 21/12/2017
15,Foodgrains,Aman-Coarse,Kilogram,40--42,Quintal,3935--3935, 21/12/2017
16,Foodgrains,Aman-Pajam,Kilogram,59--62,Quintal,5940--5940, 21/12/2017
17,Foodgrains,Boro-HYV-Fine,Kilogram,56--59,Quintal,5655--5655, 21/12/2017
18,Foodgrains,Boro-Pajam,Kilogram,54--57,Quintal,5500--5500, 21/12/2017
19,Foodgrains,Atap,Kilogram,38--40,Quintal,3700--3700, 21/12/2017
20,Foodgrains,Boro-HYV-Medium,Kilogram,48--51,Quintal,4829--4829, 21/12/2017
21,Foodgrains,Aman-HYV-Coarse,Kilogram,39--41,Quintal,3831--3831, 21/12/2017
22,Foodgrains,Aman-HYV-Fine,Kilogram,55--57,Quintal,5370--5370, 21/12/2017
23,Foodgrains,Boro-HYV-Coarse,Kilogram,40--42,Quintal,3991--3991, 21/12/2017
