Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2750--2750, 16/05/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,23--24,Quintal,2233--2233, 16/05/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,22--23,Quintal,2117--2117, 16/05/2018
4,Foodgrains,Boro-Fine,Kilogram,22--23,Quintal,2162--2162, 16/05/2018
5,Foodgrains,Aman-HYV-Medium,Kilogram,24--25,Quintal,2362--2362, 16/05/2018
6,Foodgrains,Aman-HYV-Fine,Kilogram,25--26,Quintal,2600--2600, 16/05/2018
7,Foodgrains,Boro-Medium,Kilogram,20--21,Quintal,1987--1987, 16/05/2018
8,Foodgrains,Boro Coarse,Kilogram,17--18,Quintal,1740--1740, 16/05/2018
9,Foodgrains,Aman-HYV-Coarse,Kilogram,21--22,Quintal,2221--2221, 16/05/2018
10,Foodgrains,Boro-Local,Kilogram,16--17,Quintal,1550--1550, 16/05/2018
11,Foodgrains,Aman-Fine,Kilogram,54--57,Quintal,5462--5462, 16/05/2018
12,Foodgrains,Aman-Medium,Kilogram,42--44,Quintal,4180--4180, 16/05/2018
13,Foodgrains,Aman-Coarse,Kilogram,37--40,Quintal,3739--3739, 16/05/2018
14,Foodgrains,Aman-Pajam,Kilogram,57--61,Quintal,5825--5825, 16/05/2018
15,Foodgrains,Boro-HYV-Fine,Kilogram,54--58,Quintal,6730--6730, 16/05/2018
16,Foodgrains,Boro-Pajam,Kilogram,50--52,Quintal,5000--5000, 16/05/2018
17,Foodgrains,Boro-HYV-Medium,Kilogram,43--47,Quintal,4424--4424, 16/05/2018
18,Foodgrains,Aman-HYV-Coarse,Kilogram,37--38,Quintal,3533--3533, 16/05/2018
19,Foodgrains,Aman-HYV-Fine,Kilogram,54--56,Quintal,5307--5307, 16/05/2018
20,Foodgrains,Boro-HYV-Coarse,Kilogram,36--38,Quintal,3568--3568, 16/05/2018
21,Foodgrains,Aman-HYV-Medium,Kilogram,42--45,Quintal,4255--4255, 16/05/2018
22,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2300--2300, 16/05/2018
23,Foodgrains,Local-White,Kilogram,23--24,Quintal,2225--2225, 16/05/2018
24,Foodgrains,Imported-White,Kilogram,23--25,Quintal,2300--2300, 16/05/2018
25,Foodgrains,Ata (loose) - white,Kilogram,25--26,Quintal,2364--2364, 16/05/2018
26,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3000--3000, 16/05/2018
27,Foodgrains,Ata (O. M. S.),Kilogram,17--18,Quintal,1600--1600, 16/05/2018
28,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2350--2350, 16/05/2018
29,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3169--3169, 16/05/2018
30,Foodgrains,Flour-Suji,Kilogram,46--48,Quintal,4311--4311, 16/05/2018
31,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4039--4039, 16/05/2018
32,Foodgrains,Maize,Kilogram,22--24,Quintal,2042--2042, 16/05/2018
33,Foodgrains,Chinigura,Kilogram,82--87,Quintal,11552--11552, 16/05/2018
34,Foodgrains,Kalojira,Kilogram,82--87,Quintal,7995--7995, 16/05/2018
35,Foodgrains,Kataribhog,Kilogram,68--71,Quintal,6550--6550, 16/05/2018
36,Foodgrains,Pajam,Kilogram,52--56,Quintal,5275--5275, 16/05/2018
37,Foodgrains,Muri,Kilogram,66--77,Quintal,6710--6710, 16/05/2018
38,Foodgrains,Chira,Kilogram,50--54,Quintal,4847--4847, 16/05/2018
39,,Groundnut,Kilogram,78--81,Quintal,6000--6000, 16/05/2018
40,Dal,Mash (whole),Kilogram,80--86,Quintal,7240--7240, 16/05/2018
41,Dal,Mash (broken),Kilogram,79--85,Quintal,7663--7663, 16/05/2018
42,Dal,Masur (whole) local,Kilogram,90--96,Quintal,8757--8757, 16/05/2018
43,Dal,Masur (broken) local,Kilogram,69--73,Quintal,6656--6656, 16/05/2018
44,Dal,Masur (Imported) Superior quality,Kilogram,82--107,Quintal,7910--7910, 16/05/2018
45,Dal,Masur (Imported) ordinary,Kilogram,62--68,Quintal,6035--6035, 16/05/2018
46,Dal,Mung (local),Kilogram,118--132,Quintal,12300--12300, 16/05/2018
47,Dal,Mung (imported),Kilogram,102--109,Quintal,9761--9761, 16/05/2018
48,Dal,Gram (whole),Kilogram,80--84,Quintal,7613--7613, 16/05/2018
49,Dal,Gram (broken),Kilogram,80--84,Quintal,7750--7750, 16/05/2018
50,Dal,Motar (Peas)-Imported,Kilogram,36--38,Quintal,3363--3363, 16/05/2018
51,Dal,Motar (Peas)-local,Kilogram,66--70,Quintal,6350--6350, 16/05/2018
52,Dal,Khesari,Kilogram,49--52,Quintal,5752--5752, 16/05/2018
53,Dal,Felon,Kilogram,36--40,Quintal,3200--3200, 16/05/2018
54,Dal,Mash Dal,Kilogram,80--85,Quintal,7500--7500, 16/05/2018
55,Oil Seed,Mustard,Kilogram,54--57,Quintal,5247--5247, 16/05/2018
56,Oil Seed,Ground Nut,Kilogram,78--83,Quintal,7340--7340, 16/05/2018
57,Oil,Mustard Oil (Local) - Superior quality,Liter,131--137,100 Liters,22676--22676, 16/05/2018
58,Oil,Mustard Oil (Local) - Ordinary,Liter,115--121,100 Liters,11063--11063, 16/05/2018
59,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,12000--12000, 16/05/2018
60,Oil,Soybean Oil(loose),Liter,86--87,100 Liters,8307--8307, 16/05/2018
61,Oil,Sunflower,Liter,230--240,100 Liters,, 16/05/2018
62,Oil,Palm Oil,Liter,71--74,100 Liters,6907--6907, 16/05/2018
63,Oil,Vegetable Ghee,Liter,186--200,100 Liters,19986--19986, 16/05/2018
64,Oil,Butter Oil,Liter,800--850,100 Liters,, 16/05/2018
65,Oil,Coconut Oil (local),Liter,204--236,100 Liters,21467--21467, 16/05/2018
66,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,307--333,100 Liters,25433--25433, 16/05/2018
67,Oil,Coconut Oil (Imported) - Ordinary,Liter,200--215,100 Liters,19000--19000, 16/05/2018
68,Oil Cake,Oil Cake - Mustard,Kilogram,35--37,Quintal,3342--3342, 16/05/2018
69,Spices,Black Pepper(Golmorich),10 gm,8--10,Kilogram,840--840, 16/05/2018
70,Spices,Clove(Lobonga),10 gm,14--17,Kilogram,1002--1002, 16/05/2018
71,Spices,Cinnamon(Daruchini),10 gm,5--6,Kilogram,295--295, 16/05/2018
72,Spices,Zain,10 gm,3--4,Kilogram,183--183, 16/05/2018
73,Spices,Fennel/Aniseed,10 gm,2--3,Kilogram,130--130, 16/05/2018
74,Spices,Cumin (Seed),10 gm,4--5,Kilogram,393--393, 16/05/2018
75,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--4,Kilogram,253--253, 16/05/2018
76,Spices,Fenugreek(Methi),10 gm,2--2,Kilogram,100--100, 16/05/2018
77,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,167--177,Quintal,15683--15683, 16/05/2018
78,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,160--170,Quintal,15427--15427, 16/05/2018
79,Spices,Dried Chili (Chittagong) - Superior,Kilogram,250--260,Quintal,23000--23000, 16/05/2018
80,Spices,Dried Chili (Battakandi) - Superior,Kilogram,163--170,Quintal,15250--15250, 16/05/2018
81,Spices,Dried Chili (Local) - Superior,Kilogram,167--178,Quintal,16667--16667, 16/05/2018
82,Spices,Turmeric (Local) - Round (Superior),Kilogram,150--180,Quintal,, 16/05/2018
83,Spices,Turmeric (Local) - Long (Superior),Kilogram,143--154,Quintal,13836--13836, 16/05/2018
84,Spices,Turmeric (Imported),Kilogram,130--138,Quintal,12375--12375, 16/05/2018
85,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,105--110,Quintal,11000--11000, 16/05/2018
