Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Fine,Kilogram,32--32,Quintal,3322--3322, 19/09/2017
2,Foodgrains,Boro-Medium,Kilogram,29--30,Quintal,3065--3065, 19/09/2017
3,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2583--2583, 19/09/2017
4,Foodgrains,Aman-Fine,Kilogram,60--62,Quintal,5894--5894, 19/09/2017
5,Foodgrains,Aman-Medium,Kilogram,51--53,Quintal,5009--5009, 19/09/2017
6,Foodgrains,Aman-Coarse,Kilogram,45--48,Quintal,4514--4514, 19/09/2017
7,Foodgrains,Aman-Pajam,Kilogram,59--61,Quintal,5793--5793, 19/09/2017
8,Foodgrains,Boro-HYV-Fine,Kilogram,59--62,Quintal,5739--5739, 19/09/2017
9,Foodgrains,Boro-Pajam,Kilogram,61--64,Quintal,6067--6067, 19/09/2017
10,Foodgrains,Atap,Kilogram,39--40,Quintal,3800--3800, 19/09/2017
11,Foodgrains,Boro-HYV-Medium,Kilogram,52--55,Quintal,5095--5095, 19/09/2017
12,Foodgrains,Aman-HYV-Coarse,Kilogram,42--44,Quintal,4048--4048, 19/09/2017
13,Foodgrains,Aman-HYV-Fine,Kilogram,62--64,Quintal,5979--5979, 19/09/2017
14,Foodgrains,Boro-HYV-Coarse,Kilogram,45--47,Quintal,4446--4446, 19/09/2017
15,Foodgrains,Aman-HYV-Medium,Kilogram,49--51,Quintal,4800--4800, 19/09/2017
16,Foodgrains,Boro-Local,Kilogram,46--48,Quintal,4533--4533, 19/09/2017
17,Foodgrains,Local-Red,Kilogram,28--30,Quintal,2583--2583, 19/09/2017
18,Foodgrains,Local-White,Kilogram,24--25,Quintal,2271--2271, 19/09/2017
19,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2317--2317, 19/09/2017
20,Foodgrains,Ata (loose) - white,Kilogram,27--28,Quintal,2545--2545, 19/09/2017
21,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3020--3020, 19/09/2017
22,Foodgrains,Ata (loose) - red,Kilogram,25--26,Quintal,2400--2400, 19/09/2017
23,Foodgrains,Flour (loose),Kilogram,33--36,Quintal,3229--3229, 19/09/2017
24,Foodgrains,Flour-Suji,Kilogram,46--48,Quintal,4244--4244, 19/09/2017
25,Foodgrains,Flour (packet),Kilogram,41--43,Quintal,3932--3932, 19/09/2017
26,Foodgrains,Maize,Kilogram,21--23,Quintal,1783--1783, 19/09/2017
27,Foodgrains,Chinigura,Kilogram,78--84,Quintal,7625--7625, 19/09/2017
28,Foodgrains,Kalojira,Kilogram,82--87,Quintal,7883--7883, 19/09/2017
29,Foodgrains,Kataribhog,Kilogram,66--70,Quintal,6440--6440, 19/09/2017
30,Foodgrains,Pajam,Kilogram,52--54,Quintal,4950--4950, 19/09/2017
31,Foodgrains,Muri,Kilogram,67--75,Quintal,6572--6572, 19/09/2017
32,Foodgrains,Chira,Kilogram,51--55,Quintal,4800--4800, 19/09/2017
33,,Nut,Kilogram,70--80,Quintal,5000--5000, 19/09/2017
34,,Groundnut,Kilogram,75--80,Quintal,7000--7000, 19/09/2017
35,Dal,Small Mung (Local) - Superior quality,Kilogram,110--120,Quintal,10000--10000, 19/09/2017
36,Dal,Mash (whole),Kilogram,103--108,Quintal,9780--9780, 19/09/2017
37,Dal,Mash (broken),Kilogram,104--112,Quintal,9906--9906, 19/09/2017
38,Dal,Masur (whole) local,Kilogram,104--111,Quintal,10191--10191, 19/09/2017
39,Dal,Masur (broken) local,Kilogram,78--83,Quintal,7706--7706, 19/09/2017
40,Dal,Masur (Imported) Superior quality,Kilogram,96--102,Quintal,11259--11259, 19/09/2017
