Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-HYV-Fine,Kilogram,58--60,Quintal,, 03/11/2017
2,Foodgrains,Boro-HYV-Medium,Kilogram,48--52,Quintal,, 03/11/2017
3,Foodgrains,Boro-HYV-Coarse,Kilogram,38--40,Quintal,, 03/11/2017
4,Dal,Masur (whole) local,Kilogram,105--110,Quintal,9700--9700, 03/11/2017
5,Dal,Masur (Imported) Superior quality,Kilogram,115--120,Quintal,, 03/11/2017
6,Dal,Masur (Imported) ordinary,Kilogram,63--70,Quintal,, 03/11/2017
7,Dal,Mung (local),Kilogram,110--135,Quintal,, 03/11/2017
8,Dal,Gram (whole),Kilogram,88--90,Quintal,, 03/11/2017
9,Dal,Motar (Peas)-Imported,Kilogram,35--36,Quintal,, 03/11/2017
10,Oil,Soybean Oil(loose),Liter,95--98,100 Liters,, 03/11/2017
11,Poultry,Farm-raised Hen,Kilogram,120--125,Quintal,11000--11000, 03/11/2017
12,Egg,Egg Farm-Red,4 Pieces,32--34,100 pieces,, 03/11/2017
13,Egg,Egg Farm-White,4 Pieces,32--34,100 pieces,, 03/11/2017
14,Egg,Egg Duck-Local,4 Pieces,38--40,100 pieces,, 03/11/2017
15,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,320--350,Quintal,, 03/11/2017
16,Fish,Pangash (small),Kilogram,100--110,Quintal,, 03/11/2017
17,Fish,Pangash (big),Kilogram,115--130,Quintal,, 03/11/2017
18,Fish,Hilsha,Kilogram,700--900,Quintal,, 03/11/2017
19,Fish,Magur,Kilogram,550--600,Quintal,, 03/11/2017
20,Fish,Singhi,Kilogram,500--550,Quintal,, 03/11/2017
21,Fish,Telapia/Nilotica,Kilogram,130--160,Quintal,, 03/11/2017
22,Vegetable,Potato (Holland) - White (New),Kilogram,15--18,Quintal,1400--1400, 03/11/2017
