Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2700--2700, 23/10/2017
2,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2275--2275, 23/10/2017
3,Foodgrains,Boro-Fine,Kilogram,29--30,Quintal,3027--3027, 23/10/2017
4,Foodgrains,Boro-Medium,Kilogram,28--29,Quintal,4550--4550, 23/10/2017
5,Foodgrains,Boro Coarse,Kilogram,24--25,Quintal,2449--2449, 23/10/2017
6,Foodgrains,Aman-Fine,Kilogram,59--60,Quintal,5717--5717, 23/10/2017
7,Foodgrains,Aman-Medium,Kilogram,48--50,Quintal,4750--4750, 23/10/2017
8,Foodgrains,Aman-Coarse,Kilogram,43--45,Quintal,4317--4317, 23/10/2017
9,Foodgrains,Aman-Pajam,Kilogram,59--61,Quintal,5808--5808, 23/10/2017
10,Foodgrains,Aus-HYV-Fine,Kilogram,57--58,Quintal,5600--5600, 23/10/2017
11,Foodgrains,Boro-HYV-Fine,Kilogram,56--59,Quintal,5676--5676, 23/10/2017
12,Foodgrains,Boro-Pajam,Kilogram,55--57,Quintal,5533--5533, 23/10/2017
13,Foodgrains,Atap,Kilogram,38--40,Quintal,3700--3700, 23/10/2017
14,Foodgrains,Boro-HYV-Medium,Kilogram,48--51,Quintal,4885--4885, 23/10/2017
15,Foodgrains,Aman-HYV-Coarse,Kilogram,40--42,Quintal,3788--3788, 23/10/2017
16,Foodgrains,Aman-HYV-Fine,Kilogram,59--61,Quintal,5783--5783, 23/10/2017
17,Foodgrains,Boro-HYV-Coarse,Kilogram,41--43,Quintal,4058--4058, 23/10/2017
18,Foodgrains,Aman-HYV-Medium,Kilogram,47--49,Quintal,4560--4560, 23/10/2017
19,Foodgrains,Aus-Local,Kilogram,42--45,Quintal,4300--4300, 23/10/2017
20,Foodgrains,Boro-Local,Kilogram,44--46,Quintal,4267--4267, 23/10/2017
21,Foodgrains,Local-Red,Kilogram,27--28,Quintal,2567--2567, 23/10/2017
22,Foodgrains,Local-White,Kilogram,25--25,Quintal,2346--2346, 23/10/2017
23,Foodgrains,Imported-White,Kilogram,24--26,Quintal,2390--2390, 23/10/2017
24,Foodgrains,Ata (loose) - white,Kilogram,27--28,Quintal,2559--2559, 23/10/2017
25,Foodgrains,Ata (packet),Kilogram,32--33,Quintal,3053--3053, 23/10/2017
26,Foodgrains,Ata (O. M. S.),Kilogram,16--17,Quintal,1600--1600, 23/10/2017
