Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1725--1725, 20/08/2018
2,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,1325--1325, 20/08/2018
3,Foodgrains,Boro-Fine,Kilogram,23--24,Quintal,2321--2321, 20/08/2018
4,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2278--2278, 20/08/2018
5,Foodgrains,Boro-Medium,Kilogram,21--22,Quintal,2038--2038, 20/08/2018
6,Foodgrains,Boro Coarse,Kilogram,19--20,Quintal,1866--1866, 20/08/2018
7,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2198--2198, 20/08/2018
8,Foodgrains,Boro-Local,Kilogram,17--18,Quintal,1650--1650, 20/08/2018
9,Foodgrains,Aman-Fine,Kilogram,54--57,Quintal,5340--5340, 20/08/2018
10,Foodgrains,Aman-Medium,Kilogram,41--43,Quintal,4014--4014, 20/08/2018
11,Foodgrains,Aman-Coarse,Kilogram,38--40,Quintal,3749--3749, 20/08/2018
12,Foodgrains,Aman-Pajam,Kilogram,50--53,Quintal,5100--5100, 20/08/2018
13,Foodgrains,Boro-HYV-Fine,Kilogram,52--55,Quintal,5184--5184, 20/08/2018
14,Foodgrains,Boro-Pajam,Kilogram,52--62,Quintal,6000--6000, 20/08/2018
15,Foodgrains,Atap,Kilogram,34--36,Quintal,3400--3400, 20/08/2018
16,Foodgrains,Boro-HYV-Medium,Kilogram,41--44,Quintal,4128--4128, 20/08/2018
17,Foodgrains,Aman-HYV-Coarse,Kilogram,37--38,Quintal,3435--3435, 20/08/2018
18,Foodgrains,Aman-HYV-Fine,Kilogram,54--58,Quintal,5394--5394, 20/08/2018
19,Foodgrains,Boro-HYV-Coarse,Kilogram,36--38,Quintal,3556--3556, 20/08/2018
20,Foodgrains,Aman-HYV-Medium,Kilogram,42--44,Quintal,4145--4145, 20/08/2018
21,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2300--2300, 20/08/2018
