Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Medium,Kilogram,22--23,Quintal,2250--2250, 15/11/2017
2,Foodgrains,Aman-Local-Coarse,Kilogram,20--21,Quintal,2083--2083, 15/11/2017
3,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2650--2650, 15/11/2017
4,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2125--2125, 15/11/2017
5,Foodgrains,Boro-Fine,Kilogram,30--31,Quintal,3028--3028, 15/11/2017
6,Foodgrains,Aman-HYV-Medium,Kilogram,22--22,Quintal,2137--2137, 15/11/2017
7,Foodgrains,Boro-Medium,Kilogram,27--28,Quintal,2741--2741, 15/11/2017
8,Foodgrains,Boro Coarse,Kilogram,21--22,Quintal,25983--25983, 15/11/2017
9,Foodgrains,Aman-HYV-Coarse,Kilogram,21--21,Quintal,1980--1980, 15/11/2017
10,Foodgrains,Aman-Fine,Kilogram,57--59,Quintal,5617--5617, 15/11/2017
11,Foodgrains,Aman-Medium,Kilogram,46--48,Quintal,4509--4509, 15/11/2017
12,Foodgrains,Aman-Coarse,Kilogram,41--43,Quintal,4058--4058, 15/11/2017
13,Foodgrains,Aman-Pajam,Kilogram,58--61,Quintal,5800--5800, 15/11/2017
14,Foodgrains,Aus-HYV-Fine,Kilogram,58--60,Quintal,5800--5800, 15/11/2017
15,Foodgrains,Boro-HYV-Fine,Kilogram,55--58,Quintal,5549--5549, 15/11/2017
16,Foodgrains,Boro-Pajam,Kilogram,54--58,Quintal,5533--5533, 15/11/2017
17,Foodgrains,Atap,Kilogram,38--40,Quintal,3600--3600, 15/11/2017
18,Foodgrains,Boro-HYV-Medium,Kilogram,47--50,Quintal,4720--4720, 15/11/2017
19,Foodgrains,Aman-HYV-Coarse,Kilogram,37--39,Quintal,3624--3624, 15/11/2017
20,Foodgrains,Aman-HYV-Fine,Kilogram,58--60,Quintal,5678--5678, 15/11/2017
21,Foodgrains,Boro-HYV-Coarse,Kilogram,39--41,Quintal,3862--3862, 15/11/2017
22,Foodgrains,Aman-HYV-Medium,Kilogram,43--45,Quintal,4212--4212, 15/11/2017
23,Foodgrains,Aus-HYV-Medium,Kilogram,52--54,Quintal,, 15/11/2017
24,Foodgrains,Boro-Local,Kilogram,43--45,Quintal,4200--4200, 15/11/2017
25,Foodgrains,Local-Red,Kilogram,27--28,Quintal,2567--2567, 15/11/2017
26,Foodgrains,Local-White,Kilogram,25--26,Quintal,2384--2384, 15/11/2017
27,Foodgrains,Imported-White,Kilogram,25--26,Quintal,2430--2430, 15/11/2017
28,Foodgrains,Ata (loose) - white,Kilogram,26--28,Quintal,2518--2518, 15/11/2017
29,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3053--3053, 15/11/2017
30,Foodgrains,Ata (O. M. S.),Kilogram,16--17,Quintal,1600--1600, 15/11/2017
31,Foodgrains,Ata (loose) - red,Kilogram,25--26,Quintal,2400--2400, 15/11/2017
32,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3214--3214, 15/11/2017
33,Foodgrains,Flour-Suji,Kilogram,46--49,Quintal,4360--4360, 15/11/2017
34,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4053--4053, 15/11/2017
35,Foodgrains,Maize,Kilogram,23--25,Quintal,2025--2025, 15/11/2017
36,Foodgrains,Chinigura,Kilogram,81--87,Quintal,7993--7993, 15/11/2017
37,Foodgrains,Kalojira,Kilogram,82--87,Quintal,7994--7994, 15/11/2017
38,Foodgrains,Kataribhog,Kilogram,66--70,Quintal,6380--6380, 15/11/2017
39,Foodgrains,Pajam,Kilogram,54--56,Quintal,5150--5150, 15/11/2017
40,Foodgrains,Muri,Kilogram,67--78,Quintal,6781--6781, 15/11/2017
