Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,24--25,Quintal,2567--2567, 09/04/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,25--26,Quintal,2451--2451, 09/04/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,23--24,Quintal,2219--2219, 09/04/2018
4,Foodgrains,Aman-Pajam,Kilogram,29--30,Quintal,2950--2950, 09/04/2018
5,Foodgrains,Boro-Fine,Kilogram,34--35,Quintal,3550--3550, 09/04/2018
6,Foodgrains,Aman-HYV-Medium,Kilogram,24--25,Quintal,2370--2370, 09/04/2018
7,Foodgrains,Aman-HYV-Fine,Kilogram,25--26,Quintal,2467--2467, 09/04/2018
8,Foodgrains,Boro-Medium,Kilogram,30--31,Quintal,2939--2939, 09/04/2018
9,Foodgrains,Boro Coarse,Kilogram,,Quintal,2680--2680, 09/04/2018
10,Foodgrains,Aman-HYV-Coarse,Kilogram,22--23,Quintal,2177--2177, 09/04/2018
11,Foodgrains,Aman-Fine,Kilogram,56--60,Quintal,5743--5743, 09/04/2018
12,Foodgrains,Aman-Medium,Kilogram,43--46,Quintal,4323--4323, 09/04/2018
13,Foodgrains,Aman-Coarse,Kilogram,39--41,Quintal,3888--3888, 09/04/2018
14,Foodgrains,Aman-Pajam,Kilogram,58--61,Quintal,5850--5850, 09/04/2018
15,Foodgrains,Boro-HYV-Fine,Kilogram,58--61,Quintal,5817--5817, 09/04/2018
16,Foodgrains,Boro-Pajam,Kilogram,50--58,Quintal,5600--5600, 09/04/2018
17,Foodgrains,Boro-HYV-Medium,Kilogram,48--169,Quintal,4793--4793, 09/04/2018
18,Foodgrains,Aman-HYV-Coarse,Kilogram,37--39,Quintal,3639--3639, 09/04/2018
19,Foodgrains,Aman-HYV-Fine,Kilogram,54--57,Quintal,5422--5422, 09/04/2018
20,Foodgrains,Boro-HYV-Coarse,Kilogram,38--40,Quintal,3743--3743, 09/04/2018
21,Foodgrains,Aman-HYV-Medium,Kilogram,42--45,Quintal,4275--4275, 09/04/2018
22,Foodgrains,Aus-HYV-Coarse,Kilogram,36--38,Quintal,3500--3500, 09/04/2018
23,Foodgrains,Boro-Local,Kilogram,40--42,Quintal,3900--3900, 09/04/2018
24,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2350--2350, 09/04/2018
25,Foodgrains,Local-White,Kilogram,24--25,Quintal,2278--2278, 09/04/2018
26,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2380--2380, 09/04/2018
27,Foodgrains,Ata (loose) - white,Kilogram,25--26,Quintal,2380--2380, 09/04/2018
28,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3035--3035, 09/04/2018
29,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2350--2350, 09/04/2018
30,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3155--3155, 09/04/2018
31,Foodgrains,Flour-Suji,Kilogram,45--47,Quintal,4222--4222, 09/04/2018
32,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4041--4041, 09/04/2018
33,Foodgrains,Maize,Kilogram,23--25,Quintal,2225--2225, 09/04/2018
34,Foodgrains,Chinigura,Kilogram,81--87,Quintal,11869--11869, 09/04/2018
35,Foodgrains,Kalojira,Kilogram,81--86,Quintal,7915--7915, 09/04/2018
36,Foodgrains,Kataribhog,Kilogram,67--71,Quintal,6520--6520, 09/04/2018
37,Foodgrains,Pajam,Kilogram,57--60,Quintal,5575--5575, 09/04/2018
38,Foodgrains,Muri,Kilogram,66--77,Quintal,6653--6653, 09/04/2018
39,Foodgrains,Chira,Kilogram,50--54,Quintal,4867--4867, 09/04/2018
