Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-HYV-Fine,Kilogram,54--56,Quintal,5200--5200, 22/09/2018
2,Foodgrains,Boro-HYV-Medium,Kilogram,40--42,Quintal,3800--3800, 22/09/2018
3,Foodgrains,Boro-HYV-Coarse,Kilogram,34--35,Quintal,3200--3200, 22/09/2018
4,Foodgrains,Ata (loose) - white,Kilogram,26--27,Quintal,2300--2300, 22/09/2018
5,Dal,Masur (whole) local,Kilogram,85--90,Quintal,8500--8500, 22/09/2018
6,Dal,Masur (Imported) ordinary,Kilogram,54--55,Quintal,5100--5100, 22/09/2018
7,Oil,Soybean Oil(loose),Liter,82--83,100 Liters,8000--8000, 22/09/2018
8,Spices,Onion (local),Kilogram,44--45,Quintal,4000--4000, 22/09/2018
9,Spices,Onion-imported,Kilogram,28--30,Quintal,2600--2600, 22/09/2018
10,Spices,Garlic (local) - Big Size,Kilogram,45--46,Quintal,4100--4100, 22/09/2018
11,Spices,Garlic (Imported),Kilogram,70--75,Quintal,6500--6500, 22/09/2018
12,Spices,Green Chili (Local),Kilogram,70--75,Quintal,6000--6000, 22/09/2018
13,Spices,Ginger (Imported),Kilogram,130--140,Quintal,12000--12000, 22/09/2018
14,Poultry,Farm-raised Hen,Kilogram,115--120,Quintal,, 22/09/2018
15,Meat,Beef,Kilogram,440--450,Quintal,, 22/09/2018
16,Egg,Egg Farm-Red,4 Pieces,34--35,100 pieces,800--800, 22/09/2018
17,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,290--300,Quintal,28000--28000, 22/09/2018
18,Fish,Katla (Local),Kilogram,200--210,Quintal,18000--18000, 22/09/2018
19,Fish,Silver Carp,Kilogram,140--150,Quintal,13000--13000, 22/09/2018
20,Fish,Grass carp,Kilogram,240--250,Quintal,23000--23000, 22/09/2018
21,Fish,Telapia/Nilotica,Kilogram,150--160,Quintal,14000--14000, 22/09/2018
22,Vegetable,Potato (Holland) - White (Old),Kilogram,24--25,Quintal,2100--2100, 22/09/2018
23,Vegetable,Potato (Holland) - Red (New),Kilogram,24--25,Quintal,2100--2100, 22/09/2018
24,Vegetable,Brinjal - Superior Quality,Kilogram,34--35,Quintal,3100--3100, 22/09/2018
25,Vegetable,Brinjal - Ordinary Quality,Kilogram,24--25,Quintal,2100--2100, 22/09/2018
26,Vegetable,Patal (Pointed Gourd),Kilogram,28--30,Quintal,2500--2500, 22/09/2018
27,Vegetable,Karalla (Bitter Gourd),Kilogram,18--20,Quintal,1600--1600, 22/09/2018
28,Vegetable,Green Papaya,Kilogram,18--20,Quintal,1700--1700, 22/09/2018
29,Vegetable,Kakroll,Kilogram,28--30,Quintal,2500--2500, 22/09/2018
30,Vegetable,Lady`s Finger (Okra),Kilogram,48--50,Quintal,4400--4400, 22/09/2018
31,Vegetable,Chichinga (Snakegourd),Kilogram,24--25,Quintal,2100--2100, 22/09/2018
32,Vegetable,Dhundol,Kilogram,24--25,Quintal,2100--2100, 22/09/2018
33,Vegetable,Danta,Kilogram,28--30,Quintal,2600--2600, 22/09/2018
34,Vegetable,Kochur Loti (Aroid succer),Kilogram,38--40,Quintal,3500--3500, 22/09/2018
35,Vegetable,Cucumber-big,Kilogram,24--25,Quintal,2100--2100, 22/09/2018
36,Vegetable,Barbati (Yardlong bean),Kilogram,28--30,Quintal,2500--2500, 22/09/2018
37,Vegetable,Malabar Spinach (Puisak),Kilogram,14--15,Quintal,1200--1200, 22/09/2018
38,Others,Sugar (Imported),Kilogram,49--50,Quintal,4700--4700, 22/09/2018
