Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,24--25,Quintal,2550--2550, 24/12/2017
2,Foodgrains,Aman-Local-Medium,Kilogram,25--26,Quintal,2637--2637, 24/12/2017
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,2368--2368, 24/12/2017
4,Foodgrains,Aman-Pajam,Kilogram,36--37,Quintal,3445--3445, 24/12/2017
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2750--2750, 24/12/2017
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2288--2288, 24/12/2017
7,Foodgrains,Boro-Fine,Kilogram,34--34,Quintal,3240--3240, 24/12/2017
8,Foodgrains,Aman-HYV-Medium,Kilogram,27--28,Quintal,2565--2565, 24/12/2017
9,Foodgrains,Aman-HYV-Fine,Kilogram,29--30,Quintal,2700--2700, 24/12/2017
10,Foodgrains,Boro-Medium,Kilogram,28--29,Quintal,2912--2912, 24/12/2017
11,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2667--2667, 24/12/2017
12,Foodgrains,Aman-HYV-Coarse,Kilogram,24--25,Quintal,2375--2375, 24/12/2017
13,Foodgrains,Aman-Fine,Kilogram,56--59,Quintal,5636--5636, 24/12/2017
14,Foodgrains,Aman-Medium,Kilogram,45--48,Quintal,4544--4544, 24/12/2017
15,Foodgrains,Aman-Coarse,Kilogram,40--42,Quintal,3905--3905, 24/12/2017
16,Foodgrains,Aman-Pajam,Kilogram,59--62,Quintal,5940--5940, 24/12/2017
17,Foodgrains,Boro-HYV-Fine,Kilogram,56--59,Quintal,5653--5653, 24/12/2017
18,Foodgrains,Boro-Pajam,Kilogram,54--57,Quintal,5500--5500, 24/12/2017
19,Foodgrains,Atap,Kilogram,38--40,Quintal,3700--3700, 24/12/2017
20,Foodgrains,Boro-HYV-Medium,Kilogram,48--51,Quintal,4824--4824, 24/12/2017
21,Foodgrains,Aman-HYV-Coarse,Kilogram,39--41,Quintal,3816--3816, 24/12/2017
22,Foodgrains,Aman-HYV-Fine,Kilogram,55--57,Quintal,5380--5380, 24/12/2017
23,Foodgrains,Boro-HYV-Coarse,Kilogram,40--42,Quintal,3991--3991, 24/12/2017
24,Foodgrains,Aman-HYV-Medium,Kilogram,44--46,Quintal,4353--4353, 24/12/2017
25,Foodgrains,Boro-Local,Kilogram,44--45,Quintal,4200--4200, 24/12/2017
26,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2450--2450, 24/12/2017
27,Foodgrains,Local-White,Kilogram,25--26,Quintal,2388--2388, 24/12/2017
28,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2358--2358, 24/12/2017
29,Foodgrains,Ata (loose) - white,Kilogram,26--28,Quintal,2475--2475, 24/12/2017
30,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3055--3055, 24/12/2017
31,Foodgrains,Ata (O. M. S.),Kilogram,16--17,Quintal,1600--1600, 24/12/2017
32,Foodgrains,Ata (loose) - red,Kilogram,25--26,Quintal,2400--2400, 24/12/2017
33,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3181--3181, 24/12/2017
34,Foodgrains,Flour-Suji,Kilogram,47--50,Quintal,4413--4413, 24/12/2017
35,Foodgrains,Flour (packet),Kilogram,42--43,Quintal,4008--4008, 24/12/2017
36,Foodgrains,Maize,Kilogram,24--26,Quintal,2025--2025, 24/12/2017
37,Foodgrains,Chinigura,Kilogram,80--85,Quintal,7868--7868, 24/12/2017
38,Foodgrains,Kalojira,Kilogram,80--85,Quintal,7789--7789, 24/12/2017
39,Foodgrains,Kataribhog,Kilogram,65--70,Quintal,6436--6436, 24/12/2017
40,Foodgrains,Pajam,Kilogram,53--57,Quintal,5240--5240, 24/12/2017
41,Foodgrains,Muri,Kilogram,67--78,Quintal,6806--6806, 24/12/2017
42,Foodgrains,Chira,Kilogram,51--55,Quintal,4869--4869, 24/12/2017
43,,Nut,Kilogram,70--80,Quintal,5000--5000, 24/12/2017
44,Dal,Mash (whole),Kilogram,78--83,Quintal,7517--7517, 24/12/2017
45,Dal,Mash (broken),Kilogram,93--98,Quintal,8831--8831, 24/12/2017
46,Dal,Masur (whole) local,Kilogram,95--102,Quintal,9299--9299, 24/12/2017
47,Dal,Masur (broken) local,Kilogram,70--75,Quintal,6884--6884, 24/12/2017
48,Dal,Masur (Imported) Superior quality,Kilogram,87--93,Quintal,8454--8454, 24/12/2017
49,Dal,Masur (Imported) ordinary,Kilogram,66--72,Quintal,6476--6476, 24/12/2017
50,Dal,Mung (local),Kilogram,123--136,Quintal,12556--12556, 24/12/2017
51,Dal,Mung (imported),Kilogram,98--107,Quintal,9691--9691, 24/12/2017
52,Dal,Gram (whole),Kilogram,87--92,Quintal,8467--8467, 24/12/2017
53,Dal,Gram (broken),Kilogram,91--96,Quintal,8852--8852, 24/12/2017
54,Dal,Motar (Peas)-Imported,Kilogram,35--38,Quintal,3276--3276, 24/12/2017
55,Dal,Motar (Peas)-local,Kilogram,96--102,Quintal,9171--9171, 24/12/2017
56,Dal,Khesari,Kilogram,54--57,Quintal,6780--6780, 24/12/2017
57,Dal,Felon,Kilogram,32--36,Quintal,2800--2800, 24/12/2017
58,Oil Seed,Mustard,Kilogram,59--62,Quintal,5632--5632, 24/12/2017
59,Oil Seed,Til(Sesame),Kilogram,100--140,Quintal,12500--12500, 24/12/2017
60,Oil Seed,Ground Nut,Kilogram,65--68,Quintal,6300--6300, 24/12/2017
61,Oil,Mustard Oil (Local) - Superior quality,Liter,133--140,100 Liters,12742--12742, 24/12/2017
62,Oil,Mustard Oil (Local) - Ordinary,Liter,118--125,100 Liters,11468--11468, 24/12/2017
63,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,12000--12000, 24/12/2017
64,Oil,Soybean Oil(loose),Liter,85--87,100 Liters,8267--8267, 24/12/2017
65,Oil,Ground Nut Oil,Liter,80--85,100 Liters,7500--7500, 24/12/2017
66,Oil,Sunflower,Liter,240--250,100 Liters,, 24/12/2017
67,Oil,Palm Oil,Liter,72--74,100 Liters,6944--6944, 24/12/2017
68,Oil,Vegetable Ghee,Liter,97--102,100 Liters,9225--9225, 24/12/2017
69,Oil,Butter Oil,Liter,800--850,100 Liters,, 24/12/2017
70,Oil,Coconut Oil (local),Liter,218--256,100 Liters,23950--23950, 24/12/2017
71,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,297--323,100 Liters,24267--24267, 24/12/2017
72,Oil,Coconut Oil (Imported) - Ordinary,Liter,200--217,100 Liters,19333--19333, 24/12/2017
73,Oil Cake,Oil Cake - Mustard,Kilogram,35--37,Quintal,3320--3320, 24/12/2017
74,Oil Cake,Oil Cake - Til (Sesame),Kilogram,35--36,Quintal,3400--3400, 24/12/2017
