Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,26--27,Quintal,2700--2700, 18/03/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,26--27,Quintal,2613--2613, 18/03/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,2383--2383, 18/03/2018
4,Foodgrains,Aman-Pajam,Kilogram,32--33,Quintal,3150--3150, 18/03/2018
5,Foodgrains,Boro-Fine,Kilogram,34--35,Quintal,3580--3580, 18/03/2018
6,Foodgrains,Aman-HYV-Medium,Kilogram,25--26,Quintal,2530--2530, 18/03/2018
7,Foodgrains,Aman-HYV-Fine,Kilogram,27--28,Quintal,2610--2610, 18/03/2018
8,Foodgrains,Boro-Medium,Kilogram,30--31,Quintal,3080--3080, 18/03/2018
9,Foodgrains,Boro Coarse,Kilogram,,Quintal,3000--3000, 18/03/2018
10,Foodgrains,Aman-HYV-Coarse,Kilogram,23--24,Quintal,2375--2375, 18/03/2018
11,Foodgrains,Aman-Fine,Kilogram,57--61,Quintal,5829--5829, 18/03/2018
12,Foodgrains,Aman-Medium,Kilogram,45--47,Quintal,4466--4466, 18/03/2018
13,Foodgrains,Aman-Coarse,Kilogram,41--43,Quintal,4034--4034, 18/03/2018
14,Foodgrains,Aman-Pajam,Kilogram,60--62,Quintal,5980--5980, 18/03/2018
15,Foodgrains,Boro-HYV-Fine,Kilogram,58--61,Quintal,5864--5864, 18/03/2018
16,Foodgrains,Boro-Pajam,Kilogram,50--58,Quintal,5600--5600, 18/03/2018
17,Foodgrains,Boro-HYV-Medium,Kilogram,48--51,Quintal,4763--4763, 18/03/2018
18,Foodgrains,Aman-HYV-Coarse,Kilogram,39--41,Quintal,3821--3821, 18/03/2018
19,Foodgrains,Aman-HYV-Fine,Kilogram,55--58,Quintal,5471--5471, 18/03/2018
20,Foodgrains,Boro-HYV-Coarse,Kilogram,39--41,Quintal,3866--3866, 18/03/2018
21,Foodgrains,Aman-HYV-Medium,Kilogram,44--47,Quintal,4396--4396, 18/03/2018
22,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2450--2450, 18/03/2018
23,Foodgrains,Local-White,Kilogram,25--26,Quintal,2373--2373, 18/03/2018
24,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2400--2400, 18/03/2018
25,Foodgrains,Ata (loose) - white,Kilogram,25--27,Quintal,2393--2393, 18/03/2018
26,Foodgrains,Ata (packet),Kilogram,31--39,Quintal,3007--3007, 18/03/2018
27,Foodgrains,Ata (O. M. S.),Kilogram,16--17,Quintal,1600--1600, 18/03/2018
28,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2350--2350, 18/03/2018
29,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3160--3160, 18/03/2018
30,Foodgrains,Flour-Suji,Kilogram,47--49,Quintal,4443--4443, 18/03/2018
31,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4034--4034, 18/03/2018
32,Foodgrains,Maize,Kilogram,25--28,Quintal,2338--2338, 18/03/2018
33,Foodgrains,Chinigura,Kilogram,81--86,Quintal,11680--11680, 18/03/2018
34,Foodgrains,Kalojira,Kilogram,81--86,Quintal,7925--7925, 18/03/2018
35,Foodgrains,Kataribhog,Kilogram,67--71,Quintal,6420--6420, 18/03/2018
36,Foodgrains,Pajam,Kilogram,57--60,Quintal,5575--5575, 18/03/2018
37,Foodgrains,Muri,Kilogram,66--76,Quintal,6658--6658, 18/03/2018
38,Foodgrains,Chira,Kilogram,50--54,Quintal,4859--4859, 18/03/2018
39,Dal,Mash (whole),Kilogram,73--77,Quintal,7040--7040, 18/03/2018
40,Dal,Mash (broken),Kilogram,81--87,Quintal,7867--7867, 18/03/2018
41,Dal,Masur (whole) local,Kilogram,94--101,Quintal,9169--9169, 18/03/2018
42,Dal,Masur (broken) local,Kilogram,70--75,Quintal,6843--6843, 18/03/2018
43,Dal,Masur (Imported) Superior quality,Kilogram,84--91,Quintal,8288--8288, 18/03/2018
44,Dal,Masur (Imported) ordinary,Kilogram,65--70,Quintal,6194--6194, 18/03/2018
45,Dal,Mung (local),Kilogram,124--139,Quintal,12797--12797, 18/03/2018
46,Dal,Mung (imported),Kilogram,102--110,Quintal,9989--9989, 18/03/2018
47,Dal,Gram (whole),Kilogram,83--87,Quintal,8085--8085, 18/03/2018
48,Dal,Gram (broken),Kilogram,86--90,Quintal,8402--8402, 18/03/2018
49,Dal,Motar (Peas)-Imported,Kilogram,35--37,Quintal,3239--3239, 18/03/2018
50,Dal,Motar (Peas)-local,Kilogram,83--88,Quintal,7933--7933, 18/03/2018
51,Dal,Khesari,Kilogram,49--52,Quintal,6153--6153, 18/03/2018
52,Dal,Felon,Kilogram,32--34,Quintal,2900--2900, 18/03/2018
53,Oil Seed,Mustard,Kilogram,53--56,Quintal,5241--5241, 18/03/2018
54,Oil Seed,Ground Nut,Kilogram,77--81,Quintal,7367--7367, 18/03/2018
55,Oil,Mustard Oil (Local) - Superior quality,Liter,131--139,100 Liters,24437--24437, 18/03/2018
56,Oil,Mustard Oil (Local) - Ordinary,Liter,116--124,100 Liters,11412--11412, 18/03/2018
57,Oil,Mustard Oil (Imported),Liter,130--140,100 Liters,12000--12000, 18/03/2018
58,Oil,Soybean Oil(loose),Liter,86--88,100 Liters,8365--8365, 18/03/2018
59,Oil,Sunflower,Liter,230--240,100 Liters,, 18/03/2018
60,Oil,Palm Oil,Liter,72--74,100 Liters,6955--6955, 18/03/2018
61,Oil,Vegetable Ghee,Liter,96--101,100 Liters,21817--21817, 18/03/2018
62,Oil,Butter Oil,Liter,800--850,100 Liters,, 18/03/2018
63,Oil,Coconut Oil (local),Liter,205--238,100 Liters,21760--21760, 18/03/2018
64,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,336--358,100 Liters,25433--25433, 18/03/2018
65,Oil,Coconut Oil (Imported) - Ordinary,Liter,200--215,100 Liters,19000--19000, 18/03/2018
66,Oil Cake,Oil Cake - Mustard,Kilogram,35--36,Quintal,3290--3290, 18/03/2018
67,Spices,Black Pepper(Golmorich),10 gm,10--11,Kilogram,2196--2196, 18/03/2018
68,Spices,Clove(Lobonga),10 gm,14--17,Kilogram,970--970, 18/03/2018
69,Spices,Cinnamon(Daruchini),10 gm,6--7,Kilogram,282--282, 18/03/2018
70,Spices,Zain,10 gm,3--4,Kilogram,203--203, 18/03/2018
71,Spices,Fennel/Aniseed,10 gm,2--3,Kilogram,130--130, 18/03/2018
72,Spices,Cumin (Seed),10 gm,4--5,Kilogram,389--389, 18/03/2018
73,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--4,Kilogram,231--231, 18/03/2018
74,Spices,Fenugreek(Methi),10 gm,2--3,Kilogram,100--100, 18/03/2018
75,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,174--187,Quintal,16350--16350, 18/03/2018
76,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,160--170,Quintal,15517--15517, 18/03/2018
77,Spices,Dried Chili (Chittagong) - Superior,Kilogram,250--260,Quintal,23000--23000, 18/03/2018
78,Spices,Dried Chili (Battakandi) - Superior,Kilogram,156--161,Quintal,14733--14733, 18/03/2018
79,Spices,Dried Chili (Local) - Superior,Kilogram,163--175,Quintal,16500--16500, 18/03/2018
80,Spices,Turmeric (Local) - Round (Superior),Kilogram,150--180,Quintal,, 18/03/2018
81,Spices,Turmeric (Local) - Long (Superior),Kilogram,143--152,Quintal,13882--13882, 18/03/2018
82,Spices,Turmeric (Imported),Kilogram,133--138,Quintal,12275--12275, 18/03/2018
83,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,110--120,Quintal,11500--11500, 18/03/2018
84,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,127--134,Quintal,12250--12250, 18/03/2018
85,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,137--146,Quintal,12600--12600, 18/03/2018
86,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,138--145,Quintal,13357--13357, 18/03/2018
87,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,185--200,Quintal,18500--18500, 18/03/2018
88,Spices,Dried Chili (Imported) - Ordinary,Kilogram,172--186,Quintal,16183--16183, 18/03/2018
89,Spices,Dried Chili (Local) - Ordinary,Kilogram,148--159,Quintal,13955--13955, 18/03/2018
90,Spices,Khoayr (Catechu) - Superior Quality,10 gm,6--7,Kilogram,470--470, 18/03/2018
91,Spices,Coriander Seed (Old),Kilogram,90--97,Quintal,8044--8044, 18/03/2018
92,Spices,Coriander Seed (New),Kilogram,70--75,Quintal,6200--6200, 18/03/2018
93,Spices,Onion (local),Kilogram,36--40,Quintal,3457--3457, 18/03/2018
94,Spices,Onion-imported,Kilogram,29--32,Quintal,2677--2677, 18/03/2018
95,Spices,Onion (New),Kilogram,35--39,Quintal,3338--3338, 18/03/2018
96,Spices,Garlic (local) - Big Size,Kilogram,43--50,Quintal,3938--3938, 18/03/2018
97,Spices,Garlic - One Piece,Kilogram,38--45,Quintal,3567--3567, 18/03/2018
98,Spices,Garlic (Imported),Kilogram,89--97,Quintal,8514--8514, 18/03/2018
99,Spices,Green Chili (Local),Kilogram,41--48,Quintal,3534--3534, 18/03/2018
100,Spices,Ginger (local) - Old,Kilogram,74--82,Quintal,6955--6955, 18/03/2018
101,Spices,Ginger (local) - New,Kilogram,71--81,Quintal,6680--6680, 18/03/2018
102,Spices,Ginger (Imported),Kilogram,77--87,Quintal,7253--7253, 18/03/2018
103,Spices,Cardamom - Big,10 gm,30--34,Kilogram,1367--1367, 18/03/2018
104,Spices,Cardamom - Small,10 gm,19--22,Kilogram,1393--1393, 18/03/2018
105,Spices,Dry Chilli,Quintal,166--178,Quintal,14656--14656, 18/03/2018
106,Fibre,Shimul (Kapok),Kilogram,400--420,Quintal,38000--38000, 18/03/2018
107,Fibre,White Cotton (Gorsat - Average quality),Kilogram,,Quintal,2600--2600, 18/03/2018
108,Fibre,Tossa Cotton (C-Bottom),Kilogram,48--50,Quintal,4700--4700, 18/03/2018
109,Fibre,Tossa Cotton (Garsat - Average quality),Kilogram,,Quintal,4000--4000, 18/03/2018
110,Fibre,Mesta Cotton (Garsat - Average quality),Kilogram,,Quintal,3400--3400, 18/03/2018
111,Tobacco,Motihar Tobacco - Medium,Kilogram,120--125,Quintal,11000--11000, 18/03/2018
112,Tobacco,Motihar Tobacco - Ordinary,Kilogram,100--110,Quintal,9400--9400, 18/03/2018
113,Tobacco,Virginia Tobacco (Air Cured) DV-1,Kilogram,,Quintal,10000--10000, 18/03/2018
114,Tobacco,Virginia Tobacco (Air Cured) DV-3,Kilogram,,Quintal,11000--11000, 18/03/2018
115,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,744--900,100 pieces,71833--71833, 18/03/2018
116,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,1069--1313,100 pieces,120667--120667, 18/03/2018
117,Leather,Cow Leather (Ripped) - Salt Mixed,1 piece,900--1000,100 pieces,90000--90000, 18/03/2018
