Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Fine,Kilogram,64--65,Quintal,6200--6200, 21/10/2017
2,Foodgrains,Aman-Coarse,Kilogram,32--34,Quintal,3200--3200, 21/10/2017
3,Foodgrains,Boro-HYV-Fine,Kilogram,54--56,Quintal,5400--5400, 21/10/2017
4,Foodgrains,Boro-HYV-Medium,Kilogram,43--46,Quintal,4350--4350, 21/10/2017
5,Foodgrains,Boro-HYV-Coarse,Kilogram,40--42,Quintal,3900--3900, 21/10/2017
6,Foodgrains,Ata (loose) - white,Kilogram,28--30,Quintal,2555--2555, 21/10/2017
7,Foodgrains,Ata (packet),Kilogram,33--34,Quintal,, 21/10/2017
8,Foodgrains,Flour (loose),Kilogram,34--37,Quintal,3070--3070, 21/10/2017
9,Foodgrains,Chinigura,Kilogram,90--95,Quintal,, 21/10/2017
10,Foodgrains,Muri,Kilogram,62--64,Quintal,5600--5600, 21/10/2017
11,Foodgrains,Chira,Kilogram,54--56,Quintal,5100--5100, 21/10/2017
12,Dal,Masur (whole) local,Kilogram,87--95,Quintal,8433--8433, 21/10/2017
13,Dal,Masur (broken) local,Kilogram,75--76,Quintal,7200--7200, 21/10/2017
14,Dal,Masur (Imported) ordinary,Kilogram,58--67,Quintal,5567--5567, 21/10/2017
15,Dal,Mung (local),Kilogram,135--140,Quintal,12900--12900, 21/10/2017
16,Dal,Motar (Peas)-Imported,Kilogram,36--39,Quintal,3100--3100, 21/10/2017
17,Dal,Khesari,Kilogram,51--55,Quintal,4850--4850, 21/10/2017
18,Oil,Mustard Oil (Local) - Superior quality,Liter,113--120,100 Liters,10000--10000, 21/10/2017
19,Oil,Soybean Oil(loose),Liter,85--87,100 Liters,8183--8183, 21/10/2017
20,Oil,Palm Oil,Liter,68--70,100 Liters,6517--6517, 21/10/2017
21,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,460--480,100 Liters,, 21/10/2017
22,Spices,Clove(Lobonga),10 gm,60--70,Kilogram,1300--1300, 21/10/2017
23,Spices,Cinnamon(Daruchini),10 gm,15--16,Kilogram,300--300, 21/10/2017
24,Spices,Dried Chili (Local) - Superior,Kilogram,140--150,Quintal,14000--14000, 21/10/2017
25,Spices,Turmeric (Local) - Long (Superior),Kilogram,155--160,Quintal,16000--16000, 21/10/2017
26,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,170--180,Quintal,14500--14500, 21/10/2017
27,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,160--180,Quintal,16000--16000, 21/10/2017
28,Spices,Dried Chili (Imported) - Ordinary,Kilogram,190--210,Quintal,17000--17000, 21/10/2017
29,Spices,Dried Chili (Local) - Ordinary,Kilogram,125--130,Quintal,12000--12000, 21/10/2017
30,Spices,Coriander Seed (Old),Kilogram,75--85,Quintal,7100--7100, 21/10/2017
31,Spices,Onion (local),Kilogram,44--48,Quintal,4100--4100, 21/10/2017
32,Spices,Onion-imported,Kilogram,35--36,Quintal,3200--3200, 21/10/2017
33,Spices,Onion (New),Kilogram,48--52,Quintal,4600--4600, 21/10/2017
34,Spices,Garlic (local) - Big Size,Kilogram,63--73,Quintal,5500--5500, 21/10/2017
35,Spices,Garlic (Imported),Kilogram,90--100,Quintal,8000--8000, 21/10/2017
36,Spices,Green Chili (Local),Kilogram,108--120,Quintal,9250--9250, 21/10/2017
37,Spices,Ginger (local) - Old,Kilogram,100--110,Quintal,9500--9500, 21/10/2017
38,Spices,Ginger (local) - New,Kilogram,130--135,Quintal,11000--11000, 21/10/2017
39,Spices,Ginger (Imported),Kilogram,127--140,Quintal,11667--11667, 21/10/2017
40,Spices,Cardamom - Big,10 gm,75--85,Kilogram,1500--1500, 21/10/2017
41,Spices,Cardamom - Small,10 gm,60--70,Kilogram,1350--1350, 21/10/2017
42,Spices,Green Chili,,60--70,,5000--5000, 21/10/2017
43,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,400--500,100 pieces,, 21/10/2017
44,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,800--1100,100 pieces,, 21/10/2017
45,Leather,Cow Leather (Light) - Salt Mixed,1 piece,250--300,100 pieces,, 21/10/2017
46,Leather,Goat Leather,1 piece,20--25,100 pieces,, 21/10/2017
47,Milk,Dano - Powdered Milk,2 Kg,1150--1160,12 Kg,, 21/10/2017
48,Milk,Redcow - Powdered Milk,2 Kg,1140--1160,12 Kg,, 21/10/2017
49,Milk,Condensed Milk - Goalini (1 Carton),1 piece,45--46,48 Pieces,, 21/10/2017
50,Milk,Condensed Milk - Danish (1 Carton),1 piece,45--46,48 Pieces,, 21/10/2017
51,Poultry,Farm-raised Hen,Kilogram,115--120,Quintal,11200--11200, 21/10/2017
52,Meat,Beef,Kilogram,480--500,Quintal,, 21/10/2017
53,Meat,Mutton,Kilogram,650--700,Quintal,, 21/10/2017
54,Meat,Local,Kilogram,370--390,Quintal,33000--33000, 21/10/2017
55,Meat,Broiler Farm,Kilogram,118--123,Quintal,11450--11450, 21/10/2017
56,Egg,Egg Farm-Red,4 Pieces,32--33,100 pieces,757--757, 21/10/2017
57,Egg,Egg Duck-Local,4 Pieces,44--45,100 pieces,970--970, 21/10/2017
58,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,300--360,Quintal,32000--32000, 21/10/2017
59,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,200--265,Quintal,22500--22500, 21/10/2017
60,Fish,Katla-Small (1.50-2.00 kg),Kilogram,240--303,Quintal,26250--26250, 21/10/2017
61,Fish,Mregal-small,Kilogram,180--220,Quintal,18000--18000, 21/10/2017
62,Fish,Pangash (small),Kilogram,105--120,Quintal,9900--9900, 21/10/2017
63,Fish,Pangash (big),Kilogram,130--140,Quintal,11000--11000, 21/10/2017
64,Fish,Silver Carp,Kilogram,118--150,Quintal,12500--12500, 21/10/2017
65,Fish,Telapia/Nilotica,Kilogram,130--155,Quintal,13750--13750, 21/10/2017
66,Betel Nut/Betel Leaf,Dry Betel Nut-Superior Quality,Kilogram,500--520,Quintal,50000--50000, 21/10/2017
67,Betel Nut/Betel Leaf,Dry Betel Nut Ordinary,Kilogram,460--480,Quintal,46000--46000, 21/10/2017
68,Betel Nut/Betel Leaf,Betel Leaf (Big),Bira (80 leaves),100--110,Gadi (6400 leaves),8500--8500, 21/10/2017
69,Betel Nut/Betel Leaf,Betel Leaf (Medium),Bira (80 leaves),80--90,Gadi (6400 leaves),6500--6500, 21/10/2017
70,Fruit,Green-Coconut,1 piece,40--45,100 pieces,, 21/10/2017
71,Fruit,Apple,Kilogram,130--140,Quintal,12400--12400, 21/10/2017
72,Fruit,Coconut,1 piece,45--50,100 pieces,, 21/10/2017
73,Fruit,Alachi Lemon,1 piece,6--7,100 pieces,, 21/10/2017
74,Fruit,Banana-Chapa,4 Pieces,11--12,80 Pieces,170--170, 21/10/2017
75,Fruit,Banana-Sabri (high quality),4 Pieces,22--24,80 Pieces,320--320, 21/10/2017
76,Fruit,Banana-Sabri (ordinary),4 Pieces,16--20,80 Pieces,290--290, 21/10/2017
77,Fruit,Banana-Sagar (high quality),4 Pieces,22--24,80 Pieces,320--320, 21/10/2017
78,Fruit,Banana-Sagar (ordinary),4 Pieces,16--20,80 Pieces,290--290, 21/10/2017
79,Vegetable,Potato (Local) - Old,Kilogram,28--30,Quintal,2600--2600, 21/10/2017
80,Vegetable,Potato (Local) - New,Kilogram,24--26,Quintal,2100--2100, 21/10/2017
81,Vegetable,Potato (Holland) - White (Old),Kilogram,19--22,Quintal,1725--1725, 21/10/2017
82,Vegetable,Potato (Holland) - Red (New),Kilogram,20--22,Quintal,1700--1700, 21/10/2017
83,Vegetable,Brinjal - Superior Quality,Kilogram,53--58,Quintal,4700--4700, 21/10/2017
84,Vegetable,Brinjal - Ordinary Quality,Kilogram,28--33,Quintal,2550--2550, 21/10/2017
85,Vegetable,Patal (Pointed Gourd),Kilogram,35--39,Quintal,3100--3100, 21/10/2017
86,Vegetable,Chalcumra (Water Gourd),1 piece,30--35,100 pieces,2600--2600, 21/10/2017
87,Vegetable,Pumpkin (Sweet Gourd),Kilogram,29--35,Quintal,2450--2450, 21/10/2017
88,Vegetable,Karalla (Bitter Gourd),Kilogram,35--40,Quintal,2800--2800, 21/10/2017
89,Vegetable,Jhinga (Tasle Gourd),Kilogram,39--44,Quintal,3200--3200, 21/10/2017
90,Vegetable,Green Papaya,Kilogram,16--18,Quintal,1333--1333, 21/10/2017
91,Vegetable,Mukhi Cachue (aroid),Kilogram,38--41,Quintal,3300--3300, 21/10/2017
92,Vegetable,Kakroll,Kilogram,45--50,Quintal,4500--4500, 21/10/2017
93,Vegetable,Lady`s Finger (Okra),Kilogram,35--40,Quintal,2600--2600, 21/10/2017
94,Vegetable,Chichinga (Snakegourd),Kilogram,37--40,Quintal,3050--3050, 21/10/2017
95,Vegetable,Dhundol,Kilogram,37--40,Quintal,3400--3400, 21/10/2017
96,Vegetable,Green Banana,1 piece,24--25,100 pieces,2100--2100, 21/10/2017
97,Vegetable,Kochur Loti (Aroid succer),Kilogram,37--40,Quintal,3250--3250, 21/10/2017
98,Vegetable,Cucumber-big,Kilogram,58--60,Quintal,5000--5000, 21/10/2017
99,Vegetable,Cucumber-small,Kilogram,38--45,Quintal,3500--3500, 21/10/2017
100,Vegetable,Barbati (Yardlong bean),Kilogram,45--50,Quintal,4000--4000, 21/10/2017
101,Vegetable,Radish Spinach (Mulashak),Kilogram,12--14,Quintal,1000--1000, 21/10/2017
102,Vegetable,Red Spinach,Kilogram,12--14,Quintal,1000--1000, 21/10/2017
103,Vegetable,Malabar Spinach (Puisak),Kilogram,18--20,Quintal,1400--1400, 21/10/2017
104,Vegetable,Radish (China),Kilogram,28--32,Quintal,2200--2200, 21/10/2017
105,Others,Sugar (Local),Kilogram,49--51,Quintal,4813--4813, 21/10/2017
106,Others,Iodized Salt (Packed),Kilogram,25--38,Quintal,3400--3400, 21/10/2017
107,Others,Iodized Salt (Loose) - Ordinary,Kilogram,18--20,Quintal,1440--1440, 21/10/2017
108,Others,Akher Gur (red sugar),Kilogram,80--90,Quintal,7500--7500, 21/10/2017
