Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2750--2750, 05/06/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,23--24,Quintal,2267--2267, 05/06/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,22--23,Quintal,2117--2117, 05/06/2018
4,Foodgrains,Boro-Fine,Kilogram,22--23,Quintal,2216--2216, 05/06/2018
5,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2332--2332, 05/06/2018
6,Foodgrains,Boro-Medium,Kilogram,20--21,Quintal,1998--1998, 05/06/2018
7,Foodgrains,Boro Coarse,Kilogram,18--19,Quintal,1794--1794, 05/06/2018
8,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2197--2197, 05/06/2018
9,Foodgrains,Boro-Local,Kilogram,16--17,Quintal,1550--1550, 05/06/2018
10,Foodgrains,Aman-Fine,Kilogram,52--57,Quintal,5369--5369, 05/06/2018
11,Foodgrains,Aman-Medium,Kilogram,41--43,Quintal,4146--4146, 05/06/2018
12,Foodgrains,Aman-Coarse,Kilogram,37--39,Quintal,3760--3760, 05/06/2018
13,Foodgrains,Aman-Pajam,Kilogram,57--61,Quintal,5775--5775, 05/06/2018
14,Foodgrains,Boro-HYV-Fine,Kilogram,52--55,Quintal,6399--6399, 05/06/2018
15,Foodgrains,Boro-Pajam,Kilogram,50--54,Quintal,5200--5200, 05/06/2018
16,Foodgrains,Boro-HYV-Medium,Kilogram,42--45,Quintal,4209--4209, 05/06/2018
17,Foodgrains,Aman-HYV-Coarse,Kilogram,37--38,Quintal,3534--3534, 05/06/2018
18,Foodgrains,Aman-HYV-Fine,Kilogram,53--55,Quintal,5184--5184, 05/06/2018
19,Foodgrains,Boro-HYV-Coarse,Kilogram,35--37,Quintal,3456--3456, 05/06/2018
20,Foodgrains,Aman-HYV-Medium,Kilogram,43--45,Quintal,4217--4217, 05/06/2018
21,Foodgrains,Boro-Local,Kilogram,38--39,Quintal,3700--3700, 05/06/2018
22,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2350--2350, 05/06/2018
23,Foodgrains,Local-White,Kilogram,23--24,Quintal,2250--2250, 05/06/2018
24,Foodgrains,Imported-White,Kilogram,23--25,Quintal,2300--2300, 05/06/2018
25,Foodgrains,Ata (loose) - white,Kilogram,25--26,Quintal,2347--2347, 05/06/2018
26,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3011--3011, 05/06/2018
27,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2300--2300, 05/06/2018
28,Foodgrains,Flour (loose),Kilogram,32--35,Quintal,3160--3160, 05/06/2018
29,Foodgrains,Flour-Suji,Kilogram,46--48,Quintal,4311--4311, 05/06/2018
30,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4050--4050, 05/06/2018
31,Foodgrains,Maize,Kilogram,22--24,Quintal,2079--2079, 05/06/2018
32,Foodgrains,Chinigura,Kilogram,82--87,Quintal,11564--11564, 05/06/2018
