Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,25--26,Quintal,2603--2603, 31/01/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,25--26,Quintal,2604--2604, 31/01/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,2353--2353, 31/01/2018
4,Foodgrains,Aman-Pajam,Kilogram,32--33,Quintal,3200--3200, 31/01/2018
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2750--2750, 31/01/2018
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2450--2450, 31/01/2018
7,Foodgrains,Boro-Fine,Kilogram,34--34,Quintal,3223--3223, 31/01/2018
8,Foodgrains,Aman-HYV-Medium,Kilogram,25--26,Quintal,2532--2532, 31/01/2018
9,Foodgrains,Aman-HYV-Fine,Kilogram,27--28,Quintal,2650--2650, 31/01/2018
10,Foodgrains,Boro-Medium,Kilogram,28--29,Quintal,2806--2806, 31/01/2018
11,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2438--2438, 31/01/2018
12,Foodgrains,Aman-HYV-Coarse,Kilogram,23--24,Quintal,2363--2363, 31/01/2018
13,Foodgrains,Aman-Fine,Kilogram,55--58,Quintal,5527--5527, 31/01/2018
14,Foodgrains,Aman-Medium,Kilogram,45--47,Quintal,4390--4390, 31/01/2018
15,Foodgrains,Aman-Coarse,Kilogram,40--42,Quintal,3985--3985, 31/01/2018
16,Foodgrains,Aman-Pajam,Kilogram,56--59,Quintal,5592--5592, 31/01/2018
17,Foodgrains,Boro-HYV-Fine,Kilogram,57--60,Quintal,5743--5743, 31/01/2018
18,Foodgrains,Boro-Pajam,Kilogram,60--62,Quintal,6000--6000, 31/01/2018
19,Foodgrains,Atap,Kilogram,38--40,Quintal,3600--3600, 31/01/2018
20,Foodgrains,Boro-HYV-Medium,Kilogram,48--51,Quintal,4863--4863, 31/01/2018
21,Foodgrains,Aman-HYV-Coarse,Kilogram,39--41,Quintal,3798--3798, 31/01/2018
22,Foodgrains,Aman-HYV-Fine,Kilogram,55--57,Quintal,5364--5364, 31/01/2018
23,Foodgrains,Boro-HYV-Coarse,Kilogram,39--41,Quintal,3840--3840, 31/01/2018
24,Foodgrains,Aman-HYV-Medium,Kilogram,44--46,Quintal,4323--4323, 31/01/2018
25,Foodgrains,Boro-Local,Kilogram,40--42,Quintal,3900--3900, 31/01/2018
26,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2450--2450, 31/01/2018
27,Foodgrains,Local-White,Kilogram,25--26,Quintal,2380--2380, 31/01/2018
28,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2358--2358, 31/01/2018
29,Foodgrains,Ata (loose) - white,Kilogram,26--27,Quintal,2406--2406, 31/01/2018
30,Foodgrains,Ata (packet),Kilogram,32--40,Quintal,3043--3043, 31/01/2018
31,Foodgrains,Ata (O. M. S.),Kilogram,16--17,Quintal,1600--1600, 31/01/2018
32,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2350--2350, 31/01/2018
33,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3168--3168, 31/01/2018
34,Foodgrains,Flour-Suji,Kilogram,47--49,Quintal,4429--4429, 31/01/2018
35,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4059--4059, 31/01/2018
36,Foodgrains,Maize,Kilogram,25--27,Quintal,2275--2275, 31/01/2018
37,Foodgrains,Chinigura,Kilogram,81--86,Quintal,7954--7954, 31/01/2018
38,Foodgrains,Kalojira,Kilogram,81--85,Quintal,7836--7836, 31/01/2018
39,Foodgrains,Kataribhog,Kilogram,65--69,Quintal,6320--6320, 31/01/2018
40,Foodgrains,Pajam,Kilogram,56--60,Quintal,5475--5475, 31/01/2018
41,Foodgrains,Muri,Kilogram,66--75,Quintal,6577--6577, 31/01/2018
42,Foodgrains,Chira,Kilogram,50--54,Quintal,4811--4811, 31/01/2018
43,Dal,Mash (whole),Kilogram,78--88,Quintal,7157--7157, 31/01/2018
44,Dal,Mash (broken),Kilogram,87--93,Quintal,8425--8425, 31/01/2018
45,Dal,Masur (whole) local,Kilogram,94--101,Quintal,9200--9200, 31/01/2018
46,Dal,Masur (broken) local,Kilogram,69--74,Quintal,6825--6825, 31/01/2018
47,Dal,Masur (Imported) Superior quality,Kilogram,84--92,Quintal,8248--8248, 31/01/2018
48,Dal,Masur (Imported) ordinary,Kilogram,64--70,Quintal,6213--6213, 31/01/2018
49,Dal,Mung (local),Kilogram,123--137,Quintal,12697--12697, 31/01/2018
50,Dal,Mung (imported),Kilogram,101--109,Quintal,9853--9853, 31/01/2018
51,Dal,Gram (whole),Kilogram,86--91,Quintal,8400--8400, 31/01/2018
52,Dal,Gram (broken),Kilogram,90--95,Quintal,8748--8748, 31/01/2018
53,Dal,Motar (Peas)-Imported,Kilogram,35--37,Quintal,3239--3239, 31/01/2018
54,Dal,Motar (Peas)-local,Kilogram,95--100,Quintal,9000--9000, 31/01/2018
55,Dal,Khesari,Kilogram,51--55,Quintal,6369--6369, 31/01/2018
56,Dal,Felon,Kilogram,32--36,Quintal,2800--2800, 31/01/2018
57,Oil Seed,Mustard,Kilogram,56--58,Quintal,5321--5321, 31/01/2018
58,Oil Seed,Til(Sesame),Kilogram,100--140,Quintal,12500--12500, 31/01/2018
59,Oil Seed,Ground Nut,Kilogram,72--75,Quintal,6800--6800, 31/01/2018
60,Oil,Mustard Oil (Local) - Superior quality,Liter,129--136,100 Liters,12454--12454, 31/01/2018
61,Oil,Mustard Oil (Local) - Ordinary,Liter,117--125,100 Liters,11418--11418, 31/01/2018
62,Oil,Soybean Oil(loose),Liter,86--87,100 Liters,8272--8272, 31/01/2018
63,Oil,Ground Nut Oil,Liter,80--85,100 Liters,7500--7500, 31/01/2018
64,Oil,Sunflower,Liter,230--240,100 Liters,, 31/01/2018
65,Oil,Palm Oil,Liter,72--74,100 Liters,6935--6935, 31/01/2018
66,Oil,Vegetable Ghee,Liter,96--101,100 Liters,9125--9125, 31/01/2018
67,Oil,Butter Oil,Liter,800--850,100 Liters,, 31/01/2018
68,Oil,Coconut Oil (local),Liter,218--256,100 Liters,23950--23950, 31/01/2018
69,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,328--350,100 Liters,24233--24233, 31/01/2018
70,Oil,Coconut Oil (Imported) - Ordinary,Liter,200--217,100 Liters,19333--19333, 31/01/2018
71,Oil Cake,Oil Cake - Mustard,Kilogram,35--36,Quintal,3280--3280, 31/01/2018
72,Oil Cake,Oil Cake - Til (Sesame),Kilogram,36--38,Quintal,3500--3500, 31/01/2018
73,Spices,Black Pepper(Golmorich),10 gm,20--22,Kilogram,2028--2028, 31/01/2018
74,Spices,Clove(Lobonga),10 gm,14--16,Kilogram,957--957, 31/01/2018
75,Spices,Cinnamon(Daruchini),10 gm,7--8,Kilogram,282--282, 31/01/2018
76,Spices,Zain,10 gm,4--5,Kilogram,220--220, 31/01/2018
77,Spices,Fennel/Aniseed,10 gm,2--3,Kilogram,130--130, 31/01/2018
78,Spices,Cumin (Seed),10 gm,5--6,Kilogram,365--365, 31/01/2018
79,Spices,Black Cumin (Seed)(Kalozira),10 gm,4--5,Kilogram,225--225, 31/01/2018
80,Spices,Fenugreek(Methi),10 gm,3--4,Kilogram,123--123, 31/01/2018
81,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,158--167,Quintal,14844--14844, 31/01/2018
82,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,156--167,Quintal,14833--14833, 31/01/2018
83,Spices,Dried Chili (Chittagong) - Superior,Kilogram,250--260,Quintal,23000--23000, 31/01/2018
84,Spices,Dried Chili (Battakandi) - Superior,Kilogram,160--166,Quintal,15050--15050, 31/01/2018
85,Spices,Dried Chili (Local) - Superior,Kilogram,145--156,Quintal,14550--14550, 31/01/2018
86,Spices,Turmeric (Local) - Round (Superior),Kilogram,150--180,Quintal,, 31/01/2018
87,Spices,Turmeric (Local) - Long (Superior),Kilogram,145--156,Quintal,14250--14250, 31/01/2018
88,Spices,Turmeric (Imported),Kilogram,133--139,Quintal,12400--12400, 31/01/2018
89,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,135--145,Quintal,13000--13000, 31/01/2018
90,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,131--140,Quintal,12724--12724, 31/01/2018
91,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,148--158,Quintal,13917--13917, 31/01/2018
92,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,131--138,Quintal,13017--13017, 31/01/2018
93,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,185--200,Quintal,18500--18500, 31/01/2018
94,Spices,Dried Chili (Imported) - Ordinary,Kilogram,166--179,Quintal,15571--15571, 31/01/2018
95,Spices,Dried Chili (Local) - Ordinary,Kilogram,136--148,Quintal,12955--12955, 31/01/2018
