Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,26--27,Quintal,2700--2700, 13/03/2018
2,Foodgrains,Aman-Local-Medium,Kilogram,26--27,Quintal,2633--2633, 13/03/2018
3,Foodgrains,Aman-Local-Coarse,Kilogram,24--25,Quintal,2417--2417, 13/03/2018
4,Foodgrains,Aman-Pajam,Kilogram,32--33,Quintal,3150--3150, 13/03/2018
5,Foodgrains,Boro-Fine,Kilogram,34--35,Quintal,3580--3580, 13/03/2018
6,Foodgrains,Aman-HYV-Medium,Kilogram,25--26,Quintal,2539--2539, 13/03/2018
7,Foodgrains,Aman-HYV-Fine,Kilogram,27--28,Quintal,2617--2617, 13/03/2018
8,Foodgrains,Boro-Medium,Kilogram,30--31,Quintal,3080--3080, 13/03/2018
9,Foodgrains,Boro Coarse,Kilogram,,Quintal,3000--3000, 13/03/2018
10,Foodgrains,Aman-HYV-Coarse,Kilogram,24--25,Quintal,2377--2377, 13/03/2018
11,Foodgrains,Aman-Fine,Kilogram,57--61,Quintal,5829--5829, 13/03/2018
12,Foodgrains,Aman-Medium,Kilogram,45--48,Quintal,4505--4505, 13/03/2018
13,Foodgrains,Aman-Coarse,Kilogram,41--43,Quintal,4069--4069, 13/03/2018
14,Foodgrains,Aman-Pajam,Kilogram,57--59,Quintal,5683--5683, 13/03/2018
15,Foodgrains,Boro-HYV-Fine,Kilogram,58--61,Quintal,5860--5860, 13/03/2018
16,Foodgrains,Boro-Pajam,Kilogram,56--60,Quintal,5800--5800, 13/03/2018
17,Foodgrains,Boro-HYV-Medium,Kilogram,49--52,Quintal,4786--4786, 13/03/2018
18,Foodgrains,Aman-HYV-Coarse,Kilogram,39--41,Quintal,3835--3835, 13/03/2018
19,Foodgrains,Aman-HYV-Fine,Kilogram,55--58,Quintal,5545--5545, 13/03/2018
20,Foodgrains,Boro-HYV-Coarse,Kilogram,39--42,Quintal,3902--3902, 13/03/2018
21,Foodgrains,Aman-HYV-Medium,Kilogram,44--47,Quintal,4410--4410, 13/03/2018
22,Foodgrains,Boro-Local,Kilogram,40--42,Quintal,3900--3900, 13/03/2018
23,Foodgrains,Local-Red,Kilogram,25--26,Quintal,2450--2450, 13/03/2018
24,Foodgrains,Local-White,Kilogram,25--26,Quintal,2383--2383, 13/03/2018
25,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2367--2367, 13/03/2018
26,Foodgrains,Ata (loose) - white,Kilogram,25--27,Quintal,2393--2393, 13/03/2018
27,Foodgrains,Ata (packet),Kilogram,31--40,Quintal,3027--3027, 13/03/2018
28,Foodgrains,Ata (loose) - red,Kilogram,24--25,Quintal,2350--2350, 13/03/2018
29,Foodgrains,Flour (loose),Kilogram,33--35,Quintal,3160--3160, 13/03/2018
30,Foodgrains,Flour-Suji,Kilogram,47--49,Quintal,4443--4443, 13/03/2018
31,Foodgrains,Flour (packet),Kilogram,42--44,Quintal,4048--4048, 13/03/2018
32,Foodgrains,Maize,Kilogram,25--28,Quintal,2338--2338, 13/03/2018
33,Foodgrains,Chinigura,Kilogram,81--87,Quintal,11707--11707, 13/03/2018
34,Foodgrains,Kalojira,Kilogram,81--85,Quintal,7925--7925, 13/03/2018
35,Foodgrains,Kataribhog,Kilogram,67--71,Quintal,6420--6420, 13/03/2018
36,Foodgrains,Pajam,Kilogram,56--60,Quintal,5525--5525, 13/03/2018
37,Foodgrains,Muri,Kilogram,66--76,Quintal,6658--6658, 13/03/2018
38,Foodgrains,Chira,Kilogram,50--54,Quintal,4829--4829, 13/03/2018
39,Dal,Mash (whole),Kilogram,73--77,Quintal,7080--7080, 13/03/2018
40,Dal,Mash (broken),Kilogram,82--89,Quintal,8033--8033, 13/03/2018
41,Dal,Masur (whole) local,Kilogram,94--101,Quintal,9180--9180, 13/03/2018
42,Dal,Masur (broken) local,Kilogram,70--75,Quintal,6863--6863, 13/03/2018
43,Dal,Masur (Imported) Superior quality,Kilogram,85--91,Quintal,8250--8250, 13/03/2018
44,Dal,Masur (Imported) ordinary,Kilogram,64--69,Quintal,6209--6209, 13/03/2018
45,Dal,Mung (local),Kilogram,124--139,Quintal,12824--12824, 13/03/2018
46,Dal,Mung (imported),Kilogram,102--110,Quintal,10100--10100, 13/03/2018
47,Dal,Gram (whole),Kilogram,83--88,Quintal,8100--8100, 13/03/2018
48,Dal,Gram (broken),Kilogram,87--91,Quintal,8448--8448, 13/03/2018
49,Dal,Motar (Peas)-Imported,Kilogram,35--37,Quintal,3239--3239, 13/03/2018
50,Dal,Motar (Peas)-local,Kilogram,87--91,Quintal,8250--8250, 13/03/2018
51,Dal,Khesari,Kilogram,51--54,Quintal,6359--6359, 13/03/2018
52,Dal,Felon,Kilogram,32--34,Quintal,2900--2900, 13/03/2018
53,Oil Seed,Mustard,Kilogram,53--56,Quintal,5225--5225, 13/03/2018
54,Oil Seed,Ground Nut,Kilogram,77--81,Quintal,7367--7367, 13/03/2018
55,Oil,Mustard Oil (Local) - Superior quality,Liter,131--139,100 Liters,24437--24437, 13/03/2018
56,Oil,Mustard Oil (Local) - Ordinary,Liter,117--124,100 Liters,11412--11412, 13/03/2018
