Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2700--2700, 05/10/2017
2,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2450--2450, 05/10/2017
3,Foodgrains,Boro-Fine,Kilogram,31--32,Quintal,3164--3164, 05/10/2017
4,Foodgrains,Boro-Medium,Kilogram,29--30,Quintal,2962--2962, 05/10/2017
5,Foodgrains,Boro Coarse,Kilogram,24--25,Quintal,2515--2515, 05/10/2017
6,Foodgrains,Aman-Fine,Kilogram,59--60,Quintal,5750--5750, 05/10/2017
7,Foodgrains,Aman-Medium,Kilogram,49--51,Quintal,4840--4840, 05/10/2017
8,Foodgrains,Aman-Coarse,Kilogram,43--46,Quintal,4355--4355, 05/10/2017
9,Foodgrains,Aman-Pajam,Kilogram,60--62,Quintal,5921--5921, 05/10/2017
10,Foodgrains,Aus-HYV-Fine,Kilogram,57--58,Quintal,5600--5600, 05/10/2017
11,Foodgrains,Boro-HYV-Fine,Kilogram,57--60,Quintal,6904--6904, 05/10/2017
12,Foodgrains,Boro-Pajam,Kilogram,57--60,Quintal,5733--5733, 05/10/2017
13,Foodgrains,Atap,Kilogram,38--40,Quintal,3700--3700, 05/10/2017
14,Foodgrains,Boro-HYV-Medium,Kilogram,49--52,Quintal,4967--4967, 05/10/2017
15,Foodgrains,Aman-HYV-Coarse,Kilogram,41--42,Quintal,3905--3905, 05/10/2017
16,Foodgrains,Aman-HYV-Fine,Kilogram,60--61,Quintal,5851--5851, 05/10/2017
17,Foodgrains,Boro-HYV-Coarse,Kilogram,41--145,Quintal,4135--4135, 05/10/2017
18,Foodgrains,Aman-HYV-Medium,Kilogram,47--49,Quintal,4588--4588, 05/10/2017
19,Foodgrains,Aus-Local,Kilogram,40--42,Quintal,4000--4000, 05/10/2017
20,Foodgrains,Boro-Local,Kilogram,44--46,Quintal,4325--4325, 05/10/2017
21,Foodgrains,Local-Red,Kilogram,27--29,Quintal,2633--2633, 05/10/2017
22,Foodgrains,Local-White,Kilogram,24--25,Quintal,2293--2293, 05/10/2017
23,Foodgrains,Imported-White,Kilogram,25--26,Quintal,2383--2383, 05/10/2017
24,Foodgrains,Ata (loose) - white,Kilogram,27--29,Quintal,2588--2588, 05/10/2017
25,Foodgrains,Ata (packet),Kilogram,32--33,Quintal,3070--3070, 05/10/2017
26,Foodgrains,Ata (loose) - red,Kilogram,26--27,Quintal,2550--2550, 05/10/2017
27,Foodgrains,Flour (loose),Kilogram,34--36,Quintal,3243--3243, 05/10/2017
28,Foodgrains,Flour-Suji,Kilogram,46--49,Quintal,4333--4333, 05/10/2017
29,Foodgrains,Flour (packet),Kilogram,42--43,Quintal,3971--3971, 05/10/2017
30,Foodgrains,Maize,Kilogram,22--24,Quintal,1933--1933, 05/10/2017
31,Foodgrains,Chinigura,Kilogram,82--87,Quintal,8006--8006, 05/10/2017
32,Foodgrains,Kalojira,Kilogram,83--88,Quintal,8108--8108, 05/10/2017
33,Foodgrains,Kataribhog,Kilogram,66--70,Quintal,6480--6480, 05/10/2017
34,Foodgrains,Pajam,Kilogram,54--56,Quintal,5150--5150, 05/10/2017
35,Foodgrains,Muri,Kilogram,67--75,Quintal,6570--6570, 05/10/2017
36,Foodgrains,Chira,Kilogram,52--57,Quintal,5000--5000, 05/10/2017
37,Foodgrains,Aus-medium,Kilogram,52--54,Quintal,5200--5200, 05/10/2017
38,,Nut,Kilogram,70--80,Quintal,5000--5000, 05/10/2017
39,,Groundnut,Kilogram,75--80,Quintal,7000--7000, 05/10/2017
40,Dal,Mash (whole),Kilogram,102--108,Quintal,9780--9780, 05/10/2017
41,Dal,Mash (broken),Kilogram,101--108,Quintal,9815--9815, 05/10/2017
42,Dal,Masur (whole) local,Kilogram,102--110,Quintal,10017--10017, 05/10/2017
43,Dal,Masur (broken) local,Kilogram,77--81,Quintal,7571--7571, 05/10/2017
44,Dal,Masur (Imported) Superior quality,Kilogram,95--101,Quintal,13305--13305, 05/10/2017
45,Dal,Masur (Imported) ordinary,Kilogram,71--77,Quintal,8287--8287, 05/10/2017
46,Dal,Mung (local),Kilogram,122--132,Quintal,12217--12217, 05/10/2017
47,Dal,Mung (imported),Kilogram,99--106,Quintal,9656--9656, 05/10/2017
48,Dal,Gram (whole),Kilogram,88--92,Quintal,8490--8490, 05/10/2017
49,Dal,Gram (broken),Kilogram,90--95,Quintal,8776--8776, 05/10/2017
50,Dal,Motar (Peas)-Imported,Kilogram,36--38,Quintal,3354--3354, 05/10/2017
51,Dal,Motar (Peas)-local,Kilogram,112--116,Quintal,23394--23394, 05/10/2017
52,Dal,Khesari,Kilogram,59--62,Quintal,7377--7377, 05/10/2017
53,Dal,Felon,Kilogram,53--56,Quintal,4950--4950, 05/10/2017
54,Oil Seed,Mustard,Kilogram,54--57,Quintal,5250--5250, 05/10/2017
55,Oil Seed,Til(Sesame),Kilogram,70--80,Quintal,7200--7200, 05/10/2017
56,Oil Seed,Ground Nut,Kilogram,50--52,Quintal,4800--4800, 05/10/2017
57,Oil Seed,Soybean,Kilogram,38--40,Quintal,3600--3600, 05/10/2017
58,Oil,Mustard Oil (Local) - Superior quality,Liter,137--144,100 Liters,13259--13259, 05/10/2017
59,Oil,Mustard Oil (Local) - Ordinary,Liter,113--121,100 Liters,11127--11127, 05/10/2017
60,Oil,Soybean Oil(loose),Liter,84--86,100 Liters,8185--8185, 05/10/2017
61,Oil,Sesame Oil(Till),Liter,160--180,100 Liters,, 05/10/2017
62,Oil,Ground Nut Oil,Liter,75--80,100 Liters,6500--6500, 05/10/2017
63,Oil,Sunflower,Liter,240--250,100 Liters,, 05/10/2017
64,Oil,Palm Oil,Liter,73--75,100 Liters,6894--6894, 05/10/2017
65,Oil,Vegetable Ghee,Liter,89--94,100 Liters,8354--8354, 05/10/2017
66,Oil,Butter Oil,Liter,800--850,100 Liters,, 05/10/2017
67,Oil,Coconut Oil (local),Liter,207--222,100 Liters,19200--19200, 05/10/2017
68,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,315--337,100 Liters,23925--23925, 05/10/2017
69,Oil,Coconut Oil (Imported) - Ordinary,Liter,180--195,100 Liters,18000--18000, 05/10/2017
70,Oil Cake,Oil Cake - Mustard,Kilogram,35--37,Quintal,3225--3225, 05/10/2017
71,Oil Cake,Oil Cake - Til (Sesame),Kilogram,34--35,Quintal,3300--3300, 05/10/2017
72,Spices,Black Pepper(Golmorich),10 gm,10--12,Kilogram,954--954, 05/10/2017
73,Spices,Clove(Lobonga),10 gm,15--18,Kilogram,1018--1018, 05/10/2017
74,Spices,Cinnamon(Daruchini),10 gm,6--7,Kilogram,291--291, 05/10/2017
75,Spices,Zain,10 gm,4--5,Kilogram,235--235, 05/10/2017
76,Spices,Cumin (Seed),10 gm,5--7,Kilogram,371--371, 05/10/2017
77,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--4,Kilogram,221--221, 05/10/2017
78,Spices,Fenugreek(Methi),10 gm,3--4,Kilogram,129--129, 05/10/2017
79,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,155--166,Quintal,14888--14888, 05/10/2017
80,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,160--172,Quintal,15350--15350, 05/10/2017
81,Spices,Dried Chili (Chittagong) - Superior,Kilogram,230--240,Quintal,20300--20300, 05/10/2017
82,Spices,Dried Chili (Battakandi) - Superior,Kilogram,160--168,Quintal,15250--15250, 05/10/2017
83,Spices,Dried Chili (Local) - Superior,Kilogram,140--155,Quintal,13800--13800, 05/10/2017
84,Spices,Turmeric (Local) - Round (Superior),Kilogram,150--170,Quintal,14000--14000, 05/10/2017
85,Spices,Turmeric (Local) - Long (Superior),Kilogram,145--155,Quintal,14115--14115, 05/10/2017
86,Spices,Turmeric (Imported),Kilogram,135--145,Quintal,13000--13000, 05/10/2017
87,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,127--137,Quintal,12167--12167, 05/10/2017
88,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,130--138,Quintal,12519--12519, 05/10/2017
89,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,157--164,Quintal,14675--14675, 05/10/2017
90,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,132--139,Quintal,13220--13220, 05/10/2017
91,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,185--200,Quintal,18000--18000, 05/10/2017
92,Spices,Dried Chili (Imported) - Ordinary,Kilogram,169--182,Quintal,15950--15950, 05/10/2017
93,Spices,Dried Chili (Local) - Ordinary,Kilogram,138--150,Quintal,12750--12750, 05/10/2017
94,Spices,Khoayr (Catechu) - Superior Quality,10 gm,7--9,Kilogram,560--560, 05/10/2017
95,Spices,Coriander Seed (Old),Kilogram,94--102,Quintal,8189--8189, 05/10/2017
96,Spices,Coriander Seed (New),Kilogram,80--85,Quintal,7200--7200, 05/10/2017
97,Spices,Onion (local),Kilogram,42--45,Quintal,3999--3999, 05/10/2017
98,Spices,Onion-imported,Kilogram,35--38,Quintal,3319--3319, 05/10/2017
99,Spices,Garlic (local) - Big Size,Kilogram,75--85,Quintal,7229--7229, 05/10/2017
100,Spices,Garlic (Imported),Kilogram,96--105,Quintal,9161--9161, 05/10/2017
101,Spices,Green Chili (Local),Kilogram,156--171,Quintal,14178--14178, 05/10/2017
102,Spices,Ginger (local) - Old,Kilogram,87--98,Quintal,8336--8336, 05/10/2017
103,Spices,Ginger (local) - New,Kilogram,79--91,Quintal,7571--7571, 05/10/2017
104,Spices,Ginger (Imported),Kilogram,95--108,Quintal,9040--9040, 05/10/2017
105,Spices,Cardamom - Big,10 gm,24--28,Kilogram,1464--1464, 05/10/2017
106,Spices,Cardamom - Small,10 gm,20--23,Kilogram,1438--1438, 05/10/2017
107,Spices,Dry Chilli,Quintal,143--156,Quintal,14225--14225, 05/10/2017
108,Fibre,Shimul (Kapok),Kilogram,525--560,Quintal,38000--38000, 05/10/2017
109,Fibre,Cotton (Comilla),Kilogram,200--220,Quintal,, 05/10/2017
110,Fibre,White Cotton (Top-Bottom),Kilogram,42--44,Quintal,4200--4200, 05/10/2017
111,Fibre,White Cotton (C-Bottom),Kilogram,37--38,Quintal,3700--3700, 05/10/2017
112,Fibre,White Cotton (Gorsat - Average quality),Kilogram,,Quintal,2700--2700, 05/10/2017
113,Fibre,Tossa Cotton (Medium),Kilogram,39--40,Quintal,3900--3900, 05/10/2017
114,Fibre,Tossa Cotton (C-Bottom),Kilogram,40--42,Quintal,4200--4200, 05/10/2017
115,Fibre,Tossa Cotton (Garsat - Average quality),Kilogram,45--46,Quintal,4033--4033, 05/10/2017
116,Fibre,Mesta Cotton (Garsat - Average quality),Kilogram,40--42,Quintal,3650--3650, 05/10/2017
117,Tobacco,Motihar Tobacco - Medium,Kilogram,120--130,Quintal,11000--11000, 05/10/2017
118,Tobacco,Motihar Tobacco - Ordinary,Kilogram,100--110,Quintal,9600--9600, 05/10/2017
119,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,639--772,100 pieces,75571--75571, 05/10/2017
120,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,1061--1278,100 pieces,119571--119571, 05/10/2017
121,Leather,Cow Leather (Ripped) - Salt Mixed,1 piece,500--700,100 pieces,60000--60000, 05/10/2017
122,Leather,Calf Leather - Salt Mixed,1 piece,300--400,100 pieces,40000--40000, 05/10/2017
123,Leather,Cow Leather (Light) - Salt Mixed,1 piece,342--467,100 pieces,45750--45750, 05/10/2017
124,Leather,Buffalo Leather (Heavy),1 piece,1250--1600,100 pieces,140000--140000, 05/10/2017
125,Leather,Ram Leather/Sheep Leather,1 piece,31--53,100 pieces,4500--4500, 05/10/2017
126,Leather,Goat Leather,1 piece,45--78,100 pieces,7714--7714, 05/10/2017
127,Milk,Cow Milk (liquid),Liter,59--64,100 Liters,6100--6100, 05/10/2017
128,Milk,Dano - Powdered Milk,2 Kg,1011--1085,12 Kg,6775--6775, 05/10/2017
129,Milk,Redcow - Powdered Milk,2 Kg,1052--1068,12 Kg,7050--7050, 05/10/2017
130,Milk,Anchor - Powdered Milk,2 Kg,925--950,12 Kg,5450--5450, 05/10/2017
131,Milk,Condensed Milk - Goalini (1 Carton),1 piece,46--48,48 Pieces,2099--2099, 05/10/2017
132,Milk,Condensed Milk - Danish (1 Carton),1 piece,46--47,48 Pieces,2110--2110, 05/10/2017
133,Poultry,Local Hen - Big (above 900 gm),Kilogram,306--317,Quintal,29440--29440, 05/10/2017
134,Poultry,Local Hen - Medium (700-850 gm),Kilogram,305--317,Quintal,29847--29847, 05/10/2017
135,Poultry,Local Hen - Small (500-650 gm),Kilogram,313--326,Quintal,30055--30055, 05/10/2017
136,Poultry,Farm-raised Hen,Kilogram,114--119,Quintal,10850--10850, 05/10/2017
137,Poultry,Local Duck - Big (above 900 gm),Kilogram,255--265,Quintal,22000--22000, 05/10/2017
138,Meat,Beef,Kilogram,475--490,Quintal,47412--47412, 05/10/2017
139,Meat,Buffalo Meat,Kilogram,480--490,Quintal,4700--4700, 05/10/2017
140,Meat,Lamb (Sheep Meat),Kilogram,575--625,Quintal,50000--50000, 05/10/2017
141,Meat,Chicken,Kilogram,380--400,Quintal,36000--36000, 05/10/2017
142,Meat,Mutton (male),Kilogram,682--711,Quintal,67045--67045, 05/10/2017
143,Meat,Mutton (female),Kilogram,578--618,Quintal,147200--147200, 05/10/2017
