Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,5700--5700, 23/05/2024
2,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3813--3813, 23/05/2024
3,Foodgrains,Aman-Local-Medium,Kilogram,28--29,Quintal,3040--3040, 23/05/2024
4,Foodgrains,Aman-Local-Coarse,Kilogram,29--30,Quintal,3013--3013, 23/05/2024
5,Foodgrains,Aus-HYV-Coarse,Kilogram,24--25,Quintal,2375--2375, 23/05/2024
6,Foodgrains,Boro-Fine,Kilogram,32--34,Quintal,2879--2879, 23/05/2024
7,Foodgrains,Aman-HYV-Medium,Kilogram,36--37,Quintal,3525--3525, 23/05/2024
8,Foodgrains,Boro-Medium,Kilogram,38--40,Quintal,3710--3710, 23/05/2024
9,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2491--2491, 23/05/2024
10,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2900--2900, 23/05/2024
11,Foodgrains,Aman-Super-Fine,Kilogram,70--74,Quintal,6942--6942, 23/05/2024
12,Foodgrains,Aman-Fine,Kilogram,69--73,Quintal,6877--6877, 23/05/2024
13,Foodgrains,Aman-Medium,Kilogram,55--57,Quintal,5378--5378, 23/05/2024
14,Foodgrains,Aman-Coarse,Kilogram,48--50,Quintal,4703--4703, 23/05/2024
15,Foodgrains,Aman-Pajam,Kilogram,59--60,Quintal,5725--5725, 23/05/2024
16,Foodgrains,Boro-HYV-Fine,Kilogram,66--71,Quintal,6715--6715, 23/05/2024
17,Foodgrains,Boro-Pajam,Kilogram,60--64,Quintal,5900--5900, 23/05/2024
18,Foodgrains,Atap,Kilogram,48--52,Quintal,4600--4600, 23/05/2024
19,Foodgrains,Boro-HYV-Medium,Kilogram,55--58,Quintal,5443--5443, 23/05/2024
20,Foodgrains,Aman-HYV-Coarse,Kilogram,50--53,Quintal,4930--4930, 23/05/2024
21,Foodgrains,Aman-HYV-Fine,Kilogram,67--71,Quintal,6738--6738, 23/05/2024
22,Foodgrains,Boro-HYV-Coarse,Kilogram,47--49,Quintal,4601--4601, 23/05/2024
23,Foodgrains,Aman-HYV-Medium,Kilogram,56--59,Quintal,5500--5500, 23/05/2024
24,Foodgrains,Local-Red,Kilogram,42--44,Quintal,3975--3975, 23/05/2024
25,Foodgrains,Local-White,Kilogram,40--42,Quintal,3790--3790, 23/05/2024
26,Foodgrains,Imported-Red,Kilogram,42--44,Quintal,4000--4000, 23/05/2024
27,Foodgrains,Imported-White,Kilogram,43--46,Quintal,4233--4233, 23/05/2024
28,Foodgrains,Ata (loose) - white,Kilogram,39--41,Quintal,3706--3706, 23/05/2024
29,Foodgrains,Ata (packet),Kilogram,53--56,Quintal,5046--5046, 23/05/2024
30,Foodgrains,Ata (loose) - red,Kilogram,43--44,Quintal,4075--4075, 23/05/2024
31,Foodgrains,Flour (loose),Kilogram,55--59,Quintal,5393--5393, 23/05/2024
32,Foodgrains,Flour-Suji,Kilogram,60--64,Quintal,5850--5850, 23/05/2024
