Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2725--2725, 06/10/2022
2,Foodgrains,Aman-Local-Coarse,Kilogram,27--30,Quintal,2681--2681, 06/10/2022
3,Foodgrains,Aus-HYV-Medium,Kilogram,23--24,Quintal,2100--2100, 06/10/2022
4,Foodgrains,Boro-Fine,Kilogram,35--36,Quintal,3797--3797, 06/10/2022
5,Foodgrains,Boro-Pajam,Kilogram,,Quintal,3900--3900, 06/10/2022
6,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,3323--3323, 06/10/2022
7,Foodgrains,Boro-Medium,Kilogram,31--32,Quintal,3270--3270, 06/10/2022
8,Foodgrains,Boro Coarse,Kilogram,26--27,Quintal,2704--2704, 06/10/2022
9,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2891--2891, 06/10/2022
10,Foodgrains,Aman-Super-Fine,Kilogram,72--83,Quintal,8100--8100, 06/10/2022
11,Foodgrains,Aman-Fine,Kilogram,70--74,Quintal,7037--7037, 06/10/2022
12,Foodgrains,Aman-Medium,Kilogram,56--58,Quintal,5475--5475, 06/10/2022
13,Foodgrains,Aman-Coarse,Kilogram,48--50,Quintal,4718--4718, 06/10/2022
14,Foodgrains,Aman-Pajam,Kilogram,56--63,Quintal,5975--5975, 06/10/2022
15,Foodgrains,Boro-HYV-Fine,Kilogram,68--72,Quintal,6866--6866, 06/10/2022
16,Foodgrains,Boro-Pajam,Kilogram,67--74,Quintal,6900--6900, 06/10/2022
17,Foodgrains,Atap,Kilogram,43--45,Quintal,4200--4200, 06/10/2022
18,Foodgrains,Boro-HYV-Medium,Kilogram,56--59,Quintal,5562--5562, 06/10/2022
19,Foodgrains,Aman-HYV-Coarse,Kilogram,48--50,Quintal,4754--4754, 06/10/2022
20,Foodgrains,Aman-HYV-Fine,Kilogram,71--74,Quintal,7133--7133, 06/10/2022
21,Foodgrains,Boro-HYV-Coarse,Kilogram,46--48,Quintal,4551--4551, 06/10/2022
22,Foodgrains,Aman-HYV-Medium,Kilogram,55--58,Quintal,5400--5400, 06/10/2022
23,Foodgrains,Boro-Local,Kilogram,46--48,Quintal,4550--4550, 06/10/2022
24,Foodgrains,Local-Red,Kilogram,42--44,Quintal,4250--4250, 06/10/2022
25,Foodgrains,Local-White,Kilogram,45--47,Quintal,4467--4467, 06/10/2022
26,Foodgrains,Imported-Red,Kilogram,46--47,Quintal,4400--4400, 06/10/2022
27,Foodgrains,Imported-White,Kilogram,45--46,Quintal,4483--4483, 06/10/2022
28,Foodgrains,Ata (loose) - white,Kilogram,50--52,Quintal,4841--4841, 06/10/2022
29,Foodgrains,Ata (packet),Kilogram,56--59,Quintal,5428--5428, 06/10/2022
30,Foodgrains,Ata (loose) - red,Kilogram,50--52,Quintal,4900--4900, 06/10/2022
31,Foodgrains,Flour (loose),Kilogram,58--61,Quintal,5631--5631, 06/10/2022
32,Foodgrains,Flour-Suji,Kilogram,65--75,Quintal,6500--6500, 06/10/2022
33,Foodgrains,Flour (packet),Kilogram,70--73,Quintal,6798--6798, 06/10/2022
34,Foodgrains,Maize,Kilogram,34--35,Quintal,3386--3386, 06/10/2022
35,Foodgrains,Chinigura,Kilogram,117--125,Quintal,11490--11490, 06/10/2022
36,Foodgrains,Kalojira,Kilogram,114--120,Quintal,11130--11130, 06/10/2022
37,Foodgrains,Kataribhog,Kilogram,84--89,Quintal,8217--8217, 06/10/2022
38,Foodgrains,Muri,Kilogram,74--88,Quintal,7700--7700, 06/10/2022
39,Foodgrains,Chira,Kilogram,57--61,Quintal,5390--5390, 06/10/2022
40,Foodgrains,Aus-Coarse,Kilogram,43--44,Quintal,4225--4225, 06/10/2022
41,Foodgrains,Boro-Coarse,Kilogram,27--28,Quintal,2725--2725, 06/10/2022
42,Foodgrains,Rice-Boro-Medium,Kilogram,34--35,Quintal,3288--3288, 06/10/2022
43,Foodgrains,Rice-Boro-Fine,Kilogram,,Quintal,4400--4400, 06/10/2022
44,,Nut,Kilogram,120--125,Quintal,11500--11500, 06/10/2022
45,Dal,Small Mung (Local) - Superior quality,Kilogram,125--130,Quintal,1250--1250, 06/10/2022
46,Dal,Mash (whole),Kilogram,118--125,Quintal,11633--11633, 06/10/2022
47,Dal,Mash (broken),Kilogram,123--128,Quintal,11993--11993, 06/10/2022
48,Dal,Masur (whole) local,Kilogram,125--131,Quintal,12216--12216, 06/10/2022
49,Dal,Masur (broken) local,Kilogram,100--106,Quintal,9758--9758, 06/10/2022
50,Dal,Masur (Imported) Superior quality,Kilogram,110--115,Quintal,10595--10595, 06/10/2022
51,Dal,Masur (Imported) ordinary,Kilogram,97--102,Quintal,9408--9408, 06/10/2022
52,Dal,Mung (local),Kilogram,120--129,Quintal,11953--11953, 06/10/2022
53,Dal,Mung (imported),Kilogram,108--116,Quintal,10443--10443, 06/10/2022
54,Dal,Gram (whole),Kilogram,72--76,Quintal,7027--7027, 06/10/2022
55,Dal,Gram (broken),Kilogram,77--81,Quintal,7441--7441, 06/10/2022
56,Dal,Motar (Peas)-Imported,Kilogram,64--67,Quintal,6202--6202, 06/10/2022
57,Dal,Motar (Peas)-local,Kilogram,98--103,Quintal,9575--9575, 06/10/2022
58,Dal,Khesari,Kilogram,71--74,Quintal,6720--6720, 06/10/2022
59,Dal,Felon,Kilogram,70--75,Quintal,6800--6800, 06/10/2022
60,Oil Seed,Mustard,Kilogram,91--99,Quintal,9030--9030, 06/10/2022
61,Oil Seed,Ground Nut,Kilogram,118--130,Quintal,12000--12000, 06/10/2022
62,Oil,Mustard Oil (Local) - Superior quality,Liter,210--219,100 Liters,20550--20550, 06/10/2022
63,Oil,Mustard Oil (Local) - Ordinary,Liter,229--242,100 Liters,22721--22721, 06/10/2022
64,Oil,Soybean Oil(loose),Liter,165--167,100 Liters,16198--16198, 06/10/2022
65,Oil,Palm Oil,Liter,124--128,100 Liters,12115--12115, 06/10/2022
66,Oil,Vegetable Ghee,Liter,163--167,100 Liters,15479--15479, 06/10/2022
67,Oil,Coconut Oil (local),Liter,243--293,100 Liters,26500--26500, 06/10/2022
