Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3813--3813, 21/12/2022
2,Foodgrains,Aman-Local-Medium,Kilogram,32--33,Quintal,3175--3175, 21/12/2022
3,Foodgrains,Aman-Local-Coarse,Kilogram,28--29,Quintal,2813--2813, 21/12/2022
4,Foodgrains,Aman-Pajam,Kilogram,,Quintal,3650--3650, 21/12/2022
5,Foodgrains,Aus-HYV-Medium,Kilogram,20--22,Quintal,2000--2000, 21/12/2022
6,Foodgrains,Boro-Fine,Kilogram,37--38,Quintal,3915--3915, 21/12/2022
7,Foodgrains,Aman-HYV-Medium,Kilogram,32--35,Quintal,3196--3196, 21/12/2022
8,Foodgrains,Aman-HYV-Fine,Kilogram,,Quintal,3100--3100, 21/12/2022
9,Foodgrains,Boro-Medium,Kilogram,34--35,Quintal,3458--3458, 21/12/2022
10,Foodgrains,Boro Coarse,Kilogram,26--27,Quintal,2826--2826, 21/12/2022
11,Foodgrains,Aman-HYV-Coarse,Kilogram,27--29,Quintal,2850--2850, 21/12/2022
12,Foodgrains,Aman-Super-Fine,Kilogram,76--84,Quintal,8200--8200, 21/12/2022
13,Foodgrains,Aman-Fine,Kilogram,70--75,Quintal,7006--7006, 21/12/2022
14,Foodgrains,Aman-Medium,Kilogram,54--57,Quintal,5362--5362, 21/12/2022
15,Foodgrains,Aman-Coarse,Kilogram,47--49,Quintal,4636--4636, 21/12/2022
16,Foodgrains,Aman-Pajam,Kilogram,61--64,Quintal,6133--6133, 21/12/2022
17,Foodgrains,Boro-HYV-Fine,Kilogram,69--73,Quintal,6979--6979, 21/12/2022
18,Foodgrains,Boro-Pajam,Kilogram,68--75,Quintal,6900--6900, 21/12/2022
19,Foodgrains,Atap,Kilogram,45--48,Quintal,4400--4400, 21/12/2022
20,Foodgrains,Boro-HYV-Medium,Kilogram,57--60,Quintal,5730--5730, 21/12/2022
21,Foodgrains,Aman-HYV-Coarse,Kilogram,46--48,Quintal,4524--4524, 21/12/2022
22,Foodgrains,Aman-HYV-Fine,Kilogram,73--75,Quintal,7100--7100, 21/12/2022
23,Foodgrains,Boro-HYV-Coarse,Kilogram,47--49,Quintal,4599--4599, 21/12/2022
24,Foodgrains,Aman-HYV-Medium,Kilogram,56--58,Quintal,5451--5451, 21/12/2022
25,Foodgrains,Boro-Local,Kilogram,47--48,Quintal,4550--4550, 21/12/2022
26,Foodgrains,Local-White,Kilogram,56--58,Quintal,5500--5500, 21/12/2022
27,Foodgrains,Imported-Red,Kilogram,56--57,Quintal,5425--5425, 21/12/2022
28,Foodgrains,Imported-White,Kilogram,54--55,Quintal,5267--5267, 21/12/2022
29,Foodgrains,Ata (loose) - white,Kilogram,59--61,Quintal,5709--5709, 21/12/2022
30,Foodgrains,Ata (packet),Kilogram,67--70,Quintal,6574--6574, 21/12/2022
31,Foodgrains,Ata (loose) - red,Kilogram,61--63,Quintal,5933--5933, 21/12/2022
32,Foodgrains,Flour (loose),Kilogram,66--68,Quintal,6378--6378, 21/12/2022
33,Foodgrains,Flour-Suji,Kilogram,65--70,Quintal,6200--6200, 21/12/2022
34,Foodgrains,Flour (packet),Kilogram,77--79,Quintal,7454--7454, 21/12/2022
35,Foodgrains,Maize,Kilogram,38--39,Quintal,3656--3656, 21/12/2022
36,Foodgrains,Chinigura,Kilogram,121--127,Quintal,11698--11698, 21/12/2022
37,Foodgrains,Kalojira,Kilogram,1264--1308,Quintal,11295--11295, 21/12/2022
38,Foodgrains,Kataribhog,Kilogram,89--93,Quintal,8614--8614, 21/12/2022
39,Foodgrains,Muri,Kilogram,74--88,Quintal,7864--7864, 21/12/2022
40,Foodgrains,Chira,Kilogram,57--62,Quintal,5467--5467, 21/12/2022
41,Foodgrains,Aus-Coarse,Kilogram,47--48,Quintal,4800--4800, 21/12/2022
42,Foodgrains,Boro-Coarse,Kilogram,32--33,Quintal,3062--3062, 21/12/2022
43,Foodgrains,Rice-Boro-Medium,Kilogram,,Quintal,3475--3475, 21/12/2022
44,Foodgrains,Rice-Boro-Fine,Kilogram,,Quintal,4300--4300, 21/12/2022
45,Dal,Small Mung (Local) - Superior quality,Kilogram,130--135,Quintal,1250--1250, 21/12/2022
46,Dal,Mash (whole),Kilogram,139--145,Quintal,13500--13500, 21/12/2022
47,Dal,Mash (broken),Kilogram,135--140,Quintal,13240--13240, 21/12/2022
48,Dal,Masur (whole) local,Kilogram,128--134,Quintal,12706--12706, 21/12/2022
49,Dal,Masur (broken) local,Kilogram,101--106,Quintal,9782--9782, 21/12/2022
50,Dal,Masur (Imported) Superior quality,Kilogram,110--117,Quintal,10897--10897, 21/12/2022
51,Dal,Masur (Imported) ordinary,Kilogram,98--103,Quintal,9527--9527, 21/12/2022
52,Dal,Mung (local),Kilogram,117--129,Quintal,11613--11613, 21/12/2022
53,Dal,Mung (imported),Kilogram,105--112,Quintal,10129--10129, 21/12/2022
54,Dal,Gram (whole),Kilogram,84--87,Quintal,8073--8073, 21/12/2022
55,Dal,Gram (broken),Kilogram,83--87,Quintal,8092--8092, 21/12/2022
56,Dal,Motar (Peas)-Imported,Kilogram,66--69,Quintal,6369--6369, 21/12/2022
57,Dal,Motar (Peas)-local,Kilogram,99--103,Quintal,9650--9650, 21/12/2022
