Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,5200--5200, 17/11/2022
2,Foodgrains,Aman-Local-Medium,Kilogram,33--34,Quintal,3277--3277, 17/11/2022
3,Foodgrains,Aman-Local-Coarse,Kilogram,29--30,Quintal,2956--2956, 17/11/2022
4,Foodgrains,Aus-HYV-Coarse,Kilogram,28--30,Quintal,2500--2500, 17/11/2022
5,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,3216--3216, 17/11/2022
6,Foodgrains,Boro-Fine,Kilogram,38--39,Quintal,3928--3928, 17/11/2022
7,Foodgrains,Boro-Pajam,Kilogram,,Quintal,4125--4125, 17/11/2022
8,Foodgrains,Aman-HYV-Medium,Kilogram,33--35,Quintal,3244--3244, 17/11/2022
9,Foodgrains,Boro-Medium,Kilogram,34--35,Quintal,3524--3524, 17/11/2022
10,Foodgrains,Boro Coarse,Kilogram,27--28,Quintal,2924--2924, 17/11/2022
11,Foodgrains,Aman-HYV-Coarse,Kilogram,29--31,Quintal,3104--3104, 17/11/2022
12,Foodgrains,Aman-Super-Fine,Kilogram,80--84,Quintal,8200--8200, 17/11/2022
13,Foodgrains,Aman-Fine,Kilogram,69--75,Quintal,7107--7107, 17/11/2022
14,Foodgrains,Aman-Medium,Kilogram,55--58,Quintal,5509--5509, 17/11/2022
15,Foodgrains,Aman-Coarse,Kilogram,48--51,Quintal,4786--4786, 17/11/2022
16,Foodgrains,Aman-Pajam,Kilogram,58--65,Quintal,6200--6200, 17/11/2022
17,Foodgrains,Boro-HYV-Fine,Kilogram,69--73,Quintal,6967--6967, 17/11/2022
18,Foodgrains,Boro-Pajam,Kilogram,66--73,Quintal,6750--6750, 17/11/2022
19,Foodgrains,Atap,Kilogram,44--48,Quintal,4350--4350, 17/11/2022
20,Foodgrains,Boro-HYV-Medium,Kilogram,57--60,Quintal,5713--5713, 17/11/2022
21,Foodgrains,Aman-HYV-Coarse,Kilogram,48--51,Quintal,4743--4743, 17/11/2022
22,Foodgrains,Aman-HYV-Fine,Kilogram,72--75,Quintal,7100--7100, 17/11/2022
23,Foodgrains,Boro-HYV-Coarse,Kilogram,47--49,Quintal,4655--4655, 17/11/2022
24,Foodgrains,Aman-HYV-Medium,Kilogram,57--59,Quintal,5556--5556, 17/11/2022
25,Foodgrains,Boro-Local,Kilogram,47--48,Quintal,4550--4550, 17/11/2022
26,Foodgrains,Local-White,Kilogram,53--54,Quintal,5211--5211, 17/11/2022
27,Foodgrains,Imported-Red,Kilogram,49--50,Quintal,4983--4983, 17/11/2022
28,Foodgrains,Imported-White,Kilogram,55--56,Quintal,5367--5367, 17/11/2022
29,Foodgrains,Ata (loose) - white,Kilogram,59--61,Quintal,5738--5738, 17/11/2022
30,Foodgrains,Ata (packet),Kilogram,63--65,Quintal,6121--6121, 17/11/2022
31,Foodgrains,Ata (loose) - red,Kilogram,57--60,Quintal,5633--5633, 17/11/2022
32,Foodgrains,Flour (loose),Kilogram,65--68,Quintal,6380--6380, 17/11/2022
33,Foodgrains,Flour-Suji,Kilogram,68--75,Quintal,6350--6350, 17/11/2022
34,Foodgrains,Flour (packet),Kilogram,73--76,Quintal,7133--7133, 17/11/2022
35,Foodgrains,Maize,Kilogram,37--38,Quintal,3683--3683, 17/11/2022
36,Foodgrains,Chinigura,Kilogram,122--128,Quintal,11940--11940, 17/11/2022
37,Foodgrains,Kalojira,Kilogram,1262--1306,Quintal,10995--10995, 17/11/2022
38,Foodgrains,Kataribhog,Kilogram,93--97,Quintal,9033--9033, 17/11/2022
39,Foodgrains,Muri,Kilogram,74--88,Quintal,7858--7858, 17/11/2022
40,Foodgrains,Chira,Kilogram,57--63,Quintal,5578--5578, 17/11/2022
41,Foodgrains,Aus-Coarse,Kilogram,45--46,Quintal,4425--4425, 17/11/2022
42,Foodgrains,Boro-Coarse,Kilogram,32--33,Quintal,3007--3007, 17/11/2022
43,Foodgrains,Rice-Boro-Medium,Kilogram,,Quintal,3531--3531, 17/11/2022
44,Foodgrains,Rice-Boro-Fine,Kilogram,,Quintal,4400--4400, 17/11/2022
45,,Nut,Kilogram,130--150,Quintal,13500--13500, 17/11/2022
46,Dal,Small Mung (Local) - Superior quality,Kilogram,125--130,Quintal,1250--1250, 17/11/2022
47,Dal,Mash (whole),Kilogram,126--133,Quintal,12333--12333, 17/11/2022
48,Dal,Mash (broken),Kilogram,128--133,Quintal,12542--12542, 17/11/2022
49,Dal,Masur (whole) local,Kilogram,127--133,Quintal,12551--12551, 17/11/2022
50,Dal,Masur (broken) local,Kilogram,101--106,Quintal,9783--9783, 17/11/2022
51,Dal,Masur (Imported) Superior quality,Kilogram,111--116,Quintal,10812--10812, 17/11/2022
52,Dal,Masur (Imported) ordinary,Kilogram,99--105,Quintal,9673--9673, 17/11/2022
53,Dal,Mung (local),Kilogram,118--129,Quintal,11642--11642, 17/11/2022
54,Dal,Mung (imported),Kilogram,104--113,Quintal,10186--10186, 17/11/2022
55,Dal,Gram (whole),Kilogram,78--82,Quintal,7600--7600, 17/11/2022
56,Dal,Gram (broken),Kilogram,83--86,Quintal,7924--7924, 17/11/2022
57,Dal,Motar (Peas)-Imported,Kilogram,66--69,Quintal,6440--6440, 17/11/2022
58,Dal,Motar (Peas)-local,Kilogram,98--103,Quintal,9513--9513, 17/11/2022
59,Dal,Khesari,Kilogram,74--77,Quintal,7048--7048, 17/11/2022
60,Oil Seed,Mustard,Kilogram,95--103,Quintal,9250--9250, 17/11/2022
61,Oil Seed,Ground Nut,Kilogram,130--140,Quintal,13000--13000, 17/11/2022
62,Oil,Mustard Oil (Local) - Superior quality,Liter,208--219,100 Liters,20214--20214, 17/11/2022
63,Oil,Mustard Oil (Local) - Ordinary,Liter,227--241,100 Liters,22264--22264, 17/11/2022
64,Oil,Soybean Oil(loose),Liter,173--175,100 Liters,17026--17026, 17/11/2022
65,Oil,Palm Oil,Liter,126--129,100 Liters,12385--12385, 17/11/2022
66,Oil,Vegetable Ghee,Liter,158--163,100 Liters,15000--15000, 17/11/2022
67,Oil,Coconut Oil (local),Liter,250--303,100 Liters,27000--27000, 17/11/2022
68,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,380--400,100 Liters,36000--36000, 17/11/2022
69,Oil,Coconut Oil (Imported) - Ordinary,Liter,280--300,100 Liters,26000--26000, 17/11/2022
70,Oil Cake,Oil Cake - Mustard,Kilogram,47--50,Quintal,4608--4608, 17/11/2022
71,Spices,Black Pepper(Golmorich),10 gm,8--9,Kilogram,673--673, 17/11/2022
72,Spices,Clove(Lobonga),10 gm,16--18,Kilogram,1350--1350, 17/11/2022
73,Spices,Cinnamon(Daruchini),10 gm,5--6,Kilogram,364--364, 17/11/2022
74,Spices,Zain,10 gm,3--4,Kilogram,175--175, 17/11/2022
75,Spices,Fennel/Aniseed,10 gm,4--5,Kilogram,250--250, 17/11/2022
76,Spices,Cumin (Seed),10 gm,6--7,Kilogram,448--448, 17/11/2022
77,Spices,Black Cumin (Seed)(Kalozira),10 gm,4--5,Kilogram,285--285, 17/11/2022
78,Spices,Fenugreek(Methi),10 gm,3--4,Kilogram,125--125, 17/11/2022
79,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,378--403,Quintal,36800--36800, 17/11/2022
80,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,360--395,Quintal,36500--36500, 17/11/2022
81,Spices,Dried Chili (Chittagong) - Superior,Kilogram,330--345,Quintal,32750--32750, 17/11/2022
82,Spices,Dried Chili (Battakandi) - Superior,Kilogram,300--315,Quintal,30000--30000, 17/11/2022
83,Spices,Dried Chili (Local) - Superior,Kilogram,382--420,Quintal,38400--38400, 17/11/2022
84,Spices,Turmeric (Local) - Long (Superior),Kilogram,151--165,Quintal,14246--14246, 17/11/2022
85,Spices,Turmeric (Imported),Kilogram,138--145,Quintal,13000--13000, 17/11/2022
86,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,160--170,Quintal,15000--15000, 17/11/2022
87,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,139--149,Quintal,13313--13313, 17/11/2022
88,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,363--395,Quintal,35750--35750, 17/11/2022
89,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,320--340,Quintal,31500--31500, 17/11/2022
90,Spices,Dried Chili (Imported) - Ordinary,Kilogram,447--463,Quintal,42286--42286, 17/11/2022
91,Spices,Dried Chili (Local) - Ordinary,Kilogram,322--350,Quintal,31667--31667, 17/11/2022
92,Spices,Coriander Seed (Old),Kilogram,110--118,Quintal,10500--10500, 17/11/2022
93,Spices,Onion (local),Kilogram,43--46,Quintal,4013--4013, 17/11/2022
94,Spices,Onion-imported,Kilogram,38--41,Quintal,3544--3544, 17/11/2022
95,Spices,Onion (New),Kilogram,43--46,Quintal,4058--4058, 17/11/2022
96,Spices,Garlic (local) - Big Size,Kilogram,64--77,Quintal,6326--6326, 17/11/2022
