Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Coarse,Kilogram,30--32,Quintal,2875--2875, 20/07/2023
2,Foodgrains,Aus-HYV-Medium,Kilogram,25--26,Quintal,2300--2300, 20/07/2023
3,Foodgrains,Boro-Fine,Kilogram,32--33,Quintal,3118--3118, 20/07/2023
4,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,3216--3216, 20/07/2023
5,Foodgrains,Boro-Medium,Kilogram,29--31,Quintal,2848--2848, 20/07/2023
6,Foodgrains,Boro Coarse,Kilogram,25--26,Quintal,2622--2622, 20/07/2023
7,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2700--2700, 20/07/2023
8,Foodgrains,Boro-Local,Kilogram,30--32,Quintal,2813--2813, 20/07/2023
9,Foodgrains,Aman-Super-Fine,Kilogram,80--82,Quintal,8000--8000, 20/07/2023
10,Foodgrains,Aman-Fine,Kilogram,68--72,Quintal,6772--6772, 20/07/2023
11,Foodgrains,Aman-Medium,Kilogram,52--55,Quintal,5236--5236, 20/07/2023
12,Foodgrains,Aman-Coarse,Kilogram,47--49,Quintal,4532--4532, 20/07/2023
13,Foodgrains,Aman-Pajam,Kilogram,64--69,Quintal,6650--6650, 20/07/2023
14,Foodgrains,Boro-HYV-Fine,Kilogram,64--69,Quintal,6589--6589, 20/07/2023
15,Foodgrains,Boro-Pajam,Kilogram,57--59,Quintal,5438--5438, 20/07/2023
16,Foodgrains,Atap,Kilogram,46--48,Quintal,4400--4400, 20/07/2023
17,Foodgrains,Boro-HYV-Medium,Kilogram,53--56,Quintal,5302--5302, 20/07/2023
18,Foodgrains,Aman-HYV-Coarse,Kilogram,44--47,Quintal,4440--4440, 20/07/2023
19,Foodgrains,Aman-HYV-Fine,Kilogram,68--73,Quintal,7033--7033, 20/07/2023
20,Foodgrains,Boro-HYV-Coarse,Kilogram,45--47,Quintal,4413--4413, 20/07/2023
21,Foodgrains,Aman-HYV-Medium,Kilogram,53--57,Quintal,5318--5318, 20/07/2023
22,Foodgrains,Boro-Local,Kilogram,47--49,Quintal,4550--4550, 20/07/2023
23,Foodgrains,Local-Red,Kilogram,44--46,Quintal,4100--4100, 20/07/2023
24,Foodgrains,Local-White,Kilogram,46--48,Quintal,4450--4450, 20/07/2023
25,Foodgrains,Imported-Red,Kilogram,45--47,Quintal,4300--4300, 20/07/2023
26,Foodgrains,Imported-White,Kilogram,44--45,Quintal,4153--4153, 20/07/2023
27,Foodgrains,Ata (loose) - white,Kilogram,47--49,Quintal,4493--4493, 20/07/2023
28,Foodgrains,Ata (packet),Kilogram,59--61,Quintal,5668--5668, 20/07/2023
29,Foodgrains,Ata (loose) - red,Kilogram,48--50,Quintal,4667--4667, 20/07/2023
30,Foodgrains,Flour (loose),Kilogram,57--60,Quintal,5517--5517, 20/07/2023
31,Foodgrains,Flour (packet),Kilogram,70--72,Quintal,6743--6743, 20/07/2023
32,Foodgrains,Maize,Kilogram,29--31,Quintal,2706--2706, 20/07/2023
33,Foodgrains,Chinigura,Kilogram,126--136,Quintal,12484--12484, 20/07/2023
34,Foodgrains,Kalojira,Kilogram,118--126,Quintal,11675--11675, 20/07/2023
35,Foodgrains,Kataribhog,Kilogram,98--104,Quintal,9560--9560, 20/07/2023
36,Foodgrains,Muri,Kilogram,74--86,Quintal,7664--7664, 20/07/2023
37,Foodgrains,Chira,Kilogram,56--60,Quintal,5411--5411, 20/07/2023
38,Foodgrains,Boro-Coarse,Kilogram,26--28,Quintal,2635--2635, 20/07/2023
39,Foodgrains,Rice-Boro-Medium,Kilogram,29--30,Quintal,2906--2906, 20/07/2023
40,Foodgrains,Rice-Boro-Fine,Kilogram,,Quintal,3075--3075, 20/07/2023
41,Foodgrains,Paddy-Medium-Buro,Kilogram,29--30,Quintal,2875--2875, 20/07/2023
42,Dal,Small Mung (Local) - Superior quality,Kilogram,130--135,Quintal,12400--12400, 20/07/2023
43,Dal,Mash (whole),Kilogram,158--166,Quintal,14950--14950, 20/07/2023
44,Dal,Mash (broken),Kilogram,164--171,Quintal,16300--16300, 20/07/2023
45,Dal,Masur (whole) local,Kilogram,125--132,Quintal,12396--12396, 20/07/2023
46,Dal,Masur (broken) local,Kilogram,100--104,Quintal,9700--9700, 20/07/2023
47,Dal,Masur (Imported) Superior quality,Kilogram,110--119,Quintal,11039--11039, 20/07/2023
48,Dal,Masur (Imported) ordinary,Kilogram,95--100,Quintal,9153--9153, 20/07/2023
49,Dal,Mung (local),Kilogram,114--126,Quintal,11623--11623, 20/07/2023
50,Dal,Mung (imported),Kilogram,105--113,Quintal,10192--10192, 20/07/2023
51,Dal,Gram (whole),Kilogram,85--90,Quintal,8200--8200, 20/07/2023
52,Dal,Gram (broken),Kilogram,86--90,Quintal,8268--8268, 20/07/2023
53,Dal,Motar (Peas)-Imported,Kilogram,62--65,Quintal,5936--5936, 20/07/2023
54,Dal,Motar (Peas)-local,Kilogram,92--97,Quintal,8978--8978, 20/07/2023
55,Dal,Khesari,Kilogram,75--78,Quintal,7139--7139, 20/07/2023
56,Dal,Lentils - Desi,Kilogram,110--120,Quintal,10000--10000, 20/07/2023
57,Oil Seed,Mustard,Kilogram,75--80,Quintal,7520--7520, 20/07/2023
58,Oil Seed,Til(Sesame),Kilogram,100--110,Quintal,10000--10000, 20/07/2023
59,Oil Seed,Ground Nut,Kilogram,137--167,Quintal,14400--14400, 20/07/2023
60,Oil,Mustard Oil (Local) - Superior quality,Liter,197--203,100 Liters,19163--19163, 20/07/2023
61,Oil,Mustard Oil (Local) - Ordinary,Liter,223--238,100 Liters,22321--22321, 20/07/2023
62,Oil,Soybean Oil(loose),Liter,163--165,100 Liters,15969--15969, 20/07/2023
63,Oil,Palm Oil,Liter,128--131,100 Liters,12530--12530, 20/07/2023
64,Oil,Vegetable Ghee,Liter,159--163,100 Liters,15094--15094, 20/07/2023
65,Oil,Coconut Oil (local),Liter,288--329,100 Liters,28850--28850, 20/07/2023
66,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,380--400,100 Liters,36000--36000, 20/07/2023
67,Oil,Coconut Oil (Imported) - Ordinary,Liter,255--270,100 Liters,24250--24250, 20/07/2023
68,Oil Cake,Oil Cake - Mustard,Kilogram,45--49,Quintal,4367--4367, 20/07/2023
69,Oil Cake,Oil Cake - Til (Sesame),Kilogram,46--47,Quintal,4400--4400, 20/07/2023
70,Oil Cake,Oil Cake - Others,Kilogram,60--65,Quintal,5800--5800, 20/07/2023
71,Spices,Black Pepper(Golmorich),10 gm,8--9,Kilogram,667--667, 20/07/2023
72,Spices,Clove(Lobonga),10 gm,17--18,Kilogram,1373--1373, 20/07/2023
73,Spices,Cinnamon(Daruchini),10 gm,5--6,Kilogram,350--350, 20/07/2023
74,Spices,Zain,10 gm,4--5,Kilogram,170--170, 20/07/2023
75,Spices,Fennel/Aniseed,10 gm,5--6,Kilogram,300--300, 20/07/2023
76,Spices,Cumin (Seed),10 gm,11--13,Kilogram,936--936, 20/07/2023
77,Spices,Black Cumin (Seed)(Kalozira),10 gm,5--6,Kilogram,280--280, 20/07/2023
78,Spices,Fenugreek(Methi),10 gm,4--5,Kilogram,124--124, 20/07/2023
79,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,396--421,Quintal,38889--38889, 20/07/2023
80,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,398--430,Quintal,39300--39300, 20/07/2023
81,Spices,Dried Chili (Chittagong) - Superior,Kilogram,480--505,Quintal,46500--46500, 20/07/2023
82,Spices,Dried Chili (Battakandi) - Superior,Kilogram,380--400,Quintal,37000--37000, 20/07/2023
83,Spices,Dried Chili (Local) - Superior,Kilogram,403--425,Quintal,39500--39500, 20/07/2023
84,Spices,Turmeric (Local) - Long (Superior),Kilogram,174--194,Quintal,17417--17417, 20/07/2023
85,Spices,Turmeric (Imported),Kilogram,155--165,Quintal,14500--14500, 20/07/2023
86,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,160--170,Quintal,15000--15000, 20/07/2023
87,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,151--162,Quintal,14286--14286, 20/07/2023
88,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,410--465,Quintal,42000--42000, 20/07/2023
89,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,380--420,Quintal,38000--38000, 20/07/2023
90,Spices,Dried Chili (Imported) - Ordinary,Kilogram,453--471,Quintal,43000--43000, 20/07/2023
91,Spices,Dried Chili (Local) - Ordinary,Kilogram,365--380,Quintal,27050--27050, 20/07/2023
92,Spices,Coriander Seed (Old),Kilogram,198--213,Quintal,18750--18750, 20/07/2023
93,Spices,Coriander Seed (New),Kilogram,200--220,Quintal,20000--20000, 20/07/2023
94,Spices,Onion (local),Kilogram,60--64,Quintal,5790--5790, 20/07/2023
95,Spices,Onion-imported,Kilogram,39--42,Quintal,3643--3643, 20/07/2023
96,Spices,Onion (New),Kilogram,62--67,Quintal,5918--5918, 20/07/2023
97,Spices,Garlic (local) - Big Size,Kilogram,166--183,Quintal,16314--16314, 20/07/2023
98,Spices,Garlic (Imported),Kilogram,196--209,Quintal,18809--18809, 20/07/2023
99,Spices,Green Chili (Local),Kilogram,203--226,Quintal,19207--19207, 20/07/2023
100,Spices,Ginger (local) - Old,Kilogram,217--244,Quintal,21487--21487, 20/07/2023
101,Spices,Ginger (local) - New,Kilogram,265--285,Quintal,24625--24625, 20/07/2023
102,Spices,Ginger (Imported),Kilogram,177--200,Quintal,16966--16966, 20/07/2023
103,Spices,Cardamom - Big,10 gm,21--22,Kilogram,1767--1767, 20/07/2023
104,Spices,Cardamom - Small,10 gm,28--34,Kilogram,2825--2825, 20/07/2023
105,Spices,Green Chili,,280--300,,26000--26000, 20/07/2023
106,Spices,Dry Chilli,Quintal,401--449,Quintal,41909--41909, 20/07/2023
107,Fibre,White Cotton (B-Bottom),Kilogram,60--65,Quintal,6000--6000, 20/07/2023
108,Fibre,Tossa Cotton (Medium),Kilogram,,Quintal,6500--6500, 20/07/2023
109,Fibre,Tossa Cotton (C-Bottom),Kilogram,,Quintal,7000--7000, 20/07/2023
110,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,517--617,100 pieces,60000--60000, 20/07/2023
111,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,738--863,100 pieces,89500--89500, 20/07/2023
112,Leather,Cow Leather (Light) - Salt Mixed,1 piece,275--450,100 pieces,55000--55000, 20/07/2023
113,Leather,Buffalo Leather (Heavy),1 piece,400--500,100 pieces,60000--60000, 20/07/2023
114,Leather,Ram Leather/Sheep Leather,1 piece,28--38,100 pieces,4500--4500, 20/07/2023
115,Leather,Goat Leather,1 piece,18--28,100 pieces,2767--2767, 20/07/2023
116,Milk,Cow Milk (liquid),Liter,70--75,100 Liters,7000--7000, 20/07/2023
117,Milk,Dano - Powdered Milk,2 Kg,1620--1665,12 Kg,9320--9320, 20/07/2023
118,Poultry,Local Hen - Big (above 900 gm),Kilogram,507--523,Quintal,49000--49000, 20/07/2023
119,Poultry,Local Hen - Medium (700-850 gm),Kilogram,470--491,Quintal,44250--44250, 20/07/2023
120,Poultry,Local Hen - Small (500-650 gm),Kilogram,445--455,Quintal,43500--43500, 20/07/2023
121,Poultry,Farm-raised Hen,Kilogram,166--172,Quintal,15693--15693, 20/07/2023
122,Poultry,Local Duck - Medium (700-850 gm),Kilogram,450--500,Quintal,45000--45000, 20/07/2023
123,Poultry,Sonali Chicken,Kilogram,280--310,Quintal,28000--28000, 20/07/2023
124,Meat,Beef,Kilogram,726--745,Quintal,67996--67996, 20/07/2023
125,Meat,Buffalo Meat,Kilogram,820--830,Quintal,80000--80000, 20/07/2023
126,Meat,Mutton (male),Kilogram,956--998,Quintal,94000--94000, 20/07/2023
127,Meat,Mutton (female),Kilogram,902--928,Quintal,72166--72166, 20/07/2023
128,Meat,Mutton,Kilogram,943--1033,Quintal,62617--62617, 20/07/2023
129,Meat,Local,Kilogram,485--500,Quintal,44667--44667, 20/07/2023
130,Meat,Broiler Farm,Kilogram,161--168,Quintal,15231--15231, 20/07/2023
131,Egg,Egg Hen-Local,4 Pieces,63--66,100 pieces,1499--1499, 20/07/2023
