Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,5600--5600, 23/06/2024
2,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3600--3600, 23/06/2024
3,Foodgrains,Aman-Local-Medium,Kilogram,27--28,Quintal,2931--2931, 23/06/2024
4,Foodgrains,Aman-Local-Coarse,Kilogram,30--31,Quintal,3050--3050, 23/06/2024
5,Foodgrains,Boro-Fine,Kilogram,31--34,Quintal,2965--2965, 23/06/2024
6,Foodgrains,Aman-HYV-Medium,Kilogram,36--37,Quintal,3600--3600, 23/06/2024
7,Foodgrains,Boro-Medium,Kilogram,38--42,Quintal,3783--3783, 23/06/2024
8,Foodgrains,Boro Coarse,Kilogram,26--27,Quintal,2606--2606, 23/06/2024
9,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2150--2150, 23/06/2024
10,Foodgrains,Boro-Local,Kilogram,33--34,Quintal,3250--3250, 23/06/2024
11,Foodgrains,Aman-Super-Fine,Kilogram,70--74,Quintal,6950--6950, 23/06/2024
12,Foodgrains,Aman-Fine,Kilogram,69--73,Quintal,6867--6867, 23/06/2024
13,Foodgrains,Aman-Medium,Kilogram,55--58,Quintal,5408--5408, 23/06/2024
14,Foodgrains,Aman-Coarse,Kilogram,48--50,Quintal,4691--4691, 23/06/2024
15,Foodgrains,Aman-Pajam,Kilogram,59--61,Quintal,5750--5750, 23/06/2024
16,Foodgrains,Boro-HYV-Fine,Kilogram,65--71,Quintal,6688--6688, 23/06/2024
17,Foodgrains,Boro-Pajam,Kilogram,60--64,Quintal,5900--5900, 23/06/2024
18,Foodgrains,Atap,Kilogram,48--52,Quintal,4600--4600, 23/06/2024
19,Foodgrains,Boro-HYV-Medium,Kilogram,55--58,Quintal,5461--5461, 23/06/2024
20,Foodgrains,Aman-HYV-Coarse,Kilogram,50--52,Quintal,4875--4875, 23/06/2024
21,Foodgrains,Aman-HYV-Fine,Kilogram,69--72,Quintal,6888--6888, 23/06/2024
22,Foodgrains,Boro-HYV-Coarse,Kilogram,47--49,Quintal,4593--4593, 23/06/2024
23,Foodgrains,Aman-HYV-Medium,Kilogram,57--59,Quintal,5550--5550, 23/06/2024
24,Foodgrains,Local-Red,Kilogram,42--44,Quintal,3975--3975, 23/06/2024
25,Foodgrains,Local-White,Kilogram,40--42,Quintal,3760--3760, 23/06/2024
26,Foodgrains,Imported-Red,Kilogram,42--44,Quintal,3800--3800, 23/06/2024
27,Foodgrains,Imported-White,Kilogram,44--47,Quintal,4267--4267, 23/06/2024
28,Foodgrains,Ata (loose) - white,Kilogram,40--42,Quintal,3823--3823, 23/06/2024
29,Foodgrains,Ata (packet),Kilogram,53--56,Quintal,5044--5044, 23/06/2024
30,Foodgrains,Ata (loose) - red,Kilogram,43--45,Quintal,4125--4125, 23/06/2024
31,Foodgrains,Flour (loose),Kilogram,56--59,Quintal,5396--5396, 23/06/2024
32,Foodgrains,Flour-Suji,Kilogram,60--64,Quintal,5850--5850, 23/06/2024
33,Foodgrains,Flour (packet),Kilogram,67--70,Quintal,6458--6458, 23/06/2024
34,Foodgrains,Maize,Kilogram,27--30,Quintal,2838--2838, 23/06/2024
35,Foodgrains,Chinigura,Kilogram,119--138,Quintal,12604--12604, 23/06/2024
36,Foodgrains,Kalojira,Kilogram,116--128,Quintal,11790--11790, 23/06/2024
37,Foodgrains,Kataribhog,Kilogram,92--98,Quintal,9020--9020, 23/06/2024
38,Foodgrains,Muri,Kilogram,77--94,Quintal,8225--8225, 23/06/2024
39,Foodgrains,Chira,Kilogram,62--67,Quintal,5880--5880, 23/06/2024
40,Foodgrains,Boro-Coarse,Kilogram,50--51,Quintal,4775--4775, 23/06/2024
41,Foodgrains,Rice-Boro-Medium,Kilogram,55--56,Quintal,5200--5200, 23/06/2024
42,Foodgrains,Rice-Boro-Fine,Kilogram,68--70,Quintal,6600--6600, 23/06/2024
43,Foodgrains,Paddy-Medium-Buro,Kilogram,28--29,Quintal,2818--2818, 23/06/2024
44,Dal,Small Mung (Local) - Superior quality,Kilogram,158--165,Quintal,15407--15407, 23/06/2024
45,Dal,Small Mung (Local) - Ordinary,Kilogram,145--151,Quintal,14020--14020, 23/06/2024
46,Dal,Mash (whole),Kilogram,180--191,Quintal,17625--17625, 23/06/2024
47,Dal,Mash (broken),Kilogram,171--179,Quintal,16600--16600, 23/06/2024
48,Dal,Masur (whole) local,Kilogram,153--159,Quintal,14850--14850, 23/06/2024
49,Dal,Masur (Imported) Superior quality,Kilogram,127--134,Quintal,15579--15579, 23/06/2024
50,Dal,Masur (Imported) ordinary,Kilogram,107--111,Quintal,10307--10307, 23/06/2024
51,Dal,Mung (local),Kilogram,161--170,Quintal,15680--15680, 23/06/2024
52,Dal,Mung (imported),Kilogram,148--157,Quintal,14408--14408, 23/06/2024
53,Dal,Gram (whole),Kilogram,102--108,Quintal,12289--12289, 23/06/2024
54,Dal,Gram (broken),Kilogram,107--112,Quintal,10468--10468, 23/06/2024
55,Dal,Motar (Peas)-Imported,Kilogram,78--81,Quintal,7357--7357, 23/06/2024
56,Dal,Motar (Peas)-local,Kilogram,121--128,Quintal,12100--12100, 23/06/2024
57,Dal,Khesari,Kilogram,103--109,Quintal,9950--9950, 23/06/2024
58,Dal,Mash Dal,Kilogram,160--170,Quintal,15000--15000, 23/06/2024
59,Dal,Lentils - Desi,Kilogram,130--138,Quintal,12576--12576, 23/06/2024
60,Oil Seed,Mustard,Kilogram,83--90,Quintal,7550--7550, 23/06/2024
61,Oil Seed,Ground Nut,Kilogram,120--125,Quintal,11000--11000, 23/06/2024
62,Oil Seed,Soybean,Kilogram,164--165,Quintal,16200--16200, 23/06/2024
63,Oil,Mustard Oil (Local) - Superior quality,Liter,203--214,100 Liters,20250--20250, 23/06/2024
64,Oil,Mustard Oil (Local) - Ordinary,Liter,189--202,100 Liters,18014--18014, 23/06/2024
65,Oil,Soybean Oil(loose),Liter,150--153,100 Liters,14721--14721, 23/06/2024
66,Oil,Palm Oil,Liter,129--132,100 Liters,12635--12635, 23/06/2024
67,Oil,Vegetable Ghee,Liter,163--166,100 Liters,15900--15900, 23/06/2024
68,Oil,Coconut Oil (local),Liter,250--280,100 Liters,26000--26000, 23/06/2024
69,Oil,Coconut Oil (Imported) - Ordinary,Liter,390--420,100 Liters,37667--37667, 23/06/2024
70,Oil,Soyabin Oil (1 Lit Bottle),Liter,166--168,100 Liters,16363--16363, 23/06/2024
71,Oil,Soyabin Oil (5 Liter Bottle),5 Litter,804--815,100 Liters,16150--16150, 23/06/2024
72,Oil Cake,Oil Cake - Mustard,Kilogram,48--50,Quintal,4500--4500, 23/06/2024
73,Spices,Black Pepper(Golmorich),10 gm,9--10,Kilogram,825--825, 23/06/2024
74,Spices,Clove(Lobonga),10 gm,16--17,Kilogram,1550--1550, 23/06/2024
75,Spices,Cinnamon(Daruchini),10 gm,5--6,Kilogram,443--443, 23/06/2024
76,Spices,Cumin (Seed),10 gm,8--9,Kilogram,785--785, 23/06/2024
77,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--4,Kilogram,320--320, 23/06/2024
78,Spices,Fenugreek(Methi),10 gm,130--140,Kilogram,120--120, 23/06/2024
79,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,371--440,Quintal,40000--40000, 23/06/2024
80,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,362--389,Quintal,34500--34500, 23/06/2024
81,Spices,Dried Chili (Chittagong) - Superior,Kilogram,355--370,Quintal,34750--34750, 23/06/2024
82,Spices,Dried Chili (Local) - Superior,Kilogram,345--387,Quintal,33833--33833, 23/06/2024
83,Spices,Turmeric (Local) - Round (Superior),Kilogram,257--273,Quintal,24667--24667, 23/06/2024
84,Spices,Turmeric (Local) - Long (Superior),Kilogram,288--306,Quintal,27792--27792, 23/06/2024
85,Spices,Turmeric (Imported),Kilogram,245--260,Quintal,23750--23750, 23/06/2024
86,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,267--283,Quintal,26000--26000, 23/06/2024
87,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,275--293,Quintal,27000--27000, 23/06/2024
88,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,354--376,Quintal,36400--36400, 23/06/2024
89,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,256--290,Quintal,26400--26400, 23/06/2024
90,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,300--320,Quintal,30000--30000, 23/06/2024
91,Spices,Dried Chili (Imported) - Ordinary,Kilogram,390--413,Quintal,38083--38083, 23/06/2024
92,Spices,Dried Chili (Local) - Ordinary,Kilogram,333--350,Quintal,32250--32250, 23/06/2024
93,Spices,Coriander Seed (Old),Kilogram,200--210,Quintal,19500--19500, 23/06/2024
94,Spices,Coriander Seed (New),Kilogram,205--220,Quintal,19500--19500, 23/06/2024
95,Spices,Onion (local),Kilogram,83--88,Quintal,7803--7803, 23/06/2024
96,Spices,Onion-imported,Kilogram,81--85,Quintal,7786--7786, 23/06/2024
97,Spices,Onion (New),Kilogram,82--87,Quintal,7955--7955, 23/06/2024
98,Spices,Garlic (local) - Big Size,Kilogram,203--221,Quintal,19830--19830, 23/06/2024
99,Spices,Garlic (Imported),Kilogram,212--223,Quintal,20387--20387, 23/06/2024
100,Spices,Green Chili (Local),Kilogram,199--217,Quintal,19117--19117, 23/06/2024
101,Spices,Ginger (local) - Old,Kilogram,272--295,Quintal,26000--26000, 23/06/2024
102,Spices,Ginger (local) - New,Kilogram,276--293,Quintal,26750--26750, 23/06/2024
103,Spices,Ginger (Imported),Kilogram,271--290,Quintal,25688--25688, 23/06/2024
104,Spices,Cardamom - Big,10 gm,28--29,Kilogram,2667--2667, 23/06/2024
105,Spices,Cardamom - Small,10 gm,29--34,Kilogram,3030--3030, 23/06/2024
106,Spices,Dry Chilli,Quintal,375--420,Quintal,39500--39500, 23/06/2024
107,Fibre,Shimul (Kapok),Kilogram,525--575,Quintal,51500--51500, 23/06/2024
108,Fibre,Tossa Cotton (C-Bottom),Kilogram,,Quintal,6500--6500, 23/06/2024
109,Fibre,Tosha,Kilogram,49--53,Quintal,4400--4400, 23/06/2024
110,Fibre,Mesta,Kilogram,65--70,Quintal,5800--5800, 23/06/2024
111,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,350--450,100 pieces,50000--50000, 23/06/2024
112,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,650--750,100 pieces,92500--92500, 23/06/2024
113,Leather,Cow Leather (Light) - Salt Mixed,1 piece,500--700,100 pieces,80000--80000, 23/06/2024
114,Leather,Buffalo Leather (Heavy),1 piece,,100 pieces,120000--120000, 23/06/2024
115,Leather,Ram Leather/Sheep Leather,1 piece,5--15,100 pieces,3000--3000, 23/06/2024
116,Leather,Goat Leather,1 piece,10--13,100 pieces,1250--1250, 23/06/2024
117,Milk,Milk Powder (bag),Kilogram,830--840,Quintal,, 23/06/2024
118,Milk,Cow Milk (liquid),Liter,71--76,100 Liters,7140--7140, 23/06/2024
119,Milk,Milkvita (liquid),Liter,105--110,100 Liters,10000--10000, 23/06/2024
