Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,5800--5800, 05/02/2023
2,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3813--3813, 05/02/2023
3,Foodgrains,Aman-Local-Medium,Kilogram,32--33,Quintal,3220--3220, 05/02/2023
4,Foodgrains,Aman-Local-Coarse,Kilogram,30--31,Quintal,2890--2890, 05/02/2023
5,Foodgrains,Aman-Pajam,Kilogram,,Quintal,3550--3550, 05/02/2023
6,Foodgrains,Aus-HYV-Medium,Kilogram,20--22,Quintal,2000--2000, 05/02/2023
7,Foodgrains,Boro-Fine,Kilogram,36--37,Quintal,3853--3853, 05/02/2023
8,Foodgrains,Aman-HYV-Medium,Kilogram,34--36,Quintal,3257--3257, 05/02/2023
9,Foodgrains,Aman-HYV-Fine,Kilogram,39--40,Quintal,3613--3613, 05/02/2023
10,Foodgrains,Boro-Medium,Kilogram,34--35,Quintal,3505--3505, 05/02/2023
11,Foodgrains,Boro Coarse,Kilogram,23--24,Quintal,2842--2842, 05/02/2023
12,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2903--2903, 05/02/2023
13,Foodgrains,Aman-Super-Fine,Kilogram,80--84,Quintal,8200--8200, 05/02/2023
14,Foodgrains,Aman-Fine,Kilogram,70--75,Quintal,7090--7090, 05/02/2023
15,Foodgrains,Aman-Medium,Kilogram,53--56,Quintal,5237--5237, 05/02/2023
16,Foodgrains,Aman-Coarse,Kilogram,46--48,Quintal,4508--4508, 05/02/2023
17,Foodgrains,Aman-Pajam,Kilogram,57--62,Quintal,5850--5850, 05/02/2023
18,Foodgrains,Boro-HYV-Fine,Kilogram,69--74,Quintal,7049--7049, 05/02/2023
19,Foodgrains,Boro-Pajam,Kilogram,68--70,Quintal,6800--6800, 05/02/2023
20,Foodgrains,Atap,Kilogram,45--46,Quintal,4250--4250, 05/02/2023
21,Foodgrains,Boro-HYV-Medium,Kilogram,57--60,Quintal,5725--5725, 05/02/2023
22,Foodgrains,Aman-HYV-Coarse,Kilogram,46--48,Quintal,4500--4500, 05/02/2023
23,Foodgrains,Aman-HYV-Fine,Kilogram,78--80,Quintal,7450--7450, 05/02/2023
24,Foodgrains,Boro-HYV-Coarse,Kilogram,46--49,Quintal,4578--4578, 05/02/2023
