commodity_id,date,min_wholesale_price,max_wholesale_price,unit
4,2017-08-30,9838.0,9838.0,Quintal
3,2017-08-30,4783.0,4783.0,100 Liters
5,2017-08-30,2108.0,2108.0,Quintal
6,2017-08-31,2935.0,2935.0,Quintal
1,2017-08-31,8113.0,8113.0,100 Liters
4,2017-08-31,9941.0,9941.0,Quintal
3,2017-08-31,4925.0,4925.0,100 Liters
5,2017-08-31,2125.0,2125.0,Quintal
1,2017-03-09,7600.0,7600.0,100 Liters
4,2017-03-09,8500.0,8500.0,Quintal
6,2017-04-09,2935.0,2935.0,Quintal
1,2017-04-09,8089.0,8089.0,100 Liters
4,2017-04-09,9546.0,9546.0,Quintal
3,2017-04-09,4925.0,4925.0,100 Liters
5,2017-04-09,2095.0,2095.0,Quintal
1,2013-01-01,10518.0,10518.0,100 Liters
4,2013-01-01,5500.0,5500.0,Quintal
6,2017-05-09,2927.0,2927.0,Quintal
1,2017-05-09,8092.0,8092.0,100 Liters
4,2017-05-09,9138.0,9138.0,Quintal
3,2017-05-09,4925.0,4925.0,100 Liters
5,2017-05-09,2089.0,2089.0,Quintal
6,2017-09-17,3235.0,3235.0,Quintal
1,2017-09-17,9560.0,9560.0,100 Liters
4,2017-09-17,8742.0,8742.0,Quintal
3,2017-09-17,5500.0,5500.0,100 Liters
5,2017-09-17,2173.0,2173.0,Quintal
6,2018-08-01,3240.0,3240.0,Quintal
1,2018-08-01,8259.0,8259.0,100 Liters
4,2018-08-01,5409.0,5409.0,Quintal
3,2018-08-01,7200.0,7200.0,100 Liters
5,2018-08-01,1965.0,1965.0,Quintal
6,2017-09-18,3332.0,3332.0,Quintal
1,2017-09-18,9493.0,9493.0,100 Liters
4,2017-09-18,8952.0,8952.0,Quintal
3,2017-09-18,6350.0,6350.0,100 Liters
5,2017-09-18,2184.0,2184.0,Quintal
6,2017-09-19,3322.0,3322.0,Quintal
1,2017-09-19,9530.0,9530.0,100 Liters
4,2017-09-19,9194.0,9194.0,Quintal
3,2017-09-19,6100.0,6100.0,100 Liters
5,2017-09-19,2189.0,2189.0,Quintal
6,2017-09-20,3242.0,3242.0,Quintal
1,2017-09-20,9518.0,9518.0,100 Liters
4,2017-09-20,9418.0,9418.0,Quintal
3,2017-09-20,6100.0,6100.0,100 Liters
5,2017-09-20,2173.0,2173.0,Quintal
6,2017-09-21,3200.0,3200.0,Quintal
1,2017-09-21,9540.0,9540.0,100 Liters
4,2017-09-21,9349.0,9349.0,Quintal
3,2017-09-21,6100.0,6100.0,100 Liters
5,2017-09-21,2148.0,2148.0,Quintal
1,2017-09-23,8400.0,8400.0,100 Liters
5,2017-09-23,3000.0,3000.0,Quintal
6,2017-09-24,3290.0,3290.0,Quintal
1,2017-09-24,9536.0,9536.0,100 Liters
4,2017-09-24,9737.0,9737.0,Quintal
3,2017-09-24,6100.0,6100.0,100 Liters
5,2017-09-24,2154.0,2154.0,Quintal
6,2017-09-25,3290.0,3290.0,Quintal
1,2017-09-25,9552.0,9552.0,100 Liters
4,2017-09-25,11466.0,11466.0,Quintal
3,2017-09-25,6100.0,6100.0,100 Liters
5,2017-09-25,2154.0,2154.0,Quintal
6,2017-09-26,3290.0,3290.0,Quintal
1,2017-09-26,9575.0,9575.0,100 Liters
4,2017-09-26,11492.0,11492.0,Quintal
3,2017-09-26,6100.0,6100.0,100 Liters
5,2017-09-26,2184.0,2184.0,Quintal
6,2017-09-27,3117.0,3117.0,Quintal
1,2017-09-27,9505.0,9505.0,100 Liters
4,2017-09-27,11340.0,11340.0,Quintal
3,2017-09-27,6100.0,6100.0,100 Liters
5,2017-09-27,2168.0,2168.0,Quintal
6,2017-06-09,2901.0,2901.0,Quintal
1,2017-06-09,8086.0,8086.0,100 Liters
4,2017-06-09,9053.0,9053.0,Quintal
3,2017-06-09,4925.0,4925.0,100 Liters
5,2017-06-09,2095.0,2095.0,Quintal
6,2017-09-28,3233.0,3233.0,Quintal
1,2017-09-28,9545.0,9545.0,100 Liters
4,2017-09-28,9852.0,9852.0,Quintal
3,2017-09-28,6100.0,6100.0,100 Liters
5,2017-09-28,2146.0,2146.0,Quintal
1,2017-01-10,8000.0,8000.0,100 Liters
4,2017-01-10,12000.0,12000.0,Quintal
5,2017-01-10,2400.0,2400.0,Quintal
6,2017-02-10,3233.0,3233.0,Quintal
1,2017-02-10,9479.0,9479.0,100 Liters
4,2017-02-10,11520.0,11520.0,Quintal
3,2017-02-10,6100.0,6100.0,100 Liters
5,2017-02-10,2127.0,2127.0,Quintal
6,2017-03-10,3237.0,3237.0,Quintal
1,2017-03-10,8168.0,8168.0,100 Liters
4,2017-03-10,12331.0,12331.0,Quintal
3,2017-03-10,6100.0,6100.0,100 Liters
5,2017-03-10,2166.0,2166.0,Quintal
6,2017-04-10,3077.0,3077.0,Quintal
1,2017-04-10,8184.0,8184.0,100 Liters
4,2017-04-10,13435.0,13435.0,Quintal
3,2017-04-10,6100.0,6100.0,100 Liters
5,2017-04-10,2184.0,2184.0,Quintal
6,2017-05-10,3164.0,3164.0,Quintal
1,2017-05-10,8185.0,8185.0,100 Liters
4,2017-05-10,14178.0,14178.0,Quintal
3,2017-05-10,6100.0,6100.0,100 Liters
5,2017-05-10,2162.0,2162.0,Quintal
6,2017-08-10,3164.0,3164.0,Quintal
1,2017-08-10,8191.0,8191.0,100 Liters
4,2017-08-10,18435.0,18435.0,Quintal
3,2017-08-10,6100.0,6100.0,100 Liters
5,2017-08-10,2157.0,2157.0,Quintal
6,2017-09-10,3164.0,3164.0,Quintal
1,2017-09-10,8198.0,8198.0,100 Liters
4,2017-09-10,18194.0,18194.0,Quintal
3,2017-09-10,6100.0,6100.0,100 Liters
5,2017-09-10,2168.0,2168.0,Quintal
6,2017-10-10,3173.0,3173.0,Quintal
1,2017-10-10,8182.0,8182.0,100 Liters
4,2017-10-10,18043.0,18043.0,Quintal
3,2017-10-10,6100.0,6100.0,100 Liters
5,2017-10-10,2117.0,2117.0,Quintal
6,2017-11-10,3084.0,3084.0,Quintal
1,2017-11-10,8153.0,8153.0,100 Liters
4,2017-11-10,17761.0,17761.0,Quintal
3,2017-11-10,6100.0,6100.0,100 Liters
5,2017-11-10,2165.0,2165.0,Quintal
6,2017-07-09,2935.0,2935.0,Quintal
1,2017-07-09,9335.0,9335.0,100 Liters
4,2017-07-09,8816.0,8816.0,Quintal
3,2017-07-09,4175.0,4175.0,100 Liters
5,2017-07-09,2113.0,2113.0,Quintal
6,2017-12-10,3117.0,3117.0,Quintal
1,2017-12-10,8181.0,8181.0,100 Liters
4,2017-12-10,17629.0,17629.0,Quintal
3,2017-12-10,6100.0,6100.0,100 Liters
5,2017-12-10,2107.0,2107.0,Quintal
1,2017-10-13,8275.0,8275.0,100 Liters
4,2017-10-13,12000.0,12000.0,Quintal
5,2017-10-13,2000.0,2000.0,Quintal
6,2017-10-15,3173.0,3173.0,Quintal
1,2017-10-15,8174.0,8174.0,100 Liters
4,2017-10-15,13160.0,13160.0,Quintal
3,2017-10-15,6100.0,6100.0,100 Liters
5,2017-10-15,2148.0,2148.0,Quintal
6,2017-10-16,3173.0,3173.0,Quintal
1,2017-10-16,8190.0,8190.0,100 Liters
4,2017-10-16,12766.0,12766.0,Quintal
3,2017-10-16,6100.0,6100.0,100 Liters
5,2017-10-16,2135.0,2135.0,Quintal
6,2017-10-17,3110.0,3110.0,Quintal
1,2017-10-17,8191.0,8191.0,100 Liters
4,2017-10-17,12496.0,12496.0,Quintal
3,2017-10-17,6100.0,6100.0,100 Liters
5,2017-10-17,2142.0,2142.0,Quintal
6,2017-10-18,3035.0,3035.0,Quintal
1,2017-10-18,8163.0,8163.0,100 Liters
4,2017-10-18,11647.0,11647.0,Quintal
3,2017-10-18,6100.0,6100.0,100 Liters
5,2017-10-18,2128.0,2128.0,Quintal
6,2017-10-19,3113.0,3113.0,Quintal
1,2017-10-19,8173.0,8173.0,100 Liters
4,2017-10-19,11433.0,11433.0,Quintal
3,2017-10-19,6100.0,6100.0,100 Liters
5,2017-10-19,2132.0,2132.0,Quintal
1,2017-10-21,8183.0,8183.0,100 Liters
4,2017-10-21,9250.0,9250.0,Quintal
5,2017-10-21,2600.0,2600.0,Quintal
6,2017-10-22,3020.0,3020.0,Quintal
1,2017-10-22,8167.0,8167.0,100 Liters
4,2017-10-22,13169.0,13169.0,Quintal
3,2017-10-22,6100.0,6100.0,100 Liters
5,2017-10-22,2093.0,2093.0,Quintal
6,2017-10-23,3027.0,3027.0,Quintal
1,2017-10-23,8180.0,8180.0,100 Liters
4,2017-10-23,13874.0,13874.0,Quintal
3,2017-10-23,6100.0,6100.0,100 Liters
5,2017-10-23,2110.0,2110.0,Quintal
1,2017-08-09,7800.0,7800.0,100 Liters
4,2017-08-09,10000.0,10000.0,Quintal
6,2017-10-24,3033.0,3033.0,Quintal
1,2017-10-24,8217.0,8217.0,100 Liters
4,2017-10-24,12522.0,12522.0,Quintal
3,2017-10-24,6100.0,6100.0,100 Liters
5,2017-10-24,2094.0,2094.0,Quintal
6,2017-10-25,2995.0,2995.0,Quintal
1,2017-10-25,8189.0,8189.0,100 Liters
4,2017-10-25,11696.0,11696.0,Quintal
3,2017-10-25,6100.0,6100.0,100 Liters
5,2017-10-25,2088.0,2088.0,Quintal
6,2017-10-26,3002.0,3002.0,Quintal
1,2017-10-26,8198.0,8198.0,100 Liters
4,2017-10-26,12892.0,12892.0,Quintal
3,2017-10-26,6100.0,6100.0,100 Liters
5,2017-10-26,2116.0,2116.0,Quintal
1,2017-10-27,7600.0,7600.0,100 Liters
4,2017-10-27,15500.0,15500.0,Quintal
1,2017-10-28,7650.0,7650.0,100 Liters
4,2017-10-28,3000.0,3000.0,Quintal
6,2017-10-29,3002.0,3002.0,Quintal
1,2017-10-29,8187.0,8187.0,100 Liters
4,2017-10-29,12002.0,12002.0,Quintal
3,2017-10-29,6100.0,6100.0,100 Liters
5,2017-10-29,2149.0,2149.0,Quintal
6,2017-10-30,3002.0,3002.0,Quintal
1,2017-10-30,8190.0,8190.0,100 Liters
4,2017-10-30,11402.0,11402.0,Quintal
3,2017-10-30,6100.0,6100.0,100 Liters
5,2017-10-30,2149.0,2149.0,Quintal
6,2017-10-31,3013.0,3013.0,Quintal
1,2017-10-31,8200.0,8200.0,100 Liters
4,2017-10-31,10726.0,10726.0,Quintal
3,2017-10-31,6100.0,6100.0,100 Liters
5,2017-10-31,2143.0,2143.0,Quintal
6,2017-01-11,3022.0,3022.0,Quintal
1,2017-01-11,8206.0,8206.0,100 Liters
4,2017-01-11,10296.0,10296.0,Quintal
3,2017-01-11,6100.0,6100.0,100 Liters
5,2017-01-11,2127.0,2127.0,Quintal
6,2017-02-11,3022.0,3022.0,Quintal
1,2017-02-11,8214.0,8214.0,100 Liters
4,2017-02-11,10508.0,10508.0,Quintal
3,2017-02-11,6100.0,6100.0,100 Liters
5,2017-02-11,2083.0,2083.0,Quintal
6,2017-10-09,3072.0,3072.0,Quintal
1,2017-10-09,9593.0,9593.0,100 Liters
4,2017-10-09,8381.0,8381.0,Quintal
3,2017-10-09,5000.0,5000.0,100 Liters
5,2017-10-09,2101.0,2101.0,Quintal
1,2017-04-11,9600.0,9600.0,100 Liters
4,2017-04-11,12000.0,12000.0,Quintal
6,2017-05-11,3022.0,3022.0,Quintal
1,2017-05-11,8264.0,8264.0,100 Liters
4,2017-05-11,11206.0,11206.0,Quintal
3,2017-05-11,6100.0,6100.0,100 Liters
5,2017-05-11,2099.0,2099.0,Quintal
6,2017-06-11,3015.0,3015.0,Quintal
1,2017-06-11,8246.0,8246.0,100 Liters
4,2017-06-11,11321.0,11321.0,Quintal
3,2017-06-11,6100.0,6100.0,100 Liters
5,2017-06-11,2127.0,2127.0,Quintal
6,2017-07-11,3010.0,3010.0,Quintal
1,2017-07-11,8249.0,8249.0,100 Liters
4,2017-07-11,11363.0,11363.0,Quintal
3,2017-07-11,6100.0,6100.0,100 Liters
5,2017-07-11,2110.0,2110.0,Quintal
6,2017-08-11,3010.0,3010.0,Quintal
1,2017-08-11,8249.0,8249.0,100 Liters
4,2017-08-11,11451.0,11451.0,Quintal
3,2017-08-11,6100.0,6100.0,100 Liters
5,2017-08-11,2116.0,2116.0,Quintal
6,2017-09-11,3010.0,3010.0,Quintal
1,2017-09-11,8267.0,8267.0,100 Liters
4,2017-09-11,11582.0,11582.0,Quintal
3,2017-09-11,6100.0,6100.0,100 Liters
5,2017-09-11,2099.0,2099.0,Quintal
6,2017-12-11,3010.0,3010.0,Quintal
1,2017-12-11,8266.0,8266.0,100 Liters
4,2017-12-11,11218.0,11218.0,Quintal
3,2017-12-11,6100.0,6100.0,100 Liters
5,2017-12-11,2083.0,2083.0,Quintal
6,2017-11-13,3053.0,3053.0,Quintal
1,2017-11-13,8292.0,8292.0,100 Liters
4,2017-11-13,11047.0,11047.0,Quintal
3,2017-11-13,6100.0,6100.0,100 Liters
5,2017-11-13,2046.0,2046.0,Quintal
6,2017-11-14,3053.0,3053.0,Quintal
1,2017-11-14,8296.0,8296.0,100 Liters
4,2017-11-14,9181.0,9181.0,Quintal
3,2017-11-14,6100.0,6100.0,100 Liters
5,2017-11-14,2003.0,2003.0,Quintal
6,2017-11-09,2999.0,2999.0,Quintal
1,2017-11-09,9524.0,9524.0,100 Liters
4,2017-11-09,7810.0,7810.0,Quintal
3,2017-11-09,5000.0,5000.0,100 Liters
5,2017-11-09,2136.0,2136.0,Quintal
6,2017-11-15,3028.0,3028.0,Quintal
1,2017-11-15,8281.0,8281.0,100 Liters
4,2017-11-15,8776.0,8776.0,Quintal
3,2017-11-15,6100.0,6100.0,100 Liters
5,2017-11-15,1997.0,1997.0,Quintal
6,2017-11-16,3028.0,3028.0,Quintal
1,2017-11-16,8277.0,8277.0,100 Liters
4,2017-11-16,8760.0,8760.0,Quintal
3,2017-11-16,6100.0,6100.0,100 Liters
5,2017-11-16,1975.0,1975.0,Quintal
6,2017-11-19,3014.0,3014.0,Quintal
1,2017-11-19,8283.0,8283.0,100 Liters
4,2017-11-19,8753.0,8753.0,Quintal
3,2017-11-19,6100.0,6100.0,100 Liters
5,2017-11-19,1992.0,1992.0,Quintal
6,2017-11-20,3014.0,3014.0,Quintal
1,2017-11-20,8286.0,8286.0,100 Liters
4,2017-11-20,8659.0,8659.0,Quintal
3,2017-11-20,6100.0,6100.0,100 Liters
5,2017-11-20,1966.0,1966.0,Quintal
6,2017-11-21,3014.0,3014.0,Quintal
1,2017-11-21,8277.0,8277.0,100 Liters
4,2017-11-21,8363.0,8363.0,Quintal
3,2017-11-21,6100.0,6100.0,100 Liters
5,2017-11-21,1912.0,1912.0,Quintal
6,2017-11-22,3010.0,3010.0,Quintal
1,2017-11-22,8295.0,8295.0,100 Liters
4,2017-11-22,8271.0,8271.0,Quintal
3,2017-11-22,6100.0,6100.0,100 Liters
5,2017-11-22,1913.0,1913.0,Quintal
6,2017-11-23,3010.0,3010.0,Quintal
1,2017-11-23,8305.0,8305.0,100 Liters
4,2017-11-23,8316.0,8316.0,Quintal
3,2017-11-23,6100.0,6100.0,100 Liters
5,2017-11-23,1934.0,1934.0,Quintal
6,2017-11-26,3010.0,3010.0,Quintal
1,2017-11-26,8300.0,8300.0,100 Liters
4,2017-11-26,8546.0,8546.0,Quintal
3,2017-11-26,6100.0,6100.0,100 Liters
5,2017-11-26,1845.0,1845.0,Quintal
6,2017-11-27,3010.0,3010.0,Quintal
1,2017-11-27,8294.0,8294.0,100 Liters
4,2017-11-27,8722.0,8722.0,Quintal
3,2017-11-27,6100.0,6100.0,100 Liters
5,2017-11-27,1840.0,1840.0,Quintal
6,2017-11-28,3010.0,3010.0,Quintal
1,2017-11-28,8270.0,8270.0,100 Liters
4,2017-11-28,8651.0,8651.0,Quintal
3,2017-11-28,6100.0,6100.0,100 Liters
5,2017-11-28,1866.0,1866.0,Quintal
6,2017-12-09,3140.0,3140.0,Quintal
1,2017-12-09,9507.0,9507.0,100 Liters
4,2017-12-09,7913.0,7913.0,Quintal
3,2017-12-09,4833.0,4833.0,100 Liters
5,2017-12-09,2112.0,2112.0,Quintal
6,2017-11-29,3178.0,3178.0,Quintal
1,2017-11-29,8276.0,8276.0,100 Liters
4,2017-11-29,8912.0,8912.0,Quintal
3,2017-11-29,6350.0,6350.0,100 Liters
5,2017-11-29,1775.0,1775.0,Quintal
6,2017-11-30,3178.0,3178.0,Quintal
1,2017-11-30,8279.0,8279.0,100 Liters
4,2017-11-30,26649.0,26649.0,Quintal
3,2017-11-30,6350.0,6350.0,100 Liters
5,2017-11-30,1739.0,1739.0,Quintal
6,2017-03-12,3178.0,3178.0,Quintal
1,2017-03-12,8268.0,8268.0,100 Liters
4,2017-03-12,13864.0,13864.0,Quintal
3,2017-03-12,6350.0,6350.0,100 Liters
5,2017-03-12,1645.0,1645.0,Quintal
6,2017-04-12,3178.0,3178.0,Quintal
1,2017-04-12,8262.0,8262.0,100 Liters
4,2017-04-12,13473.0,13473.0,Quintal
3,2017-04-12,6350.0,6350.0,100 Liters
5,2017-04-12,1638.0,1638.0,Quintal
6,2017-05-12,3178.0,3178.0,Quintal
1,2017-05-12,8290.0,8290.0,100 Liters
4,2017-05-12,9825.0,9825.0,Quintal
3,2017-05-12,7200.0,7200.0,100 Liters
5,2017-05-12,1595.0,1595.0,Quintal
6,2017-06-12,3203.0,3203.0,Quintal
1,2017-06-12,8269.0,8269.0,100 Liters
4,2017-06-12,10030.0,10030.0,Quintal
3,2017-06-12,7200.0,7200.0,100 Liters
5,2017-06-12,1558.0,1558.0,Quintal
6,2017-07-12,3203.0,3203.0,Quintal
1,2017-07-12,8272.0,8272.0,100 Liters
4,2017-07-12,10202.0,10202.0,Quintal
3,2017-07-12,6100.0,6100.0,100 Liters
5,2017-07-12,1490.0,1490.0,Quintal
6,2017-10-12,3203.0,3203.0,Quintal
1,2017-10-12,8268.0,8268.0,100 Liters
4,2017-10-12,9962.0,9962.0,Quintal
3,2017-10-12,7200.0,7200.0,100 Liters
5,2017-10-12,1437.0,1437.0,Quintal
6,2017-11-12,3203.0,3203.0,Quintal
1,2017-11-12,8246.0,8246.0,100 Liters
4,2017-11-12,9786.0,9786.0,Quintal
3,2017-11-12,7200.0,7200.0,100 Liters
5,2017-11-12,1453.0,1453.0,Quintal
6,2017-12-12,3203.0,3203.0,Quintal
1,2017-12-12,8295.0,8295.0,100 Liters
4,2017-12-12,9886.0,9886.0,Quintal
3,2017-12-12,7200.0,7200.0,100 Liters
5,2017-12-12,1494.0,1494.0,Quintal
6,2017-09-13,3178.0,3178.0,Quintal
1,2017-09-13,8097.0,8097.0,100 Liters
4,2017-09-13,7743.0,7743.0,Quintal
3,2017-09-13,5500.0,5500.0,100 Liters
5,2017-09-13,2100.0,2100.0,Quintal
6,2017-12-13,3241.0,3241.0,Quintal
1,2017-12-13,8276.0,8276.0,100 Liters
4,2017-12-13,11207.0,11207.0,Quintal
3,2017-12-13,7200.0,7200.0,100 Liters
5,2017-12-13,1603.0,1603.0,Quintal
6,2017-12-14,3241.0,3241.0,Quintal
1,2017-12-14,8298.0,8298.0,100 Liters
4,2017-12-14,10688.0,10688.0,Quintal
3,2017-12-14,7200.0,7200.0,100 Liters
5,2017-12-14,1588.0,1588.0,Quintal
6,2017-12-17,3241.0,3241.0,Quintal
1,2017-12-17,8303.0,8303.0,100 Liters
4,2017-12-17,9871.0,9871.0,Quintal
3,2017-12-17,7200.0,7200.0,100 Liters
5,2017-12-17,1713.0,1713.0,Quintal
6,2017-12-18,3241.0,3241.0,Quintal
1,2017-12-18,8291.0,8291.0,100 Liters
4,2017-12-18,9388.0,9388.0,Quintal
3,2017-12-18,7200.0,7200.0,100 Liters
5,2017-12-18,1762.0,1762.0,Quintal
6,2017-12-19,3241.0,3241.0,Quintal
1,2017-12-19,8288.0,8288.0,100 Liters
4,2017-12-19,7522.0,7522.0,Quintal
3,2017-12-19,7200.0,7200.0,100 Liters
5,2017-12-19,1700.0,1700.0,Quintal
6,2017-12-20,3240.0,3240.0,Quintal
1,2017-12-20,8271.0,8271.0,100 Liters
4,2017-12-20,7259.0,7259.0,Quintal
3,2017-12-20,7200.0,7200.0,100 Liters
5,2017-12-20,1639.0,1639.0,Quintal
6,2017-12-21,3240.0,3240.0,Quintal
1,2017-12-21,8272.0,8272.0,100 Liters
4,2017-12-21,6898.0,6898.0,Quintal
3,2017-12-21,7200.0,7200.0,100 Liters
5,2017-12-21,1610.0,1610.0,Quintal
6,2017-12-24,3240.0,3240.0,Quintal
1,2017-12-24,8267.0,8267.0,100 Liters
4,2017-12-24,6461.0,6461.0,Quintal
3,2017-12-24,7200.0,7200.0,100 Liters
5,2017-12-24,1632.0,1632.0,Quintal
1,2017-12-25,8100.0,8100.0,100 Liters
4,2017-12-25,4000.0,4000.0,Quintal
6,2017-12-26,3240.0,3240.0,Quintal
1,2017-12-26,8273.0,8273.0,100 Liters
4,2017-12-26,6286.0,6286.0,Quintal
3,2017-12-26,7200.0,7200.0,100 Liters
5,2017-12-26,1596.0,1596.0,Quintal
6,2017-09-14,3062.0,3062.0,Quintal
1,2017-09-14,8141.0,8141.0,100 Liters
4,2017-09-14,7715.0,7715.0,Quintal
3,2017-09-14,5500.0,5500.0,100 Liters
5,2017-09-14,2095.0,2095.0,Quintal
6,2017-12-27,3240.0,3240.0,Quintal
1,2017-12-27,8263.0,8263.0,100 Liters
4,2017-12-27,6041.0,6041.0,Quintal
3,2017-12-27,7200.0,7200.0,100 Liters
5,2017-12-27,1504.0,1504.0,Quintal
6,2017-12-28,3240.0,3240.0,Quintal
1,2017-12-28,8276.0,8276.0,100 Liters
4,2017-12-28,6006.0,6006.0,Quintal
3,2017-12-28,7200.0,7200.0,100 Liters
5,2017-12-28,1481.0,1481.0,Quintal
6,2017-12-31,3240.0,3240.0,Quintal
1,2017-12-31,8275.0,8275.0,100 Liters
4,2017-12-31,5560.0,5560.0,Quintal
3,2017-12-31,7200.0,7200.0,100 Liters
5,2017-12-31,1735.0,1735.0,Quintal
6,2018-01-01,3240.0,3240.0,Quintal
1,2018-01-01,8265.0,8265.0,100 Liters
4,2018-01-01,5340.0,5340.0,Quintal
3,2018-01-01,7200.0,7200.0,100 Liters
5,2018-01-01,1713.0,1713.0,Quintal
6,2018-02-01,3240.0,3240.0,Quintal
1,2018-02-01,8273.0,8273.0,100 Liters
4,2018-02-01,5233.0,5233.0,Quintal
3,2018-02-01,7200.0,7200.0,100 Liters
5,2018-02-01,1665.0,1665.0,Quintal
6,2018-03-01,3240.0,3240.0,Quintal
1,2018-03-01,8274.0,8274.0,100 Liters
4,2018-03-01,5230.0,5230.0,Quintal
3,2018-03-01,7200.0,7200.0,100 Liters
5,2018-03-01,1771.0,1771.0,Quintal
6,2018-04-01,3240.0,3240.0,Quintal
1,2018-04-01,8257.0,8257.0,100 Liters
4,2018-04-01,5225.0,5225.0,Quintal
3,2018-04-01,7200.0,7200.0,100 Liters
5,2018-04-01,1995.0,1995.0,Quintal
1,2018-05-01,8100.0,8100.0,100 Liters
4,2018-05-01,5000.0,5000.0,Quintal
1,2018-06-01,7250.0,7250.0,100 Liters
4,2018-06-01,4000.0,4000.0,Quintal
6,2018-07-01,3240.0,3240.0,Quintal
1,2018-07-01,8258.0,8258.0,100 Liters
4,2018-07-01,5290.0,5290.0,Quintal
3,2018-07-01,7200.0,7200.0,100 Liters
5,2018-07-01,1977.0,1977.0,Quintal
6,2018-09-01,3240.0,3240.0,Quintal
1,2018-09-01,8251.0,8251.0,100 Liters
4,2018-09-01,5297.0,5297.0,Quintal
3,2018-09-01,7200.0,7200.0,100 Liters
5,2018-09-01,1925.0,1925.0,Quintal
6,2018-10-01,3233.0,3233.0,Quintal
1,2018-10-01,8280.0,8280.0,100 Liters
4,2018-10-01,5298.0,5298.0,Quintal
3,2018-10-01,7200.0,7200.0,100 Liters
5,2018-10-01,1910.0,1910.0,Quintal
6,2018-11-01,3233.0,3233.0,Quintal
1,2018-11-01,8260.0,8260.0,100 Liters
4,2018-11-01,5211.0,5211.0,Quintal
3,2018-11-01,7200.0,7200.0,100 Liters
5,2018-11-01,2000.0,2000.0,Quintal
1,2018-01-13,8500.0,8500.0,100 Liters
4,2018-01-13,4250.0,4250.0,Quintal
6,2018-01-14,3233.0,3233.0,Quintal
1,2018-01-14,8283.0,8283.0,100 Liters
4,2018-01-14,876057.0,876057.0,Quintal
3,2018-01-14,7200.0,7200.0,100 Liters
5,2018-01-14,2022.0,2022.0,Quintal
6,2018-01-15,3233.0,3233.0,Quintal
1,2018-01-15,8278.0,8278.0,100 Liters
4,2018-01-15,891315.0,891315.0,Quintal
3,2018-01-15,7200.0,7200.0,100 Liters
5,2018-01-15,2067.0,2067.0,Quintal
6,2018-01-16,3233.0,3233.0,Quintal
1,2018-01-16,8285.0,8285.0,100 Liters
4,2018-01-16,5680.0,5680.0,Quintal
3,2018-01-16,7200.0,7200.0,100 Liters
5,2018-01-16,2040.0,2040.0,Quintal
6,2018-01-17,3223.0,3223.0,Quintal
1,2018-01-17,8284.0,8284.0,100 Liters
4,2018-01-17,5598.0,5598.0,Quintal
3,2018-01-17,7200.0,7200.0,100 Liters
5,2018-01-17,2300.0,2300.0,Quintal
6,2018-01-18,3223.0,3223.0,Quintal
1,2018-01-18,8301.0,8301.0,100 Liters
4,2018-01-18,5651.0,5651.0,Quintal
3,2018-01-18,7200.0,7200.0,100 Liters
5,2018-01-18,2163.0,2163.0,Quintal
1,2018-01-20,7800.0,7800.0,100 Liters
4,2018-01-20,3500.0,3500.0,Quintal
6,2018-01-21,3223.0,3223.0,Quintal
1,2018-01-21,8150.0,8150.0,100 Liters
4,2018-01-21,5574.0,5574.0,Quintal
3,2018-01-21,7200.0,7200.0,100 Liters
5,2018-01-21,2300.0,2300.0,Quintal
6,2018-01-22,3223.0,3223.0,Quintal
1,2018-01-22,8157.0,8157.0,100 Liters
4,2018-01-22,5647.0,5647.0,Quintal
3,2018-01-22,7200.0,7200.0,100 Liters
5,2018-01-22,2239.0,2239.0,Quintal
6,2018-01-23,3223.0,3223.0,Quintal
1,2018-01-23,8163.0,8163.0,100 Liters
4,2018-01-23,5667.0,5667.0,Quintal
3,2018-01-23,7200.0,7200.0,100 Liters
5,2018-01-23,2217.0,2217.0,Quintal
6,2018-01-24,3223.0,3223.0,Quintal
1,2018-01-24,8295.0,8295.0,100 Liters
4,2018-01-24,5624.0,5624.0,Quintal
3,2018-01-24,7200.0,7200.0,100 Liters
5,2018-01-24,2156.0,2156.0,Quintal
6,2018-01-25,3223.0,3223.0,Quintal
1,2018-01-25,8300.0,8300.0,100 Liters
4,2018-01-25,5602.0,5602.0,Quintal
3,2018-01-25,7200.0,7200.0,100 Liters
5,2018-01-25,2056.0,2056.0,Quintal
6,2018-01-28,3223.0,3223.0,Quintal
1,2018-01-28,8283.0,8283.0,100 Liters
4,2018-01-28,5561.0,5561.0,Quintal
3,2018-01-28,7200.0,7200.0,100 Liters
5,2018-01-28,2094.0,2094.0,Quintal
6,2018-01-29,3223.0,3223.0,Quintal
1,2018-01-29,8296.0,8296.0,100 Liters
4,2018-01-29,5509.0,5509.0,Quintal
3,2018-01-29,7200.0,7200.0,100 Liters
5,2018-01-29,2067.0,2067.0,Quintal
6,2018-01-30,3223.0,3223.0,Quintal
1,2018-01-30,8294.0,8294.0,100 Liters
4,2018-01-30,5412.0,5412.0,Quintal
3,2018-01-30,7200.0,7200.0,100 Liters
5,2018-01-30,2100.0,2100.0,Quintal
6,2018-01-31,3223.0,3223.0,Quintal
1,2018-01-31,8272.0,8272.0,100 Liters
4,2018-01-31,5490.0,5490.0,Quintal
3,2018-01-31,7200.0,7200.0,100 Liters
5,2018-01-31,2000.0,2000.0,Quintal
6,2018-01-02,3223.0,3223.0,Quintal
