Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1350--1350, 28/03/2016
2,Foodgrains,Boro-Fine,Kilogram,,Quintal,4400--4400, 28/03/2016
3,Foodgrains,Aman-HYV-Medium,Kilogram,34--35,Quintal,, 28/03/2016
4,Foodgrains,Boro-Medium,Kilogram,,Quintal,3200--3200, 28/03/2016
5,Foodgrains,Boro Coarse,Kilogram,,Quintal,2200--2200, 28/03/2016
6,Foodgrains,Aman-HYV-Coarse,Kilogram,25--26,Quintal,, 28/03/2016
7,Foodgrains,Aman-Fine,Kilogram,42--44,Quintal,4400--4400, 28/03/2016
8,Foodgrains,Aman-Medium,Kilogram,33--35,Quintal,3150--3150, 28/03/2016
9,Foodgrains,Aman-Coarse,Kilogram,24--26,Quintal,2400--2400, 28/03/2016
10,Foodgrains,Aman-Pajam,Kilogram,46--48,Quintal,4600--4600, 28/03/2016
11,Foodgrains,Boro-HYV-Fine,Kilogram,40--45,Quintal,4275--4275, 28/03/2016
12,Foodgrains,Atap,Kilogram,28--30,Quintal,2800--2800, 28/03/2016
13,Foodgrains,O. M. S.,Kilogram,15--15,Quintal,1350--1350, 28/03/2016
14,Foodgrains,Boro-HYV-Medium,Kilogram,33--36,Quintal,3489--3489, 28/03/2016
15,Foodgrains,Aman-HYV-Coarse,Kilogram,24--27,Quintal,2483--2483, 28/03/2016
16,Foodgrains,Aman-HYV-Fine,Kilogram,44--46,Quintal,4183--4183, 28/03/2016
17,Foodgrains,Boro-HYV-Coarse,Kilogram,22--25,Quintal,2352--2352, 28/03/2016
18,Foodgrains,Aman-HYV-Medium,Kilogram,32--34,Quintal,3054--3054, 28/03/2016
19,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1840--1840, 28/03/2016
20,Foodgrains,Boro-Local,Kilogram,26--30,Quintal,, 28/03/2016
21,Foodgrains,Ata (loose) - white,Kilogram,24--25,Quintal,2225--2225, 28/03/2016
22,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,2990--2990, 28/03/2016
23,Foodgrains,Ata (O. M. S.),Kilogram,17--17,Quintal,1600--1600, 28/03/2016
24,Foodgrains,Ata (loose) - red,Kilogram,23--24,Quintal,2183--2183, 28/03/2016
25,Foodgrains,Flour (loose),Kilogram,307--319,Quintal,2905--2905, 28/03/2016
26,Foodgrains,Flour-Suji,Kilogram,49--51,Quintal,5200--5200, 28/03/2016
27,Foodgrains,Flour (packet),Kilogram,39--41,Quintal,3670--3670, 28/03/2016
28,Foodgrains,Chinigura,Kilogram,79--89,Quintal,8300--8300, 28/03/2016
29,Foodgrains,Kalojira,Kilogram,68--75,Quintal,7000--7000, 28/03/2016
30,Foodgrains,Kataribhog,Kilogram,55--60,Quintal,5000--5000, 28/03/2016
31,Foodgrains,Muri,Kilogram,55--80,Quintal,7100--7100, 28/03/2016
32,Foodgrains,Chira,Kilogram,35--39,Quintal,3400--3400, 28/03/2016
33,Dal,Small Mung (Local) - Superior quality,Kilogram,93--97,Quintal,9133--9133, 28/03/2016
34,Dal,Small Mung (Local) - Ordinary,Kilogram,73--78,Quintal,6600--6600, 28/03/2016
35,Dal,Mash (broken),Kilogram,100--116,Quintal,10500--10500, 28/03/2016
36,Dal,Masur (whole) local,Kilogram,132--137,Quintal,13433--13433, 28/03/2016
37,Dal,Masur (broken) local,Kilogram,116--123,Quintal,11190--11190, 28/03/2016
38,Dal,Masur (Imported) Superior quality,Kilogram,126--129,Quintal,12538--12538, 28/03/2016
39,Dal,Masur (Imported) ordinary,Kilogram,101--106,Quintal,10133--10133, 28/03/2016
40,Dal,Mung (local),Kilogram,,Quintal,9933--9933, 28/03/2016
41,Dal,Mung (imported),Kilogram,99--107,Quintal,9000--9000, 28/03/2016
42,Dal,Gram (whole),Kilogram,74--75,Quintal,7200--7200, 28/03/2016
43,Dal,Gram (broken),Kilogram,79--81,Quintal,7775--7775, 28/03/2016
44,Dal,Motar (Peas)-Imported,Kilogram,50--52,Quintal,4200--4200, 28/03/2016
45,Dal,Motar (Peas)-local,Kilogram,,Quintal,9000--9000, 28/03/2016
46,Dal,Khesari,Kilogram,59--61,Quintal,5460--5460, 28/03/2016
47,Oil Seed,Soybean,Kilogram,,Quintal,7600--7600, 28/03/2016
48,Oil,Mustard Oil (Local) - Superior quality,Liter,125--132,100 Liters,12425--12425, 28/03/2016
49,Oil,Mustard Oil (Local) - Ordinary,Liter,113--122,100 Liters,10500--10500, 28/03/2016
50,Oil,Soybean Oil(loose),Liter,79--81,100 Liters,7765--7765, 28/03/2016
51,Oil,Palm Oil,Liter,62--65,100 Liters,6237--6237, 28/03/2016
52,Oil,Coconut Oil (local),Liter,230--240,100 Liters,23000--23000, 28/03/2016
53,Spices,Black Pepper(Golmorich),10 gm,9--10,Kilogram,900--900, 28/03/2016
54,Spices,Clove(Lobonga),10 gm,13--15,Kilogram,1400--1400, 28/03/2016
55,Spices,Cinnamon(Daruchini),10 gm,3--3,Kilogram,240--240, 28/03/2016
56,Spices,Zain,10 gm,2--3,Kilogram,200--200, 28/03/2016
57,Spices,Cumin (Seed),10 gm,4--4,Kilogram,340--340, 28/03/2016
58,Spices,Black Cumin (Seed)(Kalozira),10 gm,4--4,Kilogram,380--380, 28/03/2016
59,Spices,Fenugreek(Methi),10 gm,2--2,Kilogram,140--140, 28/03/2016
60,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,170--185,Quintal,15000--15000, 28/03/2016
61,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,140--148,Quintal,14750--14750, 28/03/2016
62,Spices,Dried Chili (Chittagong) - Superior,Kilogram,220--230,Quintal,20000--20000, 28/03/2016
63,Spices,Dried Chili (Battakandi) - Superior,Kilogram,200--220,Quintal,, 28/03/2016
64,Spices,Turmeric (Local) - Round (Superior),Kilogram,170--180,Quintal,15000--15000, 28/03/2016
65,Spices,Turmeric (Local) - Long (Superior),Kilogram,151--160,Quintal,14375--14375, 28/03/2016
66,Spices,Turmeric (Imported),Kilogram,135--140,Quintal,12300--12300, 28/03/2016
67,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,150--160,Quintal,14500--14500, 28/03/2016
68,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,135--140,Quintal,13167--13167, 28/03/2016
69,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,163--170,Quintal,14000--14000, 28/03/2016
70,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,130--140,Quintal,13000--13000, 28/03/2016
71,Spices,Dried Chili (Imported) - Ordinary,Kilogram,200--213,Quintal,18000--18000, 28/03/2016
72,Spices,Dried Chili (Local) - Ordinary,Kilogram,135--158,Quintal,12500--12500, 28/03/2016
73,Spices,Onion (local),Kilogram,24--26,Quintal,2300--2300, 28/03/2016
74,Spices,Onion-imported,Kilogram,19--21,Quintal,1838--1838, 28/03/2016
75,Spices,Onion (New),Kilogram,21--26,Quintal,2050--2050, 28/03/2016
76,Spices,Garlic (local) - Big Size,Kilogram,61--73,Quintal,6358--6358, 28/03/2016
77,Spices,Garlic - One Piece,Kilogram,60--70,Quintal,3200--3200, 28/03/2016
78,Spices,Garlic (Imported),Kilogram,200--212,Quintal,18800--18800, 28/03/2016
79,Spices,Green Chili (Local),Kilogram,34--40,Quintal,3031--3031, 28/03/2016
80,Spices,Ginger (local) - Old,Kilogram,68--83,Quintal,6300--6300, 28/03/2016
81,Spices,Ginger (local) - New,Kilogram,75--85,Quintal,6500--6500, 28/03/2016
82,Spices,Ginger (Imported),Kilogram,71--83,Quintal,6478--6478, 28/03/2016
83,Spices,Cardamom - Big,10 gm,20--21,Kilogram,1850--1850, 28/03/2016
84,Spices,Cardamom - Small,10 gm,14--16,Kilogram,1300--1300, 28/03/2016
85,Leather,Goat Leather,1 piece,,100 pieces,10000--10000, 28/03/2016
86,Milk,Cow Milk (liquid),Liter,60--70,100 Liters,, 28/03/2016
87,Milk,Dano - Powdered Milk,2 Kg,1240--1250,12 Kg,7300--7300, 28/03/2016
88,Milk,Redcow - Powdered Milk,2 Kg,1340--1350,12 Kg,8100--8100, 28/03/2016
89,Milk,Anchor - Powdered Milk,2 Kg,,12 Kg,6700--6700, 28/03/2016
90,Milk,Condensed Milk - Bluecross (1 Carton),1 piece,49--51,48 Pieces,2330--2330, 28/03/2016
91,Milk,Condensed Milk - Goalini (1 Carton),1 piece,48--50,48 Pieces,2280--2280, 28/03/2016
92,Milk,Condensed Milk - Danish (1 Carton),1 piece,51--52,48 Pieces,2380--2380, 28/03/2016
93,Poultry,Local Hen - Big (above 900 gm),Kilogram,308--316,Quintal,28140--28140, 28/03/2016
94,Poultry,Local Hen - Medium (700-850 gm),Kilogram,305--314,Quintal,108900--108900, 28/03/2016
95,Poultry,Local Hen - Small (500-650 gm),Kilogram,316--327,Quintal,30900--30900, 28/03/2016
96,Poultry,Farm-raised Hen,Kilogram,142--270,Quintal,13843--13843, 28/03/2016
97,Poultry,Local Duck - Big (above 900 gm),Kilogram,280--300,Quintal,, 28/03/2016
98,Poultry,Local Duck - Medium (700-850 gm),Kilogram,260--270,Quintal,, 28/03/2016
99,Poultry,Local Duck - Small (500-600 gm),Kilogram,220--240,Quintal,, 28/03/2016
100,Meat,Beef,Kilogram,391--405,Quintal,19210--19210, 28/03/2016
101,Meat,Mutton (male),Kilogram,533--563,Quintal,54000--54000, 28/03/2016
102,Meat,Mutton (female),Kilogram,452--474,Quintal,50000--50000, 28/03/2016
103,Egg,Egg Hen-Local,4 Pieces,40--42,100 pieces,940--940, 28/03/2016
104,Egg,Egg Farm-Red,4 Pieces,31--33,100 pieces,749--749, 28/03/2016
105,Egg,Egg Farm-White,4 Pieces,31--32,100 pieces,726--726, 28/03/2016
106,Egg,Egg Duck-Local,4 Pieces,38--40,100 pieces,923--923, 28/03/2016
107,Fish,Ruhi (Local) - medium (2.50-4.50 kg),Kilogram,253--310,Quintal,29000--29000, 28/03/2016
108,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,235--281,Quintal,26250--26250, 28/03/2016
109,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,250--300,Quintal,27000--27000, 28/03/2016
