Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Aromatic (polao),Kilogram,,Quintal,6200--6200, 12/04/2023
2,Foodgrains,Aman-Local-Fine,Kilogram,36--37,Quintal,3588--3588, 12/04/2023
3,Foodgrains,Aman-Local-Medium,Kilogram,32--33,Quintal,3231--3231, 12/04/2023
4,Foodgrains,Aman-Local-Coarse,Kilogram,29--30,Quintal,2952--2952, 12/04/2023
5,Foodgrains,Aman-Pajam,Kilogram,,Quintal,3050--3050, 12/04/2023
6,Foodgrains,Aus-HYV-Medium,Kilogram,20--24,Quintal,2000--2000, 12/04/2023
7,Foodgrains,Boro-Fine,Kilogram,35--36,Quintal,3579--3579, 12/04/2023
8,Foodgrains,Aman-HYV-Medium,Kilogram,34--35,Quintal,3211--3211, 12/04/2023
9,Foodgrains,Aman-HYV-Fine,Kilogram,36--37,Quintal,3363--3363, 12/04/2023
10,Foodgrains,Boro-Medium,Kilogram,33--34,Quintal,3289--3289, 12/04/2023
11,Foodgrains,Boro Coarse,Kilogram,,Quintal,2932--2932, 12/04/2023
12,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2908--2908, 12/04/2023
13,Foodgrains,Boro-Local,Kilogram,,Quintal,2800--2800, 12/04/2023
14,Foodgrains,Aman-Super-Fine,Kilogram,80--84,Quintal,8200--8200, 12/04/2023
15,Foodgrains,Aman-Fine,Kilogram,70--75,Quintal,7050--7050, 12/04/2023
16,Foodgrains,Aman-Medium,Kilogram,53--57,Quintal,5338--5338, 12/04/2023
17,Foodgrains,Aman-Coarse,Kilogram,46--48,Quintal,4513--4513, 12/04/2023
18,Foodgrains,Aman-Pajam,Kilogram,57--62,Quintal,5800--5800, 12/04/2023
19,Foodgrains,Boro-HYV-Fine,Kilogram,69--73,Quintal,6955--6955, 12/04/2023
