Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2175--2175, 15/04/2014
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2175--2175, 15/04/2014
3,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,2050--2050, 15/04/2014
4,Foodgrains,Aman-Pajam,Kilogram,,Quintal,2638--2638, 15/04/2014
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2100--2100, 15/04/2014
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2450--2450, 15/04/2014
7,Foodgrains,Aman-HYV-Medium,Kilogram,21--21,Quintal,2275--2275, 15/04/2014
8,Foodgrains,Aman-HYV-Fine,Kilogram,20--21,Quintal,2388--2388, 15/04/2014
9,Foodgrains,Boro-Medium,Kilogram,,Quintal,3375--3375, 15/04/2014
10,Foodgrains,Boro Coarse,Kilogram,,Quintal,2567--2567, 15/04/2014
11,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2138--2138, 15/04/2014
12,Foodgrains,Boro-Local,Kilogram,,Quintal,1575--1575, 15/04/2014
13,Foodgrains,Aman-Fine,Kilogram,45--49,Quintal,4500--4500, 15/04/2014
14,Foodgrains,Aman-Medium,Kilogram,39--41,Quintal,3814--3814, 15/04/2014
15,Foodgrains,Aman-Coarse,Kilogram,33--34,Quintal,3209--3209, 15/04/2014
16,Foodgrains,Aman-Pajam,Kilogram,44--47,Quintal,4447--4447, 15/04/2014
17,Foodgrains,Boro-HYV-Fine,Kilogram,47--50,Quintal,4728--4728, 15/04/2014
18,Foodgrains,Atap,Kilogram,32--35,Quintal,3193--3193, 15/04/2014
19,Foodgrains,O. M. S.,Kilogram,24--24,Quintal,, 15/04/2014
20,Foodgrains,Boro-HYV-Medium,Kilogram,40--43,Quintal,3986--3986, 15/04/2014
21,Foodgrains,Aman-HYV-Coarse,Kilogram,33--35,Quintal,3172--3172, 15/04/2014
22,Foodgrains,Aman-HYV-Fine,Kilogram,47--49,Quintal,4594--4594, 15/04/2014
23,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 15/04/2014
24,Foodgrains,Boro-HYV-Coarse,Kilogram,33--35,Quintal,3247--3247, 15/04/2014
25,Foodgrains,Aman-HYV-Medium,Kilogram,37--40,Quintal,3754--3754, 15/04/2014
26,Foodgrains,Boro-Local,Kilogram,32--33,Quintal,3250--3250, 15/04/2014
27,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2300--2300, 15/04/2014
28,Foodgrains,Local-White,Kilogram,23--24,Quintal,2313--2313, 15/04/2014
29,Foodgrains,Imported-Red,Kilogram,32--33,Quintal,2700--2700, 15/04/2014
30,Foodgrains,Imported-White,Kilogram,29--31,Quintal,3100--3100, 15/04/2014
31,Foodgrains,Ata (loose) - white,Kilogram,30--31,Quintal,2844--2844, 15/04/2014
32,Foodgrains,Ata (packet),Kilogram,36--37,Quintal,3490--3490, 15/04/2014
33,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 15/04/2014
34,Foodgrains,Ata (loose) - red,Kilogram,28--29,Quintal,2598--2598, 15/04/2014
35,Foodgrains,Flour (loose),Kilogram,37--39,Quintal,3686--3686, 15/04/2014
