Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Medium,Kilogram,,Quintal,2550--2550, 05/04/2014
2,Foodgrains,Boro Coarse,Kilogram,,Quintal,2050--2050, 05/04/2014
3,Foodgrains,Aman-Coarse,Kilogram,,Quintal,3300--3300, 05/04/2014
4,Foodgrains,Boro-HYV-Fine,Kilogram,49--50,Quintal,4800--4800, 05/04/2014
5,Foodgrains,Boro-HYV-Medium,Kilogram,39--40,Quintal,3800--3800, 05/04/2014
6,Foodgrains,Boro-HYV-Coarse,Kilogram,34--35,Quintal,3300--3300, 05/04/2014
7,Foodgrains,Local-White,Kilogram,24--25,Quintal,2300--2300, 05/04/2014
8,Foodgrains,Ata (loose) - white,Kilogram,30--32,Quintal,, 05/04/2014
9,Foodgrains,Flour (packet),Kilogram,43--44,Quintal,, 05/04/2014
10,Foodgrains,Maize,Kilogram,,Quintal,1850--1850, 05/04/2014
11,Foodgrains,Chinigura,Kilogram,80--85,Quintal,7500--7500, 05/04/2014
12,Foodgrains,Kalojira,Kilogram,55--60,Quintal,5400--5400, 05/04/2014
13,Foodgrains,Muri,Kilogram,48--50,Quintal,, 05/04/2014
14,Foodgrains,Chira,Kilogram,38--40,Quintal,, 05/04/2014
15,Dal,Masur (whole) local,Kilogram,80--82,Quintal,, 05/04/2014
16,Dal,Masur (Imported) ordinary,Kilogram,80--85,Quintal,, 05/04/2014
17,Dal,Gram (whole),Kilogram,52--56,Quintal,, 05/04/2014
18,Oil Seed,Mustard,Kilogram,,Quintal,4375--4375, 05/04/2014
19,Oil,Mustard Oil (Local) - Superior quality,Liter,,100 Liters,14600--14600, 05/04/2014
20,Oil,Mustard Oil (Local) - Ordinary,Liter,,100 Liters,13500--13500, 05/04/2014
21,Oil,Soybean Oil(loose),Liter,98--100,100 Liters,9600--9600, 05/04/2014
22,Spices,Cinnamon(Daruchini),10 gm,3--4,Kilogram,, 05/04/2014
23,Spices,Cumin (Seed),10 gm,5--5,Kilogram,, 05/04/2014
24,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--3,Kilogram,, 05/04/2014
25,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,,Quintal,19600--19600, 05/04/2014
26,Spices,Dried Chili (Chittagong) - Superior,Kilogram,200--220,Quintal,, 05/04/2014
27,Spices,Turmeric (Local) - Round (Superior),Kilogram,110--120,Quintal,, 05/04/2014
28,Spices,Turmeric (Local) - Long (Superior),Kilogram,110--120,Quintal,, 05/04/2014
29,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,80--90,Quintal,, 05/04/2014
30,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,80--90,Quintal,, 05/04/2014
31,Spices,Onion (local),Kilogram,22--24,Quintal,2000--2000, 05/04/2014
32,Spices,Garlic (local) - Big Size,Kilogram,65--70,Quintal,6000--6000, 05/04/2014
33,Spices,Green Chili (Local),Kilogram,50--60,Quintal,, 05/04/2014
34,Spices,Ginger (local) - New,Kilogram,140--150,Quintal,14000--14000, 05/04/2014
35,Spices,Cardamom - Big,10 gm,18--20,Kilogram,, 05/04/2014
36,Spices,Cardamom - Small,10 gm,14--16,Kilogram,, 05/04/2014
37,Leather,Buffalo Leather (Medium),1 piece,1400--1800,100 pieces,, 05/04/2014
38,Leather,Buffalo Leather (Heavy),1 piece,2000--2500,100 pieces,, 05/04/2014
39,Leather,Buffalo Calf Leather,1 piece,800--1000,100 pieces,, 05/04/2014
40,Leather,Ram Leather/Sheep Leather,1 piece,50--70,100 pieces,, 05/04/2014
41,Leather,Goat Leather,1 piece,100--200,100 pieces,, 05/04/2014
42,Milk,Cow Milk (liquid),Liter,50--60,100 Liters,, 05/04/2014
43,Milk,Ghee (local),Kilogram,700--800,Quintal,, 05/04/2014
44,Milk,Dano - Powdered Milk,2 Kg,265--265,12 Kg,, 05/04/2014
45,Milk,Redcow - Powdered Milk,2 Kg,265--265,12 Kg,, 05/04/2014
46,Milk,Condensed Milk - Goalini (1 Carton),1 piece,48--50,48 Pieces,, 05/04/2014
47,Milk,Condensed Milk - Danish (1 Carton),1 piece,48--50,48 Pieces,, 05/04/2014
48,Poultry,Local Hen - Medium (700-850 gm),Kilogram,290--300,Quintal,, 05/04/2014
49,Poultry,Farm-raised Hen,Kilogram,135--140,Quintal,, 05/04/2014
50,Poultry,Local Duck - Medium (700-850 gm),Kilogram,260--270,Quintal,, 05/04/2014
51,Meat,Beef,Kilogram,280--285,Quintal,, 05/04/2014
52,Meat,Mutton (male),Kilogram,450--500,Quintal,, 05/04/2014
53,Egg,Egg Hen-Local,4 Pieces,45--50,100 pieces,, 05/04/2014
54,Egg,Egg Farm-Red,4 Pieces,25--26,100 pieces,, 05/04/2014
55,Egg,Egg Farm-White,4 Pieces,25--25,100 pieces,, 05/04/2014
56,Egg,Egg Duck-Local,4 Pieces,38--40,100 pieces,, 05/04/2014
57,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,280--300,Quintal,, 05/04/2014
58,Fish,Pangash (small),Kilogram,100--110,Quintal,8500--8500, 05/04/2014
59,Fish,Pangash (big),Kilogram,,Quintal,10500--10500, 05/04/2014
60,Fish,Hilsha,Kilogram,500--800,Quintal,, 05/04/2014
61,Fish,Kai,Kilogram,600--700,Quintal,, 05/04/2014
62,Fish,Magur,Kilogram,500--800,Quintal,, 05/04/2014
63,Fish,Silver Carp,Kilogram,140--160,Quintal,, 05/04/2014
64,Fish,Telapia/Nilotica,Kilogram,120--200,Quintal,, 05/04/2014
65,Betel Nut/Betel Leaf,Dry Betel Nut-Superior Quality,Kilogram,400--400,Quintal,, 05/04/2014
66,Betel Nut/Betel Leaf,Dry Betel Nut Ordinary,Kilogram,350--350,Quintal,, 05/04/2014
67,Betel Nut/Betel Leaf,Betel Leaf (Big),Bira (80 leaves),140--160,Gadi (6400 leaves),, 05/04/2014
68,Betel Nut/Betel Leaf,Betel Leaf (Medium),Bira (80 leaves),90--100,Gadi (6400 leaves),, 05/04/2014
69,Betel Nut/Betel Leaf,Betel Leaf (Small),Bira (80 leaves),60--80,Gadi (6400 leaves),, 05/04/2014
70,Fruit,Green-Coconut,1 piece,25--30,100 pieces,, 05/04/2014
71,Fruit,Apple,Kilogram,110--120,Quintal,, 05/04/2014
72,Fruit,Coconut,1 piece,30--35,100 pieces,, 05/04/2014
73,Fruit,Alachi Lemon,1 piece,3--5,100 pieces,, 05/04/2014
74,Fruit,Ripe Papaya (big),Kilogram,50--80,1 Bag (50kg),, 05/04/2014
75,Fruit,Ripe Papaya (small),Kilogram,20--40,1 Bag (50kg),, 05/04/2014
