Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,1500--1500, 10/04/2016
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,1500--1500, 10/04/2016
3,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,1400--1400, 10/04/2016
4,Foodgrains,Boro-Fine,Kilogram,,Quintal,2360--2360, 10/04/2016
5,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,1565--1565, 10/04/2016
6,Foodgrains,Boro-Medium,Kilogram,,Quintal,1855--1855, 10/04/2016
7,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,1395--1395, 10/04/2016
8,Foodgrains,Boro-Local,Kilogram,,Quintal,1650--1650, 10/04/2016
9,Foodgrains,Aman-Super-Fine,Kilogram,34--44,Quintal,4000--4000, 10/04/2016
10,Foodgrains,Aman-Medium,Kilogram,31--33,Quintal,3250--3250, 10/04/2016
11,Foodgrains,Aman-Coarse,Kilogram,23--25,Quintal,2320--2320, 10/04/2016
12,Foodgrains,Aman-Pajam,Kilogram,43--45,Quintal,4275--4275, 10/04/2016
13,Foodgrains,Aus-Pajam,Kilogram,32--34,Quintal,, 10/04/2016
14,Foodgrains,Boro-HYV-Fine,Kilogram,41--45,Quintal,4250--4250, 10/04/2016
15,Foodgrains,O. M. S.,Kilogram,15--15,Quintal,1350--1350, 10/04/2016
16,Foodgrains,Boro-HYV-Medium,Kilogram,34--37,Quintal,3464--3464, 10/04/2016
17,Foodgrains,Aman-HYV-Coarse,Kilogram,25--27,Quintal,2331--2331, 10/04/2016
18,Foodgrains,Aman-HYV-Fine,Kilogram,43--46,Quintal,4300--4300, 10/04/2016
19,Foodgrains,O. M. S. Coarse,Kilogram,15--15,Quintal,, 10/04/2016
20,Foodgrains,Boro-HYV-Coarse,Kilogram,21--24,Quintal,2367--2367, 10/04/2016
21,Foodgrains,Aman-HYV-Medium,Kilogram,34--36,Quintal,3032--3032, 10/04/2016
22,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1840--1840, 10/04/2016
23,Foodgrains,Boro-Local,Kilogram,29--31,Quintal,3000--3000, 10/04/2016
24,Foodgrains,Local-White,Kilogram,19--21,Quintal,1850--1850, 10/04/2016
25,Foodgrains,Imported-White,Kilogram,,Quintal,1650--1650, 10/04/2016
26,Foodgrains,Ata (loose) - white,Kilogram,23--25,Quintal,2188--2188, 10/04/2016
27,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,3008--3008, 10/04/2016
28,Foodgrains,Ata (O. M. S.),Kilogram,18--18,Quintal,1600--1600, 10/04/2016
29,Foodgrains,Ata (loose) - red,Kilogram,23--24,Quintal,2183--2183, 10/04/2016
30,Foodgrains,Flour (loose),Kilogram,31--33,Quintal,2931--2931, 10/04/2016
31,Foodgrains,Flour-Suji,Kilogram,42--45,Quintal,4285--4285, 10/04/2016
32,Foodgrains,Flour (packet),Kilogram,39--41,Quintal,3786--3786, 10/04/2016
33,Foodgrains,Maize,Kilogram,19--20,Quintal,1800--1800, 10/04/2016
34,Foodgrains,Chinigura,Kilogram,80--85,Quintal,7960--7960, 10/04/2016
35,Foodgrains,Kalojira,Kilogram,78--85,Quintal,7820--7820, 10/04/2016
36,Foodgrains,Kataribhog,Kilogram,58--62,Quintal,6000--6000, 10/04/2016
37,Foodgrains,Pajam,Kilogram,60--65,Quintal,, 10/04/2016
38,Foodgrains,Muri,Kilogram,48--57,Quintal,5275--5275, 10/04/2016
39,Foodgrains,Chira,Kilogram,34--37,Quintal,3240--3240, 10/04/2016
40,Dal,Small Mung (Local) - Superior quality,Kilogram,95--101,Quintal,10300--10300, 10/04/2016
41,Dal,Small Mung (Local) - Ordinary,Kilogram,80--85,Quintal,7200--7200, 10/04/2016
42,Dal,Mash (whole),Kilogram,,Quintal,7400--7400, 10/04/2016
43,Dal,Mash (broken),Kilogram,95--105,Quintal,10125--10125, 10/04/2016
44,Dal,Masur (whole) local,Kilogram,133--139,Quintal,13221--13221, 10/04/2016
45,Dal,Masur (broken) local,Kilogram,112--122,Quintal,11044--11044, 10/04/2016
46,Dal,Masur (Imported) Superior quality,Kilogram,122--126,Quintal,11955--11955, 10/04/2016
47,Dal,Masur (Imported) ordinary,Kilogram,98--105,Quintal,9800--9800, 10/04/2016
48,Dal,Mung (local),Kilogram,97--115,Quintal,10025--10025, 10/04/2016
49,Dal,Mung (imported),Kilogram,76--83,Quintal,7467--7467, 10/04/2016
50,Dal,Gram (whole),Kilogram,76--78,Quintal,6967--6967, 10/04/2016
51,Dal,Gram (broken),Kilogram,82--84,Quintal,7740--7740, 10/04/2016
52,Dal,Motar (Peas)-Imported,Kilogram,46--49,Quintal,3967--3967, 10/04/2016
53,Dal,Motar (Peas)-local,Kilogram,,Quintal,9000--9000, 10/04/2016
54,Dal,Khesari,Kilogram,58--60,Quintal,5286--5286, 10/04/2016
55,Dal,Felon,Kilogram,45--48,Quintal,4300--4300, 10/04/2016
56,Oil Seed,Mustard,Kilogram,42--46,Quintal,4100--4100, 10/04/2016
57,Oil Seed,Til(Sesame),Kilogram,110--120,Quintal,11000--11000, 10/04/2016
58,Oil Seed,Ground Nut,Kilogram,77--80,Quintal,7333--7333, 10/04/2016
59,Oil Seed,Soybean,Kilogram,80--84,Quintal,7550--7550, 10/04/2016
60,Oil,Mustard Oil (Local) - Superior quality,Liter,126--134,100 Liters,12600--12600, 10/04/2016
61,Oil,Mustard Oil (Local) - Ordinary,Liter,114--119,100 Liters,10920--10920, 10/04/2016
62,Oil,Soybean Oil(loose),Liter,80--81,100 Liters,7778--7778, 10/04/2016
63,Oil,Ground Nut Oil,Liter,68--70,100 Liters,, 10/04/2016
64,Oil,Palm Oil,Liter,65--67,100 Liters,6340--6340, 10/04/2016
65,Oil,Vegetable Ghee,Liter,83--85,100 Liters,8135--8135, 10/04/2016
66,Oil,Coconut Oil (local),Liter,224--242,100 Liters,22667--22667, 10/04/2016
67,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,320--335,100 Liters,31500--31500, 10/04/2016
68,Oil Cake,Oil Cake - Mustard,Kilogram,32--33,Quintal,3117--3117, 10/04/2016
69,Oil Cake,Oil Cake - Til (Sesame),Kilogram,34--35,Quintal,3400--3400, 10/04/2016
70,Spices,Black Pepper(Golmorich),10 gm,12--13,Kilogram,1025--1025, 10/04/2016
71,Spices,Clove(Lobonga),10 gm,14--15,Kilogram,1300--1300, 10/04/2016
72,Spices,Cinnamon(Daruchini),10 gm,3--4,Kilogram,237--237, 10/04/2016
73,Spices,Zain,10 gm,3--4,Kilogram,210--210, 10/04/2016
74,Spices,Cumin (Seed),10 gm,4--5,Kilogram,340--340, 10/04/2016
75,Spices,Black Cumin (Seed)(Kalozira),10 gm,4--5,Kilogram,390--390, 10/04/2016
76,Spices,Fenugreek(Methi),10 gm,2--3,Kilogram,145--145, 10/04/2016
77,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,155--170,Quintal,13000--13000, 10/04/2016
78,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,150--160,Quintal,14875--14875, 10/04/2016
79,Spices,Dried Chili (Chittagong) - Superior,Kilogram,220--230,Quintal,20000--20000, 10/04/2016
80,Spices,Dried Chili (Battakandi) - Superior,Kilogram,200--220,Quintal,, 10/04/2016
81,Spices,Dried Chili (Local) - Superior,Kilogram,130--150,Quintal,14000--14000, 10/04/2016
82,Spices,Turmeric (Local) - Round (Superior),Kilogram,145--155,Quintal,15000--15000, 10/04/2016
83,Spices,Turmeric (Local) - Long (Superior),Kilogram,146--155,Quintal,14533--14533, 10/04/2016
84,Spices,Turmeric (Imported),Kilogram,135--140,Quintal,12300--12300, 10/04/2016
85,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,130--140,Quintal,14500--14500, 10/04/2016
86,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,134--143,Quintal,12880--12880, 10/04/2016
87,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,140--158,Quintal,13375--13375, 10/04/2016
88,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,153--167,Quintal,13500--13500, 10/04/2016
89,Spices,Dried Chili (Imported) - Ordinary,Kilogram,180--193,Quintal,17320--17320, 10/04/2016
90,Spices,Dried Chili (Local) - Ordinary,Kilogram,125--155,Quintal,11000--11000, 10/04/2016
