Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,47--51,Quintal,4510--4510, 01/03/2017
2,Foodgrains,Aman-Local-Medium,Kilogram,38--40,Quintal,3300--3300, 01/03/2017
3,Foodgrains,Aman-Local-Coarse,Kilogram,35--36,Quintal,3294--3294, 01/03/2017
4,Foodgrains,Aman-Pajam,Kilogram,46--49,Quintal,4660--4660, 01/03/2017
5,Foodgrains,Aman-HYV-Medium,Kilogram,39--41,Quintal,3798--3798, 01/03/2017
6,Foodgrains,Aman-HYV-Fine,Kilogram,45--48,Quintal,4114--4114, 01/03/2017
7,Foodgrains,Boro-Medium,Kilogram,,Quintal,2650--2650, 01/03/2017
8,Foodgrains,Boro Coarse,Kilogram,34--36,Quintal,3375--3375, 01/03/2017
9,Foodgrains,Aman-HYV-Coarse,Kilogram,35--37,Quintal,3361--3361, 01/03/2017
10,Foodgrains,Aman-Fine,Kilogram,36--37,Quintal,2250--2250, 01/03/2017
11,Foodgrains,Aman-Medium,Kilogram,36--38,Quintal,3957--3957, 01/03/2017
12,Foodgrains,Aman-Coarse,Kilogram,30--40,Quintal,2125--2125, 01/03/2017
13,Foodgrains,Boro-HYV-Fine,Kilogram,46--49,Quintal,4678--4678, 01/03/2017
14,Foodgrains,Boro-Pajam,Kilogram,44--48,Quintal,4600--4600, 01/03/2017
15,Foodgrains,Atap,Kilogram,34--35,Quintal,3350--3350, 01/03/2017
16,Foodgrains,Boro-HYV-Medium,Kilogram,42--45,Quintal,4138--4138, 01/03/2017
17,Foodgrains,Boro-HYV-Coarse,Kilogram,22--24,Quintal,, 01/03/2017
18,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2242--2242, 01/03/2017
19,Foodgrains,Local-White,Kilogram,21--22,Quintal,2000--2000, 01/03/2017
20,Foodgrains,Imported-White,Kilogram,24--25,Quintal,2025--2025, 01/03/2017
21,Foodgrains,Ata (loose) - white,Kilogram,23--24,Quintal,2138--2138, 01/03/2017
22,Foodgrains,Ata (packet),Kilogram,29--31,Quintal,2830--2830, 01/03/2017
23,Foodgrains,Ata (O. M. S.),Kilogram,17--17,Quintal,, 01/03/2017
24,Foodgrains,Ata (loose) - red,Kilogram,22--22,Quintal,2090--2090, 01/03/2017
25,Foodgrains,Flour (loose),Kilogram,32--34,Quintal,3118--3118, 01/03/2017
26,Foodgrains,Flour-Suji,Kilogram,45--48,Quintal,4157--4157, 01/03/2017
27,Foodgrains,Flour (packet),Kilogram,39--40,Quintal,3715--3715, 01/03/2017
28,Foodgrains,Maize,Kilogram,19--20,Quintal,1775--1775, 01/03/2017
29,Foodgrains,Chinigura,Kilogram,83--90,Quintal,8292--8292, 01/03/2017
30,Foodgrains,Kalojira,Kilogram,78--87,Quintal,7033--7033, 01/03/2017
31,Foodgrains,Kataribhog,Kilogram,57--59,Quintal,5500--5500, 01/03/2017
32,Foodgrains,Pajam,Kilogram,44--45,Quintal,4000--4000, 01/03/2017
33,Foodgrains,Muri,Kilogram,57--67,Quintal,5721--5721, 01/03/2017
34,Foodgrains,Chira,Kilogram,39--41,Quintal,3769--3769, 01/03/2017
35,Dal,Mash (whole),Kilogram,100--102,Quintal,9100--9100, 01/03/2017
36,Dal,Mash (broken),Kilogram,104--112,Quintal,9733--9733, 01/03/2017
37,Dal,Masur (whole) local,Kilogram,123--127,Quintal,11954--11954, 01/03/2017
38,Dal,Masur (broken) local,Kilogram,99--105,Quintal,9755--9755, 01/03/2017
39,Dal,Masur (Imported) Superior quality,Kilogram,114--118,Quintal,10845--10845, 01/03/2017
40,Dal,Masur (Imported) ordinary,Kilogram,86--94,Quintal,8318--8318, 01/03/2017
41,Dal,Mung (local),Kilogram,110--120,Quintal,, 01/03/2017
42,Dal,Mung (imported),Kilogram,72--80,Quintal,, 01/03/2017
43,Dal,Gram (whole),Kilogram,28--29,Quintal,2605--2605, 01/03/2017
44,Dal,Gram (broken),Kilogram,89--94,Quintal,8708--8708, 01/03/2017
45,Dal,Khesari,Kilogram,70--72,Quintal,, 01/03/2017
46,Dal,Felon,Kilogram,50--52,Quintal,, 01/03/2017
47,Oil Seed,Mustard,Kilogram,,Quintal,4400--4400, 01/03/2017
48,Oil Seed,Ground Nut,Kilogram,77--78,Quintal,7000--7000, 01/03/2017
49,Oil,Mustard Oil (Local) - Superior quality,Liter,36--38,100 Liters,3150--3150, 01/03/2017
50,Oil,Mustard Oil (Local) - Ordinary,Liter,120--124,100 Liters,11833--11833, 01/03/2017
51,Oil,Mustard Oil (Imported),Liter,,100 Liters,22000--22000, 01/03/2017
52,Oil,Soybean Oil(loose),Liter,86--87,100 Liters,8326--8326, 01/03/2017
53,Oil,Sesame Oil(Till),Liter,29--30,100 Liters,2700--2700, 01/03/2017
54,Oil,Sunflower,Liter,78--80,100 Liters,, 01/03/2017
55,Oil,Palm Oil,Liter,73--75,100 Liters,7017--7017, 01/03/2017
56,Oil,Vegetable Ghee,Liter,95--101,100 Liters,8983--8983, 01/03/2017
57,Oil,Coconut Oil (local),Liter,200--240,100 Liters,, 01/03/2017
58,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,210--220,100 Liters,19000--19000, 01/03/2017
59,Oil,Coconut Oil (Imported) - Ordinary,Liter,210--225,100 Liters,19000--19000, 01/03/2017
60,Oil Cake,Oil Cake - Mustard,Kilogram,127--133,Quintal,11575--11575, 01/03/2017
61,Spices,Black Pepper(Golmorich),10 gm,25--27,Kilogram,1044--1044, 01/03/2017
62,Spices,Clove(Lobonga),10 gm,23--25,Kilogram,1180--1180, 01/03/2017
63,Spices,Cinnamon(Daruchini),10 gm,7--8,Kilogram,275--275, 01/03/2017
64,Spices,Zain,10 gm,2--3,Kilogram,280--280, 01/03/2017
65,Spices,Fennel/Aniseed,10 gm,2--2,Kilogram,135--135, 01/03/2017
66,Spices,Black Cumin (Seed)(Kalozira),10 gm,3--3,Kilogram,177--177, 01/03/2017
67,Spices,Fenugreek(Methi),10 gm,2--2,Kilogram,105--105, 01/03/2017
68,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,170--181,Quintal,16525--16525, 01/03/2017
69,Spices,Dried Chili (Battakandi) - Superior,Kilogram,150--155,Quintal,15100--15100, 01/03/2017
70,Spices,Turmeric (Local) - Round (Superior),Kilogram,150--160,Quintal,, 01/03/2017
71,Spices,Turmeric (Local) - Long (Superior),Kilogram,148--158,Quintal,14978--14978, 01/03/2017
72,Spices,Turmeric (Imported),Kilogram,128--130,Quintal,12033--12033, 01/03/2017
73,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,160--165,Quintal,14500--14500, 01/03/2017
74,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,138--144,Quintal,14125--14125, 01/03/2017
75,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,171--184,Quintal,15500--15500, 01/03/2017
76,Spices,Dried Chili (Chittagong) - Ordinary,Kilogram,200--210,Quintal,18800--18800, 01/03/2017
77,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,200--220,Quintal,, 01/03/2017
78,Spices,Dried Chili (Imported) - Ordinary,Kilogram,240--250,Quintal,, 01/03/2017
79,Spices,Dried Chili (Local) - Ordinary,Kilogram,180--200,Quintal,, 01/03/2017
80,Spices,Coriander Seed (Old),Kilogram,80--88,Quintal,6767--6767, 01/03/2017
81,Spices,Onion (local),Kilogram,20--22,Quintal,1830--1830, 01/03/2017
82,Spices,Onion-imported,Kilogram,18--20,Quintal,1633--1633, 01/03/2017
83,Spices,Garlic (local) - Big Size,Kilogram,140--160,Quintal,, 01/03/2017
84,Spices,Garlic - One Piece,Kilogram,98--115,Quintal,11779--11779, 01/03/2017
85,Spices,Garlic (Imported),Kilogram,183--208,Quintal,18869--18869, 01/03/2017
86,Spices,Green Chili (Local),Kilogram,40--48,Quintal,, 01/03/2017
87,Spices,Ginger (local) - Old,Kilogram,70--74,Quintal,6600--6600, 01/03/2017
88,Spices,Ginger (local) - New,Kilogram,71--80,Quintal,6394--6394, 01/03/2017
89,Spices,Ginger (Imported),Kilogram,71--79,Quintal,6465--6465, 01/03/2017
90,Spices,Cardamom - Big,10 gm,29--31,Kilogram,1320--1320, 01/03/2017
91,Spices,Cardamom - Small,10 gm,14--15,Kilogram,1290--1290, 01/03/2017
92,Fibre,Shimul (Kapok),Kilogram,720--800,Quintal,60000--60000, 01/03/2017
93,Fibre,Cotton (Comilla),Kilogram,150--180,Quintal,13000--13000, 01/03/2017
94,Fibre,White Cotton (C-Bottom),Kilogram,,Quintal,4500--4500, 01/03/2017
95,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,1050--1350,100 pieces,136667--136667, 01/03/2017
96,Leather,Calf Leather - Salt Mixed,1 piece,500--700,100 pieces,70000--70000, 01/03/2017
97,Leather,Cow Leather (Light) - Salt Mixed,1 piece,700--800,100 pieces,, 01/03/2017
98,Leather,Buffalo Leather (Heavy),1 piece,800--900,100 pieces,, 01/03/2017
99,Leather,Ram Leather/Sheep Leather,1 piece,30--140,100 pieces,7750--7750, 01/03/2017
100,Leather,Goat Leather,1 piece,62--133,100 pieces,12000--12000, 01/03/2017
101,Milk,Milk Powder (bag),Kilogram,500--550,Quintal,, 01/03/2017
102,Milk,Milkvita (liquid),Liter,63--68,100 Liters,, 01/03/2017
103,Milk,Ghee (local),Kilogram,900--1000,Quintal,, 01/03/2017
104,Milk,Dano - Powdered Milk,2 Kg,1187--1200,12 Kg,6500--6500, 01/03/2017
105,Milk,Redcow - Powdered Milk,2 Kg,1220--1230,12 Kg,8200--8200, 01/03/2017
106,Milk,Condensed Milk - Goalini (1 Carton),1 piece,49--51,48 Pieces,2350--2350, 01/03/2017
107,Milk,Condensed Milk - Danish (1 Carton),1 piece,50--51,48 Pieces,2350--2350, 01/03/2017
108,Poultry,Local Hen - Big (above 900 gm),Kilogram,440--451,Quintal,29591--29591, 01/03/2017
109,Poultry,Local Hen - Medium (700-850 gm),Kilogram,507--421,Quintal,29689--29689, 01/03/2017
110,Poultry,Local Hen - Small (500-650 gm),Kilogram,376--638,Quintal,30250--30250, 01/03/2017
111,Poultry,Farm-raised Hen,Kilogram,213--282,Quintal,32500--32500, 01/03/2017
112,Poultry,Local Duck - Big (above 900 gm),Kilogram,280--300,Quintal,, 01/03/2017
113,Poultry,Local Duck - Medium (700-850 gm),Kilogram,280--300,Quintal,, 01/03/2017
114,Poultry,Local Duck - Small (500-600 gm),Kilogram,280--300,Quintal,, 01/03/2017
115,Meat,Beef,Kilogram,441--457,Quintal,40625--40625, 01/03/2017
116,Meat,Buffalo Meat,Kilogram,393--413,Quintal,38500--38500, 01/03/2017
117,Meat,Lamb (Sheep Meat),Kilogram,400--450,Quintal,, 01/03/2017
118,Meat,Mutton (male),Kilogram,613--641,Quintal,63667--63667, 01/03/2017
119,Meat,Mutton (female),Kilogram,539--574,Quintal,55000--55000, 01/03/2017
120,Meat,Local,Kilogram,58--60,Quintal,5341--5341, 01/03/2017
121,Meat,Broiler Farm,Kilogram,136--142,Quintal,13028--13028, 01/03/2017
122,Egg,Egg Hen-Local,4 Pieces,42--45,100 pieces,1003--1003, 01/03/2017
123,Egg,Egg Farm-Red,4 Pieces,29--31,100 pieces,691--691, 01/03/2017
124,Egg,Egg Farm-White,4 Pieces,30--31,100 pieces,713--713, 01/03/2017
125,Egg,Egg Duck-Local,4 Pieces,39--41,100 pieces,987--987, 01/03/2017
126,Fish,Dried Laitta,Kilogram,345--370,Quintal,21750--21750, 01/03/2017
127,Fish,Dried Puti,Kilogram,250--350,Quintal,28000--28000, 01/03/2017
128,Fish,Dried Shrimp,Kilogram,280--300,Quintal,28000--28000, 01/03/2017
129,Fish,Dried Kachki,Kilogram,200--250,Quintal,24000--24000, 01/03/2017
130,Fish,Salted Hilsha,Kilogram,300--350,Quintal,30000--30000, 01/03/2017
131,Fish,Ruhi (Local) - medium (2.50-4.50 kg),Kilogram,366--345,Quintal,28420--28420, 01/03/2017
132,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,238--300,Quintal,24450--24450, 01/03/2017
133,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,373--312,Quintal,25250--25250, 01/03/2017
134,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,216--369,Quintal,20500--20500, 01/03/2017
135,Fish,Katla-Big (above 5 Kg),Kilogram,8--8,Quintal,357--357, 01/03/2017
136,Fish,Katla-Medium (2.50-4.50 kg),Kilogram,346--348,Quintal,28773--28773, 01/03/2017
137,Fish,Katla-Small (1.50-2.00 kg),Kilogram,228--258,Quintal,22711--22711, 01/03/2017
138,Fish,Katla (Local),Kilogram,290--325,Quintal,, 01/03/2017
139,Fish,Mregal-big,Kilogram,202--224,Quintal,17750--17750, 01/03/2017
140,Fish,Mregal-small,Kilogram,144--168,Quintal,13550--13550, 01/03/2017
141,Fish,Ahire-big,Kilogram,550--650,Quintal,45000--45000, 01/03/2017
142,Fish,Ahire-small,Kilogram,400--425,Quintal,37500--37500, 01/03/2017
143,Fish,Boal-big,Kilogram,567--667,Quintal,55000--55000, 01/03/2017
144,Fish,Boal-small,Kilogram,333--433,Quintal,38333--38333, 01/03/2017
145,Fish,Pangash (small),Kilogram,104--116,Quintal,10029--10029, 01/03/2017
146,Fish,Pangash (big),Kilogram,123--132,Quintal,11417--11417, 01/03/2017
147,Fish,Hilsha,Kilogram,579--950,Quintal,83727--83727, 01/03/2017
148,Fish,Shrimp Bagda,Kilogram,800--850,Quintal,77500--77500, 01/03/2017
149,Fish,Shrimp-small,Kilogram,449--376,Quintal,33750--33750, 01/03/2017
150,Fish,Kai,Kilogram,210--224,Quintal,21250--21250, 01/03/2017
151,Fish,Magur,Kilogram,600--683,Quintal,60000--60000, 01/03/2017
152,Fish,Singhi,Kilogram,475--625,Quintal,56667--56667, 01/03/2017
153,Fish,Silver Carp,Kilogram,115--143,Quintal,12386--12386, 01/03/2017
154,Fish,Grass carp,Kilogram,130--150,Quintal,13500--13500, 01/03/2017
155,Fish,Telapia/Nilotica,Kilogram,115--141,Quintal,12411--12411, 01/03/2017
156,Fish,Rupchanda,Kilogram,750--800,Quintal,75500--75500, 01/03/2017
157,Fish,Koral,Kilogram,400--500,Quintal,44000--44000, 01/03/2017
158,Betel Nut/Betel Leaf,Dry Betel Nut-Superior Quality,Kilogram,240--250,Quintal,22333--22333, 01/03/2017
