Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2100--2100, 29/04/2014
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2200--2200, 29/04/2014
3,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,2000--2000, 29/04/2014
4,Foodgrains,Aman-Pajam,Kilogram,,Quintal,2600--2600, 29/04/2014
5,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,2000--2000, 29/04/2014
6,Foodgrains,Aus-HYV-Medium,Kilogram,,Quintal,2450--2450, 29/04/2014
7,Foodgrains,Aman-HYV-Medium,Kilogram,21--21,Quintal,2100--2100, 29/04/2014
8,Foodgrains,Aman-HYV-Fine,Kilogram,20--21,Quintal,2275--2275, 29/04/2014
9,Foodgrains,Boro-Medium,Kilogram,,Quintal,2600--2600, 29/04/2014
10,Foodgrains,Boro Coarse,Kilogram,,Quintal,2131--2131, 29/04/2014
11,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2075--2075, 29/04/2014
12,Foodgrains,Boro-Local,Kilogram,19--20,Quintal,, 29/04/2014
13,Foodgrains,Aman-Fine,Kilogram,45--49,Quintal,4510--4510, 29/04/2014
14,Foodgrains,Aman-Medium,Kilogram,40--43,Quintal,3856--3856, 29/04/2014
15,Foodgrains,Aman-Coarse,Kilogram,33--34,Quintal,3218--3218, 29/04/2014
16,Foodgrains,Aman-Pajam,Kilogram,44--48,Quintal,4434--4434, 29/04/2014
17,Foodgrains,Aus-HYV-Fine,Kilogram,,Quintal,4050--4050, 29/04/2014
18,Foodgrains,Boro-HYV-Fine,Kilogram,45--49,Quintal,4695--4695, 29/04/2014
19,Foodgrains,Atap,Kilogram,32--34,Quintal,3168--3168, 29/04/2014
20,Foodgrains,O. M. S.,Kilogram,24--24,Quintal,, 29/04/2014
