Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,47--52,Quintal,4544--4544, 15/03/2017
2,Foodgrains,Aman-Local-Medium,Kilogram,38--40,Quintal,3350--3350, 15/03/2017
3,Foodgrains,Aman-Local-Coarse,Kilogram,35--36,Quintal,3333--3333, 15/03/2017
4,Foodgrains,Aman-Pajam,Kilogram,46--49,Quintal,4700--4700, 15/03/2017
5,Foodgrains,Aman-HYV-Medium,Kilogram,38--40,Quintal,3744--3744, 15/03/2017
6,Foodgrains,Aman-HYV-Fine,Kilogram,43--45,Quintal,3625--3625, 15/03/2017
7,Foodgrains,Boro Coarse,Kilogram,35--36,Quintal,3542--3542, 15/03/2017
8,Foodgrains,Aman-HYV-Coarse,Kilogram,36--38,Quintal,3448--3448, 15/03/2017
9,Foodgrains,Aman-Super-Fine,Kilogram,50--52,Quintal,4840--4840, 15/03/2017
10,Foodgrains,Aman-Fine,Kilogram,24--24,Quintal,2300--2300, 15/03/2017
11,Foodgrains,Aman-Medium,Kilogram,35--37,Quintal,3840--3840, 15/03/2017
12,Foodgrains,Aman-Coarse,Kilogram,,Quintal,2175--2175, 15/03/2017
13,Foodgrains,Boro-HYV-Fine,Kilogram,47--50,Quintal,4715--4715, 15/03/2017
14,Foodgrains,Boro-Pajam,Kilogram,44--48,Quintal,4600--4600, 15/03/2017
15,Foodgrains,Atap,Kilogram,35--36,Quintal,3400--3400, 15/03/2017
16,Foodgrains,Boro-HYV-Medium,Kilogram,42--44,Quintal,4150--4150, 15/03/2017
17,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2350--2350, 15/03/2017
18,Foodgrains,Local-White,Kilogram,21--22,Quintal,, 15/03/2017
19,Foodgrains,Imported-White,Kilogram,23--24,Quintal,2000--2000, 15/03/2017
20,Foodgrains,Ata (loose) - white,Kilogram,23--24,Quintal,2118--2118, 15/03/2017
21,Foodgrains,Ata (packet),Kilogram,29--31,Quintal,2808--2808, 15/03/2017
22,Foodgrains,Ata (O. M. S.),Kilogram,17--17,Quintal,, 15/03/2017
23,Foodgrains,Ata (loose) - red,Kilogram,22--22,Quintal,2008--2008, 15/03/2017
24,Foodgrains,Flour (loose),Kilogram,32--34,Quintal,3131--3131, 15/03/2017
25,Foodgrains,Flour-Suji,Kilogram,42--46,Quintal,4350--4350, 15/03/2017
26,Foodgrains,Flour (packet),Kilogram,38--40,Quintal,3709--3709, 15/03/2017
27,Foodgrains,Maize,Kilogram,19--20,Quintal,1783--1783, 15/03/2017
28,Foodgrains,Chinigura,Kilogram,78--86,Quintal,7757--7757, 15/03/2017
29,Foodgrains,Kalojira,Kilogram,75--90,Quintal,8000--8000, 15/03/2017
30,Foodgrains,Kataribhog,Kilogram,58--63,Quintal,5650--5650, 15/03/2017
31,Foodgrains,Pajam,Kilogram,44--45,Quintal,4100--4100, 15/03/2017
32,Foodgrains,Muri,Kilogram,56--66,Quintal,5713--5713, 15/03/2017
33,Foodgrains,Chira,Kilogram,38--40,Quintal,3750--3750, 15/03/2017
34,Dal,Mash (whole),Kilogram,95--98,Quintal,9433--9433, 15/03/2017
35,Dal,Mash (broken),Kilogram,112--124,Quintal,11000--11000, 15/03/2017
36,Dal,Masur (whole) local,Kilogram,119--124,Quintal,11571--11571, 15/03/2017
37,Dal,Masur (broken) local,Kilogram,88--95,Quintal,8588--8588, 15/03/2017
38,Dal,Masur (Imported) Superior quality,Kilogram,111--115,Quintal,10517--10517, 15/03/2017
39,Dal,Masur (Imported) ordinary,Kilogram,85--92,Quintal,8167--8167, 15/03/2017
40,Dal,Gram (whole),Kilogram,28--28,Quintal,2420--2420, 15/03/2017
41,Dal,Gram (broken),Kilogram,89--93,Quintal,8543--8543, 15/03/2017
42,Oil Seed,Mustard,Kilogram,,Quintal,4400--4400, 15/03/2017
43,Oil Seed,Ground Nut,Kilogram,77--79,Quintal,7000--7000, 15/03/2017
44,Oil,Mustard Oil (Local) - Superior quality,Liter,34--35,100 Liters,3108--3108, 15/03/2017
45,Oil,Mustard Oil (Local) - Ordinary,Liter,118--122,100 Liters,11875--11875, 15/03/2017
46,Oil,Mustard Oil (Imported),Liter,,100 Liters,22000--22000, 15/03/2017
47,Oil,Soybean Oil(loose),Liter,83--85,100 Liters,8061--8061, 15/03/2017
48,Oil,Sesame Oil(Till),Liter,29--30,100 Liters,2700--2700, 15/03/2017
49,Oil,Palm Oil,Liter,71--73,100 Liters,6774--6774, 15/03/2017
50,Oil,Vegetable Ghee,Liter,95--101,100 Liters,8867--8867, 15/03/2017
51,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,210--220,100 Liters,19000--19000, 15/03/2017
52,Oil,Coconut Oil (Imported) - Ordinary,Liter,160--170,100 Liters,19000--19000, 15/03/2017
53,Oil Cake,Oil Cake - Mustard,Kilogram,128--134,Quintal,11020--11020, 15/03/2017
54,Spices,Black Pepper(Golmorich),10 gm,27--29,Kilogram,980--980, 15/03/2017
55,Spices,Clove(Lobonga),10 gm,27--29,Kilogram,1150--1150, 15/03/2017
56,Spices,Cinnamon(Daruchini),10 gm,7--8,Kilogram,271--271, 15/03/2017
57,Spices,Zain,10 gm,2--3,Kilogram,200--200, 15/03/2017
58,Spices,Fennel/Aniseed,10 gm,2--2,Kilogram,135--135, 15/03/2017
59,Spices,Black Cumin (Seed)(Kalozira),10 gm,1--2,Kilogram,177--177, 15/03/2017
60,Spices,Fenugreek(Methi),10 gm,2--2,Kilogram,105--105, 15/03/2017
61,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,166--178,Quintal,15900--15900, 15/03/2017
62,Spices,Dried Chili (Battakandi) - Superior,Kilogram,150--155,Quintal,14667--14667, 15/03/2017
63,Spices,Turmeric (Local) - Long (Superior),Kilogram,148--158,Quintal,14625--14625, 15/03/2017
64,Spices,Turmeric (Imported),Kilogram,135--135,Quintal,11700--11700, 15/03/2017
65,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,133--142,Quintal,13300--13300, 15/03/2017
66,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,170--185,Quintal,13000--13000, 15/03/2017
67,Spices,Dried Chili (Chittagong) - Ordinary,Kilogram,180--190,Quintal,18100--18100, 15/03/2017
68,Spices,Dried Chili (Battakandi) - Ordinary,Kilogram,200--220,Quintal,, 15/03/2017
69,Spices,Coriander Seed (Old),Kilogram,72--80,Quintal,6833--6833, 15/03/2017
70,Spices,Onion (local),Kilogram,20--23,Quintal,1900--1900, 15/03/2017
71,Spices,Onion-imported,Kilogram,17--19,Quintal,1542--1542, 15/03/2017
72,Spices,Garlic - One Piece,Kilogram,70--84,Quintal,10824--10824, 15/03/2017
73,Spices,Garlic (Imported),Kilogram,192--204,Quintal,19117--19117, 15/03/2017
74,Spices,Ginger (local) - Old,Kilogram,66--75,Quintal,5167--5167, 15/03/2017
75,Spices,Ginger (local) - New,Kilogram,68--78,Quintal,6400--6400, 15/03/2017
76,Spices,Ginger (Imported),Kilogram,67--75,Quintal,6145--6145, 15/03/2017
