Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Fine,Kilogram,,Quintal,2360--2360, 23/03/2016
2,Foodgrains,Aman-HYV-Medium,Kilogram,34--35,Quintal,1480--1480, 23/03/2016
3,Foodgrains,Boro-Medium,Kilogram,,Quintal,2010--2010, 23/03/2016
4,Foodgrains,Aman-HYV-Coarse,Kilogram,25--26,Quintal,1395--1395, 23/03/2016
5,Foodgrains,Aman-Medium,Kilogram,30--34,Quintal,2950--2950, 23/03/2016
6,Foodgrains,Aman-Coarse,Kilogram,25--26,Quintal,2400--2400, 23/03/2016
7,Foodgrains,Aman-Pajam,Kilogram,48--50,Quintal,4800--4800, 23/03/2016
8,Foodgrains,Boro-HYV-Fine,Kilogram,40--44,Quintal,4257--4257, 23/03/2016
9,Foodgrains,O. M. S.,Kilogram,15--15,Quintal,1350--1350, 23/03/2016
10,Foodgrains,Boro-HYV-Medium,Kilogram,34--36,Quintal,3475--3475, 23/03/2016
11,Foodgrains,Aman-HYV-Coarse,Kilogram,24--26,Quintal,2361--2361, 23/03/2016
12,Foodgrains,Aman-HYV-Fine,Kilogram,44--46,Quintal,4183--4183, 23/03/2016
13,Foodgrains,O. M. S. Coarse,Kilogram,15--15,Quintal,, 23/03/2016
14,Foodgrains,Boro-HYV-Coarse,Kilogram,23--26,Quintal,2413--2413, 23/03/2016
15,Foodgrains,Aman-HYV-Medium,Kilogram,31--33,Quintal,2902--2902, 23/03/2016
16,Foodgrains,Aus-HYV-Coarse,Kilogram,,Quintal,1900--1900, 23/03/2016
17,Foodgrains,Boro-Local,Kilogram,26--30,Quintal,, 23/03/2016
18,Foodgrains,Local-White,Kilogram,18--20,Quintal,1600--1600, 23/03/2016
19,Foodgrains,Imported-White,Kilogram,18--20,Quintal,1650--1650, 23/03/2016
20,Foodgrains,Ata (loose) - white,Kilogram,24--25,Quintal,2255--2255, 23/03/2016
21,Foodgrains,Ata (packet),Kilogram,31--33,Quintal,2994--2994, 23/03/2016
22,Foodgrains,Ata (O. M. S.),Kilogram,18--18,Quintal,1600--1600, 23/03/2016
23,Foodgrains,Ata (loose) - red,Kilogram,23--24,Quintal,2225--2225, 23/03/2016
24,Foodgrains,Flour (loose),Kilogram,31--34,Quintal,2922--2922, 23/03/2016
25,Foodgrains,Flour-Suji,Kilogram,44--46,Quintal,4550--4550, 23/03/2016
26,Foodgrains,Flour (packet),Kilogram,40--42,Quintal,3700--3700, 23/03/2016
27,Foodgrains,Maize,Kilogram,19--20,Quintal,1800--1800, 23/03/2016
28,Foodgrains,Chinigura,Kilogram,82--89,Quintal,8150--8150, 23/03/2016
29,Foodgrains,Kalojira,Kilogram,80--90,Quintal,8450--8450, 23/03/2016
30,Foodgrains,Kataribhog,Kilogram,55--60,Quintal,5000--5000, 23/03/2016
31,Foodgrains,Muri,Kilogram,48--52,Quintal,5900--5900, 23/03/2016
32,Foodgrains,Chira,Kilogram,35--37,Quintal,3200--3200, 23/03/2016
33,Dal,Small Mung (Local) - Superior quality,Kilogram,101--106,Quintal,9933--9933, 23/03/2016
34,Dal,Small Mung (Local) - Ordinary,Kilogram,78--83,Quintal,6950--6950, 23/03/2016
35,Dal,Mash (broken),Kilogram,100--113,Quintal,10250--10250, 23/03/2016
36,Dal,Masur (whole) local,Kilogram,128--134,Quintal,13100--13100, 23/03/2016
37,Dal,Masur (broken) local,Kilogram,112--118,Quintal,10588--10588, 23/03/2016
38,Dal,Masur (Imported) Superior quality,Kilogram,119--122,Quintal,11867--11867, 23/03/2016
39,Dal,Masur (Imported) ordinary,Kilogram,97--103,Quintal,9800--9800, 23/03/2016
40,Dal,Mung (local),Kilogram,120--125,Quintal,8800--8800, 23/03/2016
41,Dal,Mung (imported),Kilogram,88--98,Quintal,9000--9000, 23/03/2016
42,Dal,Gram (broken),Kilogram,79--83,Quintal,7633--7633, 23/03/2016
43,Dal,Motar (Peas)-Imported,Kilogram,50--52,Quintal,3900--3900, 23/03/2016
44,Dal,Motar (Peas)-local,Kilogram,70--75,Quintal,9000--9000, 23/03/2016
45,Dal,Khesari,Kilogram,54--56,Quintal,5200--5200, 23/03/2016
46,Oil Seed,Mustard,Kilogram,45--50,Quintal,4500--4500, 23/03/2016
47,Oil Seed,Til(Sesame),Kilogram,110--120,Quintal,11000--11000, 23/03/2016
48,Oil Seed,Ground Nut,Kilogram,78--80,Quintal,7200--7200, 23/03/2016
49,Oil Seed,Soybean,Kilogram,,Quintal,7600--7600, 23/03/2016
50,Oil,Mustard Oil (Local) - Superior quality,Liter,123--130,100 Liters,13625--13625, 23/03/2016
51,Oil,Mustard Oil (Local) - Ordinary,Liter,115--123,100 Liters,10667--10667, 23/03/2016
52,Oil,Soybean Oil(loose),Liter,79--81,100 Liters,7761--7761, 23/03/2016
53,Oil,Palm Oil,Liter,62--64,100 Liters,6238--6238, 23/03/2016
54,Oil,Vegetable Ghee,Liter,80--82,100 Liters,8070--8070, 23/03/2016
55,Oil,Coconut Oil (local),Liter,208--218,100 Liters,18000--18000, 23/03/2016
56,Oil,Coconut  Oil (Imported) - Superior Quality,Liter,240--250,100 Liters,23000--23000, 23/03/2016
57,Oil Cake,Oil Cake - Mustard,Kilogram,32--33,Quintal,3100--3100, 23/03/2016
58,Spices,Black Pepper(Golmorich),10 gm,11--12,Kilogram,1025--1025, 23/03/2016
59,Spices,Clove(Lobonga),10 gm,14--15,Kilogram,1300--1300, 23/03/2016
60,Spices,Cinnamon(Daruchini),10 gm,4--5,Kilogram,237--237, 23/03/2016
61,Spices,Zain,10 gm,3--4,Kilogram,210--210, 23/03/2016
62,Spices,Cumin (Seed),10 gm,4--5,Kilogram,340--340, 23/03/2016
63,Spices,Black Cumin (Seed)(Kalozira),10 gm,5--5,Kilogram,390--390, 23/03/2016
64,Spices,Fenugreek(Methi),10 gm,3--4,Kilogram,145--145, 23/03/2016
65,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,170--185,Quintal,15000--15000, 23/03/2016
66,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Superior,Kilogram,140--150,Quintal,15000--15000, 23/03/2016
67,Spices,Dried Chili (Chittagong) - Superior,Kilogram,220--230,Quintal,20000--20000, 23/03/2016
68,Spices,Turmeric (Local) - Round (Superior),Kilogram,170--180,Quintal,15000--15000, 23/03/2016
69,Spices,Turmeric (Local) - Long (Superior),Kilogram,151--160,Quintal,14500--14500, 23/03/2016
70,Spices,Turmeric (Imported),Kilogram,135--140,Quintal,12300--12300, 23/03/2016
71,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,150--160,Quintal,14500--14500, 23/03/2016
72,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,132--140,Quintal,13000--13000, 23/03/2016
73,Spices,Dried Chili (Bogra/Rangpur) - Ordinary,Kilogram,163--170,Quintal,15000--15000, 23/03/2016
74,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,130--140,Quintal,13000--13000, 23/03/2016
75,Spices,Dried Chili (Imported) - Ordinary,Kilogram,193--207,Quintal,17300--17300, 23/03/2016
76,Spices,Dried Chili (Local) - Ordinary,Kilogram,130--140,Quintal,12000--12000, 23/03/2016
77,Spices,Khoayr (Catechu) - Superior Quality,10 gm,4--5,Kilogram,350--350, 23/03/2016
78,Spices,Coriander Seed (Old),Kilogram,120--130,Quintal,11000--11000, 23/03/2016
79,Spices,Onion (local),Kilogram,25--27,Quintal,2257--2257, 23/03/2016
80,Spices,Onion-imported,Kilogram,19--21,Quintal,1843--1843, 23/03/2016
81,Spices,Onion (New),Kilogram,19--27,Quintal,2050--2050, 23/03/2016
82,Spices,Garlic (local) - Big Size,Kilogram,64--75,Quintal,6567--6567, 23/03/2016
83,Spices,Garlic - One Piece,Kilogram,60--70,Quintal,3200--3200, 23/03/2016
84,Spices,Garlic (Imported),Kilogram,188--195,Quintal,17800--17800, 23/03/2016
85,Spices,Green Chili (Local),Kilogram,34--42,Quintal,3160--3160, 23/03/2016
86,Spices,Ginger (local) - Old,Kilogram,65--70,Quintal,6567--6567, 23/03/2016
87,Spices,Ginger (local) - New,Kilogram,75--83,Quintal,6333--6333, 23/03/2016
88,Spices,Ginger (Imported),Kilogram,70--81,Quintal,6225--6225, 23/03/2016
89,Spices,Cardamom - Big,10 gm,22--24,Kilogram,2167--2167, 23/03/2016
90,Spices,Cardamom - Small,10 gm,14--16,Kilogram,5200--5200, 23/03/2016
91,Leather,Calf Leather (Medium) - Salt Mixed,1 piece,1000--1200,100 pieces,120000--120000, 23/03/2016
92,Leather,Cow Leather (Heavy) - Salt Mixed,1 piece,1400--1600,100 pieces,160000--160000, 23/03/2016
93,Leather,Cow Leather (Light) - Salt Mixed,1 piece,400--500,100 pieces,50000--50000, 23/03/2016
94,Leather,Ram Leather/Sheep Leather,1 piece,40--50,100 pieces,, 23/03/2016
95,Leather,Goat Leather,1 piece,60--100,100 pieces,10000--10000, 23/03/2016
96,Milk,Cow Milk (liquid),Liter,55--65,100 Liters,, 23/03/2016
97,Milk,Ghee (local),Kilogram,700--800,Quintal,, 23/03/2016
98,Milk,Dano - Powdered Milk,2 Kg,1240--1250,12 Kg,7300--7300, 23/03/2016
99,Milk,Redcow - Powdered Milk,2 Kg,1340--1350,12 Kg,8100--8100, 23/03/2016
100,Milk,Anchor - Powdered Milk,2 Kg,,12 Kg,6700--6700, 23/03/2016
101,Milk,Condensed Milk - Bluecross (1 Carton),1 piece,49--51,48 Pieces,2330--2330, 23/03/2016
102,Milk,Condensed Milk - Goalini (1 Carton),1 piece,48--50,48 Pieces,2280--2280, 23/03/2016
103,Milk,Condensed Milk - Danish (1 Carton),1 piece,50--51,48 Pieces,2318--2318, 23/03/2016
104,Poultry,Local Hen - Big (above 900 gm),Kilogram,307--315,Quintal,28740--28740, 23/03/2016
105,Poultry,Local Hen - Medium (700-850 gm),Kilogram,310--320,Quintal,88800--88800, 23/03/2016
106,Poultry,Local Hen - Small (500-650 gm),Kilogram,303--315,Quintal,30300--30300, 23/03/2016
107,Poultry,Farm-raised Hen,Kilogram,141--281,Quintal,13700--13700, 23/03/2016
108,Poultry,Local Duck - Big (above 900 gm),Kilogram,280--300,Quintal,, 23/03/2016
109,Poultry,Local Duck - Medium (700-850 gm),Kilogram,260--270,Quintal,, 23/03/2016
110,Poultry,Local Duck - Small (500-600 gm),Kilogram,220--240,Quintal,, 23/03/2016
111,Meat,Beef,Kilogram,380--393,Quintal,38000--38000, 23/03/2016
112,Meat,Mutton (male),Kilogram,523--558,Quintal,54000--54000, 23/03/2016
113,Meat,Mutton (female),Kilogram,440--462,Quintal,50000--50000, 23/03/2016
114,Egg,Egg Hen-Local,4 Pieces,39--42,100 pieces,3930--3930, 23/03/2016
115,Egg,Egg Farm-Red,4 Pieces,31--33,100 pieces,739--739, 23/03/2016
116,Egg,Egg Farm-White,4 Pieces,30--31,100 pieces,718--718, 23/03/2016
117,Egg,Egg Duck-Local,4 Pieces,37--39,100 pieces,895--895, 23/03/2016
118,Fish,Ruhi (Local) - medium (2.50-4.50 kg),Kilogram,253--310,Quintal,29000--29000, 23/03/2016
119,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,210--265,Quintal,24400--24400, 23/03/2016
120,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,,Quintal,27000--27000, 23/03/2016
121,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,240--260,Quintal,21000--21000, 23/03/2016
122,Fish,Katla-Medium (2.50-4.50 kg),Kilogram,240--265,Quintal,24750--24750, 23/03/2016
123,Fish,Katla-Small (1.50-2.00 kg),Kilogram,214--244,Quintal,21000--21000, 23/03/2016
124,Fish,Mregal-big,Kilogram,175--200,Quintal,, 23/03/2016
125,Fish,Mregal-small,Kilogram,120--143,Quintal,14000--14000, 23/03/2016
126,Fish,Ahire-big,Kilogram,750--950,Quintal,, 23/03/2016
127,Fish,Ahire-small,Kilogram,450--525,Quintal,50000--50000, 23/03/2016
128,Fish,Boal-big,Kilogram,400--600,Quintal,, 23/03/2016
129,Fish,Boal-small,Kilogram,250--350,Quintal,, 23/03/2016
130,Fish,Pangash (small),Kilogram,105--118,Quintal,10000--10000, 23/03/2016
131,Fish,Pangash (big),Kilogram,120--130,Quintal,11500--11500, 23/03/2016
132,Fish,Hilsha,Kilogram,508--925,Quintal,97500--97500, 23/03/2016
133,Fish,Kai,Kilogram,160--210,Quintal,22000--22000, 23/03/2016
134,Fish,Singhi,Kilogram,400--600,Quintal,, 23/03/2016
135,Fish,Silver Carp,Kilogram,120--147,Quintal,13000--13000, 23/03/2016
136,Fish,Grass carp,Kilogram,135--175,Quintal,13333--13333, 23/03/2016
137,Fish,Telapia/Nilotica,Kilogram,122--153,Quintal,13667--13667, 23/03/2016
138,Fish,Koral,Kilogram,400--800,Quintal,8000--8000, 23/03/2016
139,Betel Nut/Betel Leaf,Dry Betel Nut-Superior Quality,Kilogram,290--315,Quintal,32000--32000, 23/03/2016
140,Betel Nut/Betel Leaf,Dry Betel Nut Ordinary,Kilogram,260--270,Quintal,29000--29000, 23/03/2016
141,Betel Nut/Betel Leaf,Betel Leaf (Big),Bira (80 leaves),115--125,Gadi (6400 leaves),9150--9150, 23/03/2016
142,Betel Nut/Betel Leaf,Betel Leaf (Medium),Bira (80 leaves),75--83,Gadi (6400 leaves),5850--5850, 23/03/2016
143,Betel Nut/Betel Leaf,Betel Leaf (Small),Bira (80 leaves),45--53,Gadi (6400 leaves),3650--3650, 23/03/2016
144,Fruit,Green-Coconut,1 piece,26--36,100 pieces,2733--2733, 23/03/2016
145,Fruit,Orange,4 Pieces,55--75,100 pieces,1250--1250, 23/03/2016
146,Fruit,Apple,Kilogram,120--145,Quintal,11667--11667, 23/03/2016
147,Fruit,Boroi (Jujube/Plum),Kilogram,50--70,Quintal,, 23/03/2016
148,Fruit,Watermelon,1 piece,140--160,100 pieces,12000--12000, 23/03/2016
149,Fruit,Coconut,1 piece,28--40,100 pieces,3500--3500, 23/03/2016
150,Fruit,Alachi Lemon,1 piece,5--6,100 pieces,450--450, 23/03/2016
151,Fruit,Cagoji Lemon,1 piece,5--6,100 pieces,475--475, 23/03/2016
152,Fruit,Ripe Papaya (big),Kilogram,50--60,1 Bag (50kg),5000--5000, 23/03/2016
153,Fruit,Ripe Papaya (small),Kilogram,35--45,1 Bag (50kg),3800--3800, 23/03/2016
154,Fruit,Banana-Chapa,4 Pieces,12--15,80 Pieces,250--250, 23/03/2016
155,Fruit,Banana-Sabri (high quality),4 Pieces,19--23,80 Pieces,427--427, 23/03/2016
156,Fruit,Banana-Sabri (ordinary),4 Pieces,17--20,80 Pieces,290--290, 23/03/2016
157,Fruit,Banana-Sagar (high quality),4 Pieces,15--18,80 Pieces,217--217, 23/03/2016
158,Fruit,Banana-Sagar (ordinary),4 Pieces,13--16,80 Pieces,215--215, 23/03/2016
159,Vegetable,Potato (Local) - Old,Kilogram,14--15,Quintal,1350--1350, 23/03/2016
160,Vegetable,Potato (Local) - New,Kilogram,13--14,Quintal,1175--1175, 23/03/2016
161,Vegetable,Potato (Holland) - White (New),Kilogram,168--176,Quintal,1250--1250, 23/03/2016
162,Vegetable,Potato (Holland) - Red (Old),Kilogram,14--15,Quintal,1225--1225, 23/03/2016
163,Vegetable,Potato (Holland) - Red (New),Kilogram,13--14,Quintal,1200--1200, 23/03/2016
164,Vegetable,Sweet Potato,Kilogram,18--20,Quintal,1600--1600, 23/03/2016
165,Vegetable,Brinjal - Superior Quality,Kilogram,25--29,Quintal,2322--2322, 23/03/2016
166,Vegetable,Brinjal - Ordinary Quality,Kilogram,18--21,Quintal,1775--1775, 23/03/2016
167,Vegetable,Patal (Pointed Gourd),Kilogram,37--39,Quintal,3336--3336, 23/03/2016
168,Vegetable,Chalcumra (Water Gourd),1 piece,20--22,100 pieces,, 23/03/2016
169,Vegetable,Pumpkin (Sweet Gourd),Kilogram,16--18,Quintal,1300--1300, 23/03/2016
170,Vegetable,Lao (Bottle Gourd),1 piece,12--13,100 pieces,1014--1014, 23/03/2016
171,Vegetable,Uchehhe (Bitter Gourd),1 KG,35--37,Quintal,3367--3367, 23/03/2016
172,Vegetable,Karalla (Bitter Gourd),Kilogram,33--36,Quintal,3038--3038, 23/03/2016
173,Vegetable,Jhinga (Tasle Gourd),Kilogram,38--43,Quintal,3300--3300, 23/03/2016
174,Vegetable,Green Papaya,Kilogram,18--21,Quintal,1600--1600, 23/03/2016
175,Vegetable,Mukhi Cachue (aroid),Kilogram,25--30,Quintal,2500--2500, 23/03/2016
176,Vegetable,Lady`s Finger (Okra),Kilogram,32--35,Quintal,2740--2740, 23/03/2016
177,Vegetable,Chichinga (Snakegourd),Kilogram,22--24,Quintal,1775--1775, 23/03/2016
178,Vegetable,Cauliflower,Kilogram,17--20,Quintal,1400--1400, 23/03/2016
179,Vegetable,Cabbage,Kilogram,9--11,Quintal,800--800, 23/03/2016
180,Vegetable,Celeriac (olcopy),Kilogram,14--15,Quintal,1300--1300, 23/03/2016
181,Vegetable,Carrot,Kilogram,18--20,Quintal,1588--1588, 23/03/2016
182,Vegetable,Green Banana,1 piece,19--22,100 pieces,1700--1700, 23/03/2016
183,Vegetable,Kochur Loti (Aroid succer),Kilogram,26--30,Quintal,2250--2250, 23/03/2016
184,Vegetable,Cucumber-big,Kilogram,24--27,Quintal,2000--2000, 23/03/2016
185,Vegetable,Cucumber-small,Kilogram,24--26,Quintal,1950--1950, 23/03/2016
186,Vegetable,Khirai (Small Cucumber),Kilogram,21--23,Quintal,1567--1567, 23/03/2016
187,Vegetable,Bean(superior quality),Kilogram,17--23,Quintal,1667--1667, 23/03/2016
188,Vegetable,Bean(Ordinary),Kilogram,20--24,Quintal,1950--1950, 23/03/2016
189,Vegetable,Barbati (Yardlong bean),Kilogram,37--41,Quintal,3160--3160, 23/03/2016
190,Vegetable,Tomato,Kilogram,18--22,Quintal,1900--1900, 23/03/2016
191,Vegetable,Red Spinach,Kilogram,18--21,Quintal,1600--1600, 23/03/2016
192,Vegetable,Spinach (Palongsak),Kilogram,20--35,Quintal,2000--2000, 23/03/2016
193,Vegetable,Malabar Spinach (Puisak),Kilogram,20--22,Quintal,1400--1400, 23/03/2016
194,Others,Gram-Husk,Kilogram,22--23,Quintal,2020--2020, 23/03/2016
195,Others,Khesari-Husk,Kilogram,22--23,Quintal,2020--2020, 23/03/2016
196,Others,Wheat-Husk,Kilogram,28--30,Quintal,2770--2770, 23/03/2016
197,Others,Paddy-Husk,Kilogram,8--10,Quintal,900--900, 23/03/2016
198,Others,Kharh (paddy straw),Kilogram,3--4,Quintal,, 23/03/2016
199,Others,Masur-Husk,Kilogram,17--18,Quintal,1620--1620, 23/03/2016
200,Others,Firewood - Mango,Kilogram,6--7,Quintal,600--600, 23/03/2016
201,Others,Cow (2 Litre milk),1 piece,34000--35000,1 piece,35000--35000, 23/03/2016
202,Others,Bull (3 years),1 piece,30000--32000,1 piece,32000--32000, 23/03/2016
203,Others,Bull (60 kg meat),1 piece,21000--22000,1 piece,22000--22000, 23/03/2016
204,Others,Goat (male - 6 kg meat),1 piece,2800--3000,1 piece,3000--3000, 23/03/2016
205,Others,Goat (female - 6 Kg meat),1 piece,2600--2700,1 piece,2700--2700, 23/03/2016
206,Others,Ram (6 kg meat)/Sheep,1 piece,2600--2700,1 piece,2700--2700, 23/03/2016
207,Others,Gold (gini),10 gm,31733--32590,11.66 gm,38000--38000, 23/03/2016
208,Others,Silver,10 gm,537--558,11.66 gm,650--650, 23/03/2016
209,Others,Sugar (Imported),Kilogram,49--50,Quintal,4794--4794, 23/03/2016
210,Others,Sugar (Local),Kilogram,48--49,Quintal,4687--4687, 23/03/2016
