Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Fine,Kilogram,,Quintal,2107--2107, 19/06/2014
2,Foodgrains,Aman-HYV-Fine,Kilogram,,Quintal,2425--2425, 19/06/2014
3,Foodgrains,Boro-Medium,Kilogram,,Quintal,1953--1953, 19/06/2014
4,Foodgrains,Boro Coarse,Kilogram,,Quintal,1749--1749, 19/06/2014
5,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2225--2225, 19/06/2014
6,Foodgrains,Aman-Fine,Kilogram,45--47,Quintal,4000--4000, 19/06/2014
7,Foodgrains,Aman-Medium,Kilogram,40--41,Quintal,3925--3925, 19/06/2014
8,Foodgrains,Aman-Coarse,Kilogram,34--35,Quintal,3300--3300, 19/06/2014
9,Foodgrains,Aman-Pajam,Kilogram,44--47,Quintal,4500--4500, 19/06/2014
10,Foodgrains,Boro-HYV-Fine,Kilogram,43--46,Quintal,4353--4353, 19/06/2014
11,Foodgrains,Boro-Pajam,Kilogram,45--51,Quintal,4900--4900, 19/06/2014
12,Foodgrains,Atap,Kilogram,33--38,Quintal,3293--3293, 19/06/2014
13,Foodgrains,Boro-HYV-Medium,Kilogram,36--39,Quintal,3591--3591, 19/06/2014
14,Foodgrains,Aman-HYV-Coarse,Kilogram,33--36,Quintal,3154--3154, 19/06/2014
15,Foodgrains,Aman-HYV-Fine,Kilogram,46--48,Quintal,4527--4527, 19/06/2014
16,Foodgrains,Boro-HYV-Coarse,Kilogram,31--33,Quintal,3091--3091, 19/06/2014
17,Foodgrains,Aman-HYV-Medium,Kilogram,38--40,Quintal,3581--3581, 19/06/2014
18,Foodgrains,Boro-Local,Kilogram,33--34,Quintal,3168--3168, 19/06/2014
19,Foodgrains,Local-White,Kilogram,24--25,Quintal,2350--2350, 19/06/2014
20,Foodgrains,Ata (loose) - white,Kilogram,29--31,Quintal,2774--2774, 19/06/2014
21,Foodgrains,Ata (packet),Kilogram,35--37,Quintal,3439--3439, 19/06/2014
22,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 19/06/2014
23,Foodgrains,Ata (loose) - red,Kilogram,27--28,Quintal,2504--2504, 19/06/2014
24,Foodgrains,Flour (loose),Kilogram,37--40,Quintal,3661--3661, 19/06/2014
25,Foodgrains,Flour-Suji,Kilogram,41--46,Quintal,4300--4300, 19/06/2014
26,Foodgrains,Flour (packet),Kilogram,44--45,Quintal,4280--4280, 19/06/2014
27,Foodgrains,Maize,Kilogram,29--30,Quintal,1631--1631, 19/06/2014
28,Foodgrains,Chinigura,Kilogram,84--89,Quintal,8036--8036, 19/06/2014
29,Foodgrains,Kalojira,Kilogram,79--84,Quintal,6517--6517, 19/06/2014
30,Foodgrains,Kataribhog,Kilogram,63--66,Quintal,5925--5925, 19/06/2014
31,Foodgrains,Pajam,Kilogram,48--50,Quintal,4400--4400, 19/06/2014
32,Foodgrains,Muri,Kilogram,53--60,Quintal,5736--5736, 19/06/2014
33,Foodgrains,Chira,Kilogram,39--43,Quintal,3790--3790, 19/06/2014
34,Dal,Small Mung (Local) - Superior quality,Kilogram,,Quintal,13500--13500, 19/06/2014
35,Dal,Mash (whole),Kilogram,81--91,Quintal,8650--8650, 19/06/2014
36,Dal,Mash (broken),Kilogram,83--88,Quintal,7933--7933, 19/06/2014
37,Dal,Masur (whole) local,Kilogram,98--102,Quintal,9636--9636, 19/06/2014
38,Dal,Masur (broken) local,Kilogram,83--87,Quintal,8413--8413, 19/06/2014
39,Dal,Masur (Imported) Superior quality,Kilogram,101--106,Quintal,9913--9913, 19/06/2014
40,Dal,Masur (Imported) ordinary,Kilogram,81--85,Quintal,7861--7861, 19/06/2014
41,Dal,Mung (local),Kilogram,116--123,Quintal,11733--11733, 19/06/2014
42,Dal,Mung (imported),Kilogram,99--106,Quintal,9815--9815, 19/06/2014
