Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3650--3650, 25/05/2023
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,3163--3163, 25/05/2023
3,Foodgrains,Aman-Local-Coarse,Kilogram,29--30,Quintal,2806--2806, 25/05/2023
4,Foodgrains,Aus-HYV-Medium,Kilogram,20--24,Quintal,2000--2000, 25/05/2023
5,Foodgrains,Boro-Fine,Kilogram,30--31,Quintal,3091--3091, 25/05/2023
6,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,3108--3108, 25/05/2023
7,Foodgrains,Boro-Medium,Kilogram,30--31,Quintal,2844--2844, 25/05/2023
8,Foodgrains,Boro Coarse,Kilogram,24--25,Quintal,2476--2476, 25/05/2023
9,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2837--2837, 25/05/2023
10,Foodgrains,Boro-Local,Kilogram,,Quintal,2800--2800, 25/05/2023
11,Foodgrains,Aman-Super-Fine,Kilogram,80--84,Quintal,8200--8200, 25/05/2023
12,Foodgrains,Aman-Fine,Kilogram,68--73,Quintal,6895--6895, 25/05/2023
13,Foodgrains,Aman-Medium,Kilogram,53--56,Quintal,5260--5260, 25/05/2023
14,Foodgrains,Aman-Coarse,Kilogram,47--48,Quintal,4528--4528, 25/05/2023
15,Foodgrains,Aman-Pajam,Kilogram,61--64,Quintal,6100--6100, 25/05/2023
16,Foodgrains,Boro-HYV-Fine,Kilogram,66--71,Quintal,6697--6697, 25/05/2023
17,Foodgrains,Boro-Pajam,Kilogram,55--56,Quintal,5200--5200, 25/05/2023
18,Foodgrains,Atap,Kilogram,46--48,Quintal,4400--4400, 25/05/2023
19,Foodgrains,Boro-HYV-Medium,Kilogram,54--58,Quintal,5436--5436, 25/05/2023
20,Foodgrains,Aman-HYV-Coarse,Kilogram,44--46,Quintal,4385--4385, 25/05/2023
21,Foodgrains,Aman-HYV-Fine,Kilogram,68--71,Quintal,6775--6775, 25/05/2023
22,Foodgrains,Boro-HYV-Coarse,Kilogram,45--47,Quintal,4434--4434, 25/05/2023
23,Foodgrains,Aman-HYV-Medium,Kilogram,55--58,Quintal,5429--5429, 25/05/2023
24,Foodgrains,Boro-Local,Kilogram,46--48,Quintal,4500--4500, 25/05/2023
25,Foodgrains,Local-Red,Kilogram,47--48,Quintal,4400--4400, 25/05/2023
26,Foodgrains,Local-White,Kilogram,51--53,Quintal,4877--4877, 25/05/2023
27,Foodgrains,Imported-Red,Kilogram,54--55,Quintal,5200--5200, 25/05/2023
28,Foodgrains,Imported-White,Kilogram,51--52,Quintal,4928--4928, 25/05/2023
29,Foodgrains,Ata (loose) - white,Kilogram,54--56,Quintal,5193--5193, 25/05/2023
30,Foodgrains,Ata (packet),Kilogram,64--66,Quintal,6235--6235, 25/05/2023
31,Foodgrains,Ata (loose) - red,Kilogram,54--57,Quintal,5333--5333, 25/05/2023
32,Foodgrains,Flour (loose),Kilogram,62--64,Quintal,5948--5948, 25/05/2023
33,Foodgrains,Flour (packet),Kilogram,74--76,Quintal,7166--7166, 25/05/2023
34,Foodgrains,Maize,Kilogram,28--30,Quintal,2713--2713, 25/05/2023
35,Foodgrains,Chinigura,Kilogram,125--135,Quintal,12418--12418, 25/05/2023
36,Foodgrains,Kalojira,Kilogram,116--122,Quintal,11363--11363, 25/05/2023
37,Foodgrains,Kataribhog,Kilogram,95--101,Quintal,9167--9167, 25/05/2023
38,Foodgrains,Muri,Kilogram,73--85,Quintal,7592--7592, 25/05/2023
39,Foodgrains,Chira,Kilogram,57--62,Quintal,5533--5533, 25/05/2023
40,Foodgrains,Boro-Coarse,Kilogram,25--26,Quintal,2572--2572, 25/05/2023
41,Foodgrains,Rice-Boro-Medium,Kilogram,28--30,Quintal,2842--2842, 25/05/2023
42,Foodgrains,Rice-Boro-Fine,Kilogram,,Quintal,2963--2963, 25/05/2023
43,Dal,Mash (whole),Kilogram,152--159,Quintal,14850--14850, 25/05/2023
44,Dal,Mash (broken),Kilogram,154--159,Quintal,14860--14860, 25/05/2023
45,Dal,Masur (whole) local,Kilogram,127--134,Quintal,12543--12543, 25/05/2023
46,Dal,Masur (broken) local,Kilogram,100--106,Quintal,9700--9700, 25/05/2023
47,Dal,Masur (Imported) Superior quality,Kilogram,109--118,Quintal,10925--10925, 25/05/2023
48,Dal,Masur (Imported) ordinary,Kilogram,96--101,Quintal,9317--9317, 25/05/2023
49,Dal,Mung (local),Kilogram,116--128,Quintal,11828--11828, 25/05/2023
50,Dal,Mung (imported),Kilogram,107--115,Quintal,10385--10385, 25/05/2023
51,Dal,Gram (whole),Kilogram,85--91,Quintal,8297--8297, 25/05/2023
52,Dal,Gram (broken),Kilogram,88--92,Quintal,8547--8547, 25/05/2023
53,Dal,Motar (Peas)-Imported,Kilogram,65--68,Quintal,6255--6255, 25/05/2023
54,Dal,Motar (Peas)-local,Kilogram,95--101,Quintal,9211--9211, 25/05/2023
55,Dal,Khesari,Kilogram,77--81,Quintal,7317--7317, 25/05/2023
56,Dal,Felon,Kilogram,80--85,Quintal,6700--6700, 25/05/2023
57,Oil Seed,Mustard,Kilogram,81--87,Quintal,8040--8040, 25/05/2023
58,Oil Seed,Tishi,Kilogram,135--140,Quintal,12500--12500, 25/05/2023
