Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,4450--4450, 26/02/2017
2,Foodgrains,Aman-Local-Coarse,Kilogram,35--38,Quintal,2900--2900, 26/02/2017
3,Foodgrains,Aman-Pajam,Kilogram,44--50,Quintal,4800--4800, 26/02/2017
4,Foodgrains,Aman-HYV-Medium,Kilogram,41--43,Quintal,4117--4117, 26/02/2017
5,Foodgrains,Aman-HYV-Fine,Kilogram,48--52,Quintal,4903--4903, 26/02/2017
6,Foodgrains,Boro-Medium,Kilogram,,Quintal,2375--2375, 26/02/2017
7,Foodgrains,Boro Coarse,Kilogram,35--36,Quintal,2984--2984, 26/02/2017
8,Foodgrains,Aman-HYV-Coarse,Kilogram,35--37,Quintal,3450--3450, 26/02/2017
9,Foodgrains,Boro-Local,Kilogram,36--38,Quintal,900--900, 26/02/2017
10,Foodgrains,Aman-Medium,Kilogram,,Quintal,3500--3500, 26/02/2017
11,Foodgrains,Aus-HYV-Fine,Kilogram,45--52,Quintal,4900--4900, 26/02/2017
12,Foodgrains,Boro-HYV-Fine,Kilogram,47--50,Quintal,4708--4708, 26/02/2017
13,Foodgrains,Boro-HYV-Medium,Kilogram,41--43,Quintal,3913--3913, 26/02/2017
14,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2300--2300, 26/02/2017
15,Foodgrains,Aus-HYV-Medium,Kilogram,39--43,Quintal,4100--4100, 26/02/2017
16,Foodgrains,Aus-HYV-Coarse,Kilogram,36--38,Quintal,3600--3600, 26/02/2017
17,Foodgrains,Local-White,Kilogram,23--24,Quintal,, 26/02/2017
18,Foodgrains,Imported-Red,Kilogram,28--33,Quintal,, 26/02/2017
19,Foodgrains,Ata (loose) - white,Kilogram,23--24,Quintal,2093--2093, 26/02/2017
20,Foodgrains,Ata (packet),Kilogram,30--32,Quintal,2883--2883, 26/02/2017
21,Foodgrains,Ata (loose) - red,Kilogram,20--22,Quintal,1900--1900, 26/02/2017
22,Foodgrains,Flour (loose),Kilogram,35--37,Quintal,3207--3207, 26/02/2017
23,Foodgrains,Flour (packet),Kilogram,41--43,Quintal,3925--3925, 26/02/2017
24,Foodgrains,Chinigura,Kilogram,89--96,Quintal,8475--8475, 26/02/2017
25,Foodgrains,Kalojira,Kilogram,85--90,Quintal,, 26/02/2017
26,Dal,Mash (whole),Kilogram,100--105,Quintal,9200--9200, 26/02/2017
27,Dal,Mash (broken),Kilogram,115--120,Quintal,10600--10600, 26/02/2017
28,Dal,Masur (whole) local,Kilogram,121--126,Quintal,11543--11543, 26/02/2017
29,Dal,Masur (broken) local,Kilogram,95--101,Quintal,9100--9100, 26/02/2017
30,Dal,Masur (Imported) Superior quality,Kilogram,129--136,Quintal,12400--12400, 26/02/2017
31,Dal,Masur (Imported) ordinary,Kilogram,94--101,Quintal,8933--8933, 26/02/2017
32,Dal,Gram (broken),Kilogram,88--90,Quintal,8600--8600, 26/02/2017
33,Oil,Mustard Oil (Local) - Ordinary,Liter,120--130,100 Liters,10600--10600, 26/02/2017
34,Oil,Soybean Oil(loose),Liter,88--89,100 Liters,8353--8353, 26/02/2017
35,Oil,Palm Oil,Liter,75--77,100 Liters,7055--7055, 26/02/2017
36,Oil,Vegetable Ghee,Liter,100--105,100 Liters,8750--8750, 26/02/2017
37,Oil Cake,Oil Cake - Mustard,Kilogram,100--105,Quintal,9143--9143, 26/02/2017
38,Spices,Dried Chili (Bogra/Rangpur) - Superior,Kilogram,185--198,Quintal,18100--18100, 26/02/2017
39,Spices,Turmeric (Local) - Long (Superior),Kilogram,141--148,Quintal,13250--13250, 26/02/2017
40,Spices,Turmeric (Imported),Kilogram,143--158,Quintal,12700--12700, 26/02/2017
41,Spices,Turmeric (Local) - Round (Ordinary),Kilogram,137--144,Quintal,12800--12800, 26/02/2017
42,Spices,Turmeric (Local) - Long (Ordinary),Kilogram,145--168,Quintal,14250--14250, 26/02/2017
43,Spices,Dried Chili (Barisal/Raypur/Chandpur) - Ordinary,Kilogram,165--185,Quintal,13000--13000, 26/02/2017
44,Spices,Dried Chili (Chittagong) - Ordinary,Kilogram,220--230,Quintal,19500--19500, 26/02/2017
45,Spices,Coriander Seed (Old),Kilogram,90--95,Quintal,7500--7500, 26/02/2017
46,Spices,Onion (local),Kilogram,19--23,Quintal,1783--1783, 26/02/2017
47,Spices,Onion-imported,Kilogram,17--21,Quintal,1575--1575, 26/02/2017
48,Spices,Garlic - One Piece,Kilogram,93--102,Quintal,9029--9029, 26/02/2017
49,Spices,Garlic (Imported),Kilogram,190--198,Quintal,18250--18250, 26/02/2017
50,Spices,Ginger (local) - Old,Kilogram,62--70,Quintal,5000--5000, 26/02/2017
51,Spices,Ginger (local) - New,Kilogram,65--73,Quintal,5950--5950, 26/02/2017
52,Spices,Ginger (Imported),Kilogram,76--86,Quintal,6880--6880, 26/02/2017
53,Fibre,Shimul (Kapok),Kilogram,350--360,Quintal,, 26/02/2017
54,Milk,Milkvita (liquid),Liter,60--65,100 Liters,5500--5500, 26/02/2017
55,Milk,Dano - Powdered Milk,2 Kg,1140--1150,12 Kg,6900--6900, 26/02/2017
56,Milk,Redcow - Powdered Milk,2 Kg,1140--1160,12 Kg,7020--7020, 26/02/2017
57,Milk,Condensed Milk - Danish (1 Carton),1 piece,50--50,48 Pieces,, 26/02/2017
58,Poultry,Local Hen - Big (above 900 gm),Kilogram,308--524,Quintal,30667--30667, 26/02/2017
59,Poultry,Local Hen - Medium (700-850 gm),Kilogram,318--330,Quintal,29000--29000, 26/02/2017
60,Poultry,Local Hen - Small (500-650 gm),Kilogram,350--380,Quintal,35000--35000, 26/02/2017
61,Meat,Beef,Kilogram,443--460,Quintal,, 26/02/2017
62,Meat,Mutton (male),Kilogram,623--658,Quintal,, 26/02/2017
63,Meat,Mutton (female),Kilogram,470--497,Quintal,, 26/02/2017
64,Meat,Local,Kilogram,63--69,Quintal,4215--4215, 26/02/2017
65,Meat,Broiler Farm,Kilogram,144--149,Quintal,13643--13643, 26/02/2017
66,Egg,Egg Hen-Local,4 Pieces,40--44,100 pieces,1000--1000, 26/02/2017
67,Egg,Egg Farm-Red,4 Pieces,29--30,100 pieces,673--673, 26/02/2017
68,Egg,Egg Farm-White,4 Pieces,28--28,100 pieces,645--645, 26/02/2017
69,Egg,Egg Duck-Local,4 Pieces,41--43,100 pieces,953--953, 26/02/2017
70,Fish,Ruhi (Local) - medium (2.50-4.50 kg),Kilogram,280--290,Quintal,28000--28000, 26/02/2017
71,Fish,Ruhi (Local) - small (1.50-2.00 kg),Kilogram,227--294,Quintal,27333--27333, 26/02/2017
72,Fish,Ruhi (Imported) medium (2.50-4.50 kg),Kilogram,243--300,Quintal,27667--27667, 26/02/2017
73,Fish,Ruhi (Imported) small (1.50-2.00 kg),Kilogram,215--240,Quintal,21500--21500, 26/02/2017
74,Fish,Katla-Medium (2.50-4.50 kg),Kilogram,297--325,Quintal,31000--31000, 26/02/2017
75,Fish,Katla-Small (1.50-2.00 kg),Kilogram,218--272,Quintal,24833--24833, 26/02/2017
76,Fish,Katla-Imported,Kilogram,160--270,Quintal,23000--23000, 26/02/2017
