Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Fine,Kilogram,,Quintal,2080--2080, 23/06/2014
2,Foodgrains,Boro-Medium,Kilogram,,Quintal,1972--1972, 23/06/2014
3,Foodgrains,Boro Coarse,Kilogram,,Quintal,1760--1760, 23/06/2014
4,Foodgrains,Boro-Local,Kilogram,,Quintal,1800--1800, 23/06/2014
5,Foodgrains,Aman-Fine,Kilogram,45--47,Quintal,3950--3950, 23/06/2014
6,Foodgrains,Aman-Medium,Kilogram,40--41,Quintal,3900--3900, 23/06/2014
7,Foodgrains,Aman-Coarse,Kilogram,34--35,Quintal,3263--3263, 23/06/2014
8,Foodgrains,Aman-Pajam,Kilogram,44--47,Quintal,4467--4467, 23/06/2014
9,Foodgrains,Boro-HYV-Fine,Kilogram,43--46,Quintal,4366--4366, 23/06/2014
10,Foodgrains,Boro-Pajam,Kilogram,45--51,Quintal,4900--4900, 23/06/2014
11,Foodgrains,Atap,Kilogram,33--38,Quintal,3293--3293, 23/06/2014
12,Foodgrains,O. M. S.,Kilogram,24--24,Quintal,, 23/06/2014
13,Foodgrains,Boro-HYV-Medium,Kilogram,36--39,Quintal,3591--3591, 23/06/2014
14,Foodgrains,Aman-HYV-Coarse,Kilogram,33--36,Quintal,3110--3110, 23/06/2014
15,Foodgrains,Aman-HYV-Fine,Kilogram,46--48,Quintal,4547--4547, 23/06/2014
16,Foodgrains,Boro-HYV-Coarse,Kilogram,31--33,Quintal,3095--3095, 23/06/2014
17,Foodgrains,Aman-HYV-Medium,Kilogram,37--40,Quintal,3598--3598, 23/06/2014
18,Foodgrains,Boro-Local,Kilogram,32--33,Quintal,3130--3130, 23/06/2014
19,Foodgrains,Local-White,Kilogram,24--25,Quintal,2300--2300, 23/06/2014
20,Foodgrains,Imported-Red,Kilogram,28--30,Quintal,2600--2600, 23/06/2014
21,Foodgrains,Imported-White,Kilogram,36--36,Quintal,3000--3000, 23/06/2014
22,Foodgrains,Ata (loose) - white,Kilogram,29--31,Quintal,2770--2770, 23/06/2014
23,Foodgrains,Ata (packet),Kilogram,35--37,Quintal,3425--3425, 23/06/2014
24,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 23/06/2014
25,Foodgrains,Ata (loose) - red,Kilogram,28--28,Quintal,2504--2504, 23/06/2014
26,Foodgrains,Flour (loose),Kilogram,37--40,Quintal,3662--3662, 23/06/2014
27,Foodgrains,Flour-Suji,Kilogram,41--45,Quintal,4136--4136, 23/06/2014
28,Foodgrains,Flour (packet),Kilogram,44--45,Quintal,4250--4250, 23/06/2014
