Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Boro-Fine,Kilogram,,Quintal,2069--2069, 17/07/2014
2,Foodgrains,Boro-Medium,Kilogram,,Quintal,1963--1963, 17/07/2014
3,Foodgrains,Boro Coarse,Kilogram,,Quintal,1789--1789, 17/07/2014
4,Foodgrains,Boro-Local,Kilogram,,Quintal,1650--1650, 17/07/2014
5,Foodgrains,Aman-Fine,Kilogram,44--46,Quintal,4325--4325, 17/07/2014
6,Foodgrains,Aman-Medium,Kilogram,38--39,Quintal,3675--3675, 17/07/2014
7,Foodgrains,Aman-Coarse,Kilogram,33--35,Quintal,3343--3343, 17/07/2014
8,Foodgrains,Aman-Pajam,Kilogram,43--46,Quintal,4233--4233, 17/07/2014
9,Foodgrains,Boro-HYV-Fine,Kilogram,43--46,Quintal,4328--4328, 17/07/2014
10,Foodgrains,Boro-Pajam,Kilogram,46--53,Quintal,5050--5050, 17/07/2014
11,Foodgrains,Atap,Kilogram,34--37,Quintal,3350--3350, 17/07/2014
12,Foodgrains,O. M. S.,Kilogram,24--24,Quintal,, 17/07/2014
13,Foodgrains,Boro-HYV-Medium,Kilogram,36--39,Quintal,3634--3634, 17/07/2014
14,Foodgrains,Aman-HYV-Coarse,Kilogram,33--35,Quintal,3117--3117, 17/07/2014
15,Foodgrains,Aman-HYV-Fine,Kilogram,45--49,Quintal,4546--4546, 17/07/2014
16,Foodgrains,Boro-HYV-Coarse,Kilogram,32--33,Quintal,3130--3130, 17/07/2014
17,Foodgrains,Aman-HYV-Medium,Kilogram,38--40,Quintal,3663--3663, 17/07/2014
18,Foodgrains,Aus-HYV-Coarse,Kilogram,33--36,Quintal,3400--3400, 17/07/2014
19,Foodgrains,Boro-Local,Kilogram,31--32,Quintal,3017--3017, 17/07/2014
20,Foodgrains,Local-White,Kilogram,24--25,Quintal,2283--2283, 17/07/2014
21,Foodgrains,Imported-Red,Kilogram,28--30,Quintal,2500--2500, 17/07/2014
22,Foodgrains,Imported-White,Kilogram,34--35,Quintal,3000--3000, 17/07/2014
23,Foodgrains,Ata (loose) - white,Kilogram,29--30,Quintal,2730--2730, 17/07/2014
24,Foodgrains,Ata (packet),Kilogram,35--37,Quintal,3419--3419, 17/07/2014
25,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 17/07/2014
26,Foodgrains,Ata (loose) - red,Kilogram,27--28,Quintal,2529--2529, 17/07/2014
27,Foodgrains,Flour (loose),Kilogram,36--39,Quintal,3634--3634, 17/07/2014
28,Foodgrains,Flour-Suji,Kilogram,43--47,Quintal,4289--4289, 17/07/2014
29,Foodgrains,Flour (packet),Kilogram,43--45,Quintal,4249--4249, 17/07/2014
30,Foodgrains,Maize,Kilogram,29--30,Quintal,1556--1556, 17/07/2014
31,Foodgrains,Chinigura,Kilogram,81--87,Quintal,7771--7771, 17/07/2014
32,Foodgrains,Kalojira,Kilogram,74--80,Quintal,6905--6905, 17/07/2014
33,Foodgrains,Kataribhog,Kilogram,60--62,Quintal,5667--5667, 17/07/2014
34,Foodgrains,Pajam,Kilogram,45--47,Quintal,4350--4350, 17/07/2014
35,Foodgrains,Muri,Kilogram,54--65,Quintal,5784--5784, 17/07/2014
36,Foodgrains,Chira,Kilogram,39--44,Quintal,3791--3791, 17/07/2014
37,Dal,Small Mung (Local) - Superior quality,Kilogram,,Quintal,13600--13600, 17/07/2014
38,Dal,Mash (whole),Kilogram,85--93,Quintal,8629--8629, 17/07/2014
39,Dal,Mash (broken),Kilogram,83--88,Quintal,7860--7860, 17/07/2014
40,Dal,Masur (whole) local,Kilogram,98--103,Quintal,9640--9640, 17/07/2014
41,Dal,Masur (broken) local,Kilogram,87--91,Quintal,8615--8615, 17/07/2014
42,Dal,Masur (Imported) Superior quality,Kilogram,101--106,Quintal,9961--9961, 17/07/2014
43,Dal,Masur (Imported) ordinary,Kilogram,80--85,Quintal,7837--7837, 17/07/2014
44,Dal,Mung (local),Kilogram,114--124,Quintal,11465--11465, 17/07/2014
45,Dal,Mung (imported),Kilogram,93--102,Quintal,9254--9254, 17/07/2014
46,Dal,Gram (whole),Kilogram,58--61,Quintal,5514--5514, 17/07/2014
47,Dal,Gram (broken),Kilogram,61--64,Quintal,5914--5914, 17/07/2014
48,Dal,Motar (Peas)-Imported,Kilogram,45--47,Quintal,4300--4300, 17/07/2014
49,Dal,Motar (Peas)-local,Kilogram,67--69,Quintal,6238--6238, 17/07/2014
50,Oil Seed,Mustard,Kilogram,,Quintal,4100--4100, 17/07/2014
51,Oil Seed,Ground Nut,Kilogram,58--62,Quintal,4600--4600, 17/07/2014
52,Oil,Mustard Oil (Local) - Superior quality,Liter,127--136,100 Liters,11966--11966, 17/07/2014
53,Oil,Mustard Oil (Local) - Ordinary,Liter,105--111,100 Liters,11005--11005, 17/07/2014
54,Oil,Soybean Oil(loose),Liter,96--99,100 Liters,9318--9318, 17/07/2014
55,Oil,Palm Oil,Liter,79--82,100 Liters,7698--7698, 17/07/2014
56,Oil,Vegetable Ghee,Liter,99--105,100 Liters,9479--9479, 17/07/2014
57,Oil,Coconut Oil (local),Liter,225--243,100 Liters,22500--22500, 17/07/2014
58,Oil Cake,Oil Cake - Mustard,Kilogram,,Quintal,3000--3000, 17/07/2014
