Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,2100--2100, 09/03/2014
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2150--2150, 09/03/2014
3,Foodgrains,Aman-Local-Coarse,Kilogram,,Quintal,2000--2000, 09/03/2014
4,Foodgrains,Aman-HYV-Medium,Kilogram,21--21,Quintal,2175--2175, 09/03/2014
5,Foodgrains,Aman-HYV-Fine,Kilogram,20--20,Quintal,2342--2342, 09/03/2014
6,Foodgrains,Boro-Medium,Kilogram,,Quintal,3325--3325, 09/03/2014
7,Foodgrains,Boro Coarse,Kilogram,,Quintal,2875--2875, 09/03/2014
8,Foodgrains,Aman-HYV-Coarse,Kilogram,,Quintal,2113--2113, 09/03/2014
9,Foodgrains,Aman-Super-Fine,Kilogram,50--52,Quintal,, 09/03/2014
10,Foodgrains,Aman-Fine,Kilogram,42--43,Quintal,4100--4100, 09/03/2014
11,Foodgrains,Aman-Medium,Kilogram,38--39,Quintal,3800--3800, 09/03/2014
12,Foodgrains,Aman-Coarse,Kilogram,32--33,Quintal,3117--3117, 09/03/2014
13,Foodgrains,Aman-Pajam,Kilogram,42--46,Quintal,4400--4400, 09/03/2014
14,Foodgrains,Boro-HYV-Fine,Kilogram,46--48,Quintal,4601--4601, 09/03/2014
15,Foodgrains,Atap,Kilogram,33--36,Quintal,3173--3173, 09/03/2014
16,Foodgrains,Boro-HYV-Medium,Kilogram,39--42,Quintal,3917--3917, 09/03/2014
17,Foodgrains,Aman-HYV-Coarse,Kilogram,33--35,Quintal,3145--3145, 09/03/2014
18,Foodgrains,Aman-HYV-Fine,Kilogram,45--48,Quintal,4477--4477, 09/03/2014
19,Foodgrains,O. M. S. Coarse,Kilogram,24--24,Quintal,, 09/03/2014
20,Foodgrains,Boro-HYV-Coarse,Kilogram,33--34,Quintal,3202--3202, 09/03/2014
21,Foodgrains,Aman-HYV-Medium,Kilogram,37--39,Quintal,5609--5609, 09/03/2014
22,Foodgrains,Boro-Local,Kilogram,32--34,Quintal,3300--3300, 09/03/2014
23,Foodgrains,Local-Red,Kilogram,24--25,Quintal,2300--2300, 09/03/2014
24,Foodgrains,Local-White,Kilogram,27--28,Quintal,2467--2467, 09/03/2014
25,Foodgrains,Ata (loose) - white,Kilogram,30--32,Quintal,2906--2906, 09/03/2014
26,Foodgrains,Ata (packet),Kilogram,36--37,Quintal,3500--3500, 09/03/2014
27,Foodgrains,Ata (O. M. S.),Kilogram,22--22,Quintal,, 09/03/2014
28,Foodgrains,Ata (loose) - red,Kilogram,27--27,Quintal,2563--2563, 09/03/2014
29,Foodgrains,Flour (loose),Kilogram,38--40,Quintal,3709--3709, 09/03/2014
30,Foodgrains,Flour-Suji,Kilogram,49--51,Quintal,4540--4540, 09/03/2014
31,Foodgrains,Flour (packet),Kilogram,44--45,Quintal,4289--4289, 09/03/2014
32,Foodgrains,Maize,Kilogram,28--29,Quintal,2000--2000, 09/03/2014
33,Foodgrains,Chinigura,Kilogram,90--96,Quintal,8393--8393, 09/03/2014
34,Foodgrains,Kalojira,Kilogram,82--88,Quintal,7974--7974, 09/03/2014
35,Foodgrains,Kataribhog,Kilogram,968--987,Quintal,5817--5817, 09/03/2014
36,Foodgrains,Pajam,Kilogram,46--48,Quintal,4100--4100, 09/03/2014
37,Foodgrains,Muri,Kilogram,54--62,Quintal,5517--5517, 09/03/2014
38,Foodgrains,Chira,Kilogram,38--42,Quintal,3730--3730, 09/03/2014
39,Dal,Small Mung (Local) - Superior quality,Kilogram,,Quintal,13400--13400, 09/03/2014
40,Dal,Mash (whole),Kilogram,78--89,Quintal,8080--8080, 09/03/2014
41,Dal,Mash (broken),Kilogram,79--82,Quintal,7150--7150, 09/03/2014
42,Dal,Masur (whole) local,Kilogram,102--107,Quintal,10048--10048, 09/03/2014
43,Dal,Masur (broken) local,Kilogram,89--92,Quintal,8858--8858, 09/03/2014
44,Dal,Masur (Imported) Superior quality,Kilogram,103--107,Quintal,10000--10000, 09/03/2014
45,Dal,Masur (Imported) ordinary,Kilogram,78--83,Quintal,7565--7565, 09/03/2014
46,Dal,Mung (local),Kilogram,120--127,Quintal,11900--11900, 09/03/2014
47,Dal,Mung (imported),Kilogram,106--113,Quintal,10400--10400, 09/03/2014
48,Dal,Gram (whole),Kilogram,61--64,Quintal,6367--6367, 09/03/2014
49,Dal,Gram (broken),Kilogram,53--57,Quintal,5175--5175, 09/03/2014
50,Dal,Motar (Peas)-Imported,Kilogram,45--48,Quintal,3783--3783, 09/03/2014
51,Dal,Motar (Peas)-local,Kilogram,60--63,Quintal,5750--5750, 09/03/2014
