Serial Number,Product Group,Product Name and Description,Unit Retail,Retail Price (Tk) Lowest Price - Highest Price,Unit Wholesale,Wholesale Price (Tk) Lowest Price - Highest Price,Price Date
1,Foodgrains,Aman-Local-Fine,Kilogram,,Quintal,3500--3500, 19/06/2022
2,Foodgrains,Aman-Local-Medium,Kilogram,,Quintal,2625--2625, 19/06/2022
3,Foodgrains,Aman-Local-Coarse,Kilogram,25--27,Quintal,2527--2527, 19/06/2022
4,Foodgrains,Boro-Fine,Kilogram,30--31,Quintal,3159--3159, 19/06/2022
5,Foodgrains,Boro-Pajam,Kilogram,,Quintal,3350--3350, 19/06/2022
6,Foodgrains,Aman-HYV-Medium,Kilogram,,Quintal,2760--2760, 19/06/2022
7,Foodgrains,Boro-Medium,Kilogram,28--29,Quintal,2867--2867, 19/06/2022
8,Foodgrains,Boro Coarse,Kilogram,22--23,Quintal,2410--2410, 19/06/2022
9,Foodgrains,Aman-HYV-Coarse,Kilogram,28--29,Quintal,2700--2700, 19/06/2022
10,Foodgrains,Aman-Super-Fine,Kilogram,69--80,Quintal,7800--7800, 19/06/2022
11,Foodgrains,Aman-Fine,Kilogram,66--69,Quintal,6585--6585, 19/06/2022
12,Foodgrains,Aman-Medium,Kilogram,52--54,Quintal,5098--5098, 19/06/2022
13,Foodgrains,Aman-Coarse,Kilogram,45--47,Quintal,4419--4419, 19/06/2022
14,Foodgrains,Aman-Pajam,Kilogram,59--66,Quintal,6360--6360, 19/06/2022
15,Foodgrains,Boro-HYV-Fine,Kilogram,64--68,Quintal,6446--6446, 19/06/2022
16,Foodgrains,Boro-Pajam,Kilogram,66--70,Quintal,6600--6600, 19/06/2022
17,Foodgrains,Atap,Kilogram,42--44,Quintal,4050--4050, 19/06/2022
18,Foodgrains,Boro-HYV-Medium,Kilogram,52--55,Quintal,5193--5193, 19/06/2022
19,Foodgrains,Aman-HYV-Coarse,Kilogram,44--46,Quintal,4266--4266, 19/06/2022
20,Foodgrains,Aman-HYV-Fine,Kilogram,66--74,Quintal,6925--6925, 19/06/2022
21,Foodgrains,Boro-HYV-Coarse,Kilogram,43--45,Quintal,4249--4249, 19/06/2022
22,Foodgrains,Aman-HYV-Medium,Kilogram,50--53,Quintal,4968--4968, 19/06/2022
23,Foodgrains,Boro-Local,Kilogram,44--47,Quintal,4400--4400, 19/06/2022
24,Foodgrains,Local-Red,Kilogram,33--35,Quintal,3400--3400, 19/06/2022
